START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: LZ7H
OPERATORS: LZ7H
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
SOAPBOX: Recreated from YU DX public QSO table for 2020.
SOAPBOX: Public Error Summary rows are ignored; QSO rows include adjudication status.
SOAPBOX: Source: https://yudx.yu1srs.org.rs/results?year=2020
SOAPBOX: Published final score: 27907.
QSO:  7000 CW 2020-04-18 0852 LZ7H          599 1          YT1A          599 RAS       
QSO:  7000 CW 2020-04-18 0854 LZ7H          599 2          YU3A          599 ZBB       
QSO:  7000 CW 2020-04-18 0855 LZ7H          599 3          YP5A          599 70        
QSO:  7000 CW 2020-04-18 0856 LZ7H          599 4          DD5M          599 1         
QSO: 14000 CW 2020-04-18 0859 LZ7H          599 5          R4BZ          599 72        
QSO: 14000 CW 2020-04-18 0901 LZ7H          599 6          ON5JT         599 82        
QSO: 14000 CW 2020-04-18 0938 LZ7H          599 7          UN7LZ         599 61        
QSO: 14000 CW 2020-04-18 0941 LZ7H          599 8          RK3TT         599 111       
QSO: 14000 CW 2020-04-18 0944 LZ7H          599 9          OZ2TF         599 36        
QSO: 14000 CW 2020-04-18 0950 LZ7H          599 10         F5PHY         599 37        
QSO: 14000 CW 2020-04-18 0952 LZ7H          599 11         OH9S          599 67        
QSO: 14000 CW 2020-04-18 0954 LZ7H          599 12         UA9CTT        599 39        
QSO:  7000 CW 2020-04-18 1014 LZ7H          599 13         YO2NAA        599 69        
QSO:  7000 CW 2020-04-18 1015 LZ7H          599 14         YU5T          599 JAB       
QSO:  7000 CW 2020-04-18 1016 LZ7H          599 15         YT3H          599 ZBB       
QSO:  7000 CW 2020-04-18 1018 LZ7H          599 16         HA8TP         599 13        
QSO: 14000 CW 2020-04-18 1137 LZ7H          599 17         R0AA          599 195       
QSO:  7000 CW 2020-04-18 1145 LZ7H          599 18         YU1NIM        599 JAB       
QSO:  7000 CW 2020-04-18 1151 LZ7H          599 19         HA7MF         599 52        
QSO:  7000 CW 2020-04-18 1152 LZ7H          599 20         YT7KM         599 JBB       
QSO:  7000 CW 2020-04-18 1153 LZ7H          599 21         UV5QQ         599 37        
QSO:  7000 CW 2020-04-18 1154 LZ7H          599 22         YT5M          599 MAC       
QSO:  7000 CW 2020-04-18 1156 LZ7H          599 23         HA8DU         599 141       
QSO: 14000 CW 2020-04-18 1206 LZ7H          599 24         SC0T          599 56        
QSO: 14000 CW 2020-04-18 1208 LZ7H          599 25         RX9CM         599 110       
QSO:  7000 CW 2020-04-18 1300 LZ7H          599 26         HA2NP         599 31        
QSO:  7000 CW 2020-04-18 1301 LZ7H          599 27         YU1UO         599 BGD       
QSO:  7000 CW 2020-04-18 1302 LZ7H          599 28         HA8YU         599 84        
QSO:  7000 CW 2020-04-18 1304 LZ7H          599 29         YT5A          599 RAS       
QSO:  7000 CW 2020-04-18 1351 LZ7H          599 30         HA1ZN         599 114       
QSO:  7000 CW 2020-04-18 1356 LZ7H          599 31         YU1BFG        599 BRA       
QSO:  7000 CW 2020-04-18 1358 LZ7H          599 32         YU1A          599 BGD       
QSO:  7000 CW 2020-04-18 1359 LZ7H          599 33         HG4I          599 138       
QSO:  7000 CW 2020-04-18 1403 LZ7H          599 34         YT1T          599 MAC       
QSO:  7000 CW 2020-04-18 1404 LZ7H          599 35         EN5V          599 142       
QSO:  7000 CW 2020-04-18 1407 LZ7H          599 36         RW1A          599 86        
QSO:  7000 CW 2020-04-18 1409 LZ7H          599 37         IK7MIY        599 145       
QSO:  7000 CW 2020-04-18 1411 LZ7H          599 38         YT7DQ         599 SBT       
QSO:  7000 CW 2020-04-18 1411 LZ7H          599 39         OK1OA         599 72        
QSO:  7000 CW 2020-04-18 1423 LZ7H          599 40         UZ1WW         599 190       
QSO:  7000 CW 2020-04-18 1459 LZ7H          599 41         LY9A          599 295       
QSO:  7000 CW 2020-04-18 1502 LZ7H          599 42         RA3Y          599 145       
QSO:  7000 CW 2020-04-18 1503 LZ7H          599 43         YU7D          599 JBB       
QSO:  7000 CW 2020-04-18 1507 LZ7H          599 44         IQ1LA         599 72        
QSO:  7000 CW 2020-04-18 1931 LZ7H          599 45         IK2WAD        599 192       
QSO:  7000 CW 2020-04-18 1940 LZ7H          599 46         HA1RJ         599 103       
QSO:  7000 CW 2020-04-18 1946 LZ7H          599 47         E73ECT        599 25        
