START-OF-LOG: 3.0
CREATED-BY: HMRA public YU DX downloader
CONTEST: YU-DX-CONTEST
CALLSIGN: HA5BA
OPERATORS: HA5BA
CATEGORY: A. (SO-AB CW QRP <= 5 W) (Out of Serbia)
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: QRP
SOAPBOX: Recreated from YU DX public QSO table for 2020.
SOAPBOX: Public Error Summary rows are ignored; QSO rows include adjudication status.
SOAPBOX: Source: https://yudx.yu1srs.org.rs/results?year=2020
SOAPBOX: Published final score: 15165.
QSO: 14000 CW 2020-04-18 0820 HA5BA         599 1          UA3RBR        599 69        
QSO: 14000 CW 2020-04-18 0820 HA5BA         599 2          RZ9L          599 68        
QSO: 14000 CW 2020-04-18 0822 HA5BA         599 3          R8TA          599 17        
QSO: 14000 CW 2020-04-18 0825 HA5BA         599 4          UA3R          599 69        
QSO:  7000 CW 2020-04-18 0839 HA5BA         599 5          4O4T          599 97        
QSO:  7000 CW 2020-04-18 0840 HA5BA         599 6          E74X          599 61        
QSO:  7000 CW 2020-04-18 0841 HA5BA         599 7          EA3X          599 41        
QSO:  7000 CW 2020-04-18 0843 HA5BA         599 8          DL8DYL        599 21        
QSO:  7000 CW 2020-04-18 0853 HA5BA         599 9          YT1A          599 RAS       
QSO:  7000 CW 2020-04-18 0858 HA5BA         599 10         LZ5R          599 165       
QSO:  7000 CW 2020-04-18 0859 HA5BA         599 11         SP2GMA        599 89        
QSO:  7000 CW 2020-04-18 0900 HA5BA         599 12         DK1WU         599 21        
QSO: 14000 CW 2020-04-18 0920 HA5BA         599 13         UA5C          599 96        
QSO: 14000 CW 2020-04-18 1357 HA5BA         599 14         RQ4F          599 56        
QSO:  7000 CW 2020-04-18 1405 HA5BA         599 15         HG4I          599 146       
QSO:  7000 CW 2020-04-18 1406 HA5BA         599 16         F5LPY         599 120       
QSO:  7000 CW 2020-04-18 1406 HA5BA         599 17         YO3LW         599 54        
QSO:  7000 CW 2020-04-18 1407 HA5BA         599 18         EN5V          599 145       
QSO:  7000 CW 2020-04-18 1408 HA5BA         599 19         IK7MIY        599 144       
QSO:  7000 CW 2020-04-18 1416 HA5BA         599 20         DJ0IF         599 162       
QSO:  7000 CW 2020-04-18 1417 HA5BA         599 21         YO4NF         599 162       
QSO:  7000 CW 2020-04-18 1418 HA5BA         599 22         SM6NT         599 78        
QSO:  7000 CW 2020-04-18 1424 HA5BA         599 23         HB9AQW        599 138       
QSO:  7000 CW 2020-04-18 1425 HA5BA         599 24         DK2OY         599 71        
QSO:  7000 CW 2020-04-18 1426 HA5BA         599 25         UT1WW         599 63        
QSO:  3500 CW 2020-04-18 1428 HA5BA         599 26         HA8YU         599 107       
QSO:  3500 CW 2020-04-18 1430 HA5BA         599 27         YU1ED         599 BGD       
QSO:  3500 CW 2020-04-18 1431 HA5BA         599 28         YT2U          599 ZBB       
QSO:  3500 CW 2020-04-18 1432 HA5BA         599 29         YT6T          599 SBT       
QSO:  3500 CW 2020-04-18 1459 HA5BA         599 30         4O4T          599 347       
QSO:  3500 CW 2020-04-18 1504 HA5BA         599 31         UZ1WW         599 215       
QSO: 14000 CW 2020-04-18 1534 HA5BA         599 32         G0ORH         599 17        
QSO: 14000 CW 2020-04-18 1550 HA5BA         599 33         IU1LCU        599 185       
QSO:  3500 CW 2020-04-18 1701 HA5BA         599 34         YU1DW         599 BRA       
QSO:  3500 CW 2020-04-18 1703 HA5BA         599 35         YU1UO         599 BGD       
QSO:  3500 CW 2020-04-18 1704 HA5BA         599 36         YT5DM         599 ZAJ       
QSO:  3500 CW 2020-04-18 1705 HA5BA         599 37         YT4T          599 BGD       
QSO:  3500 CW 2020-04-18 1706 HA5BA         599 38         E77EA         599 59        
QSO:  3500 CW 2020-04-18 1707 HA5BA         599 39         HA3NU         599 2         
QSO:  3500 CW 2020-04-18 1707 HA5BA         599 40         HA1YA         599 1         
QSO:  3500 CW 2020-04-18 1708 HA5BA         599 41         LZ1QZ         599 14        
QSO:  3500 CW 2020-04-18 1709 HA5BA         599 42         LY2SA         599 121       
QSO:  3500 CW 2020-04-18 1710 HA5BA         599 43         YU1XX         599 SRM       
QSO:  3500 CW 2020-04-18 2325 HA5BA         599 44         LZ3R          599 201       
QSO:  3500 CW 2020-04-18 2327 HA5BA         599 45         E73JO         599 208       
QSO:  3500 CW 2020-04-18 2327 HA5BA         599 46         YU3A          599 ZBB       
QSO:  3500 CW 2020-04-18 2328 HA5BA         599 47         YU1BFG        599 BRA       
