START-OF-LOG: 3.0
CREATED-BY: ua9qcq-yuri-gagarin-dx-ubn-downloader
CONTEST: YURI-GAGARIN-DX
CALLSIGN: HA3LN
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-ASSISTED: 
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: 
CATEGORY-POWER: LOW
OPERATORS: HA3LN
QSO: 14016 CW 2026-04-11 1201 HA3LN         599 28     RT2C          599 CU    
QSO: 14038 CW 2026-04-11 1245 HA3LN         599 28     F5IN          599 27    
QSO: 14034 CW 2026-04-11 1247 HA3LN         599 28     RC2O          599 29    
QSO: 14033 CW 2026-04-11 1248 HA3LN         599 28     R9MM          599 SP    
QSO: 14028 CW 2026-04-11 1249 HA3LN         599 28     RC4AC         599 29    
QSO: 14026 CW 2026-04-11 1249 HA3LN         599 28     IT9IVU        599 28    
QSO: 14021 CW 2026-04-11 1250 HA3LN         599 28     R5AG          599 AL    
QSO: 14021 CW 2026-04-11 1250 HA3LN         599 28     UN0L          599 30    
QSO: 14016 CW 2026-04-11 1253 HA3LN         599 28     RK5K          599 HA    
QSO: 14013 CW 2026-04-11 1254 HA3LN         599 28     UP4L          599 30    
QSO: 14008 CW 2026-04-11 1255 HA3LN         599 28     UA1OLM        599 KP    
QSO: 14005 CW 2026-04-11 1255 HA3LN         599 28     RU4PU         599 29    
QSO: 21011 CW 2026-04-11 1259 HA3LN         599 28     UN8PT         599 30    
QSO: 14010 CW 2026-04-11 1306 HA3LN         599 28     RW0A          599 SA    
QSO: 14004 CW 2026-04-11 1308 HA3LN         599 28     RV6HV         599 29    
QSO: 14004 CW 2026-04-11 1308 HA3LN         599 28     G3YMC         599 27    
QSO: 14004 CW 2026-04-11 1309 HA3LN         599 28     DL2OM         599 28    
QSO: 14004 CW 2026-04-11 1309 HA3LN         599 28     UA6Y          599 29    
QSO: 14004 CW 2026-04-11 1311 HA3LN         599 28     RU4LM         599 29    
QSO: 14004 CW 2026-04-11 1313 HA3LN         599 28     RN4SS         599 29    
QSO: 14004 CW 2026-04-11 1313 HA3LN         599 28     R3OR          599 29    
QSO: 14004 CW 2026-04-11 1313 HA3LN         599 28     RM1C          599 29    
QSO: 14004 CW 2026-04-11 1314 HA3LN         599 28     RG5A          599 29    
QSO: 14004 CW 2026-04-11 1314 HA3LN         599 28     RA3AN         599 29    
QSO: 14004 CW 2026-04-11 1315 HA3LN         599 28     RN5AA         599 29    
QSO: 14048 CW 2026-04-11 1317 HA3LN         599 28     EB7KA         599 37    
QSO: 14010 CW 2026-04-11 1319 HA3LN         599 28     UA8A          599 MK    
QSO: 14016 CW 2026-04-11 1319 HA3LN         599 28     R8TT          599 AU    
QSO: 14022 CW 2026-04-11 1320 HA3LN         599 28     UA4WW         599 VZ    
QSO: 14004 CW 2026-04-11 1322 HA3LN         599 28     MM0T          599 27    
QSO: 21022 CW 2026-04-11 1323 HA3LN         599 28     RW0A          599 SA    
QSO: 14015 CW 2026-04-11 1326 HA3LN         599 28     MM2T          599 27    
QSO: 14015 CW 2026-04-11 1327 HA3LN         599 28     RA3SI         599 29    
QSO: 14019 CW 2026-04-11 1328 HA3LN         599 28     UA5R          599 29    
QSO: 14026 CW 2026-04-11 1330 HA3LN         599 28     R7AM          599 29    
QSO: 14027 CW 2026-04-11 1332 HA3LN         599 28     RD4A          599 TB    
QSO: 14029 CW 2026-04-11 1332 HA3LN         599 28     SV1ME         599 28    
QSO: 14032 CW 2026-04-11 1333 HA3LN         599 28     RT4F          599 FI    
QSO: 14049 CW 2026-04-11 1335 HA3LN         599 28     RA3VX         599 29    
QSO: 14048 CW 2026-04-11 1335 HA3LN         599 28     RK4W          599 30    
QSO: 14047 CW 2026-04-11 1336 HA3LN         599 28     R6DM          599 29    
QSO: 14043 CW 2026-04-11 1337 HA3LN         599 28     R3OM          599 29    
QSO: 14041 CW 2026-04-11 1338 HA3LN         599 28     RV6Z          599 29    
QSO: 14037 CW 2026-04-11 1339 HA3LN         599 28     UN0LM         599 30    
QSO: 14037 CW 2026-04-11 1339 HA3LN         599 28     RU6CO         599 29    
QSO: 14028 CW 2026-04-11 1343 HA3LN         599 28     R1LN          599 29    
QSO: 14028 CW 2026-04-11 1343 HA3LN         599 28     R5FQ          599 29    
QSO: 14026 CW 2026-04-11 1344 HA3LN         599 28     R7AM          599 29    
QSO: 14022 CW 2026-04-11 1345 HA3LN         599 28     R8KC          599 30    
QSO: 14021 CW 2026-04-11 1346 HA3LN         599 28     DK2FG         599 28    
QSO: 14020 CW 2026-04-11 1347 HA3LN         599 28     RK4FM         599 29    
QSO: 14019 CW 2026-04-11 1348 HA3LN         599 28     R8LA          599 30    
QSO: 14019 CW 2026-04-11 1349 HA3LN         599 28     YL2TD         599 29    
QSO: 14019 CW 2026-04-11 1350 HA3LN         599 28     R7MM          599 29    
QSO: 14019 CW 2026-04-11 1350 HA3LN         599 28     UI3F          599 29    
QSO: 14019 CW 2026-04-11 1350 HA3LN         599 28     HA5GF         599 28    
QSO: 14017 CW 2026-04-11 1352 HA3LN         599 28     RA5G          599 29    
QSO: 14004 CW 2026-04-11 1354 HA3LN         599 28     RK2M          599 29    
QSO: 14010 CW 2026-04-11 1355 HA3LN         599 28     UC1A          599 29    
QSO: 14024 CW 2026-04-11 1358 HA3LN         599 28     RA3BQ         599 29    
QSO: 14033 CW 2026-04-11 1359 HA3LN         599 28     UA4FCO        599 29    
QSO: 14034 CW 2026-04-11 1359 HA3LN         599 28     RX6FJ         599 29    
QSO: 21024 CW 2026-04-11 1400 HA3LN         599 28     R9AE          599 30    
QSO: 21029 CW 2026-04-11 1401 HA3LN         599 28     RF9C          599 AM    
QSO: 21011 CW 2026-04-11 1402 HA3LN         599 28     UA8A          599 MK    
QSO: 14040 CW 2026-04-11 1408 HA3LN         599 28     AA3B          599 08    
QSO: 14009 CW 2026-04-11 1410 HA3LN         599 28     4X6FR         599 39    
QSO: 14016 CW 2026-04-11 1411 HA3LN         599 28     RA9A          599 ZM    
QSO: 21020 CW 2026-04-11 1412 HA3LN         599 28     RA5G          599 29    
QSO: 21025 CW 2026-04-11 1414 HA3LN         599 28     K3TW          599 08    
QSO: 14044 CW 2026-04-11 1418 HA3LN         599 28     EI4II         599 27    
QSO: 14042 CW 2026-04-11 1418 HA3LN         599 28     EA1WH         599 37    
QSO: 14042 CW 2026-04-11 1420 HA3LN         599 28     UA0OK         599 32    
QSO: 14039 CW 2026-04-11 1422 HA3LN         599 28     R9MA          599 31    
QSO: 14039 CW 2026-04-11 1423 HA3LN         599 28     RC3XC         599 LA    
QSO: 14039 CW 2026-04-11 1424 HA3LN         599 28     GS8VL         599 27    
QSO: 14039 CW 2026-04-11 1425 HA3LN         599 28     UA4LCC        599 29    
QSO: 21013 CW 2026-04-11 1428 HA3LN         599 28     UP4L          599 30    
QSO: 14012 CW 2026-04-11 1432 HA3LN         599 28     EA4AOC        599 37    
QSO: 14013 CW 2026-04-11 1432 HA3LN         599 28     UA6CC         599 29    
QSO: 14015 CW 2026-04-11 1434 HA3LN         599 28     RC9O          599 31    
QSO: 14017 CW 2026-04-11 1434 HA3LN         599 28     EA2KV         599 37    
QSO: 14018 CW 2026-04-11 1436 HA3LN         599 28     RO1A          599 29    
QSO: 14019 CW 2026-04-11 1437 HA3LN         599 28     R7AW          599 29    
QSO: 14020 CW 2026-04-11 1438 HA3LN         599 28     IT9PPG        599 28    
QSO: 14020 CW 2026-04-11 1438 HA3LN         599 28     UF5A          599 29    
QSO: 14023 CW 2026-04-11 1439 HA3LN         599 28     R3QA          599 29    
QSO: 14027 CW 2026-04-11 1440 HA3LN         599 28     RN4AO         599 29    
QSO: 14032 CW 2026-04-11 1443 HA3LN         599 28     R6HV          599 29    
QSO: 14033 CW 2026-04-11 1443 HA3LN         599 28     RG6G          599 29    
QSO: 14038 CW 2026-04-11 1444 HA3LN         599 28     IT9KCD        599 28    
QSO: 14021 CW 2026-04-11 1511 HA3LN         599 28     R1NW          599 19    
QSO: 14011 CW 2026-04-11 1518 HA3LN         599 28     R0AA          599 32    
QSO: 14012 CW 2026-04-11 1518 HA3LN         599 28     R7CA          599 29    
QSO: 14015 CW 2026-04-11 1520 HA3LN         599 28     UG4A          599 29    
QSO: 14018 CW 2026-04-11 1521 HA3LN         599 28     W4RN          599 08    
QSO: 14020 CW 2026-04-11 1521 HA3LN         599 28     RU9TN         599 30    
QSO: 14023 CW 2026-04-11 1522 HA3LN         599 28     RU4SO         599 29    
QSO: 14026 CW 2026-04-11 1523 HA3LN         599 28     RX9WN         599 30    
QSO: 14028 CW 2026-04-11 1524 HA3LN         599 28     BG0DLA        599 42    
QSO: 14030 CW 2026-04-11 1527 HA3LN         599 28     F6IRA         599 27    
QSO: 14046 CW 2026-04-11 1529 HA3LN         599 28     UA4LL         599 29    
QSO: 14047 CW 2026-04-11 1531 HA3LN         599 28     UA1ZZ         599 19    
QSO: 14047 CW 2026-04-11 1531 HA3LN         599 28     RA7C          599 29    
QSO: 14028 CW 2026-04-11 1533 HA3LN         599 28     UA4CC         599 29    
QSO: 14019 CW 2026-04-11 1535 HA3LN         599 28     RW7F          599 29    
QSO: 14018 CW 2026-04-11 1535 HA3LN         599 28     RL4R          599 29    
QSO:  7035 CW 2026-04-11 1538 HA3LN         599 28     RM2U          599 29    
QSO:  7033 CW 2026-04-11 1539 HA3LN         599 28     RN5A          599 29    
QSO:  7033 CW 2026-04-11 1539 HA3LN         599 28     RN3TT         599 29    
QSO:  7029 CW 2026-04-11 1541 HA3LN         599 28     RU9ZC         599 30    
QSO:  7027 CW 2026-04-11 1541 HA3LN         599 28     DM5I          599 28    
QSO:  7027 CW 2026-04-11 1542 HA3LN         599 28     SV1DKR        599 28    
QSO:  7026 CW 2026-04-11 1542 HA3LN         599 28     R5AG          599 AL    
QSO:  7024 CW 2026-04-11 1543 HA3LN         599 28     OK2EA         599 28    
QSO:  7022 CW 2026-04-11 1543 HA3LN         599 28     RT2C          599 CU    
QSO:  7009 CW 2026-04-11 1545 HA3LN         599 28     RD1T          599 RA    
QSO:  7006 CW 2026-04-11 1547 HA3LN         599 28     RK6O          599 29    
QSO:  7003 CW 2026-04-11 1547 HA3LN         599 28     UA1OLM        599 KP    
QSO:  7011 CW 2026-04-11 1830 HA3LN         599 28     RW0A          599 SA    
QSO:  7017 CW 2026-04-11 1831 HA3LN         599 28     R9YU          599 AT    
QSO:  7013 CW 2026-04-11 1832 HA3LN         599 28     UA8A          599 MK    
QSO:  7014 CW 2026-04-11 1832 HA3LN         599 28     RF9C          599 AM    
QSO:  7004 CW 2026-04-11 1834 HA3LN         599 28     PA2A          599 27    
QSO:  7004 CW 2026-04-11 1835 HA3LN         599 28     RG5A          599 29    
QSO:  7004 CW 2026-04-11 1835 HA3LN         599 28     R7TQ          599 29    
QSO:  7004 CW 2026-04-11 1835 HA3LN         599 28     OK4RQ         599 28    
QSO:  7004 CW 2026-04-11 1835 HA3LN         599 28     DL7DZ         599 28    
QSO:  7004 CW 2026-04-11 1836 HA3LN         599 28     R4RT          599 29    
QSO:  7004 CW 2026-04-11 1836 HA3LN         599 28     UG4A          599 29    
QSO:  7004 CW 2026-04-11 1836 HA3LN         599 28     YU1AT         599 28    
QSO:  7004 CW 2026-04-11 1836 HA3LN         599 28     HG5E          599 28    
QSO:  7004 CW 2026-04-11 1837 HA3LN         599 28     RM5F          599 29    
QSO:  7004 CW 2026-04-11 1837 HA3LN         599 28     UD3B          599 29    
QSO:  7004 CW 2026-04-11 1837 HA3LN         599 28     DF1GRA        599 28    
QSO:  7004 CW 2026-04-11 1838 HA3LN         599 28     R7AT          599 29    
QSO:  7004 CW 2026-04-11 1838 HA3LN         599 28     RT3F          599 CP    
QSO:  7004 CW 2026-04-11 1838 HA3LN         599 28     IZ8JFL        599 28    
QSO:  7004 CW 2026-04-11 1839 HA3LN         599 28     R3ZZ          599 29    
QSO:  7004 CW 2026-04-11 1839 HA3LN         599 28     UA3DFM        599 29    
QSO:  7004 CW 2026-04-11 1839 HA3LN         599 28     DL3ANK        599 28    
QSO:  7004 CW 2026-04-11 1840 HA3LN         599 28     RN4K          599 PG    
QSO:  7004 CW 2026-04-11 1840 HA3LN         599 28     YT4T          599 28    
QSO:  7004 CW 2026-04-11 1840 HA3LN         599 28     UA4AF         599 29    
QSO:  7004 CW 2026-04-11 1840 HA3LN         599 28     IZ4JMA        599 28    
QSO:  7004 CW 2026-04-11 1841 HA3LN         599 28     I2CZQ         599 28    
QSO:  7004 CW 2026-04-11 1841 HA3LN         599 28     PA3ARM        599 27    
QSO:  7004 CW 2026-04-11 1841 HA3LN         599 28     SV1JFL        599 28    
QSO:  7004 CW 2026-04-11 1842 HA3LN         599 28     RA9A          599 ZM    
QSO:  7004 CW 2026-04-11 1842 HA3LN         599 28     YU7AA         599 28    
QSO:  7004 CW 2026-04-11 1842 HA3LN         599 28     R1FB          599 29    
QSO:  7004 CW 2026-04-11 1843 HA3LN         599 28     DL9MGE        599 28    
QSO:  7004 CW 2026-04-11 1844 HA3LN         599 28     4X6FB         599 39    
QSO:  7005 CW 2026-04-11 1845 HA3LN         599 28     EB5A          599 37    
QSO:  7019 CW 2026-04-11 1845 HA3LN         599 28     OY1CT         599 18    
QSO:  7020 CW 2026-04-11 1847 HA3LN         599 28     RZ9L          599 30    
QSO:  7022 CW 2026-04-11 1847 HA3LN         599 28     EA5OH         599 37    
QSO:  7023 CW 2026-04-11 1848 HA3LN         599 28     F6IRA         599 27    
QSO:  7023 CW 2026-04-11 1849 HA3LN         599 28     RC9T          599 30    
QSO:  7025 CW 2026-04-11 1849 HA3LN         599 28     YU1YV         599 28    
QSO:  7026 CW 2026-04-11 1849 HA3LN         599 28     YU2M          599 28    
QSO:  7027 CW 2026-04-11 1850 HA3LN         599 28     HA1DAE        599 28    
QSO:  7027 CW 2026-04-11 1850 HA3LN         599 28     DL1NKS        599 28    
QSO:  7028 CW 2026-04-11 1850 HA3LN         599 28     S580ZRS       599 28    
QSO:  7029 CW 2026-04-11 1851 HA3LN         599 28     DL1CW         599 28    
QSO:  7034 CW 2026-04-11 1851 HA3LN         599 28     RL5A          599 29    
QSO:  7037 CW 2026-04-11 1852 HA3LN         599 28     RA3BQ         599 29    
QSO:  7000 CW 2026-04-11 1852 HA3LN         599 28     EW2ZC         599 29    
QSO:  7001 CW 2026-04-11 1853 HA3LN         599 28     DJ4MX         599 28    
QSO:  7005 CW 2026-04-11 1853 HA3LN         599 28     LZ6C          599 28    
QSO:  7009 CW 2026-04-11 1854 HA3LN         599 28     YO4NF         599 28    
QSO:  7011 CW 2026-04-11 1855 HA3LN         599 28     UA4LL         599 29    
QSO:  7011 CW 2026-04-11 1856 HA3LN         599 28     IZ3GOM        599 28    
QSO:  7011 CW 2026-04-11 1856 HA3LN         599 28     G3YMC         599 27    
QSO:  7011 CW 2026-04-11 1856 HA3LN         599 28     UA4WAU        599 30    
QSO:  7011 CW 2026-04-11 1857 HA3LN         599 28     R2SL          599 29    
QSO:  7011 CW 2026-04-11 1857 HA3LN         599 28     Z32TO         599 28    
QSO:  7011 CW 2026-04-11 1857 HA3LN         599 28     UB3A          599 29    
QSO:  7011 CW 2026-04-11 1858 HA3LN         599 28     SV1JFL        599 28    
QSO:  7011 CW 2026-04-11 1858 HA3LN         599 28     RD7KW         599 29    
QSO:  7011 CW 2026-04-11 1858 HA3LN         599 28     IW2FUT        599 28    
QSO:  7011 CW 2026-04-11 1858 HA3LN         599 28     UA3AP         599 29    
QSO:  7011 CW 2026-04-11 1858 HA3LN         599 28     YO4FHU        599 28    
QSO:  7011 CW 2026-04-11 1859 HA3LN         599 28     EW2ZC         599 29    
QSO:  7011 CW 2026-04-11 1859 HA3LN         599 28     LZ1QN         599 28    
QSO:  7011 CW 2026-04-11 1859 HA3LN         599 28     RA3AL         599 29    
QSO:  7011 CW 2026-04-11 1859 HA3LN         599 28     S52AW         599 28    
QSO:  7011 CW 2026-04-11 1900 HA3LN         599 28     RY5F          599 29    
QSO:  7011 CW 2026-04-11 1900 HA3LN         599 28     SQ3TGN        599 28    
QSO:  7011 CW 2026-04-11 1901 HA3LN         599 28     RL4A          599 29    
QSO:  7011 CW 2026-04-11 1901 HA3LN         599 28     RA5O          599 29    
QSO:  7011 CW 2026-04-11 1902 HA3LN         599 28     YO4GO         599 28    
QSO:  7011 CW 2026-04-11 1902 HA3LN         599 28     I2IFT         599 28    
QSO:  7011 CW 2026-04-11 1902 HA3LN         599 28     UI3F          599 29    
QSO:  7011 CW 2026-04-11 1902 HA3LN         599 28     RX7T          599 29    
QSO:  7011 CW 2026-04-11 1903 HA3LN         599 28     RG2X          599 RK    
QSO:  7011 CW 2026-04-11 1903 HA3LN         599 28     IT9IVU        599 28    
QSO:  7011 CW 2026-04-11 1904 HA3LN         599 28     DL2VN         599 28    
QSO:  7011 CW 2026-04-11 1904 HA3LN         599 28     PA3GDD        599 27    
QSO:  7025 CW 2026-04-11 1907 HA3LN         599 28     4L6QC         599 29    
QSO:  7013 CW 2026-04-11 1907 HA3LN         599 28     9A5KV         599 28    
QSO:  7014 CW 2026-04-11 1908 HA3LN         599 28     9A3YT         599 28    
QSO:  7010 CW 2026-04-11 1908 HA3LN         599 28     DL1BUG        599 28    
QSO:  7013 CW 2026-04-11 1909 HA3LN         599 28     DL3KWF        599 28    
QSO:  7019 CW 2026-04-11 1910 HA3LN         599 28     EA7BEZ        599 37    
QSO:  7020 CW 2026-04-11 1911 HA3LN         599 28     IV3UHL        599 28    
QSO:  7020 CW 2026-04-11 1911 HA3LN         599 28     HA7RY         599 28    
QSO:  7021 CW 2026-04-11 1911 HA3LN         599 28     SP5LST        599 28    
QSO:  7023 CW 2026-04-11 1913 HA3LN         599 28     HA8TP         599 28    
QSO:  7025 CW 2026-04-11 1913 HA3LN         599 28     LZ6K          599 28    
QSO:  7028 CW 2026-04-11 1914 HA3LN         599 28     YP5A          599 28    
QSO:  7030 CW 2026-04-11 1914 HA3LN         599 28     IV3SKB        599 28    
QSO:  7031 CW 2026-04-11 1915 HA3LN         599 28     PC6R          599 27    
QSO:  7033 CW 2026-04-11 1916 HA3LN         599 28     RX3AEX        599 29    
QSO:  7034 CW 2026-04-11 1918 HA3LN         599 28     RN4AO         599 29    
QSO:  7023 CW 2026-04-11 1918 HA3LN         599 28     RG6G          599 29    
QSO:  7012 CW 2026-04-11 1921 HA3LN         599 28     IZ3ETC        599 28    
QSO:  7007 CW 2026-04-11 1922 HA3LN         599 28     YT1A          599 28    
QSO:  7002 CW 2026-04-11 1922 HA3LN         599 28     M2L           599 27    
QSO:  3509 CW 2026-04-11 1926 HA3LN         599 28     EU8U          599 29    
QSO:  3509 CW 2026-04-11 1926 HA3LN         599 28     UI7D          599 29    
QSO:  3509 CW 2026-04-11 1926 HA3LN         599 28     OE5TXF        599 28    
QSO:  3509 CW 2026-04-11 1927 HA3LN         599 28     DL6KWN        599 28    
QSO:  3509 CW 2026-04-11 1927 HA3LN         599 28     YT1WA         599 28    
QSO:  3509 CW 2026-04-11 1927 HA3LN         599 28     UA3LID        599 29    
QSO:  3509 CW 2026-04-11 1928 HA3LN         599 28     RG5A          599 29    
QSO:  3509 CW 2026-04-11 1928 HA3LN         599 28     R3ZP          599 29    
QSO:  3518 CW 2026-04-11 1930 HA3LN         599 28     RF9C          599 AM    
QSO:  3511 CW 2026-04-11 1931 HA3LN         599 28     IK3QAR        599 28    
QSO:  3510 CW 2026-04-11 1932 HA3LN         599 28     UA5L          599 YG    
QSO:  3508 CW 2026-04-11 1933 HA3LN         599 28     HG5D          599 28    
QSO:  3507 CW 2026-04-11 1933 HA3LN         599 28     SP2HMT        599 28    
QSO:  3513 CW 2026-04-11 1935 HA3LN         599 28     E77EA         599 28    
QSO:  3515 CW 2026-04-11 1935 HA3LN         599 28     R7MM          599 29    
QSO:  3517 CW 2026-04-11 1937 HA3LN         599 28     E70T          599 28    
QSO:  3520 CW 2026-04-11 1937 HA3LN         599 28     OK2EA         599 28    
QSO:  3523 CW 2026-04-11 1938 HA3LN         599 28     LA7GIA        599 18    
QSO:  3523 CW 2026-04-11 1939 HA3LN         599 28     YT5A          599 28    
QSO:  3524 CW 2026-04-11 1940 HA3LN         599 28     UA6CC         599 29    
QSO:  3526 CW 2026-04-11 1940 HA3LN         599 28     RA3SI         599 29    
QSO:  3528 CW 2026-04-11 1941 HA3LN         599 28     DJ7M          599 28    
QSO:  3530 CW 2026-04-11 1941 HA3LN         599 28     UA8A          599 MK    
QSO:  3527 CW 2026-04-11 1941 HA3LN         599 28     UA5R          599 29    
QSO:  3531 CW 2026-04-11 1943 HA3LN         599 28     R8TT          599 AU    
QSO:  3535 CW 2026-04-11 1943 HA3LN         599 28     YU2M          599 28    
QSO:  3537 CW 2026-04-11 1944 HA3LN         599 28     RC6U          599 29    
QSO:  7006 CW 2026-04-11 1945 HA3LN         599 28     UA5L          599 YG    
QSO:  7004 CW 2026-04-11 1946 HA3LN         599 28     IK4DCX        599 28    
QSO:  7010 CW 2026-04-11 1948 HA3LN         599 28     RK5K          599 HA    
QSO:  7011 CW 2026-04-11 1948 HA3LN         599 28     SN7Q          599 28    
QSO:  7012 CW 2026-04-11 1948 HA3LN         599 28     SN1T          599 28    
QSO:  7017 CW 2026-04-11 1950 HA3LN         599 28     R9MA          599 31    
QSO:  7017 CW 2026-04-11 1950 HA3LN         599 28     SP9JZT        599 28    
QSO:  7018 CW 2026-04-11 1952 HA3LN         599 28     S50R          599 28    
QSO:  7020 CW 2026-04-11 1952 HA3LN         599 28     RA8AT         599 30    
QSO:  7021 CW 2026-04-11 1953 HA3LN         599 28     SQ9KDT        599 28    
QSO:  7022 CW 2026-04-11 1953 HA3LN         599 28     UA5R          599 29    
QSO:  7023 CW 2026-04-11 1953 HA3LN         599 28     DJ1MM         599 28    
QSO:  7022 CW 2026-04-11 1954 HA3LN         599 28     R1MJ          599 29    
QSO:  7024 CW 2026-04-11 1954 HA3LN         599 28     UA6CC         599 29    
QSO:  7025 CW 2026-04-11 1955 HA3LN         599 28     SP2FAP        599 28    
QSO:  7033 CW 2026-04-11 1956 HA3LN         599 28     RW9QA         599 30    
QSO:  7003 CW 2026-04-11 1957 HA3LN         599 28     IK1BPL        599 28    
QSO:  7005 CW 2026-04-11 1958 HA3LN         599 28     LZ5R          599 28    
QSO:  7008 CW 2026-04-11 1958 HA3LN         599 28     R2FK          599 29    
QSO:  7011 CW 2026-04-11 1959 HA3LN         599 28     YU1RA         599 28    
QSO:  7013 CW 2026-04-11 1959 HA3LN         599 28     RX6FJ         599 29    
QSO:  7015 CW 2026-04-11 2000 HA3LN         599 28     PA4O          599 27    
QSO:  7015 CW 2026-04-11 2000 HA3LN         599 28     LZ1UQ         599 28    
QSO:  7017 CW 2026-04-11 2001 HA3LN         599 28     M0UDD         599 27    
QSO:  7017 CW 2026-04-11 2001 HA3LN         599 28     R8CT          599 30    
QSO:  7019 CW 2026-04-11 2001 HA3LN         599 28     ER1X          599 29    
QSO:  7020 CW 2026-04-11 2002 HA3LN         599 28     YT5A          599 28    
QSO:  7025 CW 2026-04-11 2003 HA3LN         599 28     IK5MEP        599 28    
QSO:  7026 CW 2026-04-11 2004 HA3LN         599 28     EA5DF         599 37    
QSO:  7037 CW 2026-04-11 2005 HA3LN         599 28     IU0ITX        599 28    
QSO:  7037 CW 2026-04-11 2005 HA3LN         599 28     IK8UND        599 28    
QSO:  3534 CW 2026-04-11 2007 HA3LN         599 28     SP4TKR        599 28    
QSO:  3532 CW 2026-04-11 2008 HA3LN         599 28     RT2C          599 CU    
QSO:  3526 CW 2026-04-11 2010 HA3LN         599 28     HA6NL         599 28    
QSO:  3525 CW 2026-04-11 2010 HA3LN         599 28     9A3YT         599 28    
QSO:  3521 CW 2026-04-11 2011 HA3LN         599 28     YR8R          599 28    
QSO:  3520 CW 2026-04-11 2011 HA3LN         599 28     EU1AI         599 29    
QSO:  3519 CW 2026-04-11 2012 HA3LN         599 28     IU4JNR        599 28    
QSO:  3517 CW 2026-04-11 2012 HA3LN         599 28     DL1BUG        599 28    
