START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: KG4LKY
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KG4LKY
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2024.
QSO:    50 DG 2024-01-20 1913 KG4LKY        EM87 N8GA          EN80
QSO:   144 DG 2024-01-20 1917 KG4LKY        EM87 KD4ADC        EM74
QSO:   144 RY 2024-01-20 1934 KG4LKY        EM87 WS9V          EM59
QSO:    50 DG 2024-01-20 1934 KG4LKY        EM87 CO2QU         EL83
QSO:    50 DG 2024-01-20 1936 KG4LKY        EM87 W4ERP         EL95
QSO:   144 DG 2024-01-20 2031 KG4LKY        EM87 W4NH          EM84
QSO:    50 DG 2024-01-20 2040 KG4LKY        EM87 K8WDA         EM78
QSO:    50 DG 2024-01-20 2040 KG4LKY        EM87 W9NED         EM68
QSO:   144 DG 2024-01-20 2103 KG4LKY        EM87 AJ6T          EM66
QSO:    50 DG 2024-01-20 2109 KG4LKY        EM87 K9NW          EM79
QSO:   144 DG 2024-01-20 2215 KG4LKY        EM87 W9NED         EM68
QSO:   144 DG 2024-01-20 2218 KG4LKY        EM87 N8GA          EN80
QSO:    50 DG 2024-01-20 2224 KG4LKY        EM87 N3XF          FN00
QSO:    50 DG 2024-01-20 2244 KG4LKY        EM87 W4NH          EM84
QSO:   144 DG 2024-01-20 2305 KG4LKY        EM87 K4YJ          EM88
QSO:    50 DG 2024-01-20 2311 KG4LKY        EM87 W3DQS         EM95
QSO:   144 DG 2024-01-20 2316 KG4LKY        EM87 K4NO/R        EM74
QSO:    50 DG 2024-01-20 2317 KG4LKY        EM87 N4DW          EM86
QSO:   144 DG 2024-01-20 2318 KG4LKY        EM87 W3IP          FM19
QSO:    50 DG 2024-01-20 2323 KG4LKY        EM87 W3GQ          EM95
END-OF-LOG:
