START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-VHF-JAN
CALLSIGN: KK6MC/ROVER
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: KK6MC/ROVER
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-VHF-JAN ARRL/arrl_january_vhf_contest/2024.
QSO:   144 PH 2024-01-20 2121 KK6MC/ROVER   DM45 N7RK          DM33
QSO:   432 PH 2024-01-20 2143 KK6MC/ROVER   DM44 N7RK          DM33
QSO:   144 PH 2024-01-20 2144 KK6MC/ROVER   DM44 N7RK          DM33
QSO:    50 PH 2024-01-20 2152 KK6MC/ROVER   DM44 N7RK          DM33
QSO:   144 PH 2024-01-20 2330 KK6MC/ROVER   DM34 N7RK          DM33
QSO:   432 PH 2024-01-20 2331 KK6MC/ROVER   DM34 N7RK          DM33
QSO:    50 PH 2024-01-20 2336 KK6MC/ROVER   DM34 N7RK          DM33
QSO:   144 PH 2024-01-21 1626 KK6MC/ROVER   DM42 N7RK          DM33
QSO:   432 PH 2024-01-21 1627 KK6MC/ROVER   DM42 N7RK          DM33
QSO:  1.2G PH 2024-01-21 1628 KK6MC/ROVER   DM42 N7RK          DM33
QSO:    50 PH 2024-01-21 1631 KK6MC/ROVER   DM42 N7RK          DM33
QSO:   144 PH 2024-01-21 1747 KK6MC/ROVER   DM32 N7RK          DM33
QSO:  1.2G PH 2024-01-21 1748 KK6MC/ROVER   DM32 N7RK          DM33
QSO:   432 PH 2024-01-21 1748 KK6MC/ROVER   DM32 N7RK          DM33
QSO:    50 PH 2024-01-21 1750 KK6MC/ROVER   DM32 N7RK          DM33
QSO:   144 PH 2024-01-21 1858 KK6MC/ROVER   DM43 N7RK          DM33
QSO:   432 PH 2024-01-21 1859 KK6MC/ROVER   DM43 N7RK          DM33
QSO:  1.2G PH 2024-01-21 1900 KK6MC/ROVER   DM43 N7RK          DM33
QSO:    50 PH 2024-01-21 1901 KK6MC/ROVER   DM43 N7RK          DM33
END-OF-LOG:
