START-OF-LOG: 3.0
CALLSIGN: LX/G1TPA
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 180848
NAME: Tor Lovas
LOCATION: DX
OPERATORS: G1TPA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7591.0
SOAPBOX: Thank you Luxembourg for your hospitality, see you again next
QSO: 14178 PH 2019-03-30 0846 LX/G1TPA    59  0018   CN3A          59  0445
QSO: 14185 PH 2019-03-30 0847 LX/G1TPA    59  0019   LZ9W          59  0299
QSO: 14192 PH 2019-03-30 0850 LX/G1TPA    59  0020   RT2C          59  0885
QSO: 14201 PH 2019-03-30 0852 LX/G1TPA    59  0021   UC6K          59  0028
QSO: 14206 PH 2019-03-30 0856 LX/G1TPA    59  0022   CR6P          59  0488
QSO: 14219 PH 2019-03-30 0858 LX/G1TPA    59  0023   UR2Y          59  0154
QSO: 14227 PH 2019-03-30 0901 LX/G1TPA    59  0024   YO3RU         59  0102
QSO: 14233 PH 2019-03-30 0903 LX/G1TPA    59  0025   UW2M          59  1131
QSO: 14250 PH 2019-03-30 0908 LX/G1TPA    59  0026   P33W          59  1554
QSO: 14260 PH 2019-03-30 0911 LX/G1TPA    59  0027   LZ73A         59  1256
QSO: 14277 PH 2019-03-30 0913 LX/G1TPA    59  0028   9K2HN         59  0807
QSO: 14280 PH 2019-03-30 0915 LX/G1TPA    59  0029   UR3GU         59  0277
QSO: 14282 PH 2019-03-30 0917 LX/G1TPA    59  0030   UA5L          59  1339
QSO: 14304 PH 2019-03-30 0921 LX/G1TPA    59  0031   EF9Z          59  0922
QSO: 14312 PH 2019-03-30 0922 LX/G1TPA    59  0032   RT5K          59  1009
QSO: 14314 PH 2019-03-30 0924 LX/G1TPA    59  0033   RU1A          59  1099
QSO: 14327 PH 2019-03-30 0926 LX/G1TPA    59  0034   YO3APJ        59  0251
QSO: 14343 PH 2019-03-30 0932 LX/G1TPA    59  0035   E73M          59  0444
QSO: 14349 PH 2019-03-30 0933 LX/G1TPA    59  0036   RW3DU         59  0117
QSO: 14101 PH 2019-03-30 0947 LX/G1TPA    59  0037   D1DX          59  0143
QSO: 14105 PH 2019-03-30 0949 LX/G1TPA    59  0038   OH6K          59  0284
QSO: 14116 PH 2019-03-30 0951 LX/G1TPA    59  0039   YT1A          59  0307
QSO: 14126 PH 2019-03-30 0952 LX/G1TPA    59  0040   R3XA          59  0453
QSO: 14129 PH 2019-03-30 0953 LX/G1TPA    59  0041   YL2CI         59  0187
QSO: 14159 PH 2019-03-30 1002 LX/G1TPA    59  0042   CS5CC         59  0145
QSO: 14163 PH 2019-03-30 1003 LX/G1TPA    59  0043   LY29A         59  1270
QSO: 14166 PH 2019-03-30 1004 LX/G1TPA    59  0044   YP0C          59  0455
QSO: 14170 PH 2019-03-30 1005 LX/G1TPA    59  0045   J42L          59  0663
QSO: 14174 PH 2019-03-30 1007 LX/G1TPA    59  0046   UA9MA         59  1041
QSO: 14199 PH 2019-03-30 1011 LX/G1TPA    59  0047   D4C           59  0431
QSO: 14214 PH 2019-03-30 1030 LX/G1TPA    59  0048   UD9P          59  1165
QSO: 14217 PH 2019-03-30 1032 LX/G1TPA    59  0049   CN2AM         59  0406
QSO: 14219 PH 2019-03-30 1034 LX/G1TPA    59  0050   IZ7ZKV        59  0129
QSO: 14230 PH 2019-03-30 1039 LX/G1TPA    59  0051   SE3X          59  0168
QSO: 14241 PH 2019-03-30 1041 LX/G1TPA    59  0052   IT9XTP        59  0164
QSO: 14257 PH 2019-03-30 1045 LX/G1TPA    59  0053   ED9B          59  0730
QSO: 14272 PH 2019-03-30 1046 LX/G1TPA    59  0054   3V8SS         59  0156
QSO: 14281 PH 2019-03-30 1048 LX/G1TPA    59  0055   YL2BJ         59  0268
QSO: 14327 PH 2019-03-30 1052 LX/G1TPA    59  0056   EE8K          59  0149
QSO: 14328 PH 2019-03-30 1053 LX/G1TPA    59  0057   AC1U          59  0645
QSO: 14333 PH 2019-03-30 1054 LX/G1TPA    59  0058   OH3Z          59  0184
QSO: 14346 PH 2019-03-30 1055 LX/G1TPA    59  0059   RU1A          59  1302
QSO: 21222 PH 2019-03-30 1103 LX/G1TPA    59  0060   FR4QT         59  0377
QSO: 21253 PH 2019-03-30 1109 LX/G1TPA    59  0061   PS2T          59  0950
QSO: 21260 PH 2019-03-30 1111 LX/G1TPA    59  0062   PR4T          59  0402
QSO: 21296 PH 2019-03-30 1112 LX/G1TPA    59  0063   ZZ2T          59  0449
QSO:  7167 PH 2019-03-30 1218 LX/G1TPA    59  0064   YL6Z          59  0066
QSO:  7162 PH 2019-03-30 1220 LX/G1TPA    59  0065   YT5A          59  0714
QSO:  7157 PH 2019-03-30 1221 LX/G1TPA    59  0066   OE6MMD        59  0256
QSO:  7150 PH 2019-03-30 1222 LX/G1TPA    59  0067   LY5Q          59  0285
QSO:  7143 PH 2019-03-30 1224 LX/G1TPA    59  0068   IZ4REF        59  0305
QSO:  7129 PH 2019-03-30 1228 LX/G1TPA    59  0069   IQ4FA         59  0423
QSO:  7102 PH 2019-03-30 1231 LX/G1TPA    59  0070   SP9KDA        59  0395
QSO:  7102 PH 2019-03-30 1232 LX/G1TPA    59  0071   IR6T          59  1235
QSO:  7102 PH 2019-03-30 1233 LX/G1TPA    59  0072   DD0VU         59  0233
QSO:  7102 PH 2019-03-30 1233 LX/G1TPA    59  0073   IR4P          59  0050
QSO:  7102 PH 2019-03-30 1234 LX/G1TPA    59  0074   EA2CE         59  0046
QSO:  7102 PH 2019-03-30 1234 LX/G1TPA    59  0075   II2S          59  0547
QSO:  7102 PH 2019-03-30 1235 LX/G1TPA    59  0076   IR2Q          59  0496
QSO: 14106 PH 2019-03-30 1247 LX/G1TPA    59  0077   VA2EW         59  0522
QSO: 14125 PH 2019-03-30 1250 LX/G1TPA    59  0078   VB3E          59  1161
QSO: 14128 PH 2019-03-30 1251 LX/G1TPA    59  0079   VE3EDZ        59  0692
QSO: 14132 PH 2019-03-30 1253 LX/G1TPA    59  0080   UI5R          59  0215
QSO: 14138 PH 2019-03-30 1254 LX/G1TPA    59  0081   UA5C          59  0396
QSO: 14147 PH 2019-03-30 1258 LX/G1TPA    59  0082   ED7O          59  1079
QSO: 14151 PH 2019-03-30 1300 LX/G1TPA    59  0083   NN2DX         59  1098
QSO: 14156 PH 2019-03-30 1301 LX/G1TPA    59  0084   RM3DA         59  0670
QSO: 14182 PH 2019-03-30 1307 LX/G1TPA    59  0085   WX7T          59  0205
QSO: 14188 PH 2019-03-30 1309 LX/G1TPA    59  0086   IO9A          59  1080
QSO: 14224 PH 2019-03-30 1316 LX/G1TPA    59  0087   NN3W          59  1061
QSO:  7160 PH 2019-03-30 1328 LX/G1TPA    59  0088   MU0GSY        59  0094
QSO:  7161 PH 2019-03-30 1333 LX/G1TPA    59  0089   GM4UYZ        59  0060
QSO:  7180 PH 2019-03-30 1335 LX/G1TPA    59  0090   OH5NQ         59  0197
QSO:  7154 PH 2019-03-30 1338 LX/G1TPA    59  0091   F1PNJ         59  0089
QSO:  7140 PH 2019-03-30 1340 LX/G1TPA    59  0092   MM4D          59  0203
QSO:  7106 PH 2019-03-30 1344 LX/G1TPA    59  0093   HG1S          59  0334
QSO:  7094 PH 2019-03-30 1351 LX/G1TPA    59  0094   S54K          59  0445
QSO:  7085 PH 2019-03-30 1352 LX/G1TPA    59  0095   SX2K          59  0232
QSO:  7140 PH 2019-03-30 1403 LX/G1TPA    59  0096   OZ4EDR        59  0232
QSO:  7134 PH 2019-03-30 1405 LX/G1TPA    59  0097   MM0AOQ        59  0292
QSO:  7122 PH 2019-03-30 1407 LX/G1TPA    59  0098   SP7MC         59  0238
QSO:  7120 PH 2019-03-30 1408 LX/G1TPA    59  0099   DM5B          59  0440
QSO:  7103 PH 2019-03-30 1412 LX/G1TPA    59  0100   G5O           59  0419
QSO:  7068 PH 2019-03-30 1416 LX/G1TPA    59  0101   OK1TA         59  0275
QSO:  3790 PH 2019-03-30 1427 LX/G1TPA    59  0102   DR50DIG       59  0515
QSO:  3785 PH 2019-03-30 1429 LX/G1TPA    59  0103   OL5J          59  0081
QSO:  3768 PH 2019-03-30 1430 LX/G1TPA    59  0104   PG00T         59  0327
QSO:  7200 PH 2019-03-30 1440 LX/G1TPA    59  0105   DH8BQA        59  0379
QSO:  7167 PH 2019-03-30 1447 LX/G1TPA    59  0106   LN8W          59  0494
QSO:  7158 PH 2019-03-30 1450 LX/G1TPA    59  0107   4U1A          59  0354
QSO:  7119 PH 2019-03-30 1453 LX/G1TPA    59  0108   OE3IDE        59  0148
QSO:  7092 PH 2019-03-30 1457 LX/G1TPA    59  0109   S50X          59  0247
QSO:  1800 PH 2019-03-30 1649 LX/G1TPA    59  0110   SQ7CL         59  0190
QSO:  3796 PH 2019-03-30 1654 LX/G1TPA    59  0111   DL6DH         59  0086
QSO:  3773 PH 2019-03-30 1700 LX/G1TPA    59  0112   RJ4P          59  1390
QSO:  3726 PH 2019-03-30 1705 LX/G1TPA    59  0113   DR1X          59  0581
QSO:  3500 PH 2019-03-30 1706 LX/G1TPA    59  0114   DO4DXA        59  0055
QSO:  3709 PH 2019-03-30 1707 LX/G1TPA    59  0115   OL9R          59  0410
QSO:  1800 PH 2019-03-30 1922 LX/G1TPA    59  0116   YT8A          59  0169
QSO:  1863 PH 2019-03-30 1924 LX/G1TPA    59  0117   9A1A          59  0342
QSO:  1800 PH 2019-03-30 1925 LX/G1TPA    59  0118   DJ5MW         59  1460
QSO:  1800 PH 2019-03-30 1929 LX/G1TPA    59  0119   SO4R          59  0175
QSO:  3793 PH 2019-03-30 1931 LX/G1TPA    59  0120   OT4A          59  0098
QSO:  3785 PH 2019-03-30 1933 LX/G1TPA    59  0121   DR4W          59  0057
QSO:  7200 PH 2019-03-30 1938 LX/G1TPA    59  0122   UP0L          59  1052
QSO:  7186 PH 2019-03-30 1943 LX/G1TPA    59  0123   RQ5D          59  0533
QSO:  7185 PH 2019-03-30 1944 LX/G1TPA    59  0124   LY2K          59  0292
QSO:  7181 PH 2019-03-30 1945 LX/G1TPA    59  0125   EC2DX         59  1424
QSO:  7131 PH 2019-03-30 1948 LX/G1TPA    59  0126   YL6W          59  1153
QSO:  7130 PH 2019-03-30 1950 LX/G1TPA    59  0127   OG6N          59  0375
QSO:  7043 PH 2019-03-30 1953 LX/G1TPA    59  0128   MM3AWD        59  0058
QSO:  7048 PH 2019-03-30 1954 LX/G1TPA    59  0129   OG7A          59  1353
QSO:  7106 PH 2019-03-30 1957 LX/G1TPA    59  0130   EA5DFV        59  0983
QSO:  1800 PH 2019-03-31 0522 LX/G1TPA    59  0131   G5O           59  0167
QSO:  1800 PH 2019-03-31 0524 LX/G1TPA    59  0132   DL8ZU         59  0086
QSO:  1800 PH 2019-03-31 0525 LX/G1TPA    59  0133   VY2ZM         59  0548
QSO:  1800 PH 2019-03-31 0527 LX/G1TPA    59  0134   OT5A          59  0392
QSO:  7000 PH 2019-03-31 0531 LX/G1TPA    59  0135   HG7T          59  0968
QSO:  7000 PH 2019-03-31 0532 LX/G1TPA    59  0136   ED5S          59  1535
QSO:  7178 PH 2019-03-31 0541 LX/G1TPA    59  0137   II8K          59  2340
QSO:  7175 PH 2019-03-31 0542 LX/G1TPA    59  0138   CR6K          59  2170
QSO:  7170 PH 2019-03-31 0544 LX/G1TPA    59  0139   P33W          59  3941
QSO:  7166 PH 2019-03-31 0546 LX/G1TPA    59  0140   LY29A         59  2851
QSO:  7152 PH 2019-03-31 0550 LX/G1TPA    59  0141   E7CW          59  0945
QSO:  7148 PH 2019-03-31 0550 LX/G1TPA    59  0142   ED1R          59  1079
QSO:  7141 PH 2019-03-31 0554 LX/G1TPA    59  0143   EW6W          59  1999
QSO:  7138 PH 2019-03-31 0554 LX/G1TPA    59  0144   LY1FW         59  1284
QSO:  7136 PH 2019-03-31 0555 LX/G1TPA    59  0145   LY5R          59  1494
QSO:  7133 PH 2019-03-31 0557 LX/G1TPA    59  0146   EF1W          59  0497
QSO:  7131 PH 2019-03-31 0557 LX/G1TPA    59  0147   ES5TV         59  2536
QSO:  7125 PH 2019-03-31 0559 LX/G1TPA    59  0148   LY7Z          59  2276
QSO:  7106 PH 2019-03-31 0602 LX/G1TPA    59  0149   CR6P          59  1906
QSO:  7095 PH 2019-03-31 0604 LX/G1TPA    59  0150   LY1R          59  0423
QSO:  7083 PH 2019-03-31 0605 LX/G1TPA    59  0151   SI9AM         59  0970
QSO:  7073 PH 2019-03-31 0606 LX/G1TPA    59  0152   RT2C          59  1806
QSO:  7062 PH 2019-03-31 0612 LX/G1TPA    59  0153   UW5ZM         59  1291
QSO:  7057 PH 2019-03-31 0614 LX/G1TPA    59  0154   9A1AA         59  1170
QSO:  7051 PH 2019-03-31 0617 LX/G1TPA    59  0155   LY4L          59  1095
QSO: 14165 PH 2019-03-31 0624 LX/G1TPA    59  0156   RA4SAT        59  1031
QSO:  3500 PH 2019-03-31 0627 LX/G1TPA    59  0157   K3LR          59  1048
QSO:  3500 PH 2019-03-31 0629 LX/G1TPA    59  0158   EA1DLU        59  0096
QSO:  3500 PH 2019-03-31 0633 LX/G1TPA    59  0159   DB2B          59  0618
QSO:  3740 PH 2019-03-31 0636 LX/G1TPA    59  0160   HB9EOU        59  0904
QSO:  3500 PH 2019-03-31 0638 LX/G1TPA    59  0161   M0MCV         59  0468
QSO:  3716 PH 2019-03-31 0639 LX/G1TPA    59  0162   EI19RE        59  0693
QSO:  3647 PH 2019-03-31 0642 LX/G1TPA    59  0163   F8KKH         59  0249
QSO: 14111 PH 2019-03-31 0738 LX/G1TPA    59  0164   C4W           59  0521
QSO: 14240 PH 2019-03-31 0747 LX/G1TPA    59  0165   LX0RL         59  0034
QSO: 14124 PH 2019-03-31 0753 LX/G1TPA    59  0166   4Z4AK         59  0729
QSO: 14196 PH 2019-03-31 0757 LX/G1TPA    59  0167   IO9R          59  0631
QSO: 21260 PH 2019-03-31 0803 LX/G1TPA    59  0168   OT5A          59  0108
QSO:  7128 PH 2019-03-31 0841 LX/G1TPA    59  0169   G4IIY         59  0084
QSO:  7188 PH 2019-03-31 0845 LX/G1TPA    59  0170   IQ2CY         59  0956
QSO:  7167 PH 2019-03-31 0849 LX/G1TPA    59  0171   IK6BGJ        59  0858
QSO:  7149 PH 2019-03-31 0851 LX/G1TPA    59  0172   OH0V          59  1178
QSO:  7115 PH 2019-03-31 0857 LX/G1TPA    59  0173   S51CK         59  0908
QSO:  7100 PH 2019-03-31 0859 LX/G1TPA    59  0174   IO4X          59  2728
QSO:  7094 PH 2019-03-31 0901 LX/G1TPA    59  0175   GM5X          59  0679
QSO:  7074 PH 2019-03-31 0903 LX/G1TPA    59  0176   SO4R          59  1109
QSO:  7068 PH 2019-03-31 0904 LX/G1TPA    59  0177   OE2S          59  0613
QSO:  7057 PH 2019-03-31 0905 LX/G1TPA    59  0178   SG0X          59  1330
QSO:  7050 PH 2019-03-31 0906 LX/G1TPA    59  0179   EA2DNR        59  0652
QSO: 14104 PH 2019-03-31 0913 LX/G1TPA    59  0180   RZ3Z          59  0814
QSO: 14147 PH 2019-03-31 0920 LX/G1TPA    59  0181   I8CZW         59  1201
QSO: 14165 PH 2019-03-31 0923 LX/G1TPA    59  0182   II9P          59  1603
QSO: 14183 PH 2019-03-31 0925 LX/G1TPA    59  0183   ES7A          59  1840
QSO: 14243 PH 2019-03-31 0928 LX/G1TPA    59  0184   EB8AH         59  2484
QSO: 14255 PH 2019-03-31 0930 LX/G1TPA    59  0185   TC2MK         59  1259
QSO: 14278 PH 2019-03-31 0932 LX/G1TPA    59  0186   ES5TV         59  2916
QSO: 14296 PH 2019-03-31 0934 LX/G1TPA    59  0187   SX2AIU        59  0918
QSO: 14321 PH 2019-03-31 0939 LX/G1TPA    59  0188   IT9FRX        59  0393
QSO:  7174 PH 2019-03-31 1016 LX/G1TPA    59  0189   DL1MHJ        59  0385
QSO:  7156 PH 2019-03-31 1019 LX/G1TPA    59  0190   DK2OY         59  1603
QSO:  7134 PH 2019-03-31 1023 LX/G1TPA    59  0191   3Z7H          59  1236
QSO:  7131 PH 2019-03-31 1023 LX/G1TPA    59  0192   S56X          59  1009
QSO:  7120 PH 2019-03-31 1026 LX/G1TPA    59  0193   LZ73A         59  3979
QSO:  7109 PH 2019-03-31 1028 LX/G1TPA    59  0194   LY1DZ         59  0432
QSO:  7107 PH 2019-03-31 1031 LX/G1TPA    59  0195   GI4T          59  0620
QSO:  7100 PH 2019-03-31 1034 LX/G1TPA    59  0196   OU2V          59  0706
QSO:  7069 PH 2019-03-31 1038 LX/G1TPA    59  0197   LY2UU         59  0415
QSO:  7047 PH 2019-03-31 1041 LX/G1TPA    59  0198   SN8K          59  0931
QSO: 21300 PH 2019-03-31 1047 LX/G1TPA    59  0199   ZS6TVB        59  0244
QSO: 14106 PH 2019-03-31 1057 LX/G1TPA    59  0200   EA2DNR        59  0709
QSO: 14185 PH 2019-03-31 1103 LX/G1TPA    59  0201   IZ7ECL        59  0075
QSO: 14198 PH 2019-03-31 1105 LX/G1TPA    59  0202   SZ1A          59  1825
QSO:  7124 PH 2019-03-31 1110 LX/G1TPA    59  0203   DL6ON         59  0459
QSO:  7124 PH 2019-03-31 1111 LX/G1TPA    59  0204   G3Q           59  0774
QSO:  7124 PH 2019-03-31 1112 LX/G1TPA    59  0205   DL8AAV        59  0135
QSO:  7124 PH 2019-03-31 1112 LX/G1TPA    59  0206   F4HZN         59  0007
QSO:  7124 PH 2019-03-31 1113 LX/G1TPA    59  0207   F4IDL         59  0002
QSO:  7124 PH 2019-03-31 1117 LX/G1TPA    59  0208   OK2FD         59  0423
QSO:  7124 PH 2019-03-31 1120 LX/G1TPA    59  0209   M0KPD         59  0316
QSO:  7124 PH 2019-03-31 1128 LX/G1TPA    59  0210   SP6NIC        59  0434
QSO:  7000 PH 2019-03-31 1130 LX/G1TPA    59  0211   MW0BYS        59  0010
QSO:  7000 PH 2019-03-31 1132 LX/G1TPA    59  0212   IO3F          59  1337
QSO:  7000 PH 2019-03-31 1133 LX/G1TPA    59  0213   LA4O          59  0263
QSO:  7000 PH 2019-03-31 1142 LX/G1TPA    59  0214   ES5MG         59  0547
QSO:  7000 PH 2019-03-31 1143 LX/G1TPA    59  0215   9A1CC         59  0054
QSO:  7000 PH 2019-03-31 1144 LX/G1TPA    59  0216   9A5Y          59  2963
QSO:  7000 PH 2019-03-31 1144 LX/G1TPA    59  0217   IO5O          59  3373
QSO:  7000 PH 2019-03-31 1145 LX/G1TPA    59  0218   DL7A          59  0507
QSO:  7000 PH 2019-03-31 1145 LX/G1TPA    59  0219   SE6W          59  0450
QSO:  7000 PH 2019-03-31 1146 LX/G1TPA    59  0220   M0PLX/M       59  0124
QSO:  7000 PH 2019-03-31 1146 LX/G1TPA    59  0221   DQ1P          59  0364
QSO:  7000 PH 2019-03-31 1147 LX/G1TPA    59  0222   Y5W           59  0575
QSO:  7000 PH 2019-03-31 1147 LX/G1TPA    59  0223   DL0JR         59  0813
QSO:  7000 PH 2019-03-31 1148 LX/G1TPA    59  0224   OK2KOJ        59  0216
QSO:  7000 PH 2019-03-31 1148 LX/G1TPA    59  0225   DF1MM         59  0201
QSO:  7000 PH 2019-03-31 1149 LX/G1TPA    59  0226   SQ7CL         59  0563
QSO:  7000 PH 2019-03-31 1150 LX/G1TPA    59  0227   DH6RAE        59  0031
QSO:  7000 PH 2019-03-31 1151 LX/G1TPA    59  0228   ED3D          59  0156
QSO:  7000 PH 2019-03-31 1152 LX/G1TPA    59  0229   DL4LAM        59  0620
QSO:  7000 PH 2019-03-31 1153 LX/G1TPA    59  0230   DL4RCE        59  0523
QSO:  7000 PH 2019-03-31 1153 LX/G1TPA    59  0231   2E0UDX        59  0064
QSO:  7000 PH 2019-03-31 1158 LX/G1TPA    59  0232   OL3R          59  0348
QSO:  7000 PH 2019-03-31 1203 LX/G1TPA    59  0233   SP3JUN        59  0109
QSO:  7000 PH 2019-03-31 1204 LX/G1TPA    59  0234   9A3SM         59  0069
QSO:  7000 PH 2019-03-31 1204 LX/G1TPA    59  0235   DL6HBQ        59  0015
QSO:  7000 PH 2019-03-31 1205 LX/G1TPA    59  0236   LG80T         59  0520
QSO:  7000 PH 2019-03-31 1205 LX/G1TPA    59  0237   S58WW         59  0653
QSO:  7000 PH 2019-03-31 1206 LX/G1TPA    59  0238   DH1TST        59  0541
QSO:  7000 PH 2019-03-31 1207 LX/G1TPA    59  0239   S50LD         59  0531
QSO:  7000 PH 2019-03-31 1209 LX/G1TPA    59  0240   IW5ECP        59  0075
QSO:  7000 PH 2019-03-31 1209 LX/G1TPA    59  0241   IN3AHO        59  0099
QSO:  7099 PH 2019-03-31 1232 LX/G1TPA    59  0242   OK2OCT        59  0148
QSO:  7099 PH 2019-03-31 1233 LX/G1TPA    59  0243   OK2MBP        59  0637
QSO:  7099 PH 2019-03-31 1234 LX/G1TPA    59  0244   2E1FVS        59  0013
QSO:  7099 PH 2019-03-31 1235 LX/G1TPA    59  0245   SP3P          59  0525
QSO:  7099 PH 2019-03-31 1237 LX/G1TPA    59  0246   M0HWA         59  0017
QSO:  7099 PH 2019-03-31 1237 LX/G1TPA    59  0247   TM3Z          59  1306
QSO:  7099 PH 2019-03-31 1238 LX/G1TPA    59  0248   SE4E          59  0783
QSO:  7099 PH 2019-03-31 1242 LX/G1TPA    59  0249   DG6CA/P       59  0003
QSO:  7099 PH 2019-03-31 1242 LX/G1TPA    59  0250   IV3ZCS        59  0077
QSO:  7099 PH 2019-03-31 1245 LX/G1TPA    59  0251   MW0CRI        59  0119
QSO:  7099 PH 2019-03-31 1246 LX/G1TPA    59  0252   SA7AUH        59  0031
QSO:  7099 PH 2019-03-31 1247 LX/G1TPA    59  0253   OK2TC         59  0231
QSO: 21325 PH 2019-03-31 1253 LX/G1TPA    59  0254   MI0I          59  0447
QSO: 21216 PH 2019-03-31 1255 LX/G1TPA    59  0255   RU1A          59  3973
QSO: 21255 PH 2019-03-31 1257 LX/G1TPA    59  0256   OP4K          59  1369
QSO: 21320 PH 2019-03-31 1259 LX/G1TPA    59  0257   D4C           59  1433
QSO:  7000 PH 2019-03-31 1304 LX/G1TPA    59  0258   IW2BZY        59  0488
QSO:  7000 PH 2019-03-31 1305 LX/G1TPA    59  0259   MW6M          59  0255
QSO:  7000 PH 2019-03-31 1305 LX/G1TPA    59  0260   M0MJA         59  0369
QSO:  7200 PH 2019-03-31 1411 LX/G1TPA    59  0261   MI0I          59  0511
QSO:  7182 PH 2019-03-31 1414 LX/G1TPA    59  0262   LC6C          59  1021
QSO:  7157 PH 2019-03-31 1416 LX/G1TPA    59  0263   YP0C          59  2135
QSO:  7138 PH 2019-03-31 1419 LX/G1TPA    59  0264   S58J          59  0260
QSO:  7091 PH 2019-03-31 1429 LX/G1TPA    59  0265   OK6T          59  0685
QSO:  7067 PH 2019-03-31 1432 LX/G1TPA    59  0266   UI2F          59  0173
QSO:  3500 PH 2019-03-31 1438 LX/G1TPA    59  0267   DH9DX/P       59  0184
QSO:  3500 PH 2019-03-31 1442 LX/G1TPA    59  0268   DJ1GS         59  0020
QSO:  3500 PH 2019-03-31 1448 LX/G1TPA    59  0269   LX1JH         59  0037
QSO:  3500 PH 2019-03-31 1453 LX/G1TPA    59  0270   DO9ST         59  0140
QSO:  3500 PH 2019-03-31 1500 LX/G1TPA    59  0271   DH2VC         59  0022
QSO:  3500 PH 2019-03-31 1502 LX/G1TPA    59  0272   DD5MA         59  0024
QSO:  3500 PH 2019-03-31 1503 LX/G1TPA    59  0273   DL1CG         59  0575
QSO:  3500 PH 2019-03-31 1509 LX/G1TPA    59  0274   F1NNE         59  0003
QSO:  3500 PH 2019-03-31 1510 LX/G1TPA    59  0275   G4P           59  0365
QSO:  3500 PH 2019-03-31 1518 LX/G1TPA    59  0276   OT7E          59  0245
QSO:  3500 PH 2019-03-31 1522 LX/G1TPA    59  0277   HB90AWS       59  0340
QSO:  3500 PH 2019-03-31 1532 LX/G1TPA    59  0278   OE6MMD        59  0686
QSO:  3500 PH 2019-03-31 1533 LX/G1TPA    59  0279   DO1YHN        59  0063
QSO:  3500 PH 2019-03-31 1533 LX/G1TPA    59  0280   DP7D          59  0865
QSO:  3500 PH 2019-03-31 1540 LX/G1TPA    59  0281   S51YI         59  0895
QSO:  3500 PH 2019-03-31 1546 LX/G1TPA    59  0282   DO4HZ         59  0001
QSO:  3500 PH 2019-03-31 1546 LX/G1TPA    59  0283   DL7VRG        59  0052
QSO:  3500 PH 2019-03-31 1549 LX/G1TPA    59  0284   SE0X          59  0737
QSO:  3500 PH 2019-03-31 1549 LX/G1TPA    59  0285   DJ3HW         59  0414
QSO:  3500 PH 2019-03-31 1550 LX/G1TPA    59  0286   S54ZZ         59  1141
QSO:  3500 PH 2019-03-31 1550 LX/G1TPA    59  0287   OL4C          59  1664
QSO:  3500 PH 2019-03-31 1551 LX/G1TPA    59  0288   DM3F          59  0056
QSO:  3500 PH 2019-03-31 1553 LX/G1TPA    59  0289   LY2FN         59  0312
QSO:  3500 PH 2019-03-31 1554 LX/G1TPA    59  0290   EU4E          59  0722
QSO:  3500 PH 2019-03-31 1557 LX/G1TPA    59  0291   DO6GS         59  0089
QSO:  3500 PH 2019-03-31 1558 LX/G1TPA    59  0292   HB9GNP        59  0104
