START-OF-LOG: 3.0
CALLSIGN: M0BTZ
CONTEST: CQ-WPX-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: TB-WIRES
CLAIMED-SCORE: 203948
CLUB: Blacksheep Contest Group
LOCATION: DX
CREATED-BY: WriteLog V10.72C
NAME: Bill Harrison
OPERATORS: M0BTZ
SOAPBOX: Part-time effort, testing out station. TS-950SD + Homebrew Amp, In-V Dipole.
QSO: 3500 PH 2019-03-30 0001 M0BTZ      59 001	LY29A 			59   013 	0
QSO: 3500 PH 2019-03-30 0002 M0BTZ	59 002	LZ9W           			59   008	0
QSO: 3500 PH 2019-03-30 0003 M0BTZ	59 003	CN3A	    			59   006	0
QSO: 3500 PH 2019-03-30 0004 M0BTZ 	59 004	SP8R           			59   017	0
QSO: 3500 PH 2019-03-30 0004 M0BTZ	59 005  OK8WW          			59   014	0
QSO: 3500 PH 2019-03-30 0006 M0BTZ	59 006	ES5TV          			59   018	0
QSO: 3500 PH 2019-03-30 0011 M0BTZ	59 007	IB9A           			59   018	0
QSO: 3500 PH 2019-03-30 0011 M0BTZ	59 008	HG7T           			59   021	0
QSO: 3500 PH 2019-03-30 0012 M0BTZ	59 009	EW6W           			59   014	0
QSO: 3500 PH 2019-03-30 0012 M0BTZ	59 010	CN2CO          			59   022	0
QSO: 3500 PH 2019-03-30 0014 M0BTZ	59 011	DR50DIG        			59   025	0
QSO: 3500 PH 2019-03-30 0015 M0BTZ	59 012	RT5K           			59   028	0
QSO: 3500 PH 2019-03-30 0017 M0BTZ	59 013	SQ2PHG         			59   029	0
QSO: 3500 PH 2019-03-30 0018 M0BTZ	59 014	YL3CW          			59   035	0
QSO: 3500 PH 2019-03-30 0018 M0BTZ	59 015	UX2X           			59   042	0
QSO: 3500 PH 2019-03-30 0021 M0BTZ	59 016	9A1A           			59   034	0
QSO: 3500 PH 2019-03-30 0023 M0BTZ	59 017	NE1C           			59   022	0
QSO: 3500 PH 2019-03-30 0024 M0BTZ	59 018	UW2M           			59   078	0
QSO: 3500 PH 2019-03-30 0025 M0BTZ	59 019	CQ6J           			59   001	0
QSO: 3500 PH 2019-03-30 0026 M0BTZ	59 020	OL4C           			59   094	0
QSO: 3500 PH 2019-03-30 0027 M0BTZ	59 021	SO4R           			59   056	0
QSO: 3500 PH 2019-03-30 0028 M0BTZ	59 022	M7K            			59   057	0
QSO: 3500 PH 2019-03-30 0030 M0BTZ	59 023	J42L           			59   010	0
QSO: 3500 PH 2019-03-30 0035 M0BTZ	59 024	VE9CB       			59   031	0
QSO: 3500 PH 2019-03-30 0044 M0BTZ	59 025	9A3W           			59   088	0
QSO: 3500 PH 2019-03-30 0045 M0BTZ	59 026	IY4FGM         			59   052	0
QSO: 3500 PH 2019-03-30 0046 M0BTZ	59 027	DL0LK          			59   039	0
QSO: 3500 PH 2019-03-30 0047 M0BTZ	59 028	9A2KI          			59   035	0
QSO: 3500 PH 2019-03-30 0048 M0BTZ	59 029	IU1FSL         			59   034	0
QSO: 3500 PH 2019-03-30 0049 M0BTZ	59 030	YP0C           			59   058	0
QSO: 3500 PH 2019-03-30 0049 M0BTZ	59 031	DP7D           			59   088	0
QSO: 3500 PH 2019-03-30 0050 M0BTZ	59 032	LY4L           			59   068	0
QSO: 3500 PH 2019-03-30 0051 M0BTZ	59 033	HB90TOC        			59   031	0
QSO: 3500 PH 2019-03-30 0052 M0BTZ	59 034	UT7CR          			59   099	0
QSO: 3500 PH 2019-03-30 0053 M0BTZ	59 035	SP1NY          			59   064	0
QSO: 3500 PH 2019-03-30 0053 M0BTZ	59 036	9A1AA          			59   119	0
QSO: 3500 PH 2019-03-30 0054 M0BTZ	59 037	TF3T           			59   028	0
QSO: 3500 PH 2019-03-30 0055 M0BTZ	59 038	LY9A           			59   062	0
QSO: 3500 PH 2019-03-30 0055 M0BTZ	59 039	DP4G           			59   094	0
QSO: 3500 PH 2019-03-30 0056 M0BTZ	59 040	LY7Z           			59   150	0
QSO: 3500 PH 2019-03-30 0057 M0BTZ	59 041	SQ9ORQ         			59   064	0
QSO: 3500 PH 2019-03-30 0058 M0BTZ	59 042	I1JTQ          			59   102	0
QSO: 3500 PH 2019-03-30 0102 M0BTZ	59 043	US2YW         	 		59   079	0
QSO: 3500 PH 2019-03-30 0103 M0BTZ	59 044	UY7C           			59   024	0
QSO: 3500 PH 2019-03-30 0105 M0BTZ	59 045	VE3EJ          			59   144	0
QSO: 3500 PH 2019-03-30 0107 M0BTZ	59 046	S58Y           			59   077	0
QSO: 3500 PH 2019-03-30 0108 M0BTZ	59 047	OL9R           			59   084	0
QSO: 3500 PH 2019-03-30 0109 M0BTZ	59 048	LY5R           			59   097	0
QSO: 3500 PH 2019-03-30 0109 M0BTZ	59 049	R3KM           			59   077	0
QSO: 3500 PH 2019-03-30 0111 M0BTZ	59 050	HB9EOU         			59   122	0
QSO: 3500 PH 2019-03-30 0113 M0BTZ	59 051	RC5Z           			59   088	0
QSO: 3500 PH 2019-03-30 0116 M0BTZ	59 052	UP2L           			59   169	0
QSO: 3500 PH 2019-03-30 0117 M0BTZ	59 053	EU4E           			59   094	0
QSO: 3500 PH 2019-03-30 0120 M0BTZ	59 054	RC6U           			59   179	0
QSO: 3500 PH 2019-03-30 0121 M0BTZ	59 055	RX3APM         			59   127	0
QSO: 3500 PH 2019-03-30 0125 M0BTZ	59 056	UA5L           			59   223	0
QSO: 3500 PH 2019-03-30 0125 M0BTZ	59 057	OK5Z           			59   142	0
QSO: 3500 PH 2019-03-30 0128 M0BTZ	59 058	CQ3J           			59   043	0
QSO: 3500 PH 2019-03-30 0128 M0BTZ	59 059	OM0M           			59   148	0
QSO: 3500 PH 2019-03-30 0129 M0BTZ	59 060	UW2M           			59   227	0
QSO: 3500 PH 2019-03-30 0130 M0BTZ	59 061	YU3EEA         			59   101	0
QSO: 3500 PH 2019-03-30 0138 M0BTZ	59 062	KR2AR          			59   084	0
QSO: 3500 PH 2019-03-30 0141 M0BTZ	59 063	EA4GYY         			59   059	0
QSO: 3500 PH 2019-03-30 0143 M0BTZ	59 064	RU1A           			59   219	0
QSO: 3500 PH 2019-03-30 0143 M0BTZ	59 065	K3ZO           			59   128	0
QSO: 3500 PH 2019-03-30 0145 M0BTZ	59 066	YT1R           			59   123	0
QSO: 3500 PH 2019-03-30 0146 M0BTZ	59 067	K3LR           			59   157	0
QSO: 3500 PH 2019-03-30 0147 M0BTZ	59 068	RJ4P           			59   173	0
QSO: 3500 PH 2019-03-30 0148 M0BTZ	59 069	II9P           			59   167	0
QSO: 3500 PH 2019-03-30 0157 M0BTZ	59 070	I8CZW          			59   151	0
QSO: 3500 PH 2019-03-30 0158 M0BTZ	59 071	EU1WW          			59   155	0
QSO: 3500 PH 2019-03-30 1719 M0BTZ	59 072	DO6PA          			59   079	0
QSO: 3500 PH 2019-03-30 1723 M0BTZ	59 073	DL8OH          			59   123	0
QSO: 3500 PH 2019-03-30 1727 M0BTZ	59 074	PG00T          			59   429	0
QSO: 3500 PH 2019-03-30 1727 M0BTZ	59 075	S54ZZ          			59   619	0
QSO: 3500 PH 2019-03-30 1733 M0BTZ	59 076	OK1OPT         			59   127	0
QSO: 3500 PH 2019-03-30 1734 M0BTZ	59 077	DO5DGH         			59   017	0
QSO: 3500 PH 2019-03-30 1735 M0BTZ	59 078	RU5A           			59   451	0
QSO: 3500 PH 2019-03-30 1736 M0BTZ	59 079	IQ4FA         	 		59   276	0
QSO: 3500 PH 2019-03-30 1737 M0BTZ	59 080	UT5EL          			59   383	0
QSO: 3500 PH 2019-03-30 1739 M0BTZ	59 081	OE6MMD         			59   435	0
QSO: 3500 PH 2019-03-30 1740 M0BTZ	59 082	M0MCV          			59   266	0
QSO: 3500 PH 2019-03-30 1741 M0BTZ	59 083	DM5B           			59   546	0
QSO: 3500 PH 2019-03-30 1742 M0BTZ	59 084	DB2B           			59   309	0
QSO: 3500 PH 2019-03-30 1747 M0BTZ	59 085	DL6DH          			59   116	0
QSO: 3500 PH 2019-03-30 1751 M0BTZ	59 086	OT5A           			59   440	0
QSO: 3500 PH 2019-03-30 1753 M0BTZ	59 087	SP9KDA         			59   554	0
QSO: 3500 PH 2019-03-30 1754 M0BTZ	59 088	DJ5AN          			59   363	0
QSO: 3500 PH 2019-03-30 1755 M0BTZ	59 089	SE0X           			59   389	0
QSO: 3500 PH 2019-03-30 1757 M0BTZ	59 090	ES7A           			59  1367	0
QSO: 3500 PH 2019-03-30 1805 M0BTZ	59 091	ES2MC          			59   478	0
QSO: 3500 PH 2019-03-30 1807 M0BTZ	59 092	SP4DZT         			59   203	0
QSO: 3500 PH 2019-03-30 1809 M0BTZ	59 093	S56B           			59   368	0
QSO: 3500 PH 2019-03-30 1811 M0BTZ	59 094	S54K           			59   582	0
QSO: 3500 PH 2019-03-30 1813 M0BTZ	59 095	OM8A           			59   760	0
QSO: 3500 PH 2019-03-30 1816 M0BTZ	59 096	IK8UND         			59   076	0
QSO: 3500 PH 2019-03-30 1823 M0BTZ	59 097	RZ3Q           			59  1026	0
QSO: 3500 PH 2019-03-30 1825 M0BTZ	59 098	SN2L           			59   172	0
QSO: 3500 PH 2019-03-30 1827 M0BTZ	59 099	OM3BH          			59  1203	0
QSO: 3500 PH 2019-03-30 1828 M0BTZ	59 100	9A5Y           			59  1832	0
QSO: 3500 PH 2019-03-30 1830 M0BTZ	59 101	YL9T           			59   347	0
QSO: 3500 PH 2019-03-30 1835 M0BTZ	59 102	PI4CC          			59   077	0
QSO: 3500 PH 2019-03-30 1836 M0BTZ	59 103	UT8AL          			59   114	0
QSO: 3500 PH 2019-03-30 1839 M0BTZ	59 104	IR2Q           			59   757	0
QSO: 3500 PH 2019-03-30 1843 M0BTZ	59 105	UD4C           			59   361	0
QSO: 3500 PH 2019-03-30 1846 M0BTZ	59 106	SN8K           			59   673	0
QSO: 3500 PH 2019-03-30 1853 M0BTZ	59 107	MI5JYK         			59   120	0
QSO: 3500 PH 2019-03-30 1900 M0BTZ	59 108	GM3PPG         			59   100	0
QSO: 3500 PH 2019-03-30 1903 M0BTZ	59 109	DG1IU          			59   266	0
QSO: 3500 PH 2019-03-30 1905 M0BTZ	59 110	DL1ATZ         			59   513	0
QSO: 3500 PH 2019-03-30 1908 M0BTZ	59 111	HG8C           			59   401	0
QSO: 3500 PH 2019-03-30 1909 M0BTZ	59 112	RA3Y           			59   324	0
QSO: 3500 PH 2019-03-30 1910 M0BTZ	59 113	OM70KAP        			59   551	0
QSO: 3500 PH 2019-03-30 1911 M0BTZ	59 114	IK2YCW         			59   453	0
QSO: 3500 PH 2019-03-30 1914 M0BTZ	59 115	DR1X          			59   660	0
QSO: 3500 PH 2019-03-30 1916 M0BTZ	59 116	RC1W           			59   209	0
QSO: 3500 PH 2019-03-31 0351 M0BTZ	59 117	IR8D           			59  1209	0
QSO: 3500 PH 2019-03-31 0353 M0BTZ	59 118	IR6T           			59   624	0
QSO: 3500 PH 2019-03-31 0354 M0BTZ	59 119	RO5F           			59   684	0
QSO: 3500 PH 2019-03-31 0355 M0BTZ	59 120	LZ73A          			59  3578	0
QSO: 3500 PH 2019-03-31 0358 M0BTZ	59 121	PJ4K           			59  3561	0
QSO: 3500 PH 2019-03-31 0401 M0BTZ	59 122	WR1ST          			59   433	0
QSO: 3500 PH 2019-03-31 0405 M0BTZ	59 123	UR4CW          			59   171	0
QSO: 3500 PH 2019-03-31 0407 M0BTZ	59 124	EI19RE         			59   572	0
QSO: 3500 PH 2019-03-31 0408 M0BTZ	59 125	LY2J           			59  1077	0
QSO: 3500 PH 2019-03-31 0409 M0BTZ	59 126	OP4K           			59  1089	0
QSO: 3500 PH 2019-03-31 0413 M0BTZ	59 127	OL0W           			59   430	0
QSO: 3500 PH 2019-03-31 0415 M0BTZ	59 128	D4C            			59   922	0
QSO: 3500 PH 2019-03-31 0416 M0BTZ	59 129	9A1CPB         			59  1887	0
QSO: 3500 PH 2019-03-31 0419 M0BTZ	59 130	TM6M           			59  3381	0
QSO: 3500 PH 2019-03-31 0421 M0BTZ	59 131	SZ1A           			59  1646	0
QSO: 3500 PH 2019-03-31 0421 M0BTZ	59 132	WA1Z           			59  2294	0
QSO: 3500 PH 2019-03-31 0424 M0BTZ	59 133	YT3Z           			59   015	0
QSO: 3500 PH 2019-03-31 0425 M0BTZ	59 134	NR3X           			59  2034	0
