START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: US0HZ
CATEGORY: SINGLE-OP ALL LOW SSB
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 106150
CLUB: Ukrainian Contest Club
CONTEST: EUHFC
OPERATORS: 
NAME: Stan Ermachkov
ADDRESS: 
ADDRESS: 
QSO: 14000 PH 2012-08-04 1200 US0HZ         59  73     OE3K          59  77
QSO: 14000 PH 2012-08-04 1201 US0HZ         59  73     IZ2FOS        59  03
QSO: 14000 PH 2012-08-04 1201 US0HZ         59  73     S51NZ         59  82
QSO: 14000 PH 2012-08-04 1202 US0HZ         59  73     LZ5R          59  89
QSO: 14000 PH 2012-08-04 1203 US0HZ         59  73     DP7D          59  11
QSO: 14000 PH 2012-08-04 1204 US0HZ         59  73     DL2ALY        59  09
QSO: 14000 PH 2012-08-04 1204 US0HZ         59  73     S52WW         59  00
QSO: 14000 PH 2012-08-04 1204 US0HZ         59  73     PD1ABO        59  96
QSO: 14000 PH 2012-08-04 1205 US0HZ         59  73     YL2SM         59  88
QSO: 14000 PH 2012-08-04 1206 US0HZ         59  73     DJ0MCZ        59  90
QSO: 14000 PH 2012-08-04 1207 US0HZ         59  73     UI4I          59  79
QSO: 14000 PH 2012-08-04 1208 US0HZ         59  73     PE2HLA        59  01
QSO: 14000 PH 2012-08-04 1208 US0HZ         59  73     DL0HNF        59  80
QSO: 14000 PH 2012-08-04 1209 US0HZ         59  73     DG9FFM/P      59  95
QSO: 14000 PH 2012-08-04 1210 US0HZ         59  73     LZ1DM         59  89
QSO: 14000 PH 2012-08-04 1211 US0HZ         59  73     IK3SCB        59  91
QSO: 14000 PH 2012-08-04 1211 US0HZ         59  73     PC2T          59  06
QSO: 14000 PH 2012-08-04 1213 US0HZ         59  73     RM4HZ         59  69
QSO: 14000 PH 2012-08-04 1213 US0HZ         59  73     R4HAW         59  96
QSO: 14000 PH 2012-08-04 1214 US0HZ         59  73     LZ5K          59  72
QSO: 14000 PH 2012-08-04 1214 US0HZ         59  73     RC6U          59  89
QSO: 14000 PH 2012-08-04 1216 US0HZ         59  73     S57S          59  80
QSO: 14000 PH 2012-08-04 1216 US0HZ         59  73     RA9SKL        59  96
QSO: 14000 PH 2012-08-04 1217 US0HZ         59  73     F4GVP         59  12
QSO: 14000 PH 2012-08-04 1217 US0HZ         59  73     YL3DR         59  06
QSO: 14000 PH 2012-08-04 1217 US0HZ         59  73     DH2DAS        59  92
QSO: 14000 PH 2012-08-04 1218 US0HZ         59  73     OZ5GOL        59  06
QSO: 14000 PH 2012-08-04 1219 US0HZ         59  73     DF6VL         59  76
QSO: 14000 PH 2012-08-04 1219 US0HZ         59  73     OZ1JVX        59  83
QSO: 14000 PH 2012-08-04 1221 US0HZ         59  73     ON7GR         59  78
QSO: 14000 PH 2012-08-04 1221 US0HZ         59  73     DD8SM         59  04
QSO: 14000 PH 2012-08-04 1222 US0HZ         59  73     PB0AMU        59  90
QSO: 14000 PH 2012-08-04 1223 US0HZ         59  73     PD7BZ         59  06
QSO: 14000 PH 2012-08-04 1223 US0HZ         59  73     DD9WG         59  89
QSO: 14000 PH 2012-08-04 1224 US0HZ         59  73     PA4J          59  85
QSO: 14000 PH 2012-08-04 1225 US0HZ         59  73     DF6JC         59  79
QSO: 14000 PH 2012-08-04 1225 US0HZ         59  73     DL0RUS        59  97
QSO: 14000 PH 2012-08-04 1226 US0HZ         59  73     DF4SI         59  03
QSO: 14000 PH 2012-08-04 1227 US0HZ         59  73     OZ1ADL        59  75
QSO: 14000 PH 2012-08-04 1228 US0HZ         59  73     PA0EMO        59  61
QSO: 14000 PH 2012-08-04 1228 US0HZ         59  73     E7DX          59  88
QSO: 14000 PH 2012-08-04 1228 US0HZ         59  73     EC1KR         59  04
QSO: 14000 PH 2012-08-04 1229 US0HZ         59  73     SN4W          59  04
QSO: 14000 PH 2012-08-04 1230 US0HZ         59  73     PA9WOR        59  75
