START-OF-LOG: 3.0 
ARRL-SECTION: 
CALLSIGN: RZ1AU
CATEGORY: SINGLE-OP ALL LOW SSB 
CATEGORY-OVERLAY:  
CLAIMED-SCORE: 34117 
CLUB: 
CONTEST: European HF Cha 
CREATED-BY: WT4I Contest Tools
NAME: Boris Lopatin 
ADDRESS: St.-Petersburg 
ADDRESS: 
ADDRESS: 
ADDRESS: 
OPERATORS: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
SOAPBOX: 
QSO: 21000 PH 2012-08-04 1400 RZ1AU         59  69     EA5DFV        59  82     
QSO: 21000 PH 2012-08-04 1402 RZ1AU         59  69     EA5HRB        59  10     
QSO: 21000 PH 2012-08-04 1404 RZ1AU         59  69     EA7KB         59  92     
QSO: 21000 PH 2012-08-04 1405 RZ1AU         59  69     EA3LD         59  03     
QSO: 14000 PH 2012-08-04 1407 RZ1AU         59  69     IK3SCB        59  91     
QSO: 14000 PH 2012-08-04 1409 RZ1AU         59  69     S50LD         59  08     
QSO: 14000 PH 2012-08-04 1409 RZ1AU         59  69     PD1RO         59  06     
QSO: 14000 PH 2012-08-04 1411 RZ1AU         59  69     OK2ZTU        59  11     
QSO: 14000 PH 2012-08-04 1413 RZ1AU         59  69     DP7D          59  11     
QSO: 14000 PH 2012-08-04 1422 RZ1AU         59  69     S52WW         59  00     
QSO: 14000 PH 2012-08-04 1424 RZ1AU         59  69     S50XX         59  93     
QSO: 14000 PH 2012-08-04 1424 RZ1AU         59  69     DL4EBA        59  97     
QSO: 14000 PH 2012-08-04 1425 RZ1AU         59  69     YO9HP         59  76     
QSO: 14000 PH 2012-08-04 1426 RZ1AU         59  69     PA4B          59  06     
QSO: 14000 PH 2012-08-04 1427 RZ1AU         59  69     IQ3UD         59  10     
QSO: 14000 PH 2012-08-04 1429 RZ1AU         59  69     DL1NKS        59  99     
QSO: 14000 PH 2012-08-04 1431 RZ1AU         59  69     PE1NWF        59  04     
QSO: 14000 PH 2012-08-04 1431 RZ1AU         59  69     DC1JAG        59  94     
QSO: 14000 PH 2012-08-04 1432 RZ1AU         59  69     ON4KGA        59  85     
QSO: 14000 PH 2012-08-04 1433 RZ1AU         59  69     9A7IMR        59  95     
QSO: 14000 PH 2012-08-04 1436 RZ1AU         59  69     PI5DX         59  08     
QSO: 14000 PH 2012-08-04 1508 RZ1AU         59  69     UY2IG         59  82     
QSO: 14000 PH 2012-08-04 1509 RZ1AU         59  69     F4GVP         59  12     
QSO: 14000 PH 2012-08-04 1509 RZ1AU         59  69     YP9W          59  87     
QSO: 14000 PH 2012-08-04 1510 RZ1AU         59  69     UU9AW         59  75     
QSO: 14000 PH 2012-08-04 1510 RZ1AU         59  69     PA3GDD        59  88     
QSO: 14000 PH 2012-08-04 1511 RZ1AU         59  69     LZ9R          59  90     
QSO: 14000 PH 2012-08-04 1514 RZ1AU         59  69     YR9F          59  90     
QSO: 14000 PH 2012-08-04 1517 RZ1AU         59  69     PA5CB         59  85     
QSO: 14000 PH 2012-08-04 1519 RZ1AU         59  69     S56B          59  87     
QSO: 14000 PH 2012-08-04 1519 RZ1AU         59  69     IK2IKW        59  86     
QSO: 14000 PH 2012-08-04 1520 RZ1AU         59  69     HA5STS/P      59  12     
QSO: 14000 PH 2012-08-04 1520 RZ1AU         59  69     UT7QL         59  81     
QSO: 14000 PH 2012-08-04 1520 RZ1AU         59  69     DK9LB         59  99     
QSO: 14000 PH 2012-08-04 1521 RZ1AU         59  69     9A/IZ6TSA     59  10     
QSO: 14000 PH 2012-08-04 1522 RZ1AU         59  69     DD8SM         59  04     
QSO: 14000 PH 2012-08-04 1522 RZ1AU         59  69     OK2ZA         59  01     
QSO: 14000 PH 2012-08-04 1522 RZ1AU         59  69     DB3KE         59  74     
QSO: 14000 PH 2012-08-04 1523 RZ1AU         59  69     DJ0MCZ        59  90     
QSO: 14000 PH 2012-08-04 1524 RZ1AU         59  69     DB8AH         59  99     
QSO: 14000 PH 2012-08-04 1525 RZ1AU         59  69     S57LR         59  08     
QSO: 14000 PH 2012-08-04 1527 RZ1AU         59  69     ZA1TC         59  88     
QSO: 14000 PH 2012-08-04 1527 RZ1AU         59  69     PD7BZ         59  06     
QSO: 14000 PH 2012-08-04 1528 RZ1AU         59  69     DL4EBA        59  97     
QSO: 14000 PH 2012-08-04 1528 RZ1AU         59  69     OL5Y          59  84     
QSO: 14000 PH 2012-08-04 1529 RZ1AU         59  69     PG1R          59  07     
QSO: 14000 PH 2012-08-04 1530 RZ1AU         59  69     PE0NYJ        59  76     
QSO: 14000 PH 2012-08-04 1530 RZ1AU         59  69     LZ5R          59  89     
QSO: 14000 PH 2012-08-04 1531 RZ1AU         59  69     DL7CG         59  09     
QSO: 14000 PH 2012-08-04 1531 RZ1AU         59  69     PD1CA         59  11     
QSO: 14000 PH 2012-08-04 1532 RZ1AU         59  69     PE1OXS        59  92     
QSO: 14000 PH 2012-08-04 1532 RZ1AU         59  69     OE4VMB        59  11     
QSO: 14000 PH 2012-08-04 1533 RZ1AU         59  69     IN3AUD        59  83     
QSO: 14000 PH 2012-08-04 1533 RZ1AU         59  69     YO9AGI        59  64     
QSO: 14000 PH 2012-08-04 1537 RZ1AU         59  69     S50BH         59  11     
QSO: 14000 PH 2012-08-04 1538 RZ1AU         59  69     GM0EGI        59  82     
QSO: 14000 PH 2012-08-04 1539 RZ1AU         59  69     F1BRV         59  71     
QSO: 14000 PH 2012-08-04 1541 RZ1AU         59  69     YO3CZW        59  78     
QSO: 14000 PH 2012-08-04 1542 RZ1AU         59  69     PA9WOR        59  75     
QSO: 14000 PH 2012-08-04 1542 RZ1AU         59  69     HB9FEX        59  10     
QSO: 14000 PH 2012-08-04 1542 RZ1AU         59  69     DL1MR/P       59  11     
QSO: 14000 PH 2012-08-04 1543 RZ1AU         59  69     YP7P          59  89     
QSO: 14000 PH 2012-08-04 1543 RZ1AU         59  69     DL2AMM        59  86     
QSO: 14000 PH 2012-08-04 1544 RZ1AU         59  69     S51A          59  00     
QSO: 14000 PH 2012-08-04 1544 RZ1AU         59  69     DF4DT/P       59  77     
QSO: 14000 PH 2012-08-04 1545 RZ1AU         59  69     ON4OL/P       59  77     
QSO: 14000 PH 2012-08-04 1545 RZ1AU         59  69     DP4M          59  97     
QSO: 14000 PH 2012-08-04 1548 RZ1AU         59  69     IZ3GNG        59  05     
QSO: 14000 PH 2012-08-04 1549 RZ1AU         59  69     PA0DSK        59  73     
QSO: 14000 PH 2012-08-04 1550 RZ1AU         59  69     S56EM         59  91     
QSO: 14000 PH 2012-08-04 1551 RZ1AU         59  69     IN3EHR        59  09     
QSO: 14000 PH 2012-08-04 1552 RZ1AU         59  69     IK2YHL        59  83     
QSO: 14000 PH 2012-08-04 1553 RZ1AU         59  69     M5U           59  98     
QSO: 14000 PH 2012-08-04 1555 RZ1AU         59  69     DL5JS         59  77     
QSO: 14000 PH 2012-08-04 1600 RZ1AU         59  69     DL9GS         59  58     
QSO: 14000 PH 2012-08-04 1600 RZ1AU         59  69     DL7FB         59  06     
QSO: 14000 PH 2012-08-04 1601 RZ1AU         59  69     S51F          59  72     
QSO: 14000 PH 2012-08-04 1602 RZ1AU         59  69     E7CW          59  95     
QSO: 14000 PH 2012-08-04 1602 RZ1AU         59  69     YO6DBA        59  82     
QSO: 14000 PH 2012-08-04 1605 RZ1AU         59  69     S51NZ         59  82     
QSO: 14000 PH 2012-08-04 1606 RZ1AU         59  69     IZ6FXP        59  04     
QSO: 14000 PH 2012-08-04 1608 RZ1AU         59  69     EC1KR         59  04     
QSO: 14000 PH 2012-08-04 1610 RZ1AU         59  69     R3/EA8CAC     59  95     
QSO: 14000 PH 2012-08-04 1610 RZ1AU         59  69     MW0ZZK        59  01     
QSO: 14000 PH 2012-08-04 1613 RZ1AU         59  69     UA3RC         59  69     
QSO: 14000 PH 2012-08-04 1614 RZ1AU         59  69     IK0GDG        59  85     
QSO: 14000 PH 2012-08-04 1614 RZ1AU         59  69     TA1CR         59  04     
QSO: 14000 PH 2012-08-04 1615 RZ1AU         59  69     DJ5MW         59  87     
QSO: 14000 PH 2012-08-04 1615 RZ1AU         59  69     DK8CB         59  10     
QSO: 14000 PH 2012-08-04 1616 RZ1AU         59  69     OE5OHO        59  91     
QSO: 14000 PH 2012-08-04 1617 RZ1AU         59  69     HB9OCR        59  94     
QSO: 14000 PH 2012-08-04 1618 RZ1AU         59  69     PA2WO         59  09     
QSO: 14000 PH 2012-08-04 1620 RZ1AU         59  69     RC6U          59  89     
QSO: 14000 PH 2012-08-04 1620 RZ1AU         59  69     S57S          59  80     
QSO: 14000 PH 2012-08-04 1621 RZ1AU         59  69     IZ2FOS        59  03     
QSO: 14000 PH 2012-08-04 1621 RZ1AU         59  69     IT9BUN        59  87     
QSO: 14000 PH 2012-08-04 1622 RZ1AU         59  69     S50A          59  63     
QSO: 14000 PH 2012-08-04 1624 RZ1AU         59  69     EA5HRB        59  10     
