START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: EI8JX
CATEGORY: SINGLE-OP ALL LOW CW
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 37734
CLUB: 
CONTEST: EUHFC
OPERATORS: 
NAME: Dr. Axel J. Kaltenborn
ADDRESS: Rinnaney Foxford Co. Mayo, Ireland
ADDRESS: 
QSO: 14025 CW 2012-08-04 1203 EI8JX         599 68     EU1FC         599 89
QSO: 14054 CW 2012-08-04 1311 EI8JX         599 68     DF5LW         599 78
QSO: 14056 CW 2012-08-04 1312 EI8JX         599 68     SQ9IDE        599 99
QSO: 14059 CW 2012-08-04 1315 EI8JX         599 68     LY2LF         599 82
QSO: 14060 CW 2012-08-04 1317 EI8JX         599 68     UU2CW         599 68
QSO: 14063 CW 2012-08-04 1319 EI8JX         599 68     Z33A          599 66
QSO: 14001 CW 2012-08-04 1320 EI8JX         599 68     UR5FEL        599 89
QSO: 14003 CW 2012-08-04 1321 EI8JX         599 68     LY5T          599 89
QSO: 14005 CW 2012-08-04 1321 EI8JX         599 68     LY1N          599 70
QSO: 14006 CW 2012-08-04 1323 EI8JX         599 68     UA1ANA        599 70
QSO: 14007 CW 2012-08-04 1324 EI8JX         599 68     UY6IM         599 89
QSO: 14008 CW 2012-08-04 1325 EI8JX         599 68     LY2J          599 84
QSO: 14009 CW 2012-08-04 1326 EI8JX         599 68     UA1M          599 72
QSO: 14010 CW 2012-08-04 1328 EI8JX         599 68     DK1NO         599 66
QSO: 14011 CW 2012-08-04 1329 EI8JX         599 68     DD5M          599 76
QSO: 14011 CW 2012-08-04 1330 EI8JX         599 68     RN3F          599 89
QSO: 14013 CW 2012-08-04 1331 EI8JX         599 68     LY2F          599 72
QSO: 14014 CW 2012-08-04 1332 EI8JX         599 68     S59N          599 97
QSO: 14017 CW 2012-08-04 1335 EI8JX         599 68     F/DK9VZ       599 77
QSO: 14020 CW 2012-08-04 1337 EI8JX         599 68     DK4YJ         599 95
QSO: 14023 CW 2012-08-04 1343 EI8JX         599 68     YT8A          599 70
QSO: 14024 CW 2012-08-04 1344 EI8JX         599 68     F5JVP         599 85
QSO: 14026 CW 2012-08-04 1345 EI8JX         599 68     UA3QPA        599 80
QSO: 14027 CW 2012-08-04 1346 EI8JX         599 68     UT0RM         599 99
QSO: 14028 CW 2012-08-04 1348 EI8JX         599 68     HG7T          599 73
QSO: 14029 CW 2012-08-04 1349 EI8JX         599 68     SN7O          599 75
QSO: 14030 CW 2012-08-04 1350 EI8JX         599 68     SP2LNW        599 79
QSO: 14031 CW 2012-08-04 1351 EI8JX         599 68     YL9W          599 77
QSO: 14033 CW 2012-08-04 1353 EI8JX         599 68     EA3KU         599 77
QSO: 14034 CW 2012-08-04 1354 EI8JX         599 68     SP6GCU        599 72
QSO: 14035 CW 2012-08-04 1354 EI8JX         599 68     PA3GWN        599 92
QSO: 14037 CW 2012-08-04 1358 EI8JX         599 68     DL5AXX        599 82
QSO: 14037 CW 2012-08-04 1359 EI8JX         599 68     S58Q          599 69
QSO: 14037 CW 2012-08-04 1400 EI8JX         599 68     IQ2CJ         599 87
QSO: 14038 CW 2012-08-04 1401 EI8JX         599 68     OK2EC         599 61
QSO: 14038 CW 2012-08-04 1402 EI8JX         599 68     PA5WT         599 77
QSO: 14039 CW 2012-08-04 1403 EI8JX         599 68     9A7P          599 95
QSO: 14039 CW 2012-08-04 1405 EI8JX         599 68     I1HJT         599 78
QSO: 14040 CW 2012-08-04 1408 EI8JX         599 68     PA3S          599 05
QSO: 14042 CW 2012-08-04 1410 EI8JX         599 68     HG6N          599 72
QSO: 14044 CW 2012-08-04 1410 EI8JX         599 68     LZ1QZ         599 82
QSO: 14045 CW 2012-08-04 1413 EI8JX         599 68     LY5R          599 75
QSO: 14047 CW 2012-08-04 1415 EI8JX         599 68     UA4CNJ        599 82
QSO: 14047 CW 2012-08-04 1417 EI8JX         599 68     UT8IM         599 74
QSO: 14047 CW 2012-08-04 1418 EI8JX         599 68     LZ2PL         599 86
QSO: 14050 CW 2012-08-04 1419 EI8JX         599 68     DD2ML         599 99
QSO: 14052 CW 2012-08-04 1423 EI8JX         599 68     F5IN          599 65
QSO: 14054 CW 2012-08-04 1522 EI8JX         599 68     RG5A          599 97
QSO: 14057 CW 2012-08-04 1523 EI8JX         599 68     HA1ZN         599 75
QSO: 14058 CW 2012-08-04 1524 EI8JX         599 68     RU4AA         599 79
QSO: 14059 CW 2012-08-04 1525 EI8JX         599 68     OG6N          599 85
QSO: 14062 CW 2012-08-04 1532 EI8JX         599 68     S53EO         599 63
QSO: 14065 CW 2012-08-04 1533 EI8JX         599 68     UT7NW         599 75
QSO: 21026 CW 2012-08-04 1535 EI8JX         599 68     RZ5ZZ         599 82
QSO: 21037 CW 2012-08-04 1537 EI8JX         599 68     UT8IM         599 74
QSO: 21032 CW 2012-08-04 1542 EI8JX         599 68     EA5YI         599 88
QSO: 14002 CW 2012-08-04 1550 EI8JX         599 68     S57S          599 80
QSO: 14002 CW 2012-08-04 1553 EI8JX         599 68     SV1CQN        599 93
QSO: 14002 CW 2012-08-04 1555 EI8JX         599 68     UA4FER        599 75
QSO: 14009 CW 2012-08-04 1558 EI8JX         599 68     DJ6BS/P       599 88
QSO: 14010 CW 2012-08-04 1600 EI8JX         599 68     RL3A          599 01
QSO: 14011 CW 2012-08-04 1601 EI8JX         599 68     RU4SO         599 91
QSO: 14014 CW 2012-08-04 1603 EI8JX         599 68     F8DBF         599 99
QSO: 14015 CW 2012-08-04 1604 EI8JX         599 68     DJ4MZ         599 94
QSO: 14018 CW 2012-08-04 1606 EI8JX         599 68     ES5TU         599 92
QSO: 14020 CW 2012-08-04 1607 EI8JX         599 68     9A3VM         599 69
QSO: 14021 CW 2012-08-04 1608 EI8JX         599 68     9A1AA         599 77
QSO: 14024 CW 2012-08-04 1610 EI8JX         599 68     RM3Z          599 73
QSO: 14024 CW 2012-08-04 1612 EI8JX         599 68     EA5GTQ        599 81
QSO: 14027 CW 2012-08-04 1617 EI8JX         599 68     IT9BLB        599 78
QSO: 14028 CW 2012-08-04 1620 EI8JX         599 68     EA5FID        599 92
QSO: 14031 CW 2012-08-04 1624 EI8JX         599 68     UA2FL         599 64
QSO: 14040 CW 2012-08-04 1628 EI8JX         599 68     YT2W          599 82
QSO: 14043 CW 2012-08-04 1640 EI8JX         599 68     RM6J          599 82
QSO: 14047 CW 2012-08-04 1643 EI8JX         599 68     RZ5ZZ         599 82
QSO: 14048 CW 2012-08-04 1644 EI8JX         599 68     UT1IA         599 76
QSO: 14048 CW 2012-08-04 1645 EI8JX         599 68     EV6Z          599 73
QSO: 14049 CW 2012-08-04 1646 EI8JX         599 68     IK2AOO        599 82
QSO: 14051 CW 2012-08-04 1647 EI8JX         599 68     HA7SQ         599 72
QSO: 14052 CW 2012-08-04 1648 EI8JX         599 68     E71A          599 78
QSO: 14053 CW 2012-08-04 1649 EI8JX         599 68     EA3GBA        599 86
QSO: 14058 CW 2012-08-04 1650 EI8JX         599 68     OK2MBP        599 95
QSO: 14062 CW 2012-08-04 1652 EI8JX         599 68     UT5IZ         599 72
QSO: 14067 CW 2012-08-04 1656 EI8JX         599 68     LY3KS         599 94
QSO: 21011 CW 2012-08-04 1657 EI8JX         599 68     UW2M          599 84
QSO: 21031 CW 2012-08-04 1659 EI8JX         599 68     EA2NN         599 92
QSO: 14003 CW 2012-08-04 1712 EI8JX         599 68     IQ2LS         599 91
QSO: 14013 CW 2012-08-04 1716 EI8JX         599 68     LY2NK         599 59
QSO: 14015 CW 2012-08-04 1718 EI8JX         599 68     EA1XT         599 04
QSO: 14018 CW 2012-08-04 1720 EI8JX         599 68     CR6K          599 02
QSO: 14019 CW 2012-08-04 1721 EI8JX         599 68     UA4PN         599 78
QSO: 14020 CW 2012-08-04 1722 EI8JX         599 68     RW1A          599 84
QSO: 14022 CW 2012-08-04 1723 EI8JX         599 68     DL0MFX        599 04
QSO: 14025 CW 2012-08-04 1724 EI8JX         599 68     LZ5XQ         599 94
QSO: 14034 CW 2012-08-04 1731 EI8JX         599 68     UA3RC         599 69
QSO: 14035 CW 2012-08-04 1732 EI8JX         599 68     S50A          599 63
QSO: 14036 CW 2012-08-04 1734 EI8JX         599 68     ES4RD         599 79
QSO: 14038 CW 2012-08-04 1736 EI8JX         599 68     I0ZUT         599 74
QSO: 14042 CW 2012-08-04 1737 EI8JX         599 68     9A5K          599 89
QSO: 14044 CW 2012-08-04 1738 EI8JX         599 68     UT4PZ         599 88
QSO: 14045 CW 2012-08-04 1738 EI8JX         599 68     S59T          599 73
QSO: 14050 CW 2012-08-04 1742 EI8JX         599 68     SV1RP         599 82
QSO: 14051 CW 2012-08-04 1744 EI8JX         599 68     EA5BY/P       599 81
QSO: 14052 CW 2012-08-04 1745 EI8JX         599 68     OK1HEH        599 91
QSO: 14057 CW 2012-08-04 1746 EI8JX         599 68     UR7MZ         599 77
QSO: 14061 CW 2012-08-04 1748 EI8JX         599 68     UT4EK         599 83
QSO: 14065 CW 2012-08-04 1750 EI8JX         599 68     RA3TT         599 65
QSO:  7001 CW 2012-08-04 1753 EI8JX         599 68     LA6FJA        599 94
QSO:  7002 CW 2012-08-04 1753 EI8JX         599 68     OK2MBP        599 95
QSO:  7002 CW 2012-08-04 1755 EI8JX         599 68     PA3S          599 05
QSO:  7005 CW 2012-08-04 1800 EI8JX         599 68     YL4U          599 92
QSO:  7006 CW 2012-08-04 1802 EI8JX         599 68     YT3M          599 77
QSO:  7006 CW 2012-08-04 1804 EI8JX         599 68     SO2O          599 97
QSO:  7007 CW 2012-08-04 1806 EI8JX         599 68     S59ABC        599 74
QSO:  7007 CW 2012-08-04 1808 EI8JX         599 68     OH2XX         599 79
QSO:  7008 CW 2012-08-04 1811 EI8JX         599 68     YT0Z          599 75
QSO:  7009 CW 2012-08-04 1812 EI8JX         599 68     DJ5MW         599 87
QSO:  7012 CW 2012-08-04 1816 EI8JX         599 68     R5GA          599 85
QSO:  7013 CW 2012-08-04 1816 EI8JX         599 68     OK1HX         599 51
QSO:  7013 CW 2012-08-04 1817 EI8JX         599 68     SE2I          599 72
QSO:  7014 CW 2012-08-04 1818 EI8JX         599 68     S57AL         599 83
QSO:  7016 CW 2012-08-04 1821 EI8JX         599 68     UA2FL         599 64
QSO:  7017 CW 2012-08-04 1823 EI8JX         599 68     EW8DX         599 65
QSO:  7018 CW 2012-08-04 1824 EI8JX         599 68     OZ4FF         599 57
QSO:  7018 CW 2012-08-04 1825 EI8JX         599 68     F5IN          599 65
QSO:  7020 CW 2012-08-04 1828 EI8JX         599 68     9A5Y          599 98
QSO:  7020 CW 2012-08-04 1831 EI8JX         599 68     RM3Z          599 73
QSO:  7020 CW 2012-08-04 1832 EI8JX         599 68     RZ3BW         599 82
QSO:  7022 CW 2012-08-04 1833 EI8JX         599 68     YT2W          599 82
QSO:  7024 CW 2012-08-04 1835 EI8JX         599 68     DL4CF         599 83
QSO:  7025 CW 2012-08-04 1839 EI8JX         599 68     OL5Y          599 84
QSO:  7028 CW 2012-08-04 1840 EI8JX         599 68     9A5X          599 80
QSO:  7029 CW 2012-08-04 1840 EI8JX         599 68     OQ5M          599 99
QSO:  7029 CW 2012-08-04 1842 EI8JX         599 68     I2WIJ         599 73
QSO:  7030 CW 2012-08-04 1843 EI8JX         599 68     LZ9R          599 90
QSO:  7030 CW 2012-08-04 1844 EI8JX         599 68     UT4PZ         599 88
QSO:  7031 CW 2012-08-04 1847 EI8JX         599 68     DF3FS         599 00
QSO:  7032 CW 2012-08-04 1848 EI8JX         599 68     9A7P          599 95
QSO:  7032 CW 2012-08-04 1849 EI8JX         599 68     UA4WI         599 80
QSO:  7033 CW 2012-08-04 1850 EI8JX         599 68     SP1AEN        599 72
QSO:  7034 CW 2012-08-04 1853 EI8JX         599 68     YL2SM         599 88
QSO:  7035 CW 2012-08-04 1856 EI8JX         599 68     YT1A          599 65
QSO:  7037 CW 2012-08-04 1858 EI8JX         599 68     CR6K          599 02
QSO:  7038 CW 2012-08-04 1859 EI8JX         599 68     SM6V          599 93
QSO:  7041 CW 2012-08-04 1902 EI8JX         599 68     LY5T          599 89
QSO:  7043 CW 2012-08-04 1903 EI8JX         599 68     YO4DW         599 83
QSO:  7045 CW 2012-08-04 1905 EI8JX         599 68     YU1KX         599 76
QSO:  7047 CW 2012-08-04 1906 EI8JX         599 68     SE6Y          599 62
QSO:  7050 CW 2012-08-04 1908 EI8JX         599 68     YT5W          599 66
QSO:  7052 CW 2012-08-04 1910 EI8JX         599 68     RZ6FA         599 83
QSO:  7002 CW 2012-08-04 1951 EI8JX         599 68     E74Y          599 70
QSO:  7004 CW 2012-08-04 1953 EI8JX         599 68     SP4GL         599 89
QSO:  7005 CW 2012-08-04 1955 EI8JX         599 68     LB1GB         599 80
QSO:  7005 CW 2012-08-04 1956 EI8JX         599 68     HB9ARF        599 71
QSO:  7006 CW 2012-08-04 1958 EI8JX         599 68     SM6FKF        599 72
QSO:  7006 CW 2012-08-04 1959 EI8JX         599 68     I0ZUT         599 74
QSO:  7007 CW 2012-08-04 2001 EI8JX         599 68     DK1NO         599 66
QSO:  7007 CW 2012-08-04 2002 EI8JX         599 68     S53EO         599 63
QSO:  7008 CW 2012-08-04 2004 EI8JX         599 68     RA3AV         599 78
QSO:  7010 CW 2012-08-04 2009 EI8JX         599 68     YL9W          599 77
QSO:  7011 CW 2012-08-04 2010 EI8JX         599 68     RL3A          599 01
QSO:  7017 CW 2012-08-04 2013 EI8JX         599 68     EW8EW         599 79
QSO:  7019 CW 2012-08-04 2014 EI8JX         599 68     LY3BN         599 84
QSO:  7021 CW 2012-08-04 2016 EI8JX         599 68     UA3QPA        599 80
QSO:  7023 CW 2012-08-04 2017 EI8JX         599 68     DL3KWF        599 58
QSO:  7026 CW 2012-08-04 2018 EI8JX         599 68     IN3FHE        599 74
QSO:  7026 CW 2012-08-04 2019 EI8JX         599 68     R3ZZ          599 70
QSO:  7028 CW 2012-08-04 2021 EI8JX         599 68     UA6G          599 68
QSO:  7029 CW 2012-08-04 2023 EI8JX         599 68     S58Q          599 69
QSO:  7030 CW 2012-08-04 2024 EI8JX         599 68     SM2EZT        599 71
QSO:  7031 CW 2012-08-04 2026 EI8JX         599 68     GI4DOH        599 74
QSO:  7035 CW 2012-08-04 2029 EI8JX         599 68     DP4X          599 81
QSO:  7024 CW 2012-08-04 2030 EI8JX         599 68     OE3K          599 77
QSO:  7038 CW 2012-08-04 2031 EI8JX         599 68     EN1C          599 99
QSO:  7032 CW 2012-08-04 2033 EI8JX         599 68     DQ0A          599 91
QSO:  7017 CW 2012-08-04 2037 EI8JX         599 68     3Z5W          599 69
QSO:  3507 CW 2012-08-04 2040 EI8JX         599 68     YQ6A          599 74
QSO:  3511 CW 2012-08-04 2046 EI8JX         599 68     S50A          599 63
QSO:  3512 CW 2012-08-04 2047 EI8JX         599 68     HG7T          599 73
QSO:  3513 CW 2012-08-04 2051 EI8JX         599 68     OZ2TF         599 84
QSO:  3514 CW 2012-08-04 2052 EI8JX         599 68     LY2F          599 72
QSO:  3515 CW 2012-08-04 2054 EI8JX         599 68     S57AL         599 83
QSO:  3516 CW 2012-08-04 2055 EI8JX         599 68     F5IN          599 65
QSO:  3520 CW 2012-08-04 2100 EI8JX         599 68     SO2O          599 97
QSO:  3522 CW 2012-08-04 2102 EI8JX         599 68     F5NBX         599 86
QSO:  3530 CW 2012-08-04 2104 EI8JX         599 68     9A1AA         599 77
QSO:  3532 CW 2012-08-04 2105 EI8JX         599 68     SP2LNW        599 79
QSO:  3533 CW 2012-08-04 2106 EI8JX         599 68     GO3TXF        599 65
QSO:  3535 CW 2012-08-04 2109 EI8JX         599 68     DL8QS         599 65
QSO:  3536 CW 2012-08-04 2110 EI8JX         599 68     OH6LI         599 82
QSO:  3538 CW 2012-08-04 2113 EI8JX         599 68     DK6XZ         599 82
QSO:  3539 CW 2012-08-04 2114 EI8JX         599 68     LY4T          599 77
QSO:  3541 CW 2012-08-04 2115 EI8JX         599 68     LY2BKT        599 82
QSO:  3550 CW 2012-08-04 2118 EI8JX         599 68     EU1AZ         599 87
QSO:  3524 CW 2012-08-04 2122 EI8JX         599 68     OP4K          599 82
QSO:  3519 CW 2012-08-04 2124 EI8JX         599 68     ES5TV         599 91
QSO:  7004 CW 2012-08-04 2132 EI8JX         599 68     YO9HP         599 76
QSO:  7006 CW 2012-08-04 2135 EI8JX         599 68     LY5O          599 73
QSO:  7010 CW 2012-08-04 2137 EI8JX         599 68     ON4ALY        599 80
QSO:  7012 CW 2012-08-04 2140 EI8JX         599 68     PA3GWN        599 92
QSO:  7013 CW 2012-08-04 2142 EI8JX         599 68     F5NBX         599 86
QSO:  7015 CW 2012-08-04 2143 EI8JX         599 68     DL1EAL        599 78
QSO:  7016 CW 2012-08-04 2144 EI8JX         599 68     MJ0CFW        599 83
QSO:  7020 CW 2012-08-04 2150 EI8JX         599 68     DJ8EW         599 62
QSO:  7021 CW 2012-08-04 2151 EI8JX         599 68     DF9TS         599 80
QSO:  7022 CW 2012-08-04 2152 EI8JX         599 68     LZ8E          599 81
QSO:  7022 CW 2012-08-04 2153 EI8JX         599 68     OK1KZ         599 66
QSO:  7024 CW 2012-08-04 2155 EI8JX         599 68     DF8AA         599 69
QSO:  7025 CW 2012-08-04 2156 EI8JX         599 68     GM4WZG        599 76
QSO:  7027 CW 2012-08-04 2158 EI8JX         599 68     G4BYG         599 73
QSO:  7029 CW 2012-08-04 2201 EI8JX         599 68     UY2UQ         599 77
QSO:  7030 CW 2012-08-04 2204 EI8JX         599 68     EA2SS         599 76
QSO:  7033 CW 2012-08-04 2206 EI8JX         599 68     I1EIS         599 69
QSO:  7034 CW 2012-08-04 2207 EI8JX         599 68     GO3TXF        599 65
QSO:  7037 CW 2012-08-04 2208 EI8JX         599 68     OL0W          599 86
QSO:  7042 CW 2012-08-04 2209 EI8JX         599 68     YU1AR         599 65
QSO:  7043 CW 2012-08-04 2210 EI8JX         599 68     LZ4AE         599 95
QSO:  7021 CW 2012-08-04 2216 EI8JX         599 68     UR5FEL        599 89
QSO:  7022 CW 2012-08-04 2217 EI8JX         599 68     LZ1FY         599 05
QSO:  7024 CW 2012-08-04 2219 EI8JX         599 68     YU6DX         599 95
QSO:  7025 CW 2012-08-04 2220 EI8JX         599 68     GM4YXI        599 81
QSO:  7027 CW 2012-08-04 2222 EI8JX         599 68     DH0GHU        599 91
QSO:  7028 CW 2012-08-04 2223 EI8JX         599 68     LZ1DQ         599 64
QSO:  7029 CW 2012-08-04 2224 EI8JX         599 68     LZ1QN/1       599 87
QSO:  7030 CW 2012-08-04 2225 EI8JX         599 68     OH2LU         599 53
QSO:  7034 CW 2012-08-04 2226 EI8JX         599 68     LZ0M          599 89
QSO:  7037 CW 2012-08-04 2229 EI8JX         599 68     S57UN         599 91
QSO:  7043 CW 2012-08-04 2231 EI8JX         599 68     SM6BSK        599 54
QSO:  7012 CW 2012-08-04 2234 EI8JX         599 68     SV1RP         599 82
QSO:  7020 CW 2012-08-04 2238 EI8JX         599 68     RW4CLF        599 99
QSO:  7027 CW 2012-08-04 2240 EI8JX         599 68     EA5FID        599 92
QSO:  7031 CW 2012-08-04 2244 EI8JX         599 68     IK2NCJ        599 90
QSO:  7032 CW 2012-08-04 2245 EI8JX         599 68     G3PHJ         599 61
QSO:  7011 CW 2012-08-04 2248 EI8JX         599 68     EA5YU         599 75
QSO:  7011 CW 2012-08-04 2249 EI8JX         599 68     UW3L          599 89
QSO:  7011 CW 2012-08-04 2249 EI8JX         599 68     EA3KU         599 77
QSO:  7011 CW 2012-08-04 2250 EI8JX         599 68     DL8MAS        599 76
QSO:  7011 CW 2012-08-04 2250 EI8JX         599 68     DL9GS         599 58
QSO:  7011 CW 2012-08-04 2251 EI8JX         599 68     S58A          599 68
QSO:  7011 CW 2012-08-04 2251 EI8JX         599 68     HA6P          599 85
QSO:  7011 CW 2012-08-04 2252 EI8JX         599 68     UT7QF         599 81
QSO:  7011 CW 2012-08-04 2254 EI8JX         599 68     RA1AP/P       599 12
QSO:  7011 CW 2012-08-04 2254 EI8JX         599 68     G3ZNR         599 69
QSO:  7011 CW 2012-08-04 2255 EI8JX         599 68     OE8Q          599 89
QSO:  7011 CW 2012-08-04 2255 EI8JX         599 68     SP2MKI        599 81
QSO:  7011 CW 2012-08-04 2256 EI8JX         599 68     RV6LN         599 74
QSO:  7011 CW 2012-08-04 2256 EI8JX         599 68     LY5R          599 75
QSO:  7011 CW 2012-08-04 2257 EI8JX         599 68     S53FO         599 70
QSO:  7011 CW 2012-08-04 2257 EI8JX         599 68     YT8A          599 70
QSO:  7011 CW 2012-08-04 2258 EI8JX         599 68     RU3XY         599 89
QSO:  7011 CW 2012-08-04 2258 EI8JX         599 68     DF5RF         599 81
QSO:  7011 CW 2012-08-04 2259 EI8JX         599 68     YO2MJZ        599 09
QSO:  7011 CW 2012-08-04 2300 EI8JX         599 68     LY6A          599 77
QSO:  7011 CW 2012-08-04 2301 EI8JX         599 68     OK7T          599 83
QSO:  7011 CW 2012-08-04 2302 EI8JX         599 68     OK1IBP        599 73
QSO:  7011 CW 2012-08-04 2305 EI8JX         599 68     DL/SP3CW/M    599 91
QSO:  7011 CW 2012-08-04 2306 EI8JX         599 68     RA0LQ/MM      599 93
QSO:  7011 CW 2012-08-04 2307 EI8JX         599 68     OK1NE         599 67
QSO:  7011 CW 2012-08-04 2308 EI8JX         599 68     S51AE         599 51
QSO:  7011 CW 2012-08-04 2308 EI8JX         599 68     UA4NBA        599 81
QSO:  7011 CW 2012-08-04 2310 EI8JX         599 68     OM4J          599 67
QSO:  7011 CW 2012-08-04 2311 EI8JX         599 68     S54X          599 82
QSO:  7011 CW 2012-08-04 2312 EI8JX         599 68     DK9IP         599 76
QSO:  7011 CW 2012-08-04 2312 EI8JX         599 68     UT5EO         599 79
QSO:  7011 CW 2012-08-04 2313 EI8JX         599 68     YO3AAJ        599 63
QSO:  7011 CW 2012-08-04 2313 EI8JX         599 68     UW4E          599 94
QSO:  7011 CW 2012-08-04 2314 EI8JX         599 68     LA5LJA        599 94
QSO:  7011 CW 2012-08-04 2316 EI8JX         599 68     YU2A          599 64
QSO:  7011 CW 2012-08-04 2317 EI8JX         599 68     IK4UNH        599 92
QSO:  7011 CW 2012-08-04 2318 EI8JX         599 68     YL3FW         599 75
QSO:  7011 CW 2012-08-04 2319 EI8JX         599 68     EW5W          599 06
QSO:  7011 CW 2012-08-04 2320 EI8JX         599 68     YU1WC         599 81
QSO:  7011 CW 2012-08-04 2323 EI8JX         599 68     DK2AT         599 74
QSO:  7011 CW 2012-08-04 2324 EI8JX         599 68     OK1FCA        599 71
QSO:  7011 CW 2012-08-04 2325 EI8JX         599 68     EA1XT         599 04
QSO:  7011 CW 2012-08-04 2325 EI8JX         599 68     LA2HFA        599 65
QSO:  7011 CW 2012-08-04 2326 EI8JX         599 68     G3XVF         599 67
QSO:  7011 CW 2012-08-04 2327 EI8JX         599 68     RG5A          599 97
QSO:  7011 CW 2012-08-04 2327 EI8JX         599 68     R7MM          599 68
QSO:  7011 CW 2012-08-04 2328 EI8JX         599 68     SP8CGU        599 78
QSO:  7011 CW 2012-08-04 2329 EI8JX         599 68     RN7F          599 07
QSO:  7011 CW 2012-08-04 2330 EI8JX         599 68     OM5NJ         599 64
QSO:  7011 CW 2012-08-04 2330 EI8JX         599 68     US1PM         599 81
QSO:  7011 CW 2012-08-04 2331 EI8JX         599 68     SP4GFG        599 72
QSO:  7011 CW 2012-08-04 2331 EI8JX         599 68     UW5Q          599 99
