START-OF-LOG: 2.0
ARRL-SECTION: DX
CALLSIGN: G3XTT
CATEGORY: SINGLE-OP ALL HIGH MIXED
CATEGORY-OVERLAY: 
CLAIMED-SCORE: 81468
CLUB: 
CONTEST: EUHFC
OPERATORS: 
NAME: Don Field
ADDRESS: 105 Shiplake Bottom Peppard Henley on Thames RG9 5HJ G
QSO: 14000 CW 2012-08-04 1303 G3XTT         599 68     GO3TXF        599 65
QSO: 14000 CW 2012-08-04 1305 G3XTT         599 68     LY5T          599 89
QSO: 14000 CW 2012-08-04 1306 G3XTT         599 68     S57WJ         599 89
QSO: 14000 CW 2012-08-04 1307 G3XTT         599 68     LY4L          599 90
QSO: 14000 CW 2012-08-04 1308 G3XTT         599 68     UW5U          599 74
QSO: 14000 CW 2012-08-04 1309 G3XTT         599 68     LY2J          599 84
QSO: 14000 CW 2012-08-04 1310 G3XTT         599 68     UC7A          599 83
QSO: 14000 CW 2012-08-04 1314 G3XTT         599 68     YT2ISM        599 87
QSO: 14000 CW 2012-08-04 1315 G3XTT         599 68     IK2HDF        599 86
QSO: 14000 CW 2012-08-04 1317 G3XTT         599 68     SM6CNN        599 60
QSO: 14000 CW 2012-08-04 1318 G3XTT         599 68     SP4JCP        599 75
QSO: 14000 CW 2012-08-04 1321 G3XTT         599 68     YT5WAW        599 07
QSO: 14000 CW 2012-08-04 1324 G3XTT         599 68     9A5X          599 80
QSO: 14000 CW 2012-08-04 1325 G3XTT         599 68     RQ7M          599 88
QSO: 14000 CW 2012-08-04 1325 G3XTT         599 68     YR1C          599 99
QSO: 14000 CW 2012-08-04 1326 G3XTT         599 68     IT9BLB        599 78
QSO: 14000 CW 2012-08-04 1326 G3XTT         599 68     YL5T          599 04
QSO: 14000 CW 2012-08-04 1327 G3XTT         599 68     YL4U          599 92
QSO: 14000 CW 2012-08-04 1329 G3XTT         599 68     HG1G          599 72
QSO: 14000 CW 2012-08-04 1330 G3XTT         599 68     SN6A          599 67
QSO: 14000 CW 2012-08-04 1332 G3XTT         599 68     ES5RY         599 79
QSO: 14000 CW 2012-08-04 1333 G3XTT         599 68     OK2PAY        599 68
QSO: 14000 CW 2012-08-04 1334 G3XTT         599 68     YU1KX         599 76
QSO: 14000 CW 2012-08-04 1335 G3XTT         599 68     S55Z          599 59
QSO: 14000 CW 2012-08-04 1335 G3XTT         599 68     ES4RX         599 79
QSO: 14000 CW 2012-08-04 1336 G3XTT         599 68     YT2AAA        599 07
QSO: 14000 CW 2012-08-04 1337 G3XTT         599 68     S57J          599 82
QSO: 14000 PH 2012-08-04 1338 G3XTT         59  68     S50A          59  63
QSO: 14000 PH 2012-08-04 1339 G3XTT         59  68     OM7AB         59  70
QSO: 14000 PH 2012-08-04 1339 G3XTT         59  68     SI3A          59  80
QSO: 14000 PH 2012-08-04 1342 G3XTT         59  68     RM4HZ         59  69
QSO: 14000 PH 2012-08-04 1343 G3XTT         59  68     OE8Q          59  89
QSO: 14000 PH 2012-08-04 1344 G3XTT         59  68     EW2A          59  78
QSO: 14000 PH 2012-08-04 1345 G3XTT         59  68     LY2SA         59  68
QSO: 14000 PH 2012-08-04 1345 G3XTT         59  68     R3/EA8CAC     59  95
QSO: 14000 PH 2012-08-04 1347 G3XTT         59  68     IK8UND        59  93
QSO: 14000 PH 2012-08-04 1348 G3XTT         59  68     ES5TV         59  92
QSO: 14000 PH 2012-08-04 1349 G3XTT         59  68     UI4I          59  79
QSO: 14000 PH 2012-08-04 1350 G3XTT         59  68     IK2YHL        59  83
QSO: 14000 PH 2012-08-04 1351 G3XTT         59  68     S51NZ         59  82
QSO: 14000 PH 2012-08-04 1352 G3XTT         59  68     RG6U          59  89
QSO: 14000 PH 2012-08-04 1353 G3XTT         59  68     IZ5MMB        59  07
QSO: 14000 PH 2012-08-04 1353 G3XTT         59  68     S52WW         59  00
QSO: 14000 PH 2012-08-04 1354 G3XTT         59  68     LY1SR         59  06
QSO: 14000 PH 2012-08-04 1401 G3XTT         59  68     9A/IZ6TSA     59  10
QSO: 14000 PH 2012-08-04 1401 G3XTT         59  68     IT9BUN        59  97
QSO: 14000 PH 2012-08-04 1418 G3XTT         59  68     S51AF         59  99
QSO: 14000 PH 2012-08-04 1419 G3XTT         59  68     9A7R          59  72
QSO: 14000 PH 2012-08-04 1419 G3XTT         59  68     YP9W          59  87
QSO: 14000 PH 2012-08-04 1420 G3XTT         59  68     LY4T          59  77
QSO: 14000 PH 2012-08-04 1421 G3XTT         59  68     I2WIJ         59  73
QSO: 14000 PH 2012-08-04 1422 G3XTT         59  68     LY4G          59  05
QSO: 21000 CW 2012-08-04 1609 G3XTT         599 68     EA5BY/P       599 81
QSO: 21000 CW 2012-08-04 1609 G3XTT         599 68     UA4WI         599 80
QSO: 21000 CW 2012-08-04 1611 G3XTT         599 68     RZ6FA         599 83
QSO: 21000 CW 2012-08-04 1612 G3XTT         599 68     CR6K          599 02
QSO: 21000 PH 2012-08-04 1613 G3XTT         59  68     RW1A          599 84
QSO: 21000 PH 2012-08-04 1614 G3XTT         59  68     EA5DFV        599 82
QSO: 14000 PH 2012-08-04 1614 G3XTT         59  68     EA5DFV        599 82
QSO: 14000 PH 2012-08-04 1617 G3XTT         59  68     GM4YXI        59  81
QSO: 14000 PH 2012-08-04 1618 G3XTT         59  68     IZ6FXP        59  04
QSO: 14000 PH 2012-08-04 1619 G3XTT         59  68     YT2AAA        59  07
QSO: 14000 PH 2012-08-04 1619 G3XTT         59  68     RW1A          59  84
QSO: 14000 PH 2012-08-04 1620 G3XTT         59  68     UX0FF         59  71
QSO: 14000 PH 2012-08-04 1620 G3XTT         59  68     LZ5K          59  72
QSO: 14000 PH 2012-08-04 1621 G3XTT         59  68     UY7MM         59  64
QSO: 14000 PH 2012-08-04 1623 G3XTT         59  68     RM3F          59  79
QSO: 14000 PH 2012-08-04 1624 G3XTT         59  68     RL3A          59  01
QSO: 14000 PH 2012-08-04 1625 G3XTT         59  68     RC6U          59  89
QSO: 14000 PH 2012-08-04 1627 G3XTT         59  68     EC5CR         59  80
QSO: 14000 PH 2012-08-04 1627 G3XTT         59  68     YO3CZW        59  78
QSO: 14000 PH 2012-08-04 1627 G3XTT         59  68     LZ9A          59  91
QSO: 14000 PH 2012-08-04 1628 G3XTT         59  68     EA5HRB        59  10
QSO: 14000 PH 2012-08-04 1630 G3XTT         59  68     EA7IZJ        59  10
QSO: 14000 PH 2012-08-04 1630 G3XTT         59  68     I4DZ          59  88
QSO: 14000 PH 2012-08-04 1631 G3XTT         59  68     LY2AE         59  67
QSO: 14000 PH 2012-08-04 1632 G3XTT         59  68     R3BM          59  74
QSO: 14000 PH 2012-08-04 1632 G3XTT         59  68     YQ7M          59  06
QSO: 14000 PH 2012-08-04 1633 G3XTT         59  68     RJ6J          59  72
QSO: 14000 CW 2012-08-04 1634 G3XTT         599 68     EA5GTQ        599 81
QSO: 14000 CW 2012-08-04 1635 G3XTT         599 68     OK6Y          599 83
QSO: 14000 CW 2012-08-04 1636 G3XTT         599 68     9A3VM         599 69
QSO: 14000 CW 2012-08-04 1636 G3XTT         599 68     IK8TEO        599 92
QSO: 14000 CW 2012-08-04 1637 G3XTT         599 68     IT9RBW        599 03
QSO: 14000 CW 2012-08-04 1637 G3XTT         599 68     EA1XT         599 04
QSO: 14000 CW 2012-08-04 1638 G3XTT         599 68     RN6MA         599 86
QSO: 14000 CW 2012-08-04 1638 G3XTT         599 68     S59AA         599 50
QSO: 14000 CW 2012-08-04 1639 G3XTT         599 68     LB1GB         599 80
QSO: 14000 CW 2012-08-04 1639 G3XTT         599 68     LZ2PL         599 96
QSO: 14000 CW 2012-08-04 1640 G3XTT         599 68     SV1CQN        599 93
QSO: 14000 CW 2012-08-04 1641 G3XTT         599 68     S50A          599 63
QSO: 14000 CW 2012-08-04 1642 G3XTT         599 68     Z39A          599 87
QSO: 14000 CW 2012-08-04 1643 G3XTT         599 68     LY3X          599 93
QSO: 14000 CW 2012-08-04 1643 G3XTT         599 68     UT0RM         599 99
QSO: 14000 CW 2012-08-04 1645 G3XTT         599 68     UA3QPA        599 80
QSO: 14000 CW 2012-08-04 1645 G3XTT         599 68     IT9RZU        599 01
QSO: 14000 CW 2012-08-04 1645 G3XTT         599 68     UA4WI         599 80
QSO: 14000 CW 2012-08-04 1646 G3XTT         599 68     RT2M          599 89
QSO: 14000 CW 2012-08-04 1647 G3XTT         599 68     LZ2JR         599 89
QSO: 14000 CW 2012-08-04 1647 G3XTT         599 68     RZ5ZZ         599 82
QSO: 14000 CW 2012-08-04 1648 G3XTT         599 68     UT1IA         599 76
QSO: 14000 CW 2012-08-04 1648 G3XTT         599 68     EA3GBA        599 86
QSO: 14000 CW 2012-08-04 1649 G3XTT         599 68     SV1RP         599 82
QSO: 14000 CW 2012-08-04 1649 G3XTT         599 68     YQ6A          599 74
QSO: 14000 CW 2012-08-04 1650 G3XTT         599 68     F6HKA         599 81
QSO: 14000 CW 2012-08-04 1650 G3XTT         599 68     YT1BX         599 03
QSO: 14000 CW 2012-08-04 1651 G3XTT         599 68     Z37Y          599 10
QSO: 14000 CW 2012-08-04 1823 G3XTT         599 68     EW6GF         599 09
QSO: 14000 CW 2012-08-04 1824 G3XTT         599 68     UA3DCW        599 57
QSO: 14000 CW 2012-08-04 1826 G3XTT         599 68     UV5U          599 72
QSO: 14000 CW 2012-08-04 1827 G3XTT         599 68     RA3NC         599 73
QSO: 14000 CW 2012-08-04 1828 G3XTT         599 68     UW1M          599 72
QSO: 14000 CW 2012-08-04 1829 G3XTT         599 68     DK6XZ         599 82
QSO: 14000 CW 2012-08-04 1830 G3XTT         599 68     UW2M          599 84
QSO: 14000 CW 2012-08-04 1831 G3XTT         599 68     R3ZV          599 66
QSO: 14000 CW 2012-08-04 1831 G3XTT         599 68     EW2A          599 78
QSO: 14000 CW 2012-08-04 1832 G3XTT         599 68     UA2FL         599 64
QSO: 14000 CW 2012-08-04 1834 G3XTT         599 68     OK2EC         599 61
QSO: 14000 CW 2012-08-04 1836 G3XTT         599 68     YU2A          599 64
QSO: 14000 CW 2012-08-04 1837 G3XTT         599 68     SP2LNW        599 79
QSO: 14000 CW 2012-08-04 1838 G3XTT         599 68     EA5KV         599 96
QSO: 14000 CW 2012-08-04 1839 G3XTT         599 68     UT5IZ         599 72
QSO: 14000 CW 2012-08-04 1839 G3XTT         599 68     S55N          599 81
QSO: 14000 CW 2012-08-04 1841 G3XTT         599 68     S52FT         599 84
QSO: 14000 PH 2012-08-04 1843 G3XTT         59  68     LY2OU         59  58
QSO: 14000 PH 2012-08-04 1844 G3XTT         59  68     IS0BGL        59  09
QSO: 14000 PH 2012-08-04 1844 G3XTT         59  68     ES5RY         59  79
QSO: 14000 PH 2012-08-04 1844 G3XTT         59  68     EA7KB         59  92
QSO: 14000 PH 2012-08-04 1845 G3XTT         59  68     OE3K          59  77
QSO: 14000 PH 2012-08-04 1846 G3XTT         59  68     ES1LS         59  96
QSO: 14000 PH 2012-08-04 1846 G3XTT         59  68     S51A          59  00
QSO: 14000 PH 2012-08-04 1847 G3XTT         59  68     LY5L          59  10
QSO: 14000 PH 2012-08-04 1848 G3XTT         59  68     IQ1RY         59  07
QSO: 14000 PH 2012-08-04 1848 G3XTT         59  68     EA5HJO        59  95
QSO: 14000 PH 2012-08-04 1849 G3XTT         59  68     HA1TI         59  64
QSO: 14000 PH 2012-08-04 1849 G3XTT         59  68     OK2WZN        59  00
QSO: 14000 PH 2012-08-04 1850 G3XTT         59  68     MO0MPM        59  79
QSO: 14000 PH 2012-08-04 1851 G3XTT         59  68     IZ7WWY        59  90
QSO: 14000 PH 2012-08-04 1852 G3XTT         59  68     EA3GYT        59  08
QSO: 14000 PH 2012-08-04 1853 G3XTT         59  68     EA5ICU        59  11
QSO: 14000 CW 2012-08-04 1855 G3XTT         599 68     S50C          599 91
QSO: 14000 CW 2012-08-04 1855 G3XTT         599 68     RM3F          599 79
QSO: 14000 CW 2012-08-04 1856 G3XTT         599 68     LZ8E          599 81
QSO: 14000 CW 2012-08-04 1857 G3XTT         599 68     EU1FC         599 89
QSO: 14000 CW 2012-08-04 1858 G3XTT         599 68     IK4ZHH        599 94
QSO: 14000 CW 2012-08-04 1859 G3XTT         599 68     YT5W          599 66
QSO: 14000 CW 2012-08-04 1900 G3XTT         599 68     YO9AGI        599 64
QSO: 14000 CW 2012-08-04 1901 G3XTT         599 68     EA3KU         599 77
QSO: 14000 CW 2012-08-04 1901 G3XTT         599 68     S57KW         599 85
QSO: 14000 CW 2012-08-04 1944 G3XTT         599 68     OH2LNH        599 91
QSO: 14000 CW 2012-08-04 1945 G3XTT         599 68     RV3UP         599 89
QSO: 14000 CW 2012-08-04 1945 G3XTT         599 68     ES4RD         599 79
QSO: 14000 CW 2012-08-04 1946 G3XTT         599 68     SM2EZT        599 71
QSO: 14000 CW 2012-08-04 1947 G3XTT         599 68     SP9RI         599 69
QSO: 14000 CW 2012-08-04 1947 G3XTT         599 68     IV3DRP        599 85
QSO: 14000 CW 2012-08-04 1948 G3XTT         599 68     LZ2PT         599 68
QSO: 14000 CW 2012-08-04 1948 G3XTT         599 68     OL5Y          599 84
QSO: 14000 CW 2012-08-04 1949 G3XTT         599 68     UA1ATD        599 91
QSO: 14000 CW 2012-08-04 1950 G3XTT         599 68     OM8LA         599 84
QSO: 14000 CW 2012-08-04 1951 G3XTT         599 68     SQ9EI         599 01
QSO: 14000 CW 2012-08-04 1952 G3XTT         599 68     OH2EI         599 02
QSO: 14000 CW 2012-08-04 1952 G3XTT         599 68     IZ4JMA        599 06
QSO: 14000 CW 2012-08-04 1953 G3XTT         599 68     RN4HAB        599 94
QSO: 14000 CW 2012-08-04 1953 G3XTT         599 68     IK4UNH        599 92
QSO: 14000 CW 2012-08-04 1953 G3XTT         599 68     LZ1GE         599 73
QSO: 14000 CW 2012-08-04 1954 G3XTT         599 68     9A/S53BB      599 92
QSO: 14000 CW 2012-08-04 1955 G3XTT         599 68     UA6AKD        599 75
QSO: 14000 CW 2012-08-04 1956 G3XTT         599 68     S57AY         599 54
QSO: 14000 CW 2012-08-04 1956 G3XTT         599 68     OK6DJ         599 92
QSO: 14000 CW 2012-08-04 1957 G3XTT         599 68     LZ2FM         599 90
QSO: 14000 CW 2012-08-04 1957 G3XTT         599 68     LZ9R          599 90
QSO: 14000 CW 2012-08-04 1958 G3XTT         599 68     LY1BX         599 38
QSO: 14000 CW 2012-08-04 1959 G3XTT         599 68     YU1TO         599 55
QSO: 14000 CW 2012-08-04 2000 G3XTT         599 68     YL3FT         599 05
QSO: 14000 CW 2012-08-04 2001 G3XTT         599 68     SP9RI         599 69
QSO: 14000 CW 2012-08-04 2001 G3XTT         599 68     OE3KAB        599 77
QSO: 14000 CW 2012-08-04 2002 G3XTT         599 68     E77R          599 86
QSO: 14000 CW 2012-08-04 2003 G3XTT         599 68     RO3T          599 88
QSO: 14000 CW 2012-08-04 2004 G3XTT         599 68     LY5I          599 84
QSO: 14000 CW 2012-08-04 2005 G3XTT         599 68     EA2NN         599 92
QSO: 14000 CW 2012-08-04 2005 G3XTT         599 68     HA1AG         599 87
QSO:  7000 CW 2012-08-04 2007 G3XTT         599 68     UW3L          599 89
QSO:  7000 CW 2012-08-04 2007 G3XTT         599 68     LB1GB         599 80
QSO:  7000 CW 2012-08-04 2008 G3XTT         599 68     YL9W          599 77
QSO:  7000 CW 2012-08-04 2008 G3XTT         599 68     F5VHY         599 58
QSO:  7000 CW 2012-08-04 2009 G3XTT         599 68     UW2M          599 84
QSO:  7000 CW 2012-08-04 2009 G3XTT         599 68     LY2RJ         599 84
QSO:  7000 CW 2012-08-04 2009 G3XTT         599 68     UA2FL         599 64
QSO:  7000 CW 2012-08-04 2010 G3XTT         599 68     OU2W          599 81
QSO:  7000 CW 2012-08-04 2011 G3XTT         599 68     E71A          599 78
QSO:  7000 CW 2012-08-04 2012 G3XTT         599 68     DL3KWF        599 58
QSO:  7000 CW 2012-08-04 2012 G3XTT         599 68     OE3K          599 77
QSO:  7000 CW 2012-08-04 2013 G3XTT         599 68     CR6K          599 02
QSO:  7000 CW 2012-08-04 2013 G3XTT         599 68     UA6G          599 68
QSO:  7000 CW 2012-08-04 2014 G3XTT         599 68     DL4FN         599 84
QSO:  7000 CW 2012-08-04 2014 G3XTT         599 68     SM2EZT        599 71
QSO:  7000 CW 2012-08-04 2015 G3XTT         599 68     PA2W          599 85
QSO:  7000 CW 2012-08-04 2016 G3XTT         599 68     YU1KX         599 76
QSO:  7000 CW 2012-08-04 2017 G3XTT         599 68     YU1AR         599 65
QSO:  7000 CW 2012-08-04 2017 G3XTT         599 68     MJ0CFW        599 83
QSO:  7000 CW 2012-08-04 2018 G3XTT         599 68     SM6V          599 93
QSO:  7000 CW 2012-08-04 2019 G3XTT         599 68     RL3A          599 01
QSO:  7000 CW 2012-08-04 2020 G3XTT         599 68     S51DX         599 81
QSO:  7000 CW 2012-08-04 2020 G3XTT         599 68     UU3QPA        599 80
QSO:  7000 CW 2012-08-04 2021 G3XTT         599 68     YT2W          599 82
QSO:  7000 CW 2012-08-04 2022 G3XTT         599 68     R3ZZ          599 70
QSO:  7000 CW 2012-08-04 2022 G3XTT         599 68     S58Q          599 69
QSO:  7000 CW 2012-08-04 2023 G3XTT         599 68     DJ6BS/P       599 88
QSO:  7000 PH 2012-08-04 2024 G3XTT         59  68     MW0ZZK        59  01
QSO:  7000 PH 2012-08-04 2025 G3XTT         59  68     RM3F          59  79
QSO:  7000 PH 2012-08-04 2026 G3XTT         59  68     I4DZ          59  88
QSO:  7000 PH 2012-08-04 2026 G3XTT         59  68     EC1KR         59  04
QSO:  7000 PH 2012-08-04 2026 G3XTT         59  68     LZ5K          59  72
QSO:  7000 PH 2012-08-04 2027 G3XTT         59  68     S50R          59  65
QSO:  7000 PH 2012-08-04 2028 G3XTT         59  68     DP4M          59  97
QSO:  7000 PH 2012-08-04 2028 G3XTT         59  68     SP9LJD        59  79
QSO:  7000 PH 2012-08-04 2028 G3XTT         59  68     F4DXW         59  03
QSO:  7000 PH 2012-08-04 2029 G3XTT         59  68     MM0LBX        59  08
QSO:  7000 PH 2012-08-04 2029 G3XTT         59  68     RW1A          59  84
QSO:  7000 PH 2012-08-04 2030 G3XTT         59  68     EA7KB         59  92
QSO:  7000 PH 2012-08-04 2031 G3XTT         59  68     UT5UGR        59  85
QSO:  7000 PH 2012-08-04 2032 G3XTT         59  68     UW2M          59  84
QSO:  7000 PH 2012-08-04 2032 G3XTT         59  68     LY5W          59  81
QSO:  7000 PH 2012-08-04 2034 G3XTT         59  68     OK2ZA         59  01
QSO:  7000 PH 2012-08-04 2037 G3XTT         59  68     OL5Y          59  84
QSO:  7000 PH 2012-08-04 2037 G3XTT         59  68     PI4DX         59  08
QSO:  7000 PH 2012-08-04 2038 G3XTT         59  68     IQ1RY         59  07
QSO:  7000 PH 2012-08-04 2039 G3XTT         59  68     YL4U          59  92
QSO:  7000 PH 2012-08-04 2039 G3XTT         59  68     ON7ON         59  99
QSO:  7000 PH 2012-08-04 2040 G3XTT         59  68     UT4PZ         59  88
QSO:  7000 PH 2012-08-04 2041 G3XTT         59  68     DP7D          59  11
QSO:  7000 PH 2012-08-04 2042 G3XTT         59  68     DL0RUS        59  97
QSO:  7000 PH 2012-08-04 2043 G3XTT         59  68     IZ0PMV        59  09
QSO:  7000 PH 2012-08-04 2043 G3XTT         59  68     S53MM         59  92
QSO:  7000 PH 2012-08-04 2044 G3XTT         59  68     PA2WO         59  09
QSO:  7000 PH 2012-08-04 2044 G3XTT         59  68     R3BM          59  74
QSO:  7000 CW 2012-08-04 2045 G3XTT         599 68     YT2AAA        599 07
QSO:  7000 CW 2012-08-04 2046 G3XTT         599 68     DK1NO         599 66
QSO:  7000 CW 2012-08-04 2046 G3XTT         599 68     S53EO         599 63
QSO:  7000 CW 2012-08-04 2048 G3XTT         599 68     LY2BAW        599 71
QSO:  7000 CW 2012-08-04 2049 G3XTT         599 68     IQ2LS         599 91
QSO:  7000 CW 2012-08-04 2050 G3XTT         599 68     S58A          599 68
QSO:  7000 CW 2012-08-04 2051 G3XTT         599 68     RV3ZN         599 81
QSO:  7000 CW 2012-08-04 2051 G3XTT         599 68     UW4E          599 94
QSO:  7000 CW 2012-08-04 2052 G3XTT         599 68     SM6FKF        599 72
QSO:  7000 CW 2012-08-04 2052 G3XTT         599 68     LZ8E          599 81
QSO:  7000 CW 2012-08-04 2053 G3XTT         599 68     DK4YJ         599 95
QSO:  7000 CW 2012-08-04 2054 G3XTT         599 68     S59ABC        599 74
QSO:  7000 CW 2012-08-04 2054 G3XTT         599 68     EW2A          599 78
QSO:  7000 CW 2012-08-04 2055 G3XTT         599 68     IN3FHE        599 74
QSO:  7000 CW 2012-08-04 2055 G3XTT         599 68     DH0GHU        599 91
QSO:  7000 CW 2012-08-04 2056 G3XTT         599 68     HB9ARF        599 71
QSO:  7000 CW 2012-08-04 2056 G3XTT         599 68     IQ2CJ         599 87
QSO:  7000 CW 2012-08-04 2057 G3XTT         599 68     E70T          599 75
QSO:  7000 CW 2012-08-04 2058 G3XTT         599 68     EA5FID        599 92
QSO:  7000 CW 2012-08-04 2059 G3XTT         599 68     PA3ARM        599 79
QSO:  7000 CW 2012-08-04 2059 G3XTT         599 68     YO9HP         599 76
QSO:  7000 CW 2012-08-04 2100 G3XTT         599 68     S50C          599 91
QSO:  7000 CW 2012-08-04 2100 G3XTT         599 68     S51J          599 69
QSO:  7000 CW 2012-08-04 2101 G3XTT         599 68     OM8LA         599 84
QSO:  3500 CW 2012-08-04 2102 G3XTT         599 68     DL0GL         599 68
QSO:  3500 CW 2012-08-04 2103 G3XTT         599 68     E71A          599 78
QSO:  3500 CW 2012-08-04 2103 G3XTT         599 68     3Z5W          599 69
QSO:  3500 CW 2012-08-04 2103 G3XTT         599 68     YT0Z          599 75
QSO:  3500 CW 2012-08-04 2104 G3XTT         599 68     DL6KVA        599 84
QSO:  3500 CW 2012-08-04 2104 G3XTT         599 68     YL9W          599 77
QSO:  3500 CW 2012-08-04 2105 G3XTT         599 68     EU6AF         599 82
QSO:  3500 CW 2012-08-04 2105 G3XTT         599 68     9A3VM         599 69
QSO:  3500 CW 2012-08-04 2106 G3XTT         599 68     ES5TV         599 92
QSO:  3500 CW 2012-08-04 2106 G3XTT         599 68     DL5AXX        599 82
QSO:  3500 CW 2012-08-04 2107 G3XTT         599 68     F5NBX         599 86
QSO:  3500 CW 2012-08-04 2107 G3XTT         599 68     OP4K          599 82
QSO:  3500 CW 2012-08-04 2108 G3XTT         599 68     DF3FS         599 00
QSO:  3500 CW 2012-08-04 2109 G3XTT         599 68     SP4GL         599 89
QSO:  3500 CW 2012-08-04 2109 G3XTT         599 68     SP2LNW        599 79
QSO:  3500 CW 2012-08-04 2109 G3XTT         599 68     GO3TXF        599 65
QSO:  3500 CW 2012-08-04 2110 G3XTT         599 68     DL8QS         599 65
QSO:  3500 CW 2012-08-04 2111 G3XTT         599 68     DL7DZ         599 66
QSO:  3500 CW 2012-08-04 2112 G3XTT         599 68     OH6LI         599 82
QSO:  3500 CW 2012-08-04 2113 G3XTT         599 68     DK6XZ         599 82
