START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE SSB
CREATED-BY: DXLog.net v2.5.48, modified by DXHF upload.
CALLSIGN: OH1NA
GRID-LOCATOR: KP01TM
CLAIMED-SCORE: 10872
CLUB: Contest Club Finland
QSO: 21221 PH 2023-09-09 1043 OH1NA         59  001    A44A          59  338
QSO: 21204 PH 2023-09-09 1137 OH1NA         59  012    KC1XX         59  097
QSO: 21250 PH 2023-09-09 1138 OH1NA         59  013    K1LZ          59  773
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1057 MM0INH        009
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1057 G2MN          046
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1059 G3VSL         001
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1059 G4PDR         007
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1059 G3KMV         003
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1104 DL7DZ         016
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1105 EW8DX         034
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1106 DL1ABR        058
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1106 IT9BDW        012
QTC: 21283 PH  2023-09-09 1141 OH1NA         002/10     5B4KH         1106 DL7UMA        002
QSO: 21283 PH 2023-09-09 1141 OH1NA         59  014    5B4KH         59  117
QSO: 21257 PH 2023-09-09 1143 OH1NA         59  015    VE3AT         59  552
QSO: 21311 PH 2023-09-09 1145 OH1NA         59  016    W1AW/1        59  194
QSO: 21305 PH 2023-09-09 1147 OH1NA         59  017    AP5ARS        59  029
QSO: 21300 PH 2023-09-09 1148 OH1NA         59  018    K3AJ          59  023
QSO: 21275 PH 2023-09-09 1151 OH1NA         59  019    4L4NW         59  165
QSO: 21201 PH 2023-09-09 1158 OH1NA         59  020    YB9ELS        59  036
QSO: 21330 PH 2023-09-09 1200 OH1NA         59  021    BI4VIP        59  116
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1305 M7XTT         034
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1305 2E0TSY        048
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1306 DL8MEF        041
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1306 DF5CK         035
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1306 DL8NFA        036
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1307 DJ2MX         045
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1307 PD5ISW        011
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1307 IK3XTY        013
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1308 DL8RDL        079
QTC: 21252 PH  2023-09-09 1355 OH1NA         072/10     4L2M          1308 HB2C          007
QSO: 21252 PH 2023-09-09 1355 OH1NA         59  022    4L2M          59  724
QSO: 21240 PH 2023-09-09 1358 OH1NA         59  023    YB1RDH        59  055
QSO: 28512 PH 2023-09-09 1446 OH1NA         59  024    CX2RA         59  073
QSO: 21183 PH 2023-09-09 1548 OH1NA         59  025    TA4A          59  043
QSO: 21226 PH 2023-09-09 1553 OH1NA         59  026    EA8RM         59  158
QSO: 21373 PH 2023-09-09 1603 OH1NA         59  027    VA2UR         59  127
QSO: 28489 PH 2023-09-09 1607 OH1NA         59  028    4X0T          59  564
QSO: 21196 PH 2023-09-09 1737 OH1NA         59  029    EA8AQV        59  217
QSO: 21210 PH 2023-09-09 1739 OH1NA         59  030    PV2K          59  732
QSO: 21214 PH 2023-09-09 1740 OH1NA         59  031    K3RA          59  411
QSO: 21257 PH 2023-09-09 1826 OH1NA         59  032    NE1C          59  532
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1613 GI4MBM        006
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1615 G7LJL         023
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1617 G4OCU         001
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1617 F1RHS         052
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1619 G0BAK         001
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1620 G4NSM         001
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1621 G1YPM         002
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1621 G4NIF         002
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1622 F3JP          002
QTC: 14182 PH  2023-09-09 1830 OH1NA         159/10     P33W          1622 EA2ELS        068
QSO: 14182 PH 2023-09-09 1830 OH1NA         59  033    P33W          59  1391
QSO: 14267 PH 2023-09-09 1836 OH1NA         59  034    E29TGW        59  125
QSO: 14261 PH 2023-09-09 1840 OH1NA         59  035    ED8M          59  097
QSO: 14247 PH 2023-09-09 1911 OH1NA         59  036    4L2M          59  1109
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1810 PE1PME        003
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1811 SP4NKJ        027
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1811 IW0QO         013
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1811 DL0HN         124
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1812 G4TZV         017
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1813 OG7Z          271
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1813 DB2WD         079
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1815 DK9VA         010
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1816 OZ6AEV        001
QTC: 14188 PH  2023-09-09 1914 OH1NA         131/10     4X7R          1816 MM0INH        050
QSO: 14188 PH 2023-09-09 1914 OH1NA         59  037    4X7R          59  1333
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2022 DK9IP         040
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2022 G6APE         003
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2023 F4HZN         001
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2023 2M0KIE        055
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2025 ER/UT1ZZ      062
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2025 YT2ISM        001
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2025 DL2W          011
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2028 G1NNR         022
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2028 PF1SCT        038
QTC: 14144 PH  2023-09-09 2043 OH1NA         154/10     VE3AT         2029 OG3B          245
QSO: 14144 PH 2023-09-09 2043 OH1NA         59  038    VE3AT         59  1307
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1306 9A4MX         426
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1047 DO4OD         028
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1048 DG6GU         013
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1048 DQ1P          130
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1049 DH2WQ         032
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1049 EA1L          072
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1050 DL7LG         000
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1050 SP2EWQ        007
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1051 G2MN          010
QTC: 21307 PH  2023-09-10 1204 OH1NA         040/10     JH4UTP        1051 DL9ECA        163
QSO: 21307 PH 2023-09-10 1204 OH1NA         59  039    JH4UTP        59  345
QSO: 21301 PH 2023-09-10 1205 OH1NA         59  040    JE6RPM        59  1044
QSO: 21269 PH 2023-09-10 1206 OH1NA         59  041    TA3E          59  026
QSO: 21226 PH 2023-09-10 1207 OH1NA         59  042    RC8SC         59  297
QSO: 21217 PH 2023-09-10 1208 OH1NA         59  043    JL8PZO        59  105
QSO: 21202 PH 2023-09-10 1209 OH1NA         59  044    TI1E          59  1078
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1221 DL0RD         123
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1221 DL3AN         012
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1222 DH3GE         257
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1222 DL9UN         144
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1223 S52W          048
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1223 DK2WU         077
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1224 DJ6VX         067
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1224 DL8RDL        201
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1224 HB9RYZ        003
QTC: 21248 PH  2023-09-10 1324 OH1NA         012/10     UN9L          1224 DR3W          330
QSO: 21248 PH 2023-09-10 1324 OH1NA         59  045    UN9L          59  182
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1234 DJ2FL         070
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1235 G4UNB         042
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1238 EA1IQM        029
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1238 G1OSI         011
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1241 IZ1BDQ        004
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1242 DF7XR         008
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1243 DL7UGO        007
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1243 DL8TV         037
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1243 DB8APG        012
QTC: 21210 PH  2023-09-10 1327 OH1NA         048/10     TA3DE         1245 DK4FZ         017
QSO: 21210 PH 2023-09-10 1327 OH1NA         59  046    TA3DE         59  507
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0304 DM5DX         041
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0305 9A5Y          667
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0308 DB3M          508
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0311 OH3HEI        030
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0313 EU2F          004
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0314 HB9FLU        002
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0321 G4SSY         001
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0323 HB9BUN        032
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0329 DJ5AN         165
QTC: 21260 PH  2023-09-10 1333 OH1NA         174/10     FY5KE         0333 DH3W          375
QSO: 21260 PH 2023-09-10 1333 OH1NA         59  047    FY5KE         59  1891
QSO: 21305 PH 2023-09-10 1334 OH1NA         59  048    4X7R          59  2179
QSO: 28380 PH 2023-09-10 1346 OH1NA         59  049    PP4T          59  1809
QSO: 28403 PH 2023-09-10 1347 OH1NA         59  050    PR1T          59  1371
QSO: 28490 PH 2023-09-10 1351 OH1NA         59  051    PV2K          59  1300
QSO: 21248 PH 2023-09-10 1443 OH1NA         59  052    RD8D          59  317
END-OF-LOG:
