START-OF-LOG: 2.0
REF-SECTION: FK
CALLSIGN: FK8IK
CATEGORY: SINGLE-OP ALL HIGH
CLAIMED-SCORE:  468797
CONTEST: REF-CW
CREATED-BY: WINREF-HF V9.7.18
NAME: AUSSOURD MICHEL
OFFTIME: 2025-01-26 1101 2025-01-26 1800
OFFTIME: 2025-01-25 2241 2025-01-26 0452
OFFTIME: 2025-01-25 1112 2025-01-25 1648
OFFTIME: 2025-01-25 1836 2025-01-25 2222
OFFTIME: 2025-01-26 0452 2025-01-26 0700
OFFTIME: 2025-01-26 0756 2025-01-26 0912
OFFTIME: 2025-01-25 0834 2025-01-25 0937
RIG: TS590 KENWOOD
RIG: TS590 KENWOOD
RIG: UB 640 VL2-3 + LEVY V INVERSÉ  80M ET 160M
RIG: 500
QSO: 14000 CW 2025-01-25 0602 FK8IK         599 FK     LZ2MP         599 001  
QSO: 14000 CW 2025-01-25 0603 FK8IK         599 FK     ZL1IF         599 002  
QSO: 14000 CW 2025-01-25 0604 FK8IK         599 FK     UT5NC         599 001  
QSO: 14000 CW 2025-01-25 0604 FK8IK         599 FK     R9AE          599 001  
QSO: 14000 CW 2025-01-25 0605 FK8IK         599 FK     UR7EC         599 001  
QSO: 14000 CW 2025-01-25 0606 FK8IK         599 FK     PY2XL         599 001  
QSO: 14000 CW 2025-01-25 0607 FK8IK         599 FK     SV5BYR        599 005  
QSO: 14000 CW 2025-01-25 0607 FK8IK         599 FK     RV6AA         599 001  
QSO: 14000 CW 2025-01-25 0608 FK8IK         599 FK     SV1SYM        599 001  
QSO: 14000 CW 2025-01-25 0609 FK8IK         599 FK     UA3LID        599 005  
QSO: 14000 CW 2025-01-25 0610 FK8IK         599 FK     UA9AT         599 001  
QSO: 14000 CW 2025-01-25 0612 FK8IK         599 FK     PY2UDB        599 001  
QSO: 14000 CW 2025-01-25 0614 FK8IK         599 FK     RD6AY         599 001  
QSO: 14000 CW 2025-01-25 0615 FK8IK         599 FK     UC7N          599 001  
QSO: 14000 CW 2025-01-25 0616 FK8IK         599 FK     V85NPV        599 001  
QSO: 14000 CW 2025-01-25 0619 FK8IK         599 FK     YO2LBS        599 002  
QSO: 14000 CW 2025-01-25 0620 FK8IK         599 FK     JA0FVU        599 001  
QSO: 14000 CW 2025-01-25 0623 FK8IK         599 FK     RX4HJ         599 001  
QSO: 14000 CW 2025-01-25 0624 FK8IK         599 FK     JH8IYN        599 001  
QSO: 14000 CW 2025-01-25 0625 FK8IK         599 FK     RZ9A          599 001  
QSO: 14000 CW 2025-01-25 0628 FK8IK         599 FK     OK1KTI        599 001  
QSO: 14000 CW 2025-01-25 0630 FK8IK         599 FK     R6DMT         599 002  
QSO: 14000 CW 2025-01-25 0631 FK8IK         599 FK     IW0BNW        599 001  
QSO: 14000 CW 2025-01-25 0635 FK8IK         599 FK     R3VR          599 015  
QSO: 14000 CW 2025-01-25 0638 FK8IK         599 FK     IU8PDD        599 001  
QSO: 14000 CW 2025-01-25 0641 FK8IK         599 FK     US1VM         599 004  
QSO: 14000 CW 2025-01-25 0641 FK8IK         599 FK     YO4FHU        599 015  
QSO: 14000 CW 2025-01-25 0642 FK8IK         599 FK     JQ3ALW        599 001  
QSO: 14000 CW 2025-01-25 0643 FK8IK         599 FK     JJ1UBX        599 001  
QSO: 14000 CW 2025-01-25 0644 FK8IK         599 FK     JG2NXK        599 001  
QSO: 14000 CW 2025-01-25 0644 FK8IK         599 FK     SP3CW         599 001  
QSO: 14000 CW 2025-01-25 0646 FK8IK         599 FK     YO3LW         599 001  
QSO: 14000 CW 2025-01-25 0647 FK8IK         599 FK     UN7LV         599 001  
QSO: 14000 CW 2025-01-25 0647 FK8IK         599 FK     UR5FS         599 001  
QSO: 14000 CW 2025-01-25 0648 FK8IK         599 FK     HA3GC         599 015  
QSO: 14000 CW 2025-01-25 0651 FK8IK         599 FK     US3EW         599 001  
QSO: 14000 CW 2025-01-25 0654 FK8IK         599 FK     F4KIY         599 57   
QSO: 14000 CW 2025-01-25 0655 FK8IK         599 FK     IN3FHE        599 001  
QSO: 14000 CW 2025-01-25 0657 FK8IK         599 FK     YO2LEA        599 001  
QSO: 14000 CW 2025-01-25 0658 FK8IK         599 FK     UZ1RM         599 003  
QSO: 14000 CW 2025-01-25 0659 FK8IK         599 FK     OM5KM         599 048  
QSO: 14000 CW 2025-01-25 0659 FK8IK         599 FK     YO3GNF        599 007  
QSO: 14000 CW 2025-01-25 0702 FK8IK         599 FK     UA3X          599 004  
QSO: 14000 CW 2025-01-25 0706 FK8IK         599 FK     F8KCF         599 74   
QSO: 14000 CW 2025-01-25 0708 FK8IK         599 FK     JA3JM         599 001  
QSO: 14000 CW 2025-01-25 0708 FK8IK         599 FK     IK4RHY        599 010  
QSO: 14000 CW 2025-01-25 0709 FK8IK         599 FK     YT1A          599 002  
QSO: 14000 CW 2025-01-25 0709 FK8IK         599 FK     F5NZY         599 76   
QSO: 14000 CW 2025-01-25 0710 FK8IK         599 FK     TX100REF      599 FO   
QSO: 14000 CW 2025-01-25 0715 FK8IK         599 FK     F6IJA         599 74   
QSO: 14000 CW 2025-01-25 0717 FK8IK         599 FK     YQ8E          599 015  
QSO: 14000 CW 2025-01-25 0717 FK8IK         599 FK     F6EYB         599 40   
QSO: 14000 CW 2025-01-25 0724 FK8IK         599 FK     SV1DAY        599 005  
QSO: 14000 CW 2025-01-25 0724 FK8IK         599 FK     LY2AX         599 028  
QSO: 14000 CW 2025-01-25 0728 FK8IK         599 FK     RV3ZN         599 004  
QSO: 14000 CW 2025-01-25 0729 FK8IK         599 FK     JA4SRG        599 001  
QSO: 14000 CW 2025-01-25 0729 FK8IK         599 FK     I5NSR         599 001  
QSO: 14000 CW 2025-01-25 0730 FK8IK         599 FK     R6KEE         599 001  
QSO: 14000 CW 2025-01-25 0731 FK8IK         599 FK     F6KMF         599 71   
QSO: 14000 CW 2025-01-25 0733 FK8IK         599 FK     SM6F          599 002  
QSO: 14000 CW 2025-01-25 0735 FK8IK         599 FK     F6ARC         599 28   
QSO: 14000 CW 2025-01-25 0735 FK8IK         599 FK     F6GCP         599 77   
QSO: 14000 CW 2025-01-25 0739 FK8IK         599 FK     HB9CPQ        599 001  
QSO: 14000 CW 2025-01-25 0739 FK8IK         599 FK     EA4TX         599 001  
QSO: 14000 CW 2025-01-25 0740 FK8IK         599 FK     F8AOF         599 26   
QSO: 14000 CW 2025-01-25 0741 FK8IK         599 FK     F5OHM         599 36   
QSO: 14000 CW 2025-01-25 0743 FK8IK         599 FK     4X1VF         599 002  
QSO: 14000 CW 2025-01-25 0743 FK8IK         599 FK     RZ3Z          599 005  
QSO: 14000 CW 2025-01-25 0744 FK8IK         599 FK     E72U          599 003  
QSO: 14000 CW 2025-01-25 0745 FK8IK         599 FK     F8CRS         599 67   
QSO: 14000 CW 2025-01-25 0746 FK8IK         599 FK     SP5UFK        599 003  
QSO: 7000  CW 2025-01-25 0752 FK8IK         599 FK     F5OYM         599 81   
QSO: 7000  CW 2025-01-25 0755 FK8IK         599 FK     F6DEV         599 09   
QSO: 3500  CW 2025-01-25 0800 FK8IK         599 FK     TX100REF      599 FO   
QSO: 7000  CW 2025-01-25 0804 FK8IK         599 FK     F6KHM         599 29   
QSO: 7000  CW 2025-01-25 0807 FK8IK         599 FK     F4HEC         599 37   
QSO: 7000  CW 2025-01-25 0812 FK8IK         599 FK     TX100REF      599 FO   
QSO: 14000 CW 2025-01-25 0815 FK8IK         599 FK     JK1BSU        599 011  
QSO: 14000 CW 2025-01-25 0816 FK8IK         599 FK     LZ5OE         599 001  
QSO: 14000 CW 2025-01-25 0816 FK8IK         599 FK     F5OEV         599 85   
QSO: 14000 CW 2025-01-25 0817 FK8IK         599 FK     F4FFZ         599 56   
QSO: 14000 CW 2025-01-25 0818 FK8IK         599 FK     S52W          599 089  
QSO: 14000 CW 2025-01-25 0819 FK8IK         599 FK     F6DCQ         599 74   
QSO: 14000 CW 2025-01-25 0819 FK8IK         599 FK     ZL4YY         599 001  
QSO: 14000 CW 2025-01-25 0822 FK8IK         599 FK     F6AGM         599 81   
QSO: 14000 CW 2025-01-25 0823 FK8IK         599 FK     F4WEJ         599 67   
QSO: 14000 CW 2025-01-25 0824 FK8IK         599 FK     F5NKX         599 50   
QSO: 14000 CW 2025-01-25 0824 FK8IK         599 FK     HA3DX         599 001  
QSO: 14000 CW 2025-01-25 0824 FK8IK         599 FK     TM3R          599 61   
QSO: 14000 CW 2025-01-25 0825 FK8IK         599 FK     F6EPY         599 46   
QSO: 14000 CW 2025-01-25 0826 FK8IK         599 FK     IT9WDC        599 003  
QSO: 14000 CW 2025-01-25 0828 FK8IK         599 FK     F6HOK         599 57   
QSO: 14000 CW 2025-01-25 0830 FK8IK         599 FK     F5PHW         599 56   
QSO: 14000 CW 2025-01-25 0830 FK8IK         599 FK     F4HXX         599 17   
QSO: 14000 CW 2025-01-25 0831 FK8IK         599 FK     F5IND         599 83   
QSO: 14000 CW 2025-01-25 0831 FK8IK         599 FK     JA3WGE        599 001  
QSO: 14000 CW 2025-01-25 0833 FK8IK         599 FK     DL1DAF        599 001  
QSO: 14000 CW 2025-01-25 0834 FK8IK         599 FK     IK1RQQ        599 018  
QSO: 14000 CW 2025-01-25 0937 FK8IK         599 FK     F5SIH         599 38   
QSO: 28000 CW 2025-01-25 0947 FK8IK         599 FK     G4PVM         599 002  
QSO: 28000 CW 2025-01-25 0950 FK8IK         599 FK     F5PHW         599 56   
QSO: 28000 CW 2025-01-25 0951 FK8IK         599 FK     F4DSK         599 18   
QSO: 28000 CW 2025-01-25 0953 FK8IK         599 FK     F4IRT         599 72   
QSO: 28000 CW 2025-01-25 0953 FK8IK         599 FK     PA3FQA        599 004  
QSO: 28000 CW 2025-01-25 0954 FK8IK         599 FK     HB9ARY        599 002  
QSO: 28000 CW 2025-01-25 0955 FK8IK         599 FK     RX4HJ         599 063  
QSO: 28000 CW 2025-01-25 0955 FK8IK         599 FK     RT1A          599 015  
QSO: 28000 CW 2025-01-25 0956 FK8IK         599 FK     F5NKX         599 50   
QSO: 28000 CW 2025-01-25 0956 FK8IK         599 FK     F8IJV         599 37   
QSO: 28000 CW 2025-01-25 0957 FK8IK         599 FK     G4TFG         599 001  
QSO: 28000 CW 2025-01-25 0958 FK8IK         599 FK     F6FYA         599 37   
QSO: 28000 CW 2025-01-25 0959 FK8IK         599 FK     OG4Z          599 004  
QSO: 28000 CW 2025-01-25 1001 FK8IK         599 FK     F4FFZ         599 56   
QSO: 28000 CW 2025-01-25 1002 FK8IK         599 FK     F6FHO         599 42   
QSO: 28000 CW 2025-01-25 1003 FK8IK         599 FK     OH2KW         599 079  
QSO: 28000 CW 2025-01-25 1003 FK8IK         599 FK     TM3R          599 61   
QSO: 28000 CW 2025-01-25 1004 FK8IK         599 FK     F4KIY         599 57   
QSO: 28000 CW 2025-01-25 1005 FK8IK         599 FK     TK5DX         599 2B   
QSO: 28000 CW 2025-01-25 1006 FK8IK         599 FK     F5OHM         599 36   
QSO: 28000 CW 2025-01-25 1008 FK8IK         599 FK     PA6AA         599 055  
QSO: 28000 CW 2025-01-25 1009 FK8IK         599 FK     G3TBK         599 003  
QSO: 28000 CW 2025-01-25 1010 FK8IK         599 FK     F6BBO         599 78   
QSO: 28000 CW 2025-01-25 1011 FK8IK         599 FK     F8DFP         599 63   
QSO: 28000 CW 2025-01-25 1011 FK8IK         599 FK     F8FUA         599 46   
QSO: 28000 CW 2025-01-25 1012 FK8IK         599 FK     DK2AT         599 001  
QSO: 28000 CW 2025-01-25 1014 FK8IK         599 FK     F6ARS         599 54   
QSO: 28000 CW 2025-01-25 1014 FK8IK         599 FK     OH3NDH        599 001  
QSO: 28000 CW 2025-01-25 1015 FK8IK         599 FK     DK2AT         599 001  
QSO: 28000 CW 2025-01-25 1016 FK8IK         599 FK     F5JFU         599 58   
QSO: 28000 CW 2025-01-25 1017 FK8IK         599 FK     LY2TS         599 013  
