START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-RTTY
CALLSIGN: OZ6TL
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: OZ6TL
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-RTTY ARRL/arrl_rtty_roundup/2018.
QSO: 14092 RY 2018-01-07 1133 OZ6TL         599 0001 R7AB          599 1068
QSO: 14095 RY 2018-01-07 1147 OZ6TL         599 003 H2X           599 277
QSO: 14094 RY 2018-01-07 1148 OZ6TL         599 004 YQ6A          599 378
QSO: 14112 RY 2018-01-07 1149 OZ6TL         599 005 IK3TPP        599 365
QSO: 14112 RY 2018-01-07 1151 OZ6TL         599 0007 EA3RCB        599 270
QSO: 14104 RY 2018-01-07 1155 OZ6TL         599 0009 Z37M          599 171
QSO: 14100 RY 2018-01-07 1157 OZ6TL         599 0012 HB9DHG        599 510
QSO: 14098 RY 2018-01-07 1158 OZ6TL         599 014 9A5W          599 912
QSO: 14099 RY 2018-01-07 1158 OZ6TL         599 013 YO3GNF        599 109
QSO: 14098 RY 2018-01-07 1159 OZ6TL         599 0015 LZ1ZM         599 382
QSO: 14096 RY 2018-01-07 1200 OZ6TL         599 016 I7CSB         599 058
QSO: 14094 RY 2018-01-07 1201 OZ6TL         599 017 UT5EPP        599 461
QSO: 14092 RY 2018-01-07 1202 OZ6TL         599 0018 LZ2YO         599 349
QSO: 14091 RY 2018-01-07 1203 OZ6TL         599 020 EM0I          599 946
QSO: 14092 RY 2018-01-07 1203 OZ6TL         599 0019 LZ7A          599 659
QSO: 14081 RY 2018-01-07 1217 OZ6TL         599 0022 UR7GO         599 640
QSO: 14083 RY 2018-01-07 1218 OZ6TL         599 023 UW1M          599 1157
QSO: 14085 RY 2018-01-07 1219 OZ6TL         599 024 IK4DCX        599 458
QSO: 14087 RY 2018-01-07 1220 OZ6TL         599 025 EW8W          599 008
QSO: 14110 RY 2018-01-07 1224 OZ6TL         599 0027 S53M          599 840
QSO: 14108 RY 2018-01-07 1225 OZ6TL         599 029 EA2VE         599 375
QSO: 14109 RY 2018-01-07 1225 OZ6TL         599 0028 9A7T          599 382
QSO: 14095 RY 2018-01-07 1236 OZ6TL         599 0031 YT2AAA        599 86
QSO: 14115 RY 2018-01-07 1240 OZ6TL         599 032 UX1UX         599 511
QSO: 14117 RY 2018-01-07 1241 OZ6TL         599 033 IQ2CU         599 188
QSO: 14114 RY 2018-01-07 1242 OZ6TL         599 0034 LZ8E          599 959
QSO: 14104 RY 2018-01-07 1245 OZ6TL         599 0035 YO3RU         599 517
QSO: 14104 RY 2018-01-07 1247 OZ6TL         599 0036 UT8EL         599 376
QSO: 14099 RY 2018-01-07 1249 OZ6TL         599 037 EA1DR         599 138
QSO: 14098 RY 2018-01-07 1250 OZ6TL         599 038 IU4CHE        599 481
QSO: 14096 RY 2018-01-07 1254 OZ6TL         599 039 EA8AH         599 690
QSO: 14086 RY 2018-01-07 1255 OZ6TL         599 040 RK3DXW        599 400
QSO: 14080 RY 2018-01-07 1341 OZ6TL         599 042 9A7Z          599 854
QSO: 14082 RY 2018-01-07 1342 OZ6TL         599 0043 UZ2I          599 819
QSO: 14115 RY 2018-01-07 1345 OZ6TL         599 0044 UC6A          599 479
QSO: 14080 RY 2018-01-07 1349 OZ6TL         599 045 EA3HKA        599 108
QSO: 14114 RY 2018-01-07 1432 OZ6TL         599 0046 KB1W          599 MA
QSO: 14113 RY 2018-01-07 1433 OZ6TL         599 0047 AA3B          599 PA
QSO: 14109 RY 2018-01-07 1434 OZ6TL         599 0048 SV1JG         599 202
QSO: 14106 RY 2018-01-07 1435 OZ6TL         599 0049 TF3AO         599 109
QSO: 14093 RY 2018-01-07 1438 OZ6TL         599 0050 EA3FF         599 190
END-OF-LOG:
