START-OF-LOG: 3.0
CONTEST: CQ-WW-RTTY
CALLSIGN: HI8PLE
CLAIMED-SCORE:
OPERATORS:
CLUB:
NAME: EDGAR PONS
SOAPBOX: TNX FOR A GREAT CONTEST!!!, I'LL BE BACK.....
SOAPBOX: RIG IS KENWOOD TS-450, COLLINS 30L-1, TA-33 TRIBAND 10-15-20MTR, WIRE DIPOLE 40-80MTR
QSO: 14000 RY 2009-09-26 0133 HI8PLE        599 08 DX  K0FG          599 04 MO
QSO: 14000 RY 2009-09-26 0133 HI8PLE        599 08 DX  WA7NPX        599 04 CO
QSO: 14000 RY 2009-09-26 0134 HI8PLE        599 08 DX  N0KE          599 04 CO
QSO: 14000 RY 2009-09-26 0138 HI8PLE        599 08 DX  KD4W          599 04 DX
QSO: 14000 RY 2009-09-26 0140 HI8PLE        599 08 DX  N6EE          599 03 CA
QSO: 14000 RY 2009-09-26 0141 HI8PLE        599 08 DX  K9CT          599 04 IL
QSO: 14000 RY 2009-09-26 0144 HI8PLE        599 08 DX  K7CMR         599 03 AZ
QSO: 14000 RY 2009-09-26 0145 HI8PLE        599 08 DX  KE7YF         599 03 AZ
QSO: 14000 RY 2009-09-26 0146 HI8PLE        599 08 DX  KX7YT         599 03 OR
QSO: 14000 RY 2009-09-26 0149 HI8PLE        599 08 DX  NA5G          599 04 LA
QSO: 14000 RY 2009-09-26 0218 HI8PLE        599 08 DX  KH6MB         599 31 DX
QSO: 14000 RY 2009-09-26 0224 HI8PLE        599 08 DX  P49X          599 09 DX
QSO: 14000 RY 2009-09-26 0229 HI8PLE        599 08 DX  HI8LAM        599 08 DX
QSO: 14000 RY 2009-09-26 0230 HI8PLE        599 08 DX  YW4D          599 09 DX
QSO: 14000 RY 2009-09-26 0241 HI8PLE        599 08 DX  LT0H          599 13 DX
QSO: 14000 RY 2009-09-26 0244 HI8PLE        599 08 DX  OA4AH         599 10 DX
QSO: 14000 RY 2009-09-26 0247 HI8PLE        599 08 DX  YV1CTE        599 09 DX
QSO: 14000 RY 2009-09-26 0255 HI8PLE        599 08 DX  FO8RZ         599 32 DX
QSO: 14000 RY 2009-09-26 0314 HI8PLE        599 08 DX  VK4MA         599 30 DX
QSO: 14000 RY 2009-09-26 0318 HI8PLE        599 08 DX  HK1X          599 01 DX
QSO:  7000 RY 2009-09-26 0324 HI8PLE        599 08 DX  ON7GB         599 14 DX
QSO:  7000 RY 2009-09-26 0328 HI8PLE        599 08 DX  DQ4W          599 14 DX
QSO:  7000 RY 2009-09-26 0329 HI8PLE        599 08 DX  G3V           599 18 DX
QSO:  7000 RY 2009-09-26 0332 HI8PLE        599 08 DX  EO5M          599 16 DX
QSO:  7000 RY 2009-09-26 0334 HI8PLE        599 08 DX  K5AM          599 04 NM
QSO:  7000 RY 2009-09-26 0335 HI8PLE        599 08 DX  EA3EJJ        599 14 DX
QSO:  7000 RY 2009-09-26 0348 HI8PLE        599 08 DX  EA5XC         599 14 DX
QSO:  7000 RY 2009-09-26 0351 HI8PLE        599 08 DX  9A5BTP        599 15 DX
QSO:  7000 RY 2009-09-26 0353 HI8PLE        599 08 DX  IQ4RN         599 15 DX
QSO:  7000 RY 2009-09-26 0356 HI8PLE        599 08 DX  US5IQ         599 16 DX
QSO:  7000 RY 2009-09-26 0357 HI8PLE        599 08 DX  K4GMH         599 05 VA
QSO:  7000 RY 2009-09-26 0359 HI8PLE        599 08 DX  YL7A          599 15 DX
QSO:  7000 RY 2009-09-26 0401 HI8PLE        599 08 DX  CR3L          599 33 DX
QSO:  3500 RY 2009-09-26 0420 HI8PLE        599 08 DX  W1UE          599 05 MA
QSO:  3500 RY 2009-09-26 0426 HI8PLE        599 08 DX  CT3KY         599 33 DX
QSO:  3500 RY 2009-09-26 0428 HI8PLE        599 08 DX  WX4TM         599 04 AL
QSO:  3500 RY 2009-09-26 0431 HI8PLE        599 08 DX  DQ4W          599 14 DX
QSO:  3500 RY 2009-09-26 0439 HI8PLE        599 08 DX  AE1P          599 05 NH
QSO:  7000 RY 2009-09-26 0449 HI8PLE        599 08 DX  N1SV          599 05 MA
QSO:  7000 RY 2009-09-26 0451 HI8PLE        599 08 DX  ES5Q          599 15 DX
QSO:  7000 RY 2009-09-26 0453 HI8PLE        599 08 DX  KN5O          599 04 LA
QSO:  7000 RY 2009-09-26 0455 HI8PLE        599 08 DX  LY9Y          599 15 DX
QSO:  7000 RY 2009-09-26 0457 HI8PLE        599 08 DX  OH2BP         599 15 DX
QSO:  7000 RY 2009-09-26 0459 HI8PLE        599 08 DX  W0LSD         599 04 CO
QSO:  7000 RY 2009-09-26 0500 HI8PLE        599 08 DX  YT7A          599 15 DX
QSO:  7000 RY 2009-09-26 0503 HI8PLE        599 08 DX  DR5N          599 14 DX
QSO:  7000 RY 2009-09-26 0504 HI8PLE        599 08 DX  P49X          599 09 DX
QSO:  7000 RY 2009-09-26 0507 HI8PLE        599 08 DX  OH2ET         599 15 DX
QSO:  7000 RY 2009-09-26 0508 HI8PLE        599 08 DX  OL6X          599 15 DX
QSO:  7000 RY 2009-09-26 0510 HI8PLE        599 08 DX  GM3SEK        599 14 DX
QSO:  7000 RY 2009-09-26 0512 HI8PLE        599 08 DX  DK0EE         599 14 DX
QSO:  7000 RY 2009-09-26 0519 HI8PLE        599 08 DX  GI5K          599 14 DX
QSO:  7000 RY 2009-09-26 0521 HI8PLE        599 08 DX  HA9PP         599 15 DX
QSO:  7000 RY 2009-09-26 0527 HI8PLE        599 08 DX  SO9S          599 15 DX
QSO:  7000 RY 2009-09-26 0531 HI8PLE        599 08 DX  YW5T          599 09 DX
QSO:  7000 RY 2009-09-26 0533 HI8PLE        599 08 DX  EA5RM         599 14 DX
QSO:  7000 RY 2009-09-26 0535 HI8PLE        599 08 DX  IK4MGP        599 15 DX
QSO:  7000 RY 2009-09-26 0537 HI8PLE        599 08 DX  DL1REM        599 14 DX
QSO:  7000 RY 2009-09-26 0540 HI8PLE        599 08 DX  GB50ATG       599 14 DX
QSO:  7000 RY 2009-09-26 0541 HI8PLE        599 08 DX  K7IA          599 04 NM
QSO:  7000 RY 2009-09-26 0542 HI8PLE        599 08 DX  EA1SA         599 14 DX
QSO:  7000 RY 2009-09-26 0545 HI8PLE        599 08 DX  LX7I          599 14 DX
QSO:  7000 RY 2009-09-26 0548 HI8PLE        599 08 DX  NE3H          599 05 PA
QSO:  7000 RY 2009-09-26 0553 HI8PLE        599 08 DX  F5RD          599 14 DX
QSO:  7000 RY 2009-09-26 0556 HI8PLE        599 08 DX  S52OP         599 15 DX
QSO:  7000 RY 2009-09-26 0558 HI8PLE        599 08 DX  DP4P          599 14 DX
QSO:  7000 RY 2009-09-26 0600 HI8PLE        599 08 DX  S52X          599 15 DX
QSO:  7000 RY 2009-09-26 0603 HI8PLE        599 08 DX  F6HRP         599 14 DX
QSO:  7000 RY 2009-09-26 0605 HI8PLE        599 08 DX  K4FJ          599 05 VA
QSO:  7000 RY 2009-09-26 0607 HI8PLE        599 08 DX  PG3N          599 14 DX
QSO:  7000 RY 2009-09-26 0613 HI8PLE        599 08 DX  IY1NGM        599 15 DX
QSO:  7000 RY 2009-09-26 0615 HI8PLE        599 08 DX  OT4P          599 14 DX
QSO:  7000 RY 2009-09-26 0617 HI8PLE        599 08 DX  AA3B          599 05 PA
QSO:  7000 RY 2009-09-26 0618 HI8PLE        599 08 DX  W2FU          599 05 NY
QSO:  7000 RY 2009-09-26 0620 HI8PLE        599 08 DX  DL4MCF        599 14 DX
QSO:  7000 RY 2009-09-26 0621 HI8PLE        599 08 DX  W6EU          599 03 CA
QSO:  7000 RY 2009-09-26 0627 HI8PLE        599 08 DX  KH6ZM         599 31 DX
QSO:  7000 RY 2009-09-26 0629 HI8PLE        599 08 DX  K9NR          599 04 IL
QSO:  7000 RY 2009-09-26 0635 HI8PLE        599 08 DX  W1UE          599 05 MA
QSO:  7000 RY 2009-09-26 0638 HI8PLE        599 08 DX  TI5/NP3D      599 07 DX
QSO:  7000 RY 2009-09-26 0642 HI8PLE        599 08 DX  5C5W          599 33 DX
QSO:  7000 RY 2009-09-26 0645 HI8PLE        599 08 DX  YV1JGT        599 09 DX
QSO:  7000 RY 2009-09-26 0647 HI8PLE        599 08 DX  NQ4U          599 04 TN
QSO:  7000 RY 2009-09-26 0649 HI8PLE        599 08 DX  DL5AXX        599 14 DX
QSO:  7000 RY 2009-09-26 0653 HI8PLE        599 08 DX  F5TTI         599 14 DX
QSO:  7000 RY 2009-09-26 0655 HI8PLE        599 08 DX  DL0CS         599 14 DX
QSO:  7000 RY 2009-09-26 0658 HI8PLE        599 08 DX  K5DD          599 04 TX
QSO:  7000 RY 2009-09-26 0701 HI8PLE        599 08 DX  VA2UP         599 05 QC
QSO:  7000 RY 2009-09-26 0702 HI8PLE        599 08 DX  K7WP          599 03 AZ
QSO:  7000 RY 2009-09-26 0702 HI8PLE        599 08 DX  K1TTT         599 05 MA
QSO:  7000 RY 2009-09-26 0703 HI8PLE        599 08 DX  N2QT          599 05 VA
QSO:  7000 RY 2009-09-26 0709 HI8PLE        599 08 DX  HK3/IZ0GYP    599 09 DX
QSO:  7000 RY 2009-09-26 0710 HI8PLE        599 08 DX  SP3GXH        599 15 DX
QSO:  7000 RY 2009-09-26 0711 HI8PLE        599 08 DX  W7CT          599 03 UT
QSO:  7000 RY 2009-09-26 0711 HI8PLE        599 08 DX  K9IUQ         599 04 IL
QSO:  7000 RY 2009-09-26 0712 HI8PLE        599 08 DX  KB3CTX        599 05 PA
QSO:  7000 RY 2009-09-26 0713 HI8PLE        599 08 DX  WA2VYA        599 05 NJ
QSO:  7000 RY 2009-09-26 0713 HI8PLE        599 08 DX  W4DAS         599 03 CA
QSO:  7000 RY 2009-09-26 0715 HI8PLE        599 08 DX  LV5V          599 13 DX
QSO:  7000 RY 2009-09-26 0716 HI8PLE        599 08 DX  AI6YL         599 03 CA
QSO:  7000 RY 2009-09-26 0717 HI8PLE        599 08 DX  AB1J          599 05 MA
QSO:  7000 RY 2009-09-26 0718 HI8PLE        599 08 DX  DL1RG         599 14 DX
QSO:  7000 RY 2009-09-26 0719 HI8PLE        599 08 DX  DJ1AA         599 14 DX
QSO:  7000 RY 2009-09-26 0720 HI8PLE        599 08 DX  W8AEF         599 03 AZ
QSO:  7000 RY 2009-09-26 0721 HI8PLE        599 08 DX  LX1ER         599 14 DX
QSO:  7000 RY 2009-09-26 0721 HI8PLE        599 08 DX  N9LYE         599 04 IL
QSO:  7000 RY 2009-09-26 0723 HI8PLE        599 08 DX  N8AGU         599 04 OH
QSO:  7000 RY 2009-09-26 0723 HI8PLE        599 08 DX  KB2NB         599 05 NJ
QSO:  7000 RY 2009-09-26 0724 HI8PLE        599 08 DX  EI0W          599 14 DX
QSO:  7000 RY 2009-09-26 0725 HI8PLE        599 08 DX  F4BKV         599 14 DX
QSO:  7000 RY 2009-09-26 0729 HI8PLE        599 08 DX  F4FDA         599 14 DX
QSO:  7000 RY 2009-09-26 0729 HI8PLE        599 08 DX  AA5AU         599 04 LA
QSO:  7000 RY 2009-09-26 0730 HI8PLE        599 08 DX  DL1NFG        599 14 DX
QSO:  7000 RY 2009-09-26 0731 HI8PLE        599 08 DX  K9SG          599 04 IN
QSO:  7000 RY 2009-09-26 0731 HI8PLE        599 08 DX  KB3LIX        599 05 PA
QSO:  7000 RY 2009-09-26 0732 HI8PLE        599 08 DX  K0IR          599 04 MN
QSO:  7000 RY 2009-09-26 0733 HI8PLE        599 08 DX  K2OGD         599 05 NC
QSO:  7000 RY 2009-09-26 0734 HI8PLE        599 08 DX  OL3A          599 15 DX
QSO:  7000 RY 2009-09-26 0734 HI8PLE        599 08 DX  VA7KO         599 03 BC
QSO:  7000 RY 2009-09-26 0735 HI8PLE        599 08 DX  NK5Z          599 04 TX
QSO:  7000 RY 2009-09-26 0736 HI8PLE        599 08 DX  W8TOM         599 04 MI
QSO:  7000 RY 2009-09-26 0737 HI8PLE        599 08 DX  WB4ROA        599 03 AZ
QSO:  7000 RY 2009-09-26 0741 HI8PLE        599 08 DX  K7ZS          599 03 OR
QSO:  7000 RY 2009-09-26 0745 HI8PLE        599 08 DX  AD5XD         599 04 TX
QSO:  7000 RY 2009-09-26 0746 HI8PLE        599 08 DX  KB8OCP        599 04 OH
QSO:  7000 RY 2009-09-26 0746 HI8PLE        599 08 DX  WA1Z          599 05 NH
QSO:  7000 RY 2009-09-26 0748 HI8PLE        599 08 DX  KH6MB         599 31 DX
QSO:  7000 RY 2009-09-26 0751 HI8PLE        599 08 DX  KP2D          599 08 DX
QSO:  7000 RY 2009-09-26 0752 HI8PLE        599 08 DX  KM6I          599 03 CA
QSO:  7000 RY 2009-09-26 0753 HI8PLE        599 08 DX  WA1FCN        599 04 AL
QSO:  7000 RY 2009-09-26 0755 HI8PLE        599 08 DX  W4GAC         599 05 FL
QSO:  7000 RY 2009-09-26 0801 HI8PLE        599 08 DX  K3GMT         599 05 PA
QSO:  7000 RY 2009-09-26 0801 HI8PLE        599 08 DX  WY3P          599 05 VA
QSO:  7000 RY 2009-09-26 0807 HI8PLE        599 08 DX  VA7ST         599 03 BC
QSO:  7000 RY 2009-09-26 0809 HI8PLE        599 08 DX  K2QD          599 05 NY
QSO:  7000 RY 2009-09-26 0810 HI8PLE        599 08 DX  AG4CZ         599 04 KY
QSO:  7000 RY 2009-09-26 0810 HI8PLE        599 08 DX  W9IP          599 04 IN
QSO:  7000 RY 2009-09-26 0812 HI8PLE        599 08 DX  AG4W          599 04 AL
QSO:  7000 RY 2009-09-26 0812 HI8PLE        599 08 DX  K2ZC          599 05 NJ
QSO:  7000 RY 2009-09-26 0813 HI8PLE        599 08 DX  AA4NU         599 04 TN
QSO:  7000 RY 2009-09-26 0814 HI8PLE        599 08 DX  N6TV          599 03 CA
QSO:  7000 RY 2009-09-26 0814 HI8PLE        599 08 DX  KS0AA         599 04 KS
QSO:  7000 RY 2009-09-26 0815 HI8PLE        599 08 DX  WQ6O          599 03 CA
QSO:  7000 RY 2009-09-26 0815 HI8PLE        599 08 DX  VE2SB         599 05 QC
QSO:  7000 RY 2009-09-26 0816 HI8PLE        599 08 DX  N6RBT         599 03 CA
QSO:  7000 RY 2009-09-26 0824 HI8PLE        599 08 DX  W6KY          599 03 CA
QSO:  7000 RY 2009-09-26 0825 HI8PLE        599 08 DX  WC2C          599 05 NY
QSO:  7000 RY 2009-09-26 0830 HI8PLE        599 08 DX  CO2IZ         599 08 DX
QSO:  7000 RY 2009-09-26 0831 HI8PLE        599 08 DX  W1TY          599 05 NY
QSO:  7000 RY 2009-09-26 0836 HI8PLE        599 08 DX  WB5AAA        599 04 AR
QSO:  7000 RY 2009-09-26 0846 HI8PLE        599 08 DX  W6HGF         599 05 VA
QSO:  7000 RY 2009-09-26 0846 HI8PLE        599 08 DX  N0NI          599 04 IA
QSO:  7000 RY 2009-09-26 0853 HI8PLE        599 08 DX  WB1EDI        599 05 NH
QSO:  7000 RY 2009-09-26 0857 HI8PLE        599 08 DX  N6QQ          599 03 CA
QSO:  7000 RY 2009-09-26 0900 HI8PLE        599 08 DX  KK4E          599 03 CA
QSO:  7000 RY 2009-09-26 0904 HI8PLE        599 08 DX  WD4DDU        599 05 VA
QSO:  7000 RY 2009-09-26 0907 HI8PLE        599 08 DX  K4SN          599 05 FL
QSO:  7000 RY 2009-09-26 0917 HI8PLE        599 08 DX  KA4RRU        599 05 VA
QSO:  7000 RY 2009-09-26 0919 HI8PLE        599 08 DX  ZX2B          599 11 DX
QSO:  7000 RY 2009-09-26 0931 HI8PLE        599 08 DX  N1KWF         599 05 NH
QSO:  7000 RY 2009-09-26 0933 HI8PLE        599 08 DX  KP2DX         599 08 DX
QSO:  7000 RY 2009-09-26 0938 HI8PLE        599 08 DX  VE7CC         599 03 BC
QSO:  7000 RY 2009-09-26 0939 HI8PLE        599 08 DX  K3IU          599 05 RI
QSO:  7000 RY 2009-09-26 0952 HI8PLE        599 08 DX  VE1OP         599 05 NS
QSO:  3500 RY 2009-09-26 1000 HI8PLE        599 08 DX  NC4CS         599 05 NC
QSO:  3500 RY 2009-09-26 1005 HI8PLE        599 08 DX  K4FJ          599 05 VA
QSO:  3500 RY 2009-09-26 1006 HI8PLE        599 08 DX  P49X          599 09 DX
QSO: 14000 RY 2009-09-26 1012 HI8PLE        599 08 DX  OM8A          599 15 DX
QSO: 14000 RY 2009-09-26 1015 HI8PLE        599 08 DX  S51ZZ         599 15 DX
QSO: 21000 RY 2009-09-26 1447 HI8PLE        599 08 DX  PU8TEP        599 11 DX
QSO: 21000 RY 2009-09-26 1451 HI8PLE        599 08 DX  LT0H          599 13 DX
QSO: 21000 RY 2009-09-26 1452 HI8PLE        599 08 DX  GI5K          599 14 DX
QSO: 21000 RY 2009-09-26 1453 HI8PLE        599 08 DX  5C5W          599 33 DX
QSO: 21000 RY 2009-09-26 1459 HI8PLE        599 08 DX  AA0AW         599 04 MN
QSO: 21000 RY 2009-09-26 1538 HI8PLE        599 08 DX  L73D          599 13 DX
QSO: 21000 RY 2009-09-26 1544 HI8PLE        599 08 DX  K0IR          599 04 MN
QSO: 21000 RY 2009-09-26 1547 HI8PLE        599 08 DX  ZX2B          599 11 DX
QSO: 21000 RY 2009-09-26 1549 HI8PLE        599 08 DX  ZV2C          599 11 DX
QSO: 21000 RY 2009-09-26 1552 HI8PLE        599 08 DX  OA4AHW        599 10 DX
QSO: 21000 RY 2009-09-26 1558 HI8PLE        599 08 DX  LV5V          599 13 DX
QSO: 21000 RY 2009-09-26 1604 HI8PLE        599 08 DX  LP2F          599 13 DX
QSO: 21000 RY 2009-09-26 1616 HI8PLE        599 08 DX  AY8A          599 13 DX
QSO: 21000 RY 2009-09-26 1621 HI8PLE        599 08 DX  CX5TR         599 13 DX
QSO: 21000 RY 2009-09-26 1625 HI8PLE        599 08 DX  I4IKW         599 15 DX
QSO: 21000 RY 2009-09-26 1632 HI8PLE        599 08 DX  LW9ETQ        599 13 DX
QSO: 21000 RY 2009-09-26 1634 HI8PLE        599 08 DX  EA3GLB        599 14 DX
QSO: 21000 RY 2009-09-26 1641 HI8PLE        599 08 DX  K7QQ          599 03 WA
QSO: 21000 RY 2009-09-26 1642 HI8PLE        599 08 DX  HK6P          599 09 DX
QSO: 21000 RY 2009-09-26 1648 HI8PLE        599 08 DX  VE9NC         599 05 NB
QSO: 21000 RY 2009-09-26 1659 HI8PLE        599 08 DX  F4DXW         599 14 DX
QSO: 21000 RY 2009-09-26 1707 HI8PLE        599 08 DX  CE3PG         599 12 DX
QSO: 21000 RY 2009-09-26 1709 HI8PLE        599 08 DX  LV6D          599 13 DX
QSO: 14000 RY 2009-09-26 1718 HI8PLE        599 08 DX  YT5W          599 15 DX
QSO: 14000 RY 2009-09-26 1720 HI8PLE        599 08 DX  PA1TX         599 14 DX
QSO: 14000 RY 2009-09-26 1721 HI8PLE        599 08 DX  SK4TL         599 14 DX
QSO: 14000 RY 2009-09-26 1723 HI8PLE        599 08 DX  OL6X          599 15 DX
QSO: 14000 RY 2009-09-26 1742 HI8PLE        599 08 DX  TI5/WW4LL     599 07 DX
QSO: 14000 RY 2009-09-26 1745 HI8PLE        599 08 DX  RL3A          599 16 DX
QSO: 14000 RY 2009-09-26 1747 HI8PLE        599 08 DX  UW8I          599 16 DX
QSO: 14000 RY 2009-09-26 1748 HI8PLE        599 08 DX  UA3TCJ        599 16 DX
QSO: 14000 RY 2009-09-26 1752 HI8PLE        599 08 DX  HA7TM         599 15 DX
QSO: 14000 RY 2009-09-26 1754 HI8PLE        599 08 DX  SV9CVY        599 20 DX
QSO: 14000 RY 2009-09-26 1757 HI8PLE        599 08 DX  DQ4W          599 14 DX
QSO: 14000 RY 2009-09-26 1800 HI8PLE        599 08 DX  RA6DE         599 16 DX
