START-OF-LOG: 3.0
CALLSIGN: SM7BHM
CLUB:
CONTEST: CQ-WW-RTTY
CLAIMED-SCORE:
OPERATORS: SM7BHM
CREATED-BY: SM6BSK Cabrillo-converter
NAME: EWE HAKANSSON
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: ASSISTED
CATEGORY-STATION: FIXED
QSO:  3580 RY 2009-09-26 0013 SM7BHM        599 14 DX  YU2A          599 15 DX
QSO:  3580 RY 2009-09-26 0015 SM7BHM        599 14 DX  OM/SQ9UM      599 15 DX
QSO:  3580 RY 2009-09-26 0016 SM7BHM        599 14 DX  YO9HP         599 20 DX
QSO:  3580 RY 2009-09-26 0018 SM7BHM        599 14 DX  UT2IU         599 16 DX
QSO:  3580 RY 2009-09-26 0019 SM7BHM        599 14 DX  DL3BQA        599 14 DX
QSO:  3580 RY 2009-09-26 0019 SM7BHM        599 14 DX  DR800GRZ      599 14 DX
QSO:  3580 RY 2009-09-26 0021 SM7BHM        599 14 DX  DQ4W          599 14 DX
QSO:  3580 RY 2009-09-26 0023 SM7BHM        599 14 DX  OK2SFP        599 15 DX
QSO:  3580 RY 2009-09-26 0023 SM7BHM        599 14 DX  PI4CC         599 14 DX
QSO:  3580 RY 2009-09-26 0026 SM7BHM        599 14 DX  IV3YIM        599 15 DX
QSO:  3580 RY 2009-09-26 0028 SM7BHM        599 14 DX  PI4W          599 14 DX
QSO:  3580 RY 2009-09-26 0029 SM7BHM        599 14 DX  RL3A          599 16 DX
QSO:  3580 RY 2009-09-26 0031 SM7BHM        599 14 DX  S53F          599 15 DX
QSO:  3580 RY 2009-09-26 0032 SM7BHM        599 14 DX  OY3JE         599 14 DX
QSO:  3580 RY 2009-09-26 0032 SM7BHM        599 14 DX  G6PZ          599 14 DX
QSO:  3580 RY 2009-09-26 0035 SM7BHM        599 14 DX  LX7I          599 14 DX
QSO:  3580 RY 2009-09-26 0036 SM7BHM        599 14 DX  LY1R          599 15 DX
QSO:  3580 RY 2009-09-26 0038 SM7BHM        599 14 DX  UX2X          599 16 DX
QSO:  3580 RY 2009-09-26 0039 SM7BHM        599 14 DX  EU1AZ         599 16 DX
QSO:  3580 RY 2009-09-26 0040 SM7BHM        599 14 DX  LA6YEA        599 14 DX
QSO:  3580 RY 2009-09-26 0041 SM7BHM        599 14 DX  LY9Y          599 15 DX
QSO:  3580 RY 2009-09-26 0042 SM7BHM        599 14 DX  DR5N          599 14 DX
QSO:  3580 RY 2009-09-26 0042 SM7BHM        599 14 DX  IY1NGM        599 15 DX
QSO:  3580 RY 2009-09-26 0043 SM7BHM        599 14 DX  OH6R          599 15 DX
QSO:  3580 RY 2009-09-26 0045 SM7BHM        599 14 DX  OE2GEN        599 15 DX
QSO:  3580 RY 2009-09-26 0048 SM7BHM        599 14 DX  RK3FWA        599 16 DX
QSO:  3580 RY 2009-09-26 0051 SM7BHM        599 14 DX  HA8BE         599 15 DX
QSO:  3580 RY 2009-09-26 0054 SM7BHM        599 14 DX  C37URE        599 14 DX
QSO:  3580 RY 2009-09-26 0056 SM7BHM        599 14 DX  OK1EP         599 15 DX
QSO:  3580 RY 2009-09-26 0056 SM7BHM        599 14 DX  Z37M          599 15 DX
QSO:  3580 RY 2009-09-26 0100 SM7BHM        599 14 DX  YT1LD         599 15 DX
QSO:  3580 RY 2009-09-26 0101 SM7BHM        599 14 DX  OH7UE         599 15 DX
QSO:  3580 RY 2009-09-26 0103 SM7BHM        599 14 DX  DD1JN         599 14 DX
