START-OF-LOG: 3.0
CALLSIGN: EV1R
CLAIMED-SCORE: 785895
CLUB: Belarus contest club
CONTEST: CQ-WW-RTTY
CREATED-BY: WriteLog V10.55D
NAME: Alexander Pantchenko
OPERATORS: EV1R
SOAPBOX:
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
QSO:  7056 RY 2009-09-26 0124 EV1R          599     16 DX     F4JRC         599 14     DX
QSO:  7054 RY 2009-09-26 0125 EV1R          599     16 DX     K4GMH         599 5      VA
QSO:  7063 RY 2009-09-26 0135 EV1R          599     16 DX     2E0ZWW        599 14     DX
QSO:  7062 RY 2009-09-26 0139 EV1R          599     16 DX     RG9A          599 17     DX
QSO:  7026 RY 2009-09-26 0140 EV1R          599     16 DX     ON7GB         599 14     DX
QSO:  7027 RY 2009-09-26 0144 EV1R          599     16 DX     W0GJ          599 4      MN
QSO:  7030 RY 2009-09-26 0145 EV1R          599     16 DX     K1TTT         599 5      MA
QSO:  7031 RY 2009-09-26 0146 EV1R          599     16 DX     OD5NJ         599 20     DX
QSO:  7033 RY 2009-09-26 0148 EV1R          599     16 DX     W3BP          599 5      VA
QSO:  7036 RY 2009-09-26 0150 EV1R          599     16 DX     EF8M          599 33     DX
QSO:  7037 RY 2009-09-26 0150 EV1R          599     16 DX     IK4MGP        599 15     DX
QSO:  7038 RY 2009-09-26 0151 EV1R          599     16 DX     N4ZZ          599 4      TN
QSO:  7038 RY 2009-09-26 0151 EV1R          599     16 DX     UN6P          599 17     DX
QSO:  7040 RY 2009-09-26 0153 EV1R          599     16 DX     AO1ET         599 14     DX
QSO:  7040 RY 2009-09-26 0154 EV1R          599     16 DX     SY2V          599 20     DX
QSO:  7045 RY 2009-09-26 0159 EV1R          599     16 DX     5C5W          599 33     DX
QSO:  7047 RY 2009-09-26 0202 EV1R          599     16 DX     CS1CRE        599 14     DX
QSO:  7047 RY 2009-09-26 0204 EV1R          599     16 DX     F5VBT         599 14     DX
QSO:  7047 RY 2009-09-26 0205 EV1R          599     16 DX     T70A          599 15     DX
QSO:  7047 RY 2009-09-26 0207 EV1R          599     16 DX     K5GH          599 4      TX
QSO:  7047 RY 2009-09-26 0208 EV1R          599     16 DX     RK4WWQ        599 16     DX
QSO:  7045 RY 2009-09-26 0208 EV1R          599     16 DX     A61OO         599 21     DX
QSO:  7047 RY 2009-09-26 0211 EV1R          599     16 DX     RA6XE         599 16     DX
QSO:  7047 RY 2009-09-26 0211 EV1R          599     16 DX     4Z8BB         599 20     DX
QSO:  7047 RY 2009-09-26 0213 EV1R          599     16 DX     W9XX          599 4      IN
QSO:  7047 RY 2009-09-26 0215 EV1R          599     16 DX     UA9SP         599 16     DX
QSO:  7047 RY 2009-09-26 0215 EV1R          599     16 DX     IK0CHUN       599 15     DX
QSO:  7047 RY 2009-09-26 0217 EV1R          599     16 DX     GM3SEK        599 14     DX
QSO:  7047 RY 2009-09-26 0219 EV1R          599     16 DX     IQ4RN         599 15     DX
QSO:  7047 RY 2009-09-26 0220 EV1R          599     16 DX     9A5BTP        599 15     DX
QSO:  7050 RY 2009-09-26 0224 EV1R          599     16 DX     EA1SA         599 14     DX
QSO:  7057 RY 2009-09-26 0230 EV1R          599     16 DX     G0BRC         599 14     DX
QSO:  7057 RY 2009-09-26 0230 EV1R          599     16 DX     TI5/NP3D      599 7      DX
QSO:  7059 RY 2009-09-26 0232 EV1R          599     16 DX     NR4M          599 5      VA
QSO:  7059 RY 2009-09-26 0234 EV1R          599     16 DX     P49X          599 9      DX
QSO:  7062 RY 2009-09-26 0237 EV1R          599     16 DX     N8BJQ         599 4      OH
QSO:  7064 RY 2009-09-26 0239 EV1R          599     16 DX     W3LL          599 5      MD
QSO:  7064 RY 2009-09-26 0240 EV1R          599     16 DX     SV2BFN        599 20     DX
QSO:  7068 RY 2009-09-26 0243 EV1R          599     16 DX     W2FU          599 5      NY
QSO:  7068 RY 2009-09-26 0244 EV1R          599     16 DX     GI5K          599 14     DX
QSO:  7071 RY 2009-09-26 0246 EV1R          599     16 DX     AB0RX         599 4      MO
QSO:  7074 RY 2009-09-26 0247 EV1R          599     16 DX     IY1NGM        599 15     DX
QSO:  7075 RY 2009-09-26 0249 EV1R          599     16 DX     AF4OX         599 5      SC
QSO:  7075 RY 2009-09-26 0249 EV1R          599     16 DX     RU4HP         599 16     DX
QSO:  7078 RY 2009-09-26 0251 EV1R          599     16 DX     ZX2B          599 11     DX
QSO:  7079 RY 2009-09-26 0252 EV1R          599     16 DX     K5NZ          599 4      TX
QSO:  7080 RY 2009-09-26 0253 EV1R          599     16 DX     KE4UNA        599 45     AL
QSO:  7081 RY 2009-09-26 0256 EV1R          599     16 DX     LV5V          599 13     DX
QSO:  7082 RY 2009-09-26 0257 EV1R          599     16 DX     RL4R          599 16     DX
QSO:  7087 RY 2009-09-26 0258 EV1R          599     16 DX     EU1AZ         599 16     DX
QSO:  7027 RY 2009-09-26 0300 EV1R          599     16 DX     EC1KR         599 14     DX
QSO:  7028 RY 2009-09-26 0303 EV1R          599     16 DX     W4ZE          599 5      FL
QSO:  7033 RY 2009-09-26 0306 EV1R          599     16 DX     G0CMP         599 14     DX
QSO:  3599 RY 2009-09-26 0308 EV1R          599     16 DX     YT6T          599 15     DX
QSO:  3600 RY 2009-09-26 0309 EV1R          599     16 DX     DL3BQA        599 14     DX
QSO:  3576 RY 2009-09-26 0311 EV1R          599     16 DX     SM2JUR        599 14     DX
QSO:  3576 RY 2009-09-26 0312 EV1R          599     16 DX     F5JY          599 14     DX
QSO:  3576 RY 2009-09-26 0313 EV1R          599     16 DX     YO3APJ        599 20     DX
QSO:  3576 RY 2009-09-26 0314 EV1R          599     16 DX     YO9HP         599 20     DX
QSO:  3576 RY 2009-09-26 0316 EV1R          599     16 DX     OK1VRF        599 15     DX
QSO:  3576 RY 2009-09-26 0316 EV1R          599     16 DX     UW8I          599 16     DX
QSO:  3576 RY 2009-09-26 0317 EV1R          599     16 DX     HA6NL         599 15     DX
QSO:  3576 RY 2009-09-26 0319 EV1R          599     16 DX     DL1HTY        599 14     DX
QSO:  3576 RY 2009-09-26 0320 EV1R          599     16 DX     DR800GRZ      599 14     DX
QSO:  3576 RY 2009-09-26 0321 EV1R          599     16 DX     EW4AA         599 16     DX
QSO:  3576 RY 2009-09-26 0322 EV1R          599     16 DX     DO6HMA        599 14     DX
QSO:  3576 RY 2009-09-26 0323 EV1R          599     16 DX     US6CQ         599 16     DX
QSO:  3576 RY 2009-09-26 0323 EV1R          599     16 DX     RV3QX         599 16     DX
QSO:  3576 RY 2009-09-26 0324 EV1R          599     16 DX     UT5KO         599 16     DX
QSO:  3576 RY 2009-09-26 0324 EV1R          599     16 DX     UR5UBR        599 16     DX
QSO:  3576 RY 2009-09-26 0325 EV1R          599     16 DX     S52OP         599 15     DX
QSO:  3576 RY 2009-09-26 0326 EV1R          599     16 DX     UR7GO         599 16     DX
QSO:  3576 RY 2009-09-26 0327 EV1R          599     16 DX     SQ8LEK        599 15     DX
QSO:  3576 RY 2009-09-26 0328 EV1R          599     16 DX     UT3RS         599 16     DX
QSO:  3575 RY 2009-09-26 0331 EV1R          599     16 DX     PA7LV         599 14     DX
