START-OF-LOG: 3.0
CREATED-BY: Win-Test 3.26.0
CONTEST: CQ-WW-RTTY
CALLSIGN: DL4MCF
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 883880
OPERATORS:
CLUB: Bavarian Contest Club
NAME: Thomas Platz
SOAPBOX:
QSO:  3566 RY 2009-09-26 0434 DL4MCF        599 14  DX  PA5KT         599 14  DX  0
QSO:  3570 RY 2009-09-26 0435 DL4MCF        599 14  DX  EU2MM         599 16  DX  0
QSO:  3571 RY 2009-09-26 0436 DL4MCF        599 14  DX  OL6X          599 15  DX  0
QSO:  3572 RY 2009-09-26 0437 DL4MCF        599 14  DX  IY1NGM        599 15  DX  0
QSO:  3576 RY 2009-09-26 0438 DL4MCF        599 14  DX  G6PZ          599 14  DX  0
QSO:  3577 RY 2009-09-26 0439 DL4MCF        599 14  DX  UX2X          599 16  DX  0
QSO:  3578 RY 2009-09-26 0440 DL4MCF        599 14  DX  C37URE        599 14  DX  0
QSO:  3578 RY 2009-09-26 0442 DL4MCF        599 14  DX  EA1AKS        599 14  DX  0
QSO:  3579 RY 2009-09-26 0443 DL4MCF        599 14  DX  SQ2RGB        599 15  DX  0
QSO:  3579 RY 2009-09-26 0444 DL4MCF        599 14  DX  F5PBM         599 14  DX  0
QSO:  3579 RY 2009-09-26 0444 DL4MCF        599 14  DX  DH1JG         599 14  DX  0
QSO:  3579 RY 2009-09-26 0445 DL4MCF        599 14  DX  DD2ML         599 14  DX  0
QSO:  3579 RY 2009-09-26 0445 DL4MCF        599 14  DX  G8MIA         599 14  DX  0
QSO:  3579 RY 2009-09-26 0446 DL4MCF        599 14  DX  DJ6JH         599 14  DX  0
QSO:  3579 RY 2009-09-26 0446 DL4MCF        599 14  DX  OM5TX         599 15  DX  0
