START-OF-LOG: 2.0
REF-SECTION: 75
CALLSIGN: F10298
CATEGORY: SWL ALL 
CLAIMED-SCORE:  31500
CONTEST: REF-CW
CREATED-BY: WINREF-HF V9.0.1
NAME: DUTHEIL  JEANPIERRE
OFFTIME: 2018-01-27 2225 2018-01-28 0728
OFFTIME: 2018-01-27 1015 2018-01-27 1622
OFFTIME: 2018-01-27 1906 2018-01-27 2135
OFFTIME: 2018-01-27 1622 2018-01-27 1851
OFFTIME: 2018-01-28 1018 2018-01-28 1236
OFFTIME: 2018-01-28 1241 2018-01-28 1458
OFFTIME: 2018-01-28 0805 2018-01-28 1018
OFFTIME: 2018-01-27 0706 2018-01-27 0832
OFFTIME: 2018-01-28 1602 2018-01-28 1702
RIG:  FT 847  FT897
RIG:  FT 847  FT897
RIG: LW  50 METRE    MINI WIHP   BOULLE MAGNETIC  14 21 28
QSO: 7000  CW 2018-01-27 1011 CT1ILT        599 75     F6KJJ         599 38   
QSO: 7000  CW 2018-01-27 1011 F6KJJ         599 75     CT1ILT        599 003  
QSO: 14000 CW 2018-01-27 1014 F8DZU         599 75     FY5KE         599 FY   
QSO: 14000 CW 2018-01-27 1015 FY5KE         599 75     SV1BJW        599 090  
QSO: 14000 CW 2018-01-27 1622 F1DUZ         599 75     F6KNB         599 33   
QSO: 7000  CW 2018-01-27 1851 YO4SI         599 75     TK4LS         599 2B   
QSO: 7000  CW 2018-01-27 1851 TK4LS         599 75     YO4SI         599 027  
QSO: 3500  CW 2018-01-27 1902 F5OHM         599 75     F5VV          599 01   
QSO: 3500  CW 2018-01-27 1903 F5VV          599 75     F5OHM         599 36   
QSO: 3500  CW 2018-01-27 1905 YO5AXF        599 75     TM2D          599 32   
QSO: 3500  CW 2018-01-27 1906 TM2D          599 75     F6KOP         599 77   
QSO: 3500  CW 2018-01-27 2135 F8ATS         599 75     F5LEN         599 54   
QSO: 3500  CW 2018-01-27 2135 F5LEN         599 75     F8ATS         599 91   
QSO: 3500  CW 2018-01-27 2139 F5BMI         599 75     F6ICG         599 89   
QSO: 3500  CW 2018-01-27 2139 F6ICG         599 75     F5BMI         599 46   
QSO: 3500  CW 2018-01-27 2156 SP2MHD        599 75     F8AAN         599 33   
QSO: 3500  CW 2018-01-27 2156 F8AAN         599 75     SP2MHD        599 052  
QSO: 3500  CW 2018-01-27 2203 F4GOU/P       599 75     TM7A          599 21   
QSO: 3500  CW 2018-01-27 2208 OH2KW         599 75     F6IRA         599 40   
QSO: 3500  CW 2018-01-27 2208 F6IRA         599 75     OH2KW         599 198  
QSO: 3500  CW 2018-01-27 2211 F6KDL         599 75     F6DEV         599 09   
QSO: 3500  CW 2018-01-27 2211 F6DEV         599 75     F6KDL         599 68   
QSO: 3500  CW 2018-01-27 2218 F8FLK         599 75     F5APZ         599 15   
QSO: 3500  CW 2018-01-27 2218 F5APZ         599 75     F8FLK         599 80   
QSO: 3500  CW 2018-01-27 2225 F8FUA         599 75     F6KRK         599 78   
QSO: 3500  CW 2018-01-27 2225 F6KRK         599 75     F8FUA         599 14   
QSO: 3500  CW 2018-01-28 0728 S52AU         599 75     F5LGF         599 67   
QSO: 3500  CW 2018-01-28 0728 F5LGF         599 75     S52AUS52AU    599 186  
QSO: 3500  CW 2018-01-28 0731 PA5V          599 75     F2YT          599 62   
QSO: 7000  CW 2018-01-28 0733 OK2BJK        599 75     F6HPP         599 02   
QSO: 7000  CW 2018-01-28 0733 F6HPP         599 75     OK2BJK        599 184  
QSO: 7000  CW 2018-01-28 0738 YO9HG         599 75     F6KHM         599 29   
QSO: 7000  CW 2018-01-28 0741 SF3A          599 75     F6DCQ         599 74   
QSO: 7000  CW 2018-01-28 0745 F5MDB         599 75     F6FYA         599 37   
QSO: 7000  CW 2018-01-28 0746 F5CQ          599 75     F6CXJ         599 47   
QSO: 7000  CW 2018-01-28 0747 F6CXJ         599 75     F5CQ          599 35   
QSO: 7000  CW 2018-01-28 0751 F5HIJ         599 75     F8CRS         599 67   
QSO: 7000  CW 2018-01-28 0751 F8CRS         599 75     F5HIJ         599 33   
QSO: 7000  CW 2018-01-28 0755 F5UMP         599 75     TM2D          599 32   
QSO: 7000  CW 2018-01-28 0758 F4HXJ         599 75     F5JY          599 83   
QSO: 7000  CW 2018-01-28 0759 F5JY          599 75     F2AR          599 35   
QSO: 7000  CW 2018-01-28 0800 F4CWN         599 75     F8BPN         599 19   
QSO: 7000  CW 2018-01-28 0801 F8BPN         599 75     F4CWN         599 32   
QSO: 7000  CW 2018-01-28 0802 LY2A          599 75     F5JVP         599 51   
QSO: 7000  CW 2018-01-28 0803 F5JVP         599 75     LY2A          599 181  
QSO: 7000  CW 2018-01-28 0804 DG1HXJ        599 75     F5OTS/P       599 58   
QSO: 7000  CW 2018-01-28 0805 F5OTS/P       599 75     DG1HXJ        599 030  
QSO: 14000 CW 2018-01-28 1018 F6EQZ         599 75     TA3X          599 029  
QSO: 7000  CW 2018-01-28 1236 HA6VR         599 75     F6ARS         599 77   
QSO: 7000  CW 2018-01-28 1237 F6ARS         599 75     HA6VR         599 016  
QSO: 7000  CW 2018-01-28 1239 GI4SZW        599 75     TM20SLR       599 62   
QSO: 7000  CW 2018-01-28 1241 F6BVY         599 75     GW5R          599 584  
QSO: 14000 CW 2018-01-28 1458 F6GTH         599 75     F6REF         599 00   
QSO: 7000  CW 2018-01-28 1547 IK4OMU        599 75     F5IN          599 45   
QSO: 7000  CW 2018-01-28 1552 F4FST         599 75     F6KRD         599 13   
QSO: 7000  CW 2018-01-28 1602 DL3DRN        599 75     F8NAN         599 63   
QSO: 3500  CW 2018-01-28 1702 F5NZY         599 75     F8KHP         599 88   
QSO: 3500  CW 2018-01-28 1703 F8KHP         599 75     F5NZY         599 75   
QSO: 3500  CW 2018-01-28 1715 F5BSB         599 75     F8BPN         599 19   
QSO: 3500  CW 2018-01-28 1740 DL3RDM        599 75     F6DEO         599 95   
QSO: 3500  CW 2018-01-28 1741 F6DEO         599 75     DL3RDM        599 194  
QSO: 3500  CW 2018-01-28 1743 F4CWN         599 75     F4GYG         599 62   
QSO: 3500  CW 2018-01-28 1743 F4GYG         599 75     F4CWN         599 32   
QSO: 3500  CW 2018-01-28 1744 F8ATS         599 75     F6BKD         599 47   
QSO: 3500  CW 2018-01-28 1747 F5OTS/P       599 75     F6HLO         599 82   
END-OF-LOG:
