START-OF-LOG: 3.0
CONTEST: REF-CW 2018
CALLSIGN: HB9HI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-POWER: HIGH
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 8214
CREATED-BY: UcxLog 7.81
OPERATOR: HB9IAB
NAME: Eric MARGOT
CLUB: LA COTE
SOAPBOX: Toujours du plaisir a retrouver les stations francaises, et de
SOAPBOX: completer notre DDFM. Merci pour les QSO. 73
QSO:  7000 CW 2018-01-27 0835 HB9HI         599 001    F6EKR         599 35
QSO:  7000 CW 2018-01-27 0836 HB9HI         599 002    F4HQZ         599 29
QSO:  7000 CW 2018-01-27 0840 HB9HI         599 003    F5KEQ         599 44
QSO:  7000 CW 2018-01-27 0846 HB9HI         599 004    F4CWN         599 32
QSO:  7000 CW 2018-01-27 0848 HB9HI         599 005    F6KHM         599 29
QSO:  7000 CW 2018-01-27 0849 HB9HI         599 006    F8FUA         599 14
QSO:  7000 CW 2018-01-27 0850 HB9HI         599 007    F6KNB         599 33
QSO:  7000 CW 2018-01-27 0851 HB9HI         599 008    F6CCZ         599 44
QSO:  7000 CW 2018-01-27 0853 HB9HI         599 009    F6UGW         599 59
QSO:  7000 CW 2018-01-27 0857 HB9HI         599 010    F5IN          599 45
QSO:  7000 CW 2018-01-27 0858 HB9HI         599 011    F5SGI/P       599 14
QSO:  7000 CW 2018-01-27 0900 HB9HI         599 012    F5NKX         599 50
QSO:  7000 CW 2018-01-27 0901 HB9HI         599 013    TM5G          599 44
QSO:  7000 CW 2018-01-27 0905 HB9HI         599 014    F6KMB         599 59
QSO:  7000 CW 2018-01-27 0909 HB9HI         599 015    F5UTN         599 27
QSO:  7000 CW 2018-01-27 0909 HB9HI         599 016    F6DYX         599 49
QSO:  7000 CW 2018-01-27 0911 HB9HI         599 017    F5OEV         599 85
QSO:  7000 CW 2018-01-27 0916 HB9HI         599 018    F5UQE         599 59
QSO:  7000 CW 2018-01-27 0931 HB9HI         599 019    F6FYA         599 37
QSO:  7000 CW 2018-01-27 0932 HB9HI         599 020    F5UOW         599 14
QSO:  7000 CW 2018-01-27 0944 HB9HI         599 021    F5OZC         599 49
QSO:  7000 CW 2018-01-27 0946 HB9HI         599 022    F8EEQ         599 59
QSO:  7000 CW 2018-01-27 0947 HB9HI         599 023    F6KPQ         599 56
QSO:  7000 CW 2018-01-27 0956 HB9HI         599 024    F6REF         599 00
QSO:  7000 CW 2018-01-27 0958 HB9HI         599 025    F6DEV         599 09
QSO:  7000 CW 2018-01-27 1000 HB9HI         599 026    F6IPQ         599 47
QSO:  7000 CW 2018-01-27 1002 HB9HI         599 027    F6GPT         599 33
QSO:  7000 CW 2018-01-27 1006 HB9HI         599 028    TK8QD         599 2A
QSO:  7000 CW 2018-01-27 1011 HB9HI         599 029    F5HPY         599 85
QSO:  7000 CW 2018-01-27 1013 HB9HI         599 030    F5UMP         599 59
QSO:  7000 CW 2018-01-27 1014 HB9HI         599 031    F5THW         599 76
QSO:  7000 CW 2018-01-27 1023 HB9HI         599 032    F6GCT         599 77
QSO:  7000 CW 2018-01-27 1034 HB9HI         599 033    TM2O          599 24
QSO:  7000 CW 2018-01-27 1039 HB9HI         599 034    F8EZX         599 31
QSO:  3500 CW 2018-01-27 2324 HB9HI         599 035    F6KOP         599 77
QSO:  3500 CW 2018-01-27 2326 HB9HI         599 036    F8KHW         599 62
QSO:  3500 CW 2018-01-27 2327 HB9HI         599 037    TM55M         599 55
QSO:  3500 CW 2018-01-27 2329 HB9HI         599 038    F5IAE         599 18
QSO:  3500 CW 2018-01-27 2333 HB9HI         599 039    TM5G          599 44
QSO:  3500 CW 2018-01-27 2334 HB9HI         599 040    F6KPQ         599 56
QSO:  3500 CW 2018-01-27 2337 HB9HI         599 041    F6KQL         599 21
QSO:  3500 CW 2018-01-27 2338 HB9HI         599 042    F5MDB         599 70
QSO:  3500 CW 2018-01-27 2339 HB9HI         599 043    F6KNB         599 33
QSO:  3500 CW 2018-01-27 2340 HB9HI         599 044    TM7A          599 21
QSO:  3500 CW 2018-01-27 2340 HB9HI         599 045    F5PTI         599 16
QSO:  3500 CW 2018-01-27 2342 HB9HI         599 046    F6KRK         599 78
