START-OF-LOG: 3.0
CREATED-BY: Win-Test 4.27.0
CONTEST: REF-CW
LOCATION: 54
CALLSIGN: F8EBY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CLAIMED-SCORE: 90892
OFFTIME: 2018-01-27 0933 2018-01-27 1538
OFFTIME: 2018-01-27 1756 2018-01-27 2006
OFFTIME: 2018-01-28 0059 2018-01-28 0819
OPERATORS: 
NAME: Manu FREMION
CERTIFICATE: NO
SOAPBOX: Le TS440 tombe en panne au 5eme QSO (F5KOJ), le temps de remettre en
SOAPBOX: fonction un vieux FT277E  éteint depuis .... Bref un démontage
SOAPBOX: complet, nettoyage des contacts, changement d'une des 6JS6C,  création
SOAPBOX: des interfaces avec le PC, etc. Je termine quand même le contest, au
SOAPBOX: moins pour le fun. La sélectivité IF et le niveau BF sont à revoir, 
SOAPBOX: merci aux OM d'avoir été patients : meilleurs 73's à tous. F8EBY
RIG: TS440 puis FT277E, DX88 et G5RV@8m
QSO:  3500 CW 2018-01-27 0924 F8EBY         599 54     F6HPP         599 02    
QSO:  3500 CW 2018-01-27 0925 F8EBY         599 54     F6KOP         599 77    
QSO:  3500 CW 2018-01-27 0930 F8EBY         599 54     F6CZQ         599 72    
QSO:  3500 CW 2018-01-27 0933 F8EBY         599 54     F5APZ         599 15    
QSO: 14000 CW 2018-01-27 1538 F8EBY         599 54     N7DR          599 049   
QSO: 14000 CW 2018-01-27 1542 F8EBY         599 54     F6KNB         599 33    
QSO:  7000 CW 2018-01-27 1600 F8EBY         599 54     F4HXJ         599 29    
QSO:  7000 CW 2018-01-27 1604 F8EBY         599 54     F5KLE/P       599 30    
QSO:  7000 CW 2018-01-27 1610 F8EBY         599 54     F6CXJ         599 47    
QSO:  7000 CW 2018-01-27 1614 F8EBY         599 54     SV1BJW        599 244   
QSO:  7000 CW 2018-01-27 1616 F8EBY         599 54     E77EA         599 097   
QSO:  7000 CW 2018-01-27 1620 F8EBY         599 54     F8EZX         599 31    
QSO:  7000 CW 2018-01-27 1627 F8EBY         599 54     OZ7BQ         599 085   
QSO:  7000 CW 2018-01-27 1633 F8EBY         599 54     RM1T          599 295   
