START-OF-LOG: 3.0
CATEGORY: Portable, single operator, QRP, assisted
CONTEST: FD SSB
CALLSIGN: SQ8P/P
LOCATION: DX
CLUB:
CLAIMED-SCORE:
OPERATORS: sq8p
CREATED-BY: DQR_Log v. 3.2.5 - (c) SP7DQR, modified by DXHF upload.
QSO:  7000 PH 2018-09-01 1316 SQ8P/P        59          001 DB0HY/P         59          021
QSO:  7000 PH 2018-09-01 1319 SQ8P/P        59          002 S55W/P          59           26
QSO:  7000 PH 2018-09-01 1328 SQ8P/P        59          003 DF3VM           59          007
QSO:  7000 PH 2018-09-01 1338 SQ8P/P        59          004 DR7B/P          59          014
QSO:  7000 PH 2018-09-01 1340 SQ8P/P        59          005 S58K/P          59          021
QSO:  7000 PH 2018-09-01 1344 SQ8P/P        59          006 OU7K/P          59          071
QSO:  7000 PH 2018-09-01 1357 SQ8P/P        59          007 S50WZZ/P        59          018
QSO:  7000 PH 2018-09-01 1409 SQ8P/P        59          008 DM3B/P          59          027
QSO:  7000 PH 2018-09-01 1742 SQ8P/P        59          009 G3PYE/P         59          199
QSO:  7000 PH 2018-09-01 1743 SQ8P/P        59          010 IZ7FLP          59          228
QSO:  7000 PH 2018-09-01 1743 SQ8P/P        59          011 RW1F            59          005
QSO:  7000 PH 2018-09-01 1746 SQ8P/P        59          012 UA9CDC/P        59          244
QSO:  7000 PH 2018-09-01 1748 SQ8P/P        59          013 R3KBO/P         59          392
QSO:  7000 PH 2018-09-01 1748 SQ8P/P        59          014 S59ACP/P        59          105
QSO:  7000 PH 2018-09-01 1752 SQ8P/P        59          015 DP6K/P          59          018
QSO:  7000 PH 2018-09-01 1815 SQ8P/P        59          016 IK0BAL          59          086
QSO:  7000 PH 2018-09-01 1822 SQ8P/P        59          017 DF0IU/P         59          091
QSO:  7000 PH 2018-09-01 1825 SQ8P/P        59          018 R8TT            59           55
QSO:  7000 PH 2018-09-01 1828 SQ8P/P        59          019 DF0G            59           25
QSO:  7000 PH 2018-09-01 1831 SQ8P/P        59          020 S550DSW/P       59          131
QSO:  7000 PH 2018-09-01 1832 SQ8P/P        59          021 PI4AMF/P        59          076
QSO:  3500 PH 2018-09-01 1835 SQ8P/P        59          022 SN7H/P          59          187
QSO:  7000 PH 2018-09-02 0815 SQ8P/P        59          023 DK0MN/P         59          615
QSO:  7000 PH 2018-09-02 0819 SQ8P/P        59          024 DL0WO/P         59          438
QSO:  7000 PH 2018-09-02 0821 SQ8P/P        59          025 HA5N/P          59          204
QSO:  7000 PH 2018-09-02 0822 SQ8P/P        59          026 HB9BC/P         59          414
QSO:  7000 PH 2018-09-02 0826 SQ8P/P        59          027 DH5AS/P         59          033
QSO:  7000 PH 2018-09-02 0832 SQ8P/P        59          028 OU7M/P          59          315
QSO: 14000 PH 2018-09-02 0840 SQ8P/P        59          029 OZ9EDR/P        59          327
QSO:  7000 PH 2018-09-02 1018 SQ8P/P        59          030 S50KZ           59          087
QSO:  7000 PH 2018-09-02 1022 SQ8P/P        59          031 S52WW           59          742
QSO:  7000 PH 2018-09-02 1032 SQ8P/P        59          032 OZ7RJ/P         59          152
END-OF-LOG:
