START-OF-LOG: 3.0
CATEGORY: Portable, multi operator, low power, assisted
CONTEST: FD SSB
SPECIFIC: H05
CALLSIGN: DF0CF/P
LOCATION: DX
CLAIMED-SCORE: 24360
CREATED-BY: HAM OFFICE 5  REL. 9.7E HTTP://WWW.HAMOFFICE.DE, modified by DXHF upload.
CLUB: DARC
OPERATORS: DJ6OL DG1OJ DG4OP
QSO: 14000 PH  2018-09-01 1307 DF0CF/p 59  001               R6CZ/P        59  004
QSO: 14000 PH  2018-09-01 1313 DF0CF/p 59  002               JH4UYB        59  000
QSO: 14000 PH  2018-09-01 1322 DF0CF/p 59  003               JE1CKA        59  000
QSO: 7000  PH  2018-09-01 1324 DF0CF/p 59  004               IK0BAL        59  011
QSO: 7000  PH  2018-09-01 1331 DF0CF/p 59  005               G4FBS/P       59  016
QSO: 7000  PH  2018-09-01 1338 DF0CF/p 59  006               DF0M/P        59  029
QSO: 7000  PH  2018-09-01 1340 DF0CF/p 59  007               G3WKS/P       59  017
QSO: 7000  PH  2018-09-01 1341 DF0CF/p 59  008               IW2NRI/P      59  032
QSO: 7000  PH  2018-09-01 1342 DF0CF/p 59  009               G3UES/P       59  022
QSO: 7000  PH  2018-09-01 1343 DF0CF/p 59  010               G0FBB/P       59  030
QSO: 7000  PH  2018-09-01 1344 DF0CF/p 59  011               M0YRF/P       59  044
QSO: 7000  PH  2018-09-01 1344 DF0CF/p 59  012               HF5L/P        59  015
QSO: 7000  PH  2018-09-01 1350 DF0CF/p 59  013               S55W/P        59  066
QSO: 7000  PH  2018-09-01 1351 DF0CF/p 59  014               G4FUH/P       59  030
QSO: 7000  PH  2018-09-01 1353 DF0CF/p 59  015               M0TSL/P       59  026
QSO: 7000  PH  2018-09-01 1354 DF0CF/p 59  016               HB9KG/P       59  030
QSO: 7000  PH  2018-09-01 1400 DF0CF/p 59  017               S50VZZ/P      59  024
QSO: 14000 PH  2018-09-01 1404 DF0CF/p 59  018               JR4GPA        59  000
QSO: 14000 PH  2018-09-01 1407 DF0CF/p 59  019               JF1NHD        59  000
QSO: 14000 PH  2018-09-01 1410 DF0CF/p 59  020               UA9CDC/P      59  097
QSO: 14000 PH  2018-09-01 1412 DF0CF/p 59  021               TC3F          59  020
QSO: 14000 PH  2018-09-01 1416 DF0CF/p 59  022               JH1UYB        59  000
QSO: 14000 PH  2018-09-01 1418 DF0CF/p 59  023               7Z1SJ         59  044
QSO: 14000 PH  2018-09-01 1421 DF0CF/p 59  024               5B4NC/P       58  023
QSO: 14000 PH  2018-09-01 1423 DF0CF/p 59  025               CT/DL6IAK/P   59  006
QSO: 14000 PH  2018-09-01 1429 DF0CF/p 59  026               JA3OAP        59  081
QSO: 14000 PH  2018-09-01 1433 DF0CF/p 59  027               H2X           59  000
QSO: 3500  PH  2018-09-01 1437 DF0CF/p 59  028               OZ5LKO/P      59  031
QSO: 7000  PH  2018-09-01 1507 DF0CF/p 59  029               S550DSW/P     59  049
QSO: 7000  PH  2018-09-01 1509 DF0CF/p 59  030               SN5O/P        59  123
QSO: 7000  PH  2018-09-01 1510 DF0CF/p 59  031               S59CDC/P      59  087
QSO: 7000  PH  2018-09-01 1513 DF0CF/p 59  032               MW0EDX        59  020
QSO: 7000  PH  2018-09-01 1517 DF0CF/p 59  033               S52WW         59  144
QSO: 3500  PH  2018-09-01 1533 DF0CF/p 59  034               DL0EF/P       59  056
QSO: 3500  PH  2018-09-01 1533 DF0CF/p 59  035               DD5DD/P       59  043
QSO: 3500  PH  2018-09-01 1537 DF0CF/p 59  036               PA3AP         59  009
QSO: 7000  PH  2018-09-01 1602 DF0CF/p 59  037               S58K/P        59  088
QSO: 14000 PH  2018-09-01 1608 DF0CF/p 59  038               UA4FAR        59  055
QSO: 3500  PH  2018-09-01 1613 DF0CF/p 59  039               DL0VE/P       59  093
QSO: 3500  PH  2018-09-01 1615 DF0CF/p 59  040               DK0OH/P       59  048
QSO: 3500  PH  2018-09-01 1616 DF0CF/p 59  041               DL0EO/P       59  047
QSO: 3500  PH  2018-09-01 1617 DF0CF/p 59  042               OZ7KJ/P       59  060
QSO: 3500  PH  2018-09-01 1618 DF0CF/p 59  043               DL1ASA/P      59  063
QSO: 3500  PH  2018-09-01 1619 DF0CF/p 59  044               DL0MZ/P       59  087
QSO: 3500  PH  2018-09-01 1619 DF0CF/p 59  045               DF0GEB/P      59  086
QSO: 3500  PH  2018-09-01 1621 DF0CF/p 59  046               DL7A/P        59  044
QSO: 3500  PH  2018-09-01 1622 DF0CF/p 59  047               DL0KW/P       59  064
QSO: 3500  PH  2018-09-01 1622 DF0CF/p 59  048               DO9ST         59  003
QSO: 3500  PH  2018-09-01 1623 DF0CF/p 59  049               DL0GC/P       59  098
QSO: 3500  PH  2018-09-01 1624 DF0CF/p 59  050               DL1ATZ/P      59  040
QSO: 3500  PH  2018-09-01 1629 DF0CF/p 59  051               OZ2AR/P       59  100
QSO: 3500  PH  2018-09-01 1630 DF0CF/p 59  052               DL0FD/P       59  135
QSO: 3500  PH  2018-09-01 1631 DF0CF/p 59  053               DL0LK/P       59  108
QSO: 3500  PH  2018-09-01 1633 DF0CF/p 59  054               DK0FC/P       59  095
QSO: 3500  PH  2018-09-01 1634 DF0CF/p 59  055               DA0X/P        59  040
QSO: 3500  PH  2018-09-01 1637 DF0CF/p 59  056               ON4RCA/P      59  051
QSO: 3500  PH  2018-09-01 1638 DF0CF/p 59  057               DF0HO/P       59  127
QSO: 3500  PH  2018-09-01 1640 DF0CF/p 59  058               DR6K/P        59  079
QSO: 3500  PH  2018-09-01 1644 DF0CF/p 59  059               DF0PU/P       59  077
QSO: 3500  PH  2018-09-01 1647 DF0CF/p 59  060               DL0SP/P       59  087
QSO: 3500  PH  2018-09-01 1647 DF0CF/p 59  061               DL0CW/P       59  078
QSO: 3500  PH  2018-09-01 1649 DF0CF/p 59  062               DK3XM         59  001
QSO: 3500  PH  2018-09-01 1651 DF0CF/p 59  063               ON3CQ         59  012
QSO: 3500  PH  2018-09-01 1651 DF0CF/p 59  064               DL4HG/P       59  041
QSO: 3500  PH  2018-09-01 1652 DF0CF/p 59  065               DO9SR         59  017
QSO: 3500  PH  2018-09-01 1655 DF0CF/p 59  066               ON4GNT/P      59  096
QSO: 3500  PH  2018-09-01 1700 DF0CF/p 59  067               ON4RAT/P      59  178
QSO: 14000 PH  2018-09-01 1705 DF0CF/p 59  068               TA1DX/P       59  012
QSO: 3500  PH  2018-09-01 1710 DF0CF/p 59  069               G4FNL/P       59  210
QSO: 3500  PH  2018-09-01 1712 DF0CF/p 59  070               ON6SI/P       59  112
QSO: 3500  PH  2018-09-01 1714 DF0CF/p 59  071               SN5O/P        59  253
QSO: 3500  PH  2018-09-01 1718 DF0CF/p 59  072               DL0RT/P       59  036
QSO: 3500  PH  2018-09-01 1719 DF0CF/p 59  073               DP6T/P        59  188
QSO: 3500  PH  2018-09-01 1720 DF0CF/p 59  074               OU7M/P        59  064
QSO: 3500  PH  2018-09-01 1722 DF0CF/p 59  075               OP6A/P        59  335
QSO: 3500  PH  2018-09-01 1724 DF0CF/p 59  076               ON6MS/P       59  167
QSO: 3500  PH  2018-09-01 1727 DF0CF/p 59  077               DM3C/P        59  134
QSO: 3500  PH  2018-09-01 1728 DF0CF/p 59  078               DL0EI/P       59  086
QSO: 3500  PH  2018-09-01 1732 DF0CF/p 59  079               DL0LA/P       59  163
QSO: 7000  PH  2018-09-01 1735 DF0CF/p 59  080               R3KBO/P       59  375
QSO: 7000  PH  2018-09-01 1736 DF0CF/p 59  081               HB9AW/P       59  109
QSO: 7000  PH  2018-09-01 1739 DF0CF/p 59  082               HB9LU/P       59  125
QSO: 7000  PH  2018-09-01 1742 DF0CF/p 59  083               RW1F          59  001
QSO: 7000  PH  2018-09-01 1745 DF0CF/p 59  084               HB9FG/P       59  074
QSO: 7000  PH  2018-09-01 1746 DF0CF/p 59  085               S53Q          59  150
QSO: 7000  PH  2018-09-01 1753 DF0CF/p 59  086               TK/DL2RMC/P   59  210
QSO: 7000  PH  2018-09-01 1756 DF0CF/p 59  087               UA9CDC/P      59  256
QSO: 7000  PH  2018-09-01 1758 DF0CF/p 59  088               G4ATH/P       59  096
QSO: 1800  PH  2018-09-01 1808 DF0CF/p 59  089               DL0BNA/P      59  068
QSO: 1800  PH  2018-09-01 1809 DF0CF/p 59  090               DL0FD/P       59  194
QSO: 3500  PH  2018-09-01 1819 DF0CF/p 59  091               DA3X/P        59  153
QSO: 3500  PH  2018-09-01 1820 DF0CF/p 59  092               DL0CS/P       59  270
QSO: 3500  PH  2018-09-01 1843 DF0CF/p 59  093               OR5N/P        59  123
QSO: 3500  PH  2018-09-01 1845 DF0CF/p 59  094               DK0AU/P       59  148
QSO: 3500  PH  2018-09-01 1848 DF0CF/p 59  095               ON4MCL/P      59  242
QSO: 3500  PH  2018-09-01 1853 DF0CF/p 59  096               DL0FA/P       59  144
QSO: 3500  PH  2018-09-01 1901 DF0CF/p 59  097               DK0MM/P       59  028
QSO: 3500  PH  2018-09-01 1902 DF0CF/p 59  098               ON5LL/P       59  168
QSO: 3500  PH  2018-09-01 1904 DF0CF/p 59  099               G8FC/P        59  094
QSO: 3500  PH  2018-09-02 0709 DF0CF/p 59  100               DL0NO/P       59  226
QSO: 7000  PH  2018-09-02 0713 DF0CF/p 59  101               OE100DMA      59  000
QSO: 7000  PH  2018-09-02 0730 DF0CF/p 59  102               G4ADH/P       59  331
QSO: 7000  PH  2018-09-02 0736 DF0CF/p 59  103               HB9G/P        59  322
QSO: 7000  PH  2018-09-02 0740 DF0CF/p 59  104               OP6A/P        59  901
QSO: 7000  PH  2018-09-02 0743 DF0CF/p 59  105               OZ9EDR/P      59  668
QSO: 7000  PH  2018-09-02 0749 DF0CF/p 59  106               OU7M/P        59  293
QSO: 7000  PH  2018-09-02 0753 DF0CF/p 59  107               LA1K/P        59  394
QSO: 7000  PH  2018-09-02 0758 DF0CF/p 59  108               YL3CW         59  230
QSO: 7000  PH  2018-09-02 0943 DF0CF/p 59  109               DF0PU/P       59  340
QSO: 7000  PH  2018-09-02 0944 DF0CF/p 59  110               HB9VQQ/P      59  064
QSO: 7000  PH  2018-09-02 0945 DF0CF/p 59  111               PA3GYK        59  082
QSO: 7000  PH  2018-09-02 0946 DF0CF/p 59  112               S50KZ         59  078
QSO: 7000  PH  2018-09-02 0947 DF0CF/p 59  113               DK6JM         59  010
QSO: 7000  PH  2018-09-02 0947 DF0CF/p 59  114               DL0DF         59  010
QSO: 7000  PH  2018-09-02 0948 DF0CF/p 59  115               HB9FWO/P      59  098
QSO: 7000  PH  2018-09-02 0950 DF0CF/p 59  116               DK0OD/P       59  308
QSO: 7000  PH  2018-09-02 0951 DF0CF/p 59  117               DK2A/P        59  271
QSO: 7000  PH  2018-09-02 0952 DF0CF/p 59  118               HB9AG/P       59  361
QSO: 7000  PH  2018-09-02 0953 DF0CF/p 59  119               LA1T/P        59  040
QSO: 7000  PH  2018-09-02 0954 DF0CF/p 59  120               DK8K/P        59  390
QSO: 7000  PH  2018-09-02 0954 DF0CF/p 59  121               DL0RA/P       59  275
QSO: 7000  PH  2018-09-02 0955 DF0CF/p 59  122               OZ1IKY        59  022
QSO: 14000 PH  2018-09-02 1000 DF0CF/p 59  123               ON4TWS/P      59  905
QSO: 14000 PH  2018-09-02 1006 DF0CF/p 59  124               YP0C          59  662
QSO: 14000 PH  2018-09-02 1011 DF0CF/p 59  125               R3KBO/P       59  1029
QSO: 14000 PH  2018-09-02 1016 DF0CF/p 59  126               TK/DL2RMC/P   59  750
QSO: 14000 PH  2018-09-02 1018 DF0CF/p 59  127               S59DCD/P      59  603
QSO: 14000 PH  2018-09-02 1020 DF0CF/p 59  128               EK0W/P        59  226
QSO: 14000 PH  2018-09-02 1021 DF0CF/p 59  129               OH6RE         59  142
QSO: 14000 PH  2018-09-02 1022 DF0CF/p 59  130               S50VZZ/P      59  449
QSO: 14000 PH  2018-09-02 1023 DF0CF/p 59  131               G4FUH/P       59  591
QSO: 7000  PH  2018-09-02 1029 DF0CF/p 59  132               ON7SA/P       59  419
QSO: 7000  PH  2018-09-02 1031 DF0CF/p 59  133               ON6UJ/P       59  498
QSO: 7000  PH  2018-09-02 1032 DF0CF/p 59  134               DK0BM/P       59  348
QSO: 7000  PH  2018-09-02 1035 DF0CF/p 59  135               ON4GNT/P      59  435
QSO: 7000  PH  2018-09-02 1035 DF0CF/p 59  136               OZ2AR/P       59  511
QSO: 7000  PH  2018-09-02 1036 DF0CF/p 59  137               ON6SI/P       59  557
QSO: 7000  PH  2018-09-02 1038 DF0CF/p 59  138               ON4RAT/P      59  907
QSO: 7000  PH  2018-09-02 1039 DF0CF/p 59  139               ON4RCA/P      59  388
QSO: 7000  PH  2018-09-02 1041 DF0CF/p 59  140               9A1DR         59  035
QSO: 7000  PH  2018-09-02 1042 DF0CF/p 59  141               ON3DMR        59  010
QSO: 7000  PH  2018-09-02 1042 DF0CF/p 59  142               PA3A          59  022
QSO: 7000  PH  2018-09-02 1043 DF0CF/p 59  143               DK0ED/P       59  643
QSO: 7000  PH  2018-09-02 1044 DF0CF/p 59  144               DG1HXJ        59  161
QSO: 7000  PH  2018-09-02 1044 DF0CF/p 59  145               DL1NKS        59  242
QSO: 7000  PH  2018-09-02 1045 DF0CF/p 59  146               DH0GHU        59  045
QSO: 7000  PH  2018-09-02 1045 DF0CF/p 59  147               DL1ASA/P      59  329
QSO: 7000  PH  2018-09-02 1047 DF0CF/p 59  148               M6EAM         59  062
QSO: 7000  PH  2018-09-02 1050 DF0CF/p 59  149               HB9NFB/P      59  506
QSO: 7000  PH  2018-09-02 1053 DF0CF/p 59  150               DK2R/P        59  665
QSO: 7000  PH  2018-09-02 1054 DF0CF/p 59  151               HB9DND/P      59  078
QSO: 7000  PH  2018-09-02 1055 DF0CF/p 59  152               DK0FR/P       59  438
QSO: 7000  PH  2018-09-02 1059 DF0CF/p 59  153               ON4MCL/P      59  756
QSO: 7000  PH  2018-09-02 1100 DF0CF/p 59  154               OR5N/P        59  498
QSO: 7000  PH  2018-09-02 1101 DF0CF/p 59  155               DL0IPS/P      59  414
QSO: 7000  PH  2018-09-02 1103 DF0CF/p 59  156               DK0MM/P       59  871
QSO: 7000  PH  2018-09-02 1104 DF0CF/p 59  157               OT2L/P        59  529
QSO: 7000  PH  2018-09-02 1111 DF0CF/p 59  158               OO6P/P        59  486
QSO: 7000  PH  2018-09-02 1114 DF0CF/p 59  159               4O9TTT        59  000
QSO: 7000  PH  2018-09-02 1115 DF0CF/p 59  160               ON4OSA/P      59  433
QSO: 7000  PH  2018-09-02 1117 DF0CF/p 59  161               ON6NB/P       59  419
QSO: 7000  PH  2018-09-02 1129 DF0CF/p 59  162               ON6MS/P       59  722
QSO: 7000  PH  2018-09-02 1131 DF0CF/p 59  163               G3ZTT/P       59  171
QSO: 7000  PH  2018-09-02 1136 DF0CF/p 59  164               ON4WRC/P      59  675
QSO: 7000  PH  2018-09-02 1138 DF0CF/p 59  165               G8MKC/P       59  305
QSO: 7000  PH  2018-09-02 1141 DF0CF/p 59  166               4U1A          59  015
QSO: 14000 PH  2018-09-02 1149 DF0CF/p 59  167               S550DSW/P     59  534
END-OF-LOG:
