START-OF-LOG: 3.0
LOCATION: NLI
CALLSIGN: K2YGM
CLAIMED-SCORE: 40000
CLUB: YANKEE CLIPPER CONTEST CLUB
CONTEST: CQ-WW-RTTY
CREATED-BY: WA7BNM Web2Cabrillo 1.12
NAME: ROBERT JACOBSON
OPERATORS:
SOAPBOX: This was my first experience with RTTY.. Using my ELECRAFT KX3 and its ability
SOAPBOX: to decode RTTY, I utilized the built in paddle for keying, and let the rigs
SOAPBOX: firmware do the rest.. Truly an enjoyable experience. I'm hooked on RTTY..
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-STATION: FIXED
QSO:  3500 RY 2016-09-24 0018 K2YGM         599 5  NY  VE3CV         599 04 ON
QSO:  3500 RY 2016-09-24 0020 K2YGM         599 5  NY  NR4M          599 05 VA
QSO:  3500 RY 2016-09-24 0023 K2YGM         599 5  NY  OL9A          599 15 DX
QSO:  7000 RY 2016-09-24 0039 K2YGM         599 5  NY  KI6DY         599 04 KS
QSO:  7000 RY 2016-09-24 0044 K2YGM         599 5  NY  KR4UA         599 04 GA
QSO:  7000 RY 2016-09-24 0047 K2YGM         599 5  NY  WW4LL         599 05 GA
QSO:  7000 RY 2016-09-24 0051 K2YGM         599 5  NY  W4PK          599 05 VA
QSO:  7000 RY 2016-09-24 0055 K2YGM         599 5  NY  WK9U          599 04 WI
QSO:  7000 RY 2016-09-24 0056 K2YGM         599 5  NY  VC3S          599 04 ON
QSO:  7000 RY 2016-09-24 0059 K2YGM         599 5  NY  K9CT          599 04 IL
QSO:  7000 RY 2016-09-24 0102 K2YGM         599 5  NY  IN3VVK        599 15 DX
QSO:  7000 RY 2016-09-24 0105 K2YGM         599 5  NY  IZ2KXC        599 15 DX
QSO:  7000 RY 2016-09-24 0116 K2YGM         599 5  NY  SV9OFS        599 20 DX
QSO:  7000 RY 2016-09-24 0117 K2YGM         599 5  NY  I4DZ          599 15 DX
QSO:  7000 RY 2016-09-24 0121 K2YGM         599 5  NY  9A5X          599 15 DX
QSO:  7000 RY 2016-09-24 0122 K2YGM         599 5  NY  PI4CC         599 14 DX
QSO:  7000 RY 2016-09-24 0125 K2YGM         599 5  NY  9A701A        599 15 DX
QSO:  7000 RY 2016-09-24 0140 K2YGM         599 5  NY  DR5N          599 14 DX
QSO:  7000 RY 2016-09-24 0150 K2YGM         599 5  NY  HG1S          599 15 DX
QSO:  7000 RY 2016-09-24 0153 K2YGM         599 5  NY  WM5DX         599 04 MS
QSO:  7000 RY 2016-09-24 0155 K2YGM         599 5  NY  R7A           599 16 DX
QSO:  7000 RY 2016-09-24 0158 K2YGM         599 5  NY  W0GJ          599 04 IA
QSO:  7000 RY 2016-09-24 0204 K2YGM         599 5  NY  DM6DX         599 14 DX
QSO:  3500 RY 2016-09-24 0213 K2YGM         599 5  NY  VE3MGY        599 04 ON
QSO:  3500 RY 2016-09-24 0216 K2YGM         599 5  NY  K9CT          599 04 IL
QSO:  3500 RY 2016-09-24 0221 K2YGM         599 5  NY  VC3S          599 04 ON
QSO:  3500 RY 2016-09-24 0228 K2YGM         599 5  NY  K1ILZ         599 05 MA
