START-OF-LOG: 3.0
CALLSIGN: RM3DA
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 1519140
NAME: Gennady Kupinskiy
LOCATION: DX
OPERATORS: RM3DA
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.5931.0
QSO:  3568 RY 2016-09-24 0218 RM3DA         599 16 DX  YL2KO         599 15 DX
QSO:  3572 RY 2016-09-24 0221 RM3DA         599 16 DX  OG2P          599 15 DX
QSO:  3571 RY 2016-09-24 0222 RM3DA         599 16 DX  S50W          599 15 DX
QSO:  3572 RY 2016-09-24 0223 RM3DA         599 16 DX  PI4COM        599 14 DX
QSO:  3573 RY 2016-09-24 0224 RM3DA         599 16 DX  MD/DL7VEE     599 14 DX
QSO:  3573 RY 2016-09-24 0225 RM3DA         599 16 DX  SP3VSE        599 15 DX
QSO:  3574 RY 2016-09-24 0226 RM3DA         599 16 DX  UT2IO         599 16 DX
QSO:  3575 RY 2016-09-24 0226 RM3DA         599 16 DX  OK2UHP        599 15 DX
QSO:  3575 RY 2016-09-24 0227 RM3DA         599 16 DX  UT5PY         599 16 DX
QSO:  3575 RY 2016-09-24 0228 RM3DA         599 16 DX  S50A          599 15 DX
QSO:  3576 RY 2016-09-24 0228 RM3DA         599 16 DX  UW5U          599 16 DX
QSO:  3576 RY 2016-09-24 0229 RM3DA         599 16 DX  OK2HBR        599 15 DX
QSO:  3577 RY 2016-09-24 0230 RM3DA         599 16 DX  UB7K          599 16 DX
QSO:  3578 RY 2016-09-24 0230 RM3DA         599 16 DX  YU1UN         599 15 DX
QSO:  3579 RY 2016-09-24 0232 RM3DA         599 16 DX  DF0SAX        599 14 DX
QSO:  3579 RY 2016-09-24 0232 RM3DA         599 16 DX  IV3ZXQ        599 15 DX
QSO:  3580 RY 2016-09-24 0233 RM3DA         599 16 DX  DK0EE         599 14 DX
QSO:  3580 RY 2016-09-24 0235 RM3DA         599 16 DX  RQ3M          599 16 DX
QSO:  3580 RY 2016-09-24 0236 RM3DA         599 16 DX  SM7MX         599 14 DX
QSO:  3580 RY 2016-09-24 0236 RM3DA         599 16 DX  UW7W          599 16 DX
QSO:  3580 RY 2016-09-24 0237 RM3DA         599 16 DX  UT5ECZ        599 16 DX
QSO:  3580 RY 2016-09-24 0238 RM3DA         599 16 DX  4O10A         599 15 DX
