START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: DK7ZT
CLUB: Rhein Ruhr DX Association
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: RTTY
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 1106316
OPERATORS: DK7ZT DK7FP
NAME: Bernd Mueller
CREATED-BY: N1MM Logger+ 1.0.5924.0
QSO:  3579 RY 2016-09-24 0002 DK7ZT         599 14 DX  IV3ZXQ        599 15 DX  0
QSO:  3580 RY 2016-09-24 0004 DK7ZT         599 14 DX  OK2HBR        599 15 DX  0
QSO:  3578 RY 2016-09-24 0010 DK7ZT         599 14 DX  IT9BLB        599 15 DX  0
QSO:  3578 RY 2016-09-24 0011 DK7ZT         599 14 DX  YU1UN         599 15 DX  0
QSO:  3580 RY 2016-09-24 0012 DK7ZT         599 14 DX  IT9DSZ        599 15 DX  0
QSO:  3581 RY 2016-09-24 0013 DK7ZT         599 14 DX  LZ9W          599 20 DX  0
QSO:  3583 RY 2016-09-24 0015 DK7ZT         599 14 DX  LY9Y          599 15 DX  0
QSO:  3585 RY 2016-09-24 0018 DK7ZT         599 14 DX  LX1ER         599 14 DX  0
QSO:  3587 RY 2016-09-24 0018 DK7ZT         599 14 DX  AN400V        599 14 DX  0
QSO:  3588 RY 2016-09-24 0019 DK7ZT         599 14 DX  OL9A          599 15 DX  0
QSO:  3589 RY 2016-09-24 0021 DK7ZT         599 14 DX  CR3W          599 33 DX  0
QSO:  3589 RY 2016-09-24 0022 DK7ZT         599 14 DX  SP9KDA        599 15 DX  0
QSO:  3590 RY 2016-09-24 0023 DK7ZT         599 14 DX  9A701A        599 15 DX  0
QSO:  3593 RY 2016-09-24 0025 DK7ZT         599 14 DX  HB9TOC        599 14 DX  0
QSO:  3594 RY 2016-09-24 0026 DK7ZT         599 14 DX  PI4CC         599 14 DX  0
QSO:  3595 RY 2016-09-24 0027 DK7ZT         599 14 DX  IZ0KBR        599 15 DX  0
QSO:  3597 RY 2016-09-24 0028 DK7ZT         599 14 DX  OH2ET         599 15 DX  0
QSO:  3598 RY 2016-09-24 0028 DK7ZT         599 14 DX  E79DS         599 15 DX  0
QSO:  3600 RY 2016-09-24 0030 DK7ZT         599 14 DX  9A0Z          599 15 DX  0
QSO:  3600 RY 2016-09-24 0031 DK7ZT         599 14 DX  OH5C          599 15 DX  0
QSO:  3595 RY 2016-09-24 0032 DK7ZT         599 14 DX  LY7Z          599 15 DX  0
QSO:  3583 RY 2016-09-24 0035 DK7ZT         599 14 DX  IQ9UI         599 15 DX  0
QSO:  3576 RY 2016-09-24 0037 DK7ZT         599 14 DX  S50A          599 15 DX  0
QSO:  3576 RY 2016-09-24 0040 DK7ZT         599 14 DX  GU0URR        599 14 DX  0
QSO:  3584 RY 2016-09-24 0046 DK7ZT         599 14 DX  UV5U          599 16 DX  0
QSO:  3581 RY 2016-09-24 0048 DK7ZT         599 14 DX  IQ3UD         599 15 DX  0
QSO:  3583 RY 2016-09-24 0051 DK7ZT         599 14 DX  MD/DL7VEE     599 14 DX  0
QSO:  3585 RY 2016-09-24 0052 DK7ZT         599 14 DX  ER5LL         599 16 DX  0
QSO:  3586 RY 2016-09-24 0053 DK7ZT         599 14 DX  YO3VU         599 20 DX  0
QSO:  3586 RY 2016-09-24 0054 DK7ZT         599 14 DX  EU6AF         599 16 DX  0
QSO:  7030 RY 2016-09-24 0102 DK7ZT         599 14 DX  N1IXF         599 05 CT  0
QSO:  7033 RY 2016-09-24 0104 DK7ZT         599 14 DX  KB8O          599 04 OH  0
QSO:  7034 RY 2016-09-24 0111 DK7ZT         599 14 DX  CE3CT         599 12 DX  0
QSO:  7036 RY 2016-09-24 0129 DK7ZT         599 14 DX  W3LL          599 05 MD  0
QSO:  7037 RY 2016-09-24 0138 DK7ZT         599 14 DX  UA4S          599 16 DX  0
QSO:  7038 RY 2016-09-24 0140 DK7ZT         599 14 DX  W0GJ          599 04 IA  0
