START-OF-LOG: 3.0
CALLSIGN: DF7EF
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 170856
NAME: Uli von Aswegen
LOCATION: DX
OPERATORS: DF7EF
CLUB: Rhein Ruhr DX Association
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5931.0
SOAPBOX: Only working since 3 months in digital modes. Hoping for a lot of
SOAPBOX: new band points during this largest RTTY contest of the year
QSO: 21090 RY 2016-09-24 1157 DF7EF         599 14 DX  HK6NVV        599 09 DX
QSO: 21091 RY 2016-09-24 1200 DF7EF         599 14 DX  BD7LMD        599 24 DX
QSO: 21092 RY 2016-09-24 1201 DF7EF         599 14 DX  YB0NDT        599 28 DX
QSO: 21094 RY 2016-09-24 1204 DF7EF         599 14 DX  CS5CRE        599 14 DX
QSO: 21112 RY 2016-09-24 1213 DF7EF         599 14 DX  KP2/WE5DX     599 08 DX
QSO: 21114 RY 2016-09-24 1216 DF7EF         599 14 DX  LT0H          599 13 DX
QSO: 21126 RY 2016-09-24 1221 DF7EF         599 14 DX  WP3C          599 08 DX
QSO: 21129 RY 2016-09-24 1223 DF7EF         599 14 DX  ZB2TT         599 14 DX
QSO: 21121 RY 2016-09-24 1229 DF7EF         599 14 DX  D66D          599 39 DX
QSO: 21118 RY 2016-09-24 1237 DF7EF         599 14 DX  FM/DD5ZZ      599 08 DX
QSO: 14122 RY 2016-09-24 1241 DF7EF         599 14 DX  Z36N          599 15 DX
QSO: 21084 RY 2016-09-24 1314 DF7EF         599 14 DX  YB3LZ         599 28 DX
QSO: 21085 RY 2016-09-24 1316 DF7EF         599 14 DX  KU2M          599 05 NJ
QSO: 21086 RY 2016-09-24 1318 DF7EF         599 14 DX  K4PI          599 05 GA
QSO: 21095 RY 2016-09-24 1324 DF7EF         599 14 DX  RD9D          599 17 DX
QSO: 21110 RY 2016-09-24 1332 DF7EF         599 14 DX  7Z1SJ         599 21 DX
QSO: 28090 RY 2016-09-24 1358 DF7EF         599 14 DX  9J2HN         599 36 DX
QSO: 21134 RY 2016-09-24 1406 DF7EF         599 14 DX  CT3HF         599 33 DX
QSO: 21102 RY 2016-09-24 1444 DF7EF         599 14 DX  HP3/VY2SS     599 07 DX
QSO: 21109 RY 2016-09-24 1506 DF7EF         599 14 DX  4Z4AK         599 20 DX
QSO: 21120 RY 2016-09-24 1512 DF7EF         599 14 DX  VU2NKS        599 22 DX
QSO: 21100 RY 2016-09-24 1515 DF7EF         599 14 DX  N2PA          599 05 NY
QSO: 21117 RY 2016-09-24 1518 DF7EF         599 14 DX  YV1YLY        599 09 DX
QSO: 21081 RY 2016-09-24 1548 DF7EF         599 14 DX  A41NW         599 21 DX
QSO: 21081 RY 2016-09-24 1553 DF7EF         599 14 DX  A61DD         599 21 DX
QSO: 21123 RY 2016-09-24 1603 DF7EF         599 14 DX  P49X          599 09 DX
QSO: 14082 RY 2016-09-24 1607 DF7EF         599 14 DX  YB1RUS        599 28 DX
QSO: 14086 RY 2016-09-24 1608 DF7EF         599 14 DX  UW3E          599 16 DX
QSO: 14086 RY 2016-09-24 1609 DF7EF         599 14 DX  UA6LJB        599 16 DX
QSO: 14089 RY 2016-09-24 1611 DF7EF         599 14 DX  ER5LL         599 16 DX
QSO: 14089 RY 2016-09-24 1614 DF7EF         599 14 DX  EA9LZ         599 33 DX
QSO: 14090 RY 2016-09-24 1615 DF7EF         599 14 DX  TF3W          599 40 DX
QSO: 14093 RY 2016-09-24 1619 DF7EF         599 14 DX  IQ9UI         599 15 DX
QSO: 14099 RY 2016-09-24 1622 DF7EF         599 14 DX  ZS2I          599 38 DX
QSO: 14102 RY 2016-09-24 1624 DF7EF         599 14 DX  5C5W          599 33 DX
QSO: 14103 RY 2016-09-24 1626 DF7EF         599 14 DX  N7QT          599 03 WA
QSO: 14109 RY 2016-09-24 1629 DF7EF         599 14 DX  K7JR          599 03 OR
QSO: 21081 RY 2016-09-24 1631 DF7EF         599 14 DX  W7RN          599 03 NV
QSO: 21093 RY 2016-09-24 1635 DF7EF         599 14 DX  K3EST         599 03 CA
QSO: 14079 RY 2016-09-24 1638 DF7EF         599 14 DX  K7BTW         599 03 WA
QSO: 14130 RY 2016-09-24 1703 DF7EF         599 14 DX  ZS2EZ         599 38 DX
QSO: 14135 RY 2016-09-24 1705 DF7EF         599 14 DX  KY7M          599 03 AZ
QSO: 14122 RY 2016-09-24 1706 DF7EF         599 14 DX  VA7KO         599 03 BC
QSO: 14119 RY 2016-09-24 1721 DF7EF         599 14 DX  W7ZR          599 03 AZ
QSO: 14095 RY 2016-09-24 1837 DF7EF         599 14 DX  WV6I          599 03 CA
QSO: 21082 RY 2016-09-24 1838 DF7EF         599 14 DX  CV5Q          599 13 DX
QSO: 21091 RY 2016-09-24 1846 DF7EF         599 14 DX  LU6ETB        599 13 DX
QSO: 21100 RY 2016-09-24 1850 DF7EF         599 14 DX  CE3CBM        599 12 DX
QSO: 21114 RY 2016-09-24 1859 DF7EF         599 14 DX  PY2YP         599 11 DX
QSO: 14079 RY 2016-09-24 1915 DF7EF         599 14 DX  IK0XFD        599 15 DX
QSO: 14081 RY 2016-09-24 1918 DF7EF         599 14 DX  AN400I        599 14 DX
QSO: 14084 RY 2016-09-24 1926 DF7EF         599 14 DX  W4AAW         599 05 VA
QSO: 14085 RY 2016-09-24 1930 DF7EF         599 14 DX  SV1DOO        599 20 DX
QSO: 14085 RY 2016-09-24 1931 DF7EF         599 14 DX  CT2HPM        599 14 DX
QSO: 14087 RY 2016-09-24 1932 DF7EF         599 14 DX  HK1T          599 09 DX
QSO: 14081 RY 2016-09-24 2145 DF7EF         599 14 DX  HP3/VY2SS     599 07 DX
QSO: 14084 RY 2016-09-24 2150 DF7EF         599 14 DX  K1VMT         599 05 VT
QSO: 14086 RY 2016-09-24 2153 DF7EF         599 14 DX  N9LAH         599 04 IL
QSO: 14092 RY 2016-09-24 2157 DF7EF         599 14 DX  WA3EKL        599 05 MD
QSO: 14092 RY 2016-09-24 2201 DF7EF         599 14 DX  PY7VI         599 11 DX
QSO: 14095 RY 2016-09-24 2203 DF7EF         599 14 DX  K8WDX         599 05 WV
QSO: 14100 RY 2016-09-24 2209 DF7EF         599 14 DX  4U1WB         599 05 MD
QSO: 14101 RY 2016-09-24 2212 DF7EF         599 14 DX  K4SBZ         599 05 FL
QSO: 14102 RY 2016-09-24 2213 DF7EF         599 14 DX  W3LL          599 05 MD
QSO: 14103 RY 2016-09-24 2214 DF7EF         599 14 DX  W4MLB         599 05 FL
QSO: 14107 RY 2016-09-24 2219 DF7EF         599 14 DX  CX5UA         599 13 DX
QSO: 14128 RY 2016-09-24 2227 DF7EF         599 14 DX  NP2X          599 08 DX
QSO: 14129 RY 2016-09-24 2230 DF7EF         599 14 DX  KP2/WE5DX     599 08 DX
QSO: 14129 RY 2016-09-24 2246 DF7EF         599 14 DX  CB1H          599 12 DX
QSO: 14131 RY 2016-09-24 2248 DF7EF         599 14 DX  3G3O          599 12 DX
QSO: 14139 RY 2016-09-24 2254 DF7EF         599 14 DX  CE3WW         599 12 DX
QSO: 14111 RY 2016-09-24 2259 DF7EF         599 14 DX  N2BJ          599 04 IL
QSO: 14105 RY 2016-09-24 2300 DF7EF         599 14 DX  WW4LL         599 05 GA
QSO: 14081 RY 2016-09-24 2303 DF7EF         599 14 DX  9A701A        599 15 DX
QSO:  7032 RY 2016-09-24 2307 DF7EF         599 14 DX  KB8O          599 04 OH
QSO:  7035 RY 2016-09-24 2309 DF7EF         599 14 DX  4O10A         599 15 DX
QSO:  7036 RY 2016-09-24 2313 DF7EF         599 14 DX  KB1W          599 05 MA
QSO:  7038 RY 2016-09-24 2314 DF7EF         599 14 DX  W3FV          599 05 PA
QSO:  7039 RY 2016-09-24 2316 DF7EF         599 14 DX  ND3N          599 05 MD
QSO:  7041 RY 2016-09-24 2320 DF7EF         599 14 DX  W3LL          599 05 MD
QSO:  7042 RY 2016-09-24 2321 DF7EF         599 14 DX  EA3AQ         599 14 DX
QSO:  7043 RY 2016-09-24 2323 DF7EF         599 14 DX  NG1I          599 05 MA
QSO:  7049 RY 2016-09-24 2333 DF7EF         599 14 DX  I4DZ          599 15 DX
QSO:  7051 RY 2016-09-24 2334 DF7EF         599 14 DX  G9V           599 14 DX
QSO:  7052 RY 2016-09-24 2336 DF7EF         599 14 DX  YL2GD         599 15 DX
QSO:  7053 RY 2016-09-24 2342 DF7EF         599 14 DX  W7RY          599 05 AR
QSO:  7057 RY 2016-09-24 2350 DF7EF         599 14 DX  W2YE          599 05 VA
QSO:  7058 RY 2016-09-24 2351 DF7EF         599 14 DX  9A5X          599 15 DX
QSO:  7058 RY 2016-09-24 2353 DF7EF         599 14 DX  NE3H          599 05 PA
QSO:  7059 RY 2016-09-24 2356 DF7EF         599 14 DX  N4ZZ          599 04 TN
QSO:  7061 RY 2016-09-25 0002 DF7EF         599 14 DX  WK9U          599 04 WI
QSO:  7063 RY 2016-09-25 0004 DF7EF         599 14 DX  CR3W          599 33 DX
QSO:  7065 RY 2016-09-25 0010 DF7EF         599 14 DX  EM0I          599 16 DX
QSO:  7070 RY 2016-09-25 0019 DF7EF         599 14 DX  LX7I          599 14 DX
QSO:  7073 RY 2016-09-25 0022 DF7EF         599 14 DX  AA3B          599 05 PA
QSO:  7076 RY 2016-09-25 0025 DF7EF         599 14 DX  VC3S          599 04 ON
QSO:  7078 RY 2016-09-25 0030 DF7EF         599 14 DX  WJ2D          599 05 NC
QSO:  7079 RY 2016-09-25 0031 DF7EF         599 14 DX  UA4M          599 16 DX
QSO:  7080 RY 2016-09-25 0032 DF7EF         599 14 DX  NR4M          599 05 VA
QSO:  7088 RY 2016-09-25 0037 DF7EF         599 14 DX  4U1WB         599 05 MD
QSO:  7101 RY 2016-09-25 0042 DF7EF         599 14 DX  K4LTE         599 05 NC
QSO:  3575 RY 2016-09-25 0046 DF7EF         599 14 DX  AA3B          599 05 PA
QSO:  3584 RY 2016-09-25 0050 DF7EF         599 14 DX  OU4O          599 14 DX
QSO:  3585 RY 2016-09-25 0052 DF7EF         599 14 DX  DR5N          599 14 DX
QSO:  3587 RY 2016-09-25 0053 DF7EF         599 14 DX  UZ5ZU         599 16 DX
QSO:  3588 RY 2016-09-25 0054 DF7EF         599 14 DX  UB7K          599 16 DX
QSO:  3588 RY 2016-09-25 0055 DF7EF         599 14 DX  S50W          599 15 DX
QSO:  3589 RY 2016-09-25 0056 DF7EF         599 14 DX  UA4S          599 16 DX
QSO:  3589 RY 2016-09-25 0057 DF7EF         599 14 DX  IT9DSZ        599 15 DX
QSO:  3590 RY 2016-09-25 0100 DF7EF         599 14 DX  MD/DL7VEE     599 14 DX
QSO:  3592 RY 2016-09-25 0103 DF7EF         599 14 DX  PI4CC         599 14 DX
QSO:  3595 RY 2016-09-25 0104 DF7EF         599 14 DX  9A701A        599 15 DX
QSO:  3595 RY 2016-09-25 0106 DF7EF         599 14 DX  YO6HSU        599 20 DX
QSO:  3600 RY 2016-09-25 0108 DF7EF         599 14 DX  IZ5ICH        599 15 DX
QSO:  3603 RY 2016-09-25 0110 DF7EF         599 14 DX  CR3W          599 33 DX
QSO:  3582 RY 2016-09-25 0654 DF7EF         599 14 DX  OK1CRM        599 15 DX
QSO:  3586 RY 2016-09-25 0655 DF7EF         599 14 DX  DK9MH         599 14 DX
QSO:  7083 RY 2016-09-25 0700 DF7EF         599 14 DX  OZ11A         599 14 DX
QSO:  7080 RY 2016-09-25 0702 DF7EF         599 14 DX  K3LR          599 05 PA
QSO:  7074 RY 2016-09-25 0705 DF7EF         599 14 DX  F1RHS         599 14 DX
QSO:  7062 RY 2016-09-25 0709 DF7EF         599 14 DX  LY6A          599 15 DX
QSO:  7059 RY 2016-09-25 0711 DF7EF         599 14 DX  F5RD          599 14 DX
QSO:  7058 RY 2016-09-25 0713 DF7EF         599 14 DX  SP9KDA        599 15 DX
QSO:  7057 RY 2016-09-25 0714 DF7EF         599 14 DX  OH2T          599 15 DX
QSO:  7055 RY 2016-09-25 0717 DF7EF         599 14 DX  DR5N          599 14 DX
QSO:  7052 RY 2016-09-25 0718 DF7EF         599 14 DX  CS5CRE        599 14 DX
QSO:  7051 RY 2016-09-25 0719 DF7EF         599 14 DX  OM4Q          599 15 DX
QSO:  7050 RY 2016-09-25 0723 DF7EF         599 14 DX  C37NL         599 14 DX
QSO:  7049 RY 2016-09-25 0724 DF7EF         599 14 DX  9A701A        599 15 DX
QSO:  7041 RY 2016-09-25 0730 DF7EF         599 14 DX  YU7XX         599 15 DX
QSO: 21111 RY 2016-09-25 0735 DF7EF         599 14 DX  SW9XB         599 20 DX
QSO: 14092 RY 2016-09-25 0743 DF7EF         599 14 DX  EA8DED        599 33 DX
QSO: 14093 RY 2016-09-25 0744 DF7EF         599 14 DX  OH9VD         599 15 DX
QSO: 21101 RY 2016-09-25 0759 DF7EF         599 14 DX  SV5/DL3DRN    599 20 DX
QSO: 28090 RY 2016-09-25 0807 DF7EF         599 14 DX  DK8ZZ         599 14 DX
QSO: 28080 RY 2016-09-25 0809 DF7EF         599 14 DX  LX7I          599 14 DX
QSO: 14080 RY 2016-09-25 0815 DF7EF         599 14 DX  UF8T          599 16 DX
QSO: 14084 RY 2016-09-25 0846 DF7EF         599 14 DX  LX7I          599 14 DX
QSO: 14099 RY 2016-09-25 0856 DF7EF         599 14 DX  HZ1TL         599 21 DX
QSO: 14105 RY 2016-09-25 0859 DF7EF         599 14 DX  CR3W          599 33 DX
QSO: 14118 RY 2016-09-25 0904 DF7EF         599 14 DX  PA0GJV        599 14 DX
QSO: 14127 RY 2016-09-25 0907 DF7EF         599 14 DX  YO9HP         599 20 DX
QSO: 14130 RY 2016-09-25 0909 DF7EF         599 14 DX  LY9Y          599 15 DX
QSO: 14133 RY 2016-09-25 0910 DF7EF         599 14 DX  YT1X          599 15 DX
QSO: 21103 RY 2016-09-25 0917 DF7EF         599 14 DX  LX7I          599 14 DX
QSO: 21096 RY 2016-09-25 0921 DF7EF         599 14 DX  R9SN          599 16 DX
QSO: 14138 RY 2016-09-25 1603 DF7EF         599 14 DX  K7ZS          599 03 OR
QSO: 14145 RY 2016-09-25 1605 DF7EF         599 14 DX  N2NS          599 03 CA
QSO: 14109 RY 2016-09-25 1607 DF7EF         599 14 DX  W7RN          599 03 NV
QSO: 14101 RY 2016-09-25 1626 DF7EF         599 14 DX  K0MD          599 04 MN
QSO: 14148 RY 2016-09-25 1635 DF7EF         599 14 DX  VA6AK         599 04 AB
QSO: 14148 RY 2016-09-25 1636 DF7EF         599 14 DX  W2LE          599 05 NJ
QSO: 14146 RY 2016-09-25 1637 DF7EF         599 14 DX  K2PO          599 03 OR
QSO: 14140 RY 2016-09-25 1641 DF7EF         599 14 DX  K9OM          599 04 WI
QSO: 14139 RY 2016-09-25 1642 DF7EF         599 14 DX  K9CT          599 04 IL
QSO: 14137 RY 2016-09-25 1645 DF7EF         599 14 DX  IT9STX        599 15 DX
QSO: 14132 RY 2016-09-25 1648 DF7EF         599 14 DX  LA7XK         599 14 DX
QSO: 14132 RY 2016-09-25 1651 DF7EF         599 14 DX  HA1TNX        599 15 DX
QSO: 14130 RY 2016-09-25 1654 DF7EF         599 14 DX  K0PC          599 04 MN
QSO: 14125 RY 2016-09-25 1659 DF7EF         599 14 DX  OK3RM         599 15 DX
QSO: 14124 RY 2016-09-25 1712 DF7EF         599 14 DX  N8KR          599 04 IN
QSO: 14122 RY 2016-09-25 1714 DF7EF         599 14 DX  KB8O          599 04 OH
QSO: 14118 RY 2016-09-25 1715 DF7EF         599 14 DX  AA3B          599 05 PA
QSO: 21081 RY 2016-09-25 1720 DF7EF         599 14 DX  PU2TRX        599 11 DX
QSO: 21081 RY 2016-09-25 1721 DF7EF         599 14 DX  AN400D        599 14 DX
QSO: 21087 RY 2016-09-25 1726 DF7EF         599 14 DX  ZS6C          599 38 DX
QSO: 21115 RY 2016-09-25 1740 DF7EF         599 14 DX  N4WW          599 05 FL
QSO: 21094 RY 2016-09-25 1747 DF7EF         599 14 DX  LU7HN         599 13 DX
QSO: 21107 RY 2016-09-25 1752 DF7EF         599 14 DX  W4UEF         599 05 NC
QSO: 21100 RY 2016-09-25 1754 DF7EF         599 14 DX  F1IWH         599 14 DX
QSO: 21082 RY 2016-09-25 1823 DF7EF         599 14 DX  LU1FKR        599 13 DX
QSO: 21084 RY 2016-09-25 1824 DF7EF         599 14 DX  9A701A        599 15 DX
QSO: 21125 RY 2016-09-25 1832 DF7EF         599 14 DX  ZZ2T          599 11 DX
QSO: 14075 RY 2016-09-25 1839 DF7EF         599 14 DX  N1API         599 05 CT
QSO: 14081 RY 2016-09-25 1845 DF7EF         599 14 DX  W1DX          599 05 CT
QSO: 14094 RY 2016-09-25 1849 DF7EF         599 14 DX  CT1BXT        599 14 DX
QSO: 14086 RY 2016-09-25 1851 DF7EF         599 14 DX  N4SVC         599 05 FL
QSO: 14089 RY 2016-09-25 1853 DF7EF         599 14 DX  NE3H          599 05 PA
QSO: 14092 RY 2016-09-25 1855 DF7EF         599 14 DX  W0MB          599 04 MO
QSO: 14092 RY 2016-09-25 1856 DF7EF         599 14 DX  DL1REM        599 14 DX
QSO: 14081 RY 2016-09-25 1900 DF7EF         599 14 DX  CO2AME        599 08 DX
QSO:  7037 RY 2016-09-25 1908 DF7EF         599 14 DX  YE1ZAT        599 28 DX
QSO:  7042 RY 2016-09-25 1917 DF7EF         599 14 DX  EU6AF         599 16 DX
QSO: 14105 RY 2016-09-25 1940 DF7EF         599 14 DX  NV9L          599 04 IL
QSO: 14110 RY 2016-09-25 1942 DF7EF         599 14 DX  ND1Y          599 05 GA
QSO: 14114 RY 2016-09-25 1946 DF7EF         599 14 DX  KU4V          599 05 NC
QSO: 14115 RY 2016-09-25 1948 DF7EF         599 14 DX  K4WW          599 04 KY
QSO: 14116 RY 2016-09-25 1949 DF7EF         599 14 DX  FM/DD5ZZ      599 08 DX
QSO: 14119 RY 2016-09-25 1951 DF7EF         599 14 DX  N1MD          599 05 CT
QSO: 14125 RY 2016-09-25 1958 DF7EF         599 14 DX  VE3TW         599 04 ON
QSO: 14130 RY 2016-09-25 2000 DF7EF         599 14 DX  W5MX          599 04 KY
QSO: 14131 RY 2016-09-25 2001 DF7EF         599 14 DX  W4PK          599 05 VA
QSO: 14133 RY 2016-09-25 2003 DF7EF         599 14 DX  K5VIP         599 05 VA
QSO: 14141 RY 2016-09-25 2006 DF7EF         599 14 DX  W4UEF         599 05 NC
QSO: 14141 RY 2016-09-25 2008 DF7EF         599 14 DX  W6SAI         599 04 AL
QSO: 14143 RY 2016-09-25 2010 DF7EF         599 14 DX  NT5V          599 04 TX
QSO: 14146 RY 2016-09-25 2011 DF7EF         599 14 DX  KG4SS         599 08 DX
QSO:  3572 RY 2016-09-25 2018 DF7EF         599 14 DX  IK0YUO        599 15 DX
QSO:  3578 RY 2016-09-25 2022 DF7EF         599 14 DX  S50A          599 15 DX
QSO:  3579 RY 2016-09-25 2024 DF7EF         599 14 DX  PA3DBS        599 14 DX
QSO:  3581 RY 2016-09-25 2025 DF7EF         599 14 DX  OK2HBR        599 15 DX
QSO:  7069 RY 2016-09-25 2028 DF7EF         599 14 DX  E72U          599 15 DX
QSO:  3582 RY 2016-09-25 2035 DF7EF         599 14 DX  OL9A          599 15 DX
QSO:  3583 RY 2016-09-25 2037 DF7EF         599 14 DX  PA3GVI        599 14 DX
QSO:  3584 RY 2016-09-25 2039 DF7EF         599 14 DX  LY6A          599 15 DX
QSO:  3584 RY 2016-09-25 2040 DF7EF         599 14 DX  I4AVG         599 15 DX
QSO:  3591 RY 2016-09-25 2041 DF7EF         599 14 DX  SP3MY         599 15 DX
QSO:  3587 RY 2016-09-25 2047 DF7EF         599 14 DX  LX7X          599 14 DX
QSO:  3588 RY 2016-09-25 2048 DF7EF         599 14 DX  PA6B          599 14 DX
QSO:  3589 RY 2016-09-25 2049 DF7EF         599 14 DX  DF8AA         599 14 DX
QSO:  3592 RY 2016-09-25 2053 DF7EF         599 14 DX  LY7Z          599 15 DX
QSO:  3592 RY 2016-09-25 2054 DF7EF         599 14 DX  G8X           599 14 DX
QSO:  3593 RY 2016-09-25 2056 DF7EF         599 14 DX  HB9TOC        599 14 DX
QSO:  3594 RY 2016-09-25 2059 DF7EF         599 14 DX  OH0Z          599 15 DX
QSO:  3596 RY 2016-09-25 2102 DF7EF         599 14 DX  EU6AF         599 16 DX
QSO:  3596 RY 2016-09-25 2103 DF7EF         599 14 DX  HA3LI         599 15 DX
QSO:  3597 RY 2016-09-25 2105 DF7EF         599 14 DX  LZ7A          599 20 DX
QSO:  3598 RY 2016-09-25 2106 DF7EF         599 14 DX  M7W           599 14 DX
QSO:  3599 RY 2016-09-25 2109 DF7EF         599 14 DX  DL0SLG        599 14 DX
QSO:  3600 RY 2016-09-25 2111 DF7EF         599 14 DX  OH8A          599 15 DX
QSO:  3602 RY 2016-09-25 2114 DF7EF         599 14 DX  YO5BYV        599 20 DX
QSO:  3603 RY 2016-09-25 2115 DF7EF         599 14 DX  OK1DWQ        599 15 DX
QSO:  3604 RY 2016-09-25 2117 DF7EF         599 14 DX  HA3GO         599 15 DX
QSO:  3606 RY 2016-09-25 2120 DF7EF         599 14 DX  OU2DX         599 14 DX
QSO:  3570 RY 2016-09-25 2122 DF7EF         599 14 DX  ON3DI         599 14 DX
QSO: 14088 RY 2016-09-25 2132 DF7EF         599 14 DX  KP4CPC        599 08 DX
QSO: 14088 RY 2016-09-25 2133 DF7EF         599 14 DX  AI4WW         599 05 FL
QSO: 14090 RY 2016-09-25 2135 DF7EF         599 14 DX  W4GO          599 05 VA
QSO: 14092 RY 2016-09-25 2138 DF7EF         599 14 DX  AB3CV         599 05 MD
QSO:  7050 RY 2016-09-25 2207 DF7EF         599 14 DX  EW8AX         599 16 DX
QSO:  7051 RY 2016-09-25 2209 DF7EF         599 14 DX  W4UEF         599 05 NC
QSO:  7052 RY 2016-09-25 2211 DF7EF         599 14 DX  OH0Z          599 15 DX
QSO:  7056 RY 2016-09-25 2214 DF7EF         599 14 DX  MD/DL4SVA     599 14 DX
QSO:  7057 RY 2016-09-25 2216 DF7EF         599 14 DX  RK2A          599 16 DX
QSO:  3587 RY 2016-09-25 2218 DF7EF         599 14 DX  SZ1A          599 20 DX
QSO:  3608 RY 2016-09-25 2221 DF7EF         599 14 DX  E72U          599 15 DX
QSO:  7063 RY 2016-09-25 2228 DF7EF         599 14 DX  CT1BXT        599 14 DX
QSO:  7065 RY 2016-09-25 2230 DF7EF         599 14 DX  VE9ZZ         599 05 NB
QSO:  7065 RY 2016-09-25 2232 DF7EF         599 14 DX  IT9BLB        599 15 DX
QSO:  7074 RY 2016-09-25 2248 DF7EF         599 14 DX  W1ZK          599 05 VT
QSO:  7056 RY 2016-09-25 2251 DF7EF         599 14 DX  W1DX          599 05 CT
QSO:  3576 RY 2016-09-25 2256 DF7EF         599 14 DX  AN400V        599 14 DX
QSO:  7049 RY 2016-09-25 2306 DF7EF         599 14 DX  HZ1TL         599 21 DX
QSO:  7049 RY 2016-09-25 2309 DF7EF         599 14 DX  NO2T          599 05 NJ
END-OF-LOG:
