START-OF-LOG: 3.0
CALLSIGN: PG1R
CONTEST: CQ-WW-RTTY
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: RTTY
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 53928
NAME: Ruud Ivens
LOCATION: DX
OPERATORS: PG1R
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.5924.0
SOAPBOX: Rig TS590S, average output used 40Watts.
SOAPBOX: Antenna horizontal multiband dipole 5m over ground, overall lenght 17m.
SOAPBOX: No propagation/activity on 10m band.
SOAPBOX: On 15m my antenna didn't work properly.
SOAPBOX: Due to several "social obligations", I could take part just a few hours.
QSO: 14079 RY 2016-09-24 1753 PG1R          599 14 DX  RV3ZN         599 16 DX
QSO: 14079 RY 2016-09-24 1757 PG1R          599 14 DX  UA4S          599 16 DX
QSO: 21118 RY 2016-09-24 1759 PG1R          599 14 DX  NR4M          599 05 VA
QSO: 21087 RY 2016-09-24 1831 PG1R          599 14 DX  CR3W          599 33 DX
QSO: 14136 RY 2016-09-24 1902 PG1R          599 14 DX  9A7T          599 15 DX
QSO: 14135 RY 2016-09-24 1904 PG1R          599 14 DX  LX7I          599 14 DX
QSO: 14134 RY 2016-09-24 1906 PG1R          599 14 DX  W4UK          599 05 SC
QSO: 14134 RY 2016-09-24 1907 PG1R          599 14 DX  VE2EBK        599 05 QC
QSO: 14133 RY 2016-09-24 1908 PG1R          599 14 DX  SV1PMR        599 20 DX
QSO: 14130 RY 2016-09-24 1910 PG1R          599 14 DX  IT9STX        599 15 DX
QSO: 14129 RY 2016-09-24 1913 PG1R          599 14 DX  HG1S          599 15 DX
QSO: 14128 RY 2016-09-24 1914 PG1R          599 14 DX  UT1AA         599 16 DX
QSO: 14125 RY 2016-09-24 1922 PG1R          599 14 DX  YO4SI         599 20 DX
QSO: 14124 RY 2016-09-24 1925 PG1R          599 14 DX  WW4LL         599 05 GA
QSO: 14124 RY 2016-09-24 1927 PG1R          599 14 DX  K9CT          599 04 IL
QSO: 14123 RY 2016-09-24 1929 PG1R          599 14 DX  LZ7A          599 20 DX
QSO: 14120 RY 2016-09-24 1933 PG1R          599 14 DX  AB3CV         599 05 MD
QSO: 14119 RY 2016-09-24 1936 PG1R          599 14 DX  W4LC          599 04 KY
QSO: 14118 RY 2016-09-24 1938 PG1R          599 14 DX  R3AP          599 16 DX
QSO: 14115 RY 2016-09-24 1943 PG1R          599 14 DX  HA8JV         599 15 DX
QSO: 14112 RY 2016-09-24 1949 PG1R          599 14 DX  RW6ALB        599 16 DX
QSO: 14104 RY 2016-09-24 2006 PG1R          599 14 DX  9A0Z          599 15 DX
QSO: 14101 RY 2016-09-24 2013 PG1R          599 14 DX  K9OM          599 04 WI
QSO: 14100 RY 2016-09-24 2016 PG1R          599 14 DX  W4AAA         599 05 NC
QSO: 14099 RY 2016-09-24 2018 PG1R          599 14 DX  VE2SG         599 05 QC
QSO: 14098 RY 2016-09-24 2020 PG1R          599 14 DX  K1VMT         599 05 VT
QSO: 14092 RY 2016-09-24 2026 PG1R          599 14 DX  N8CWU         599 04 OH
QSO: 14090 RY 2016-09-24 2030 PG1R          599 14 DX  WA3EKL        599 05 MD
QSO: 14090 RY 2016-09-24 2033 PG1R          599 14 DX  VA2ES         599 05 QC
QSO: 14088 RY 2016-09-24 2035 PG1R          599 14 DX  DJ3NG         599 14 DX
QSO: 14085 RY 2016-09-24 2044 PG1R          599 14 DX  W4AAW         599 05 VA
QSO:  7070 RY 2016-09-24 2121 PG1R          599 14 DX  RM3DA         599 16 DX
QSO:  7082 RY 2016-09-24 2127 PG1R          599 14 DX  WC3N          599 05 MD
QSO:  7081 RY 2016-09-24 2128 PG1R          599 14 DX  N3FJP         599 05 MD
QSO:  7080 RY 2016-09-24 2131 PG1R          599 14 DX  NR4M          599 05 VA
QSO:  7076 RY 2016-09-24 2133 PG1R          599 14 DX  LZ5XQ         599 20 DX
QSO:  7071 RY 2016-09-24 2140 PG1R          599 14 DX  9A0Z          599 15 DX
QSO:  7068 RY 2016-09-24 2145 PG1R          599 14 DX  IK6FTZ        599 15 DX
QSO:  7067 RY 2016-09-24 2146 PG1R          599 14 DX  OZ11A         599 14 DX
QSO:  7066 RY 2016-09-24 2148 PG1R          599 14 DX  UT7CR         599 16 DX
QSO:  7065 RY 2016-09-24 2149 PG1R          599 14 DX  IQ6AN         599 15 DX
QSO:  7062 RY 2016-09-24 2159 PG1R          599 14 DX  SP5UUD        599 15 DX
QSO:  7061 RY 2016-09-24 2200 PG1R          599 14 DX  YU7XX         599 15 DX
QSO:  7061 RY 2016-09-24 2201 PG1R          599 14 DX  OH5C          599 15 DX
QSO:  7061 RY 2016-09-24 2201 PG1R          599 14 DX  YO4NF         599 20 DX
QSO:  7059 RY 2016-09-24 2206 PG1R          599 14 DX  EU8A          599 16 DX
QSO:  7059 RY 2016-09-24 2207 PG1R          599 14 DX  UW3E          599 16 DX
QSO:  7058 RY 2016-09-24 2208 PG1R          599 14 DX  9A5X          599 15 DX
QSO:  7053 RY 2016-09-24 2216 PG1R          599 14 DX  EB5CUZ        599 14 DX
QSO:  7053 RY 2016-09-24 2218 PG1R          599 14 DX  LY6A          599 15 DX
QSO:  7049 RY 2016-09-24 2228 PG1R          599 14 DX  AN400D        599 14 DX
QSO:  7049 RY 2016-09-24 2230 PG1R          599 14 DX  UA4S          599 16 DX
QSO:  7048 RY 2016-09-24 2232 PG1R          599 14 DX  W1DX          599 05 CT
QSO:  7046 RY 2016-09-24 2235 PG1R          599 14 DX  YT2B          599 15 DX
QSO:  7045 RY 2016-09-24 2240 PG1R          599 14 DX  US1Q          599 16 DX
QSO:  7044 RY 2016-09-24 2241 PG1R          599 14 DX  AN400V        599 14 DX
QSO:  7043 RY 2016-09-24 2242 PG1R          599 14 DX  CR5D          599 14 DX
QSO:  7042 RY 2016-09-24 2246 PG1R          599 14 DX  LZ5K          599 20 DX
QSO:  7041 RY 2016-09-24 2247 PG1R          599 14 DX  UW4I          599 16 DX
QSO:  7037 RY 2016-09-24 2254 PG1R          599 14 DX  UA4M          599 16 DX
QSO: 14148 RY 2016-09-25 1927 PG1R          599 14 DX  K1SD          599 05 RI
QSO: 14147 RY 2016-09-25 1928 PG1R          599 14 DX  F5CQ          599 14 DX
QSO: 14147 RY 2016-09-25 1930 PG1R          599 14 DX  K3UW          599 05 PA
QSO: 14142 RY 2016-09-25 1935 PG1R          599 14 DX  MJ5Z          599 14 DX
QSO: 14141 RY 2016-09-25 1939 PG1R          599 14 DX  N2MM          599 05 NJ
QSO: 14138 RY 2016-09-25 1944 PG1R          599 14 DX  W3RPH         599 05 PA
QSO: 14135 RY 2016-09-25 1952 PG1R          599 14 DX  YT2U          599 15 DX
QSO: 14133 RY 2016-09-25 1955 PG1R          599 14 DX  K3IE          599 04 TN
QSO: 14132 RY 2016-09-25 1956 PG1R          599 14 DX  K5VIP         599 05 VA
QSO: 14131 RY 2016-09-25 1959 PG1R          599 14 DX  W4PK          599 05 VA
QSO: 14130 RY 2016-09-25 2001 PG1R          599 14 DX  W5MX          599 04 KY
QSO: 14129 RY 2016-09-25 2004 PG1R          599 14 DX  VC3S          599 04 ON
QSO: 14127 RY 2016-09-25 2005 PG1R          599 14 DX  P49X          599 09 DX
QSO: 14127 RY 2016-09-25 2008 PG1R          599 14 DX  AB0RX         599 04 MO
QSO: 14123 RY 2016-09-25 2016 PG1R          599 14 DX  W3FV          599 05 PA
QSO: 14119 RY 2016-09-25 2023 PG1R          599 14 DX  N1MD          599 05 CT
QSO: 14117 RY 2016-09-25 2030 PG1R          599 14 DX  N4WW          599 05 FL
QSO: 14115 RY 2016-09-25 2036 PG1R          599 14 DX  NP2X          599 08 DX
QSO: 14115 RY 2016-09-25 2038 PG1R          599 14 DX  K4WW          599 04 KY
QSO: 14114 RY 2016-09-25 2039 PG1R          599 14 DX  KU4V          599 05 NC
QSO: 14109 RY 2016-09-25 2044 PG1R          599 14 DX  VE2ZT         599 05 QC
QSO: 14102 RY 2016-09-25 2052 PG1R          599 14 DX  EA8DED        599 33 DX
QSO: 14101 RY 2016-09-25 2054 PG1R          599 14 DX  K8KI          599 04 AL
QSO:  7075 RY 2016-09-25 2154 PG1R          599 14 DX  RU3ALR        599 16 DX
QSO:  7075 RY 2016-09-25 2155 PG1R          599 14 DX  IW7DBM        599 15 DX
QSO:  7074 RY 2016-09-25 2156 PG1R          599 14 DX  IQ3RK         599 15 DX
QSO:  7070 RY 2016-09-25 2202 PG1R          599 14 DX  YO9HP         599 20 DX
QSO:  7070 RY 2016-09-25 2205 PG1R          599 14 DX  4O10A         599 15 DX
QSO:  7069 RY 2016-09-25 2208 PG1R          599 14 DX  K1SFA         599 05 MA
QSO:  7068 RY 2016-09-25 2209 PG1R          599 14 DX  IW7DBM        599 15 DX
QSO:  7067 RY 2016-09-25 2211 PG1R          599 14 DX  UB7K          599 16 DX
QSO:  7065 RY 2016-09-25 2213 PG1R          599 14 DX  IQ9UI         599 15 DX
QSO:  7063 RY 2016-09-25 2216 PG1R          599 14 DX  S57DX         599 15 DX
QSO:  7057 RY 2016-09-25 2224 PG1R          599 14 DX  RK2A          599 16 DX
QSO:  7050 RY 2016-09-25 2235 PG1R          599 14 DX  EW8AX         599 16 DX
QSO:  7049 RY 2016-09-25 2240 PG1R          599 14 DX  NO2T          599 05 NJ
QSO:  7048 RY 2016-09-25 2241 PG1R          599 14 DX  EA5EJ         599 14 DX
QSO:  7048 RY 2016-09-25 2242 PG1R          599 14 DX  ZA5G          599 15 DX
QSO:  7044 RY 2016-09-25 2247 PG1R          599 14 DX  I4DZ          599 15 DX
QSO:  3612 RY 2016-09-25 2256 PG1R          599 14 DX  IZ1GLX        599 15 DX
QSO:  3610 RY 2016-09-25 2258 PG1R          599 14 DX  G8GNI         599 14 DX
QSO:  3609 RY 2016-09-25 2259 PG1R          599 14 DX  DK6SP         599 14 DX
QSO:  3608 RY 2016-09-25 2300 PG1R          599 14 DX  MJ5Z          599 14 DX
QSO:  3604 RY 2016-09-25 2302 PG1R          599 14 DX  DL9NDV        599 14 DX
QSO:  3603 RY 2016-09-25 2303 PG1R          599 14 DX  RN2F          599 15 DX
QSO:  3604 RY 2016-09-25 2304 PG1R          599 14 DX  EA3FZT        599 14 DX
QSO:  3601 RY 2016-09-25 2308 PG1R          599 14 DX  LY9Y          599 15 DX
QSO:  3600 RY 2016-09-25 2309 PG1R          599 14 DX  UB7K          599 16 DX
QSO:  3601 RY 2016-09-25 2311 PG1R          599 14 DX  DL1ARJ        599 14 DX
QSO:  3599 RY 2016-09-25 2313 PG1R          599 14 DX  S57DX         599 15 DX
QSO:  3598 RY 2016-09-25 2316 PG1R          599 14 DX  I4AVG         599 15 DX
QSO:  3596 RY 2016-09-25 2322 PG1R          599 14 DX  DR5N          599 14 DX
QSO:  3596 RY 2016-09-25 2324 PG1R          599 14 DX  DL8OH         599 14 DX
QSO:  3596 RY 2016-09-25 2324 PG1R          599 14 DX  LX7I          599 14 DX
QSO:  3596 RY 2016-09-25 2327 PG1R          599 14 DX  DJ50MUC       599 14 DX
QSO:  3595 RY 2016-09-25 2329 PG1R          599 14 DX  M7W           599 14 DX
QSO:  3593 RY 2016-09-25 2332 PG1R          599 14 DX  SN7Q          599 15 DX
QSO:  3593 RY 2016-09-25 2333 PG1R          599 14 DX  OL9A          599 15 DX
QSO:  3592 RY 2016-09-25 2335 PG1R          599 14 DX  UA4M          599 16 DX
QSO:  3591 RY 2016-09-25 2336 PG1R          599 14 DX  G9VU          599 14 DX
QSO:  3591 RY 2016-09-25 2338 PG1R          599 14 DX  EA1DR         599 14 DX
QSO:  3589 RY 2016-09-25 2341 PG1R          599 14 DX  OH0Z          599 15 DX
QSO:  3588 RY 2016-09-25 2342 PG1R          599 14 DX  G0HDV         599 14 DX
QSO:  3587 RY 2016-09-25 2345 PG1R          599 14 DX  OM3IAG        599 15 DX
QSO:  3587 RY 2016-09-25 2348 PG1R          599 14 DX  OM4Q          599 15 DX
QSO:  3585 RY 2016-09-25 2351 PG1R          599 14 DX  G0ORC         599 14 DX
QSO:  3584 RY 2016-09-25 2352 PG1R          599 14 DX  OG2P          599 15 DX
QSO:  3583 RY 2016-09-25 2354 PG1R          599 14 DX  3Z9M          599 15 DX
QSO:  3582 RY 2016-09-25 2356 PG1R          599 14 DX  PI4COM        599 14 DX
QSO:  3580 RY 2016-09-25 2359 PG1R          599 14 DX  9A701W        599 15 DX
END-OF-LOG:
