START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: RUSSIAN-DX
CALLSIGN: UA6CC
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: UA6CC
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for RUSSIAN-DX RussianDXContest/2022.
QSO: 28027 CW 2022-03-19 1203 UA6CC         599 KR PY1VOY        599 0003
QSO: 14034 CW 2022-03-19 1545 UA6CC         599 KR OK1PX         599 0119
QSO: 14034 CW 2022-03-19 1545 UA6CC         599 KR SP2LNW        599 0269
QSO: 14034 CW 2022-03-19 1546 UA6CC         599 KR EU6O          599 0126
QSO: 14023 CW 2022-03-19 1548 UA6CC         599 KR S51DX         599 0443
QSO: 14000 CW 2022-03-19 1549 UA6CC         599 KR F5OZC         599 0086
QSO: 14058 CW 2022-03-19 1551 UA6CC         599 KR 3V8SS         599 0536
QSO: 14016 CW 2022-03-19 1552 UA6CC         599 KR ES4RD         599 0348
QSO: 14041 CW 2022-03-19 1553 UA6CC         599 KR 4U1UN         599 0002
QSO: 14000 CW 2022-03-19 1558 UA6CC         599 KR Z33B          599 0154
QSO: 14036 CW 2022-03-19 1558 UA6CC         599 KR LA0CX         599 0177
QSO: 14033 CW 2022-03-19 1600 UA6CC         599 KR 9M2U          599 0027
QSO: 14044 CW 2022-03-19 1601 UA6CC         599 KR PG5V          599 0066
QSO: 14009 CW 2022-03-19 1602 UA6CC         599 KR 4U1A          599 0549
QSO: 14028 CW 2022-03-19 1603 UA6CC         599 KR DK3QZ         599 0092
QSO: 14000 CW 2022-03-19 1605 UA6CC         599 KR ZA1ME         599 0099
QSO: 14027 CW 2022-03-19 1605 UA6CC         599 KR IZ2DII        599 0251
QSO: 14027 CW 2022-03-19 1606 UA6CC         599 KR EU8R          599 0108
QSO: 14028 CW 2022-03-19 1606 UA6CC         599 KR ZF5T          599 0421
QSO: 14000 CW 2022-03-19 1607 UA6CC         599 KR YU1ML         599 0020
QSO: 14027 CW 2022-03-19 1607 UA6CC         599 KR EV6Z          599 0155
QSO: 14028 CW 2022-03-19 1608 UA6CC         599 KR DL7URH        599 0060
QSO: 14028 CW 2022-03-19 1609 UA6CC         599 KR NA3M          599 0089
QSO: 14000 CW 2022-03-19 1610 UA6CC         599 KR EA5/RV2A      599 0050
QSO: 14010 CW 2022-03-19 1612 UA6CC         599 KR 4Z4DX         599 0212
QSO: 14000 CW 2022-03-19 1614 UA6CC         599 KR UN7LAN        599 0186
QSO: 14004 CW 2022-03-19 1615 UA6CC         599 KR II8WRTC       599 0228
QSO: 14016 CW 2022-03-19 1620 UA6CC         599 KR NP2X          599 0210
QSO: 14023 CW 2022-03-19 1620 UA6CC         599 KR DL4ME         599 0166
QSO:  7000 CW 2022-03-19 1625 UA6CC         599 KR ZA1ME         599 0112
QSO:  7000 CW 2022-03-19 1626 UA6CC         599 KR YU1YV         599 0208
QSO:  7020 CW 2022-03-19 1626 UA6CC         599 KR ZL1IF         599 0184
QSO:  7020 CW 2022-03-19 1628 UA6CC         599 KR EW8OM         599 0266
QSO:  7020 CW 2022-03-19 1629 UA6CC         599 KR F6FLU         599 0112
QSO:  7020 CW 2022-03-19 1631 UA6CC         599 KR BY1CY         599 0100
QSO:  7000 CW 2022-03-19 1632 UA6CC         599 KR I6FDJ         599 0130
QSO:  7020 CW 2022-03-19 1636 UA6CC         599 KR BY4DX         599 0015
QSO:  7020 CW 2022-03-19 1638 UA6CC         599 KR LZ1MC         599 0125
QSO:  7007 CW 2022-03-19 1643 UA6CC         599 KR YU1RA         599 0063
QSO:  7024 CW 2022-03-19 1643 UA6CC         599 KR UP0L          599 0625
QSO:  7007 CW 2022-03-19 1645 UA6CC         599 KR UN0LM         599 0321
QSO:  7032 CW 2022-03-19 1647 UA6CC         599 KR OK1OA         599 0107
QSO:  7012 CW 2022-03-19 1649 UA6CC         599 KR HA8TP         599 0166
QSO:  7132 CW 2022-03-19 1649 UA6CC         599 KR YL3CW         599 0304
QSO:  7030 CW 2022-03-19 1651 UA6CC         599 KR OM4MW         599 0575
QSO:  7038 CW 2022-03-19 1652 UA6CC         599 KR PA3AAV        599 0616
QSO:  7019 CW 2022-03-19 1656 UA6CC         599 KR YR9F          599 0339
QSO:  7011 CW 2022-03-19 1659 UA6CC         599 KR UP5B          599 0314
QSO:  7023 CW 2022-03-19 1700 UA6CC         599 KR EW8DX         599 0358
QSO:  7023 CW 2022-03-19 1702 UA6CC         599 KR LZ6K          599 0330
QSO:  7023 CW 2022-03-19 1707 UA6CC         599 KR JA8RWU        599 0069
QSO:  7023 CW 2022-03-19 1708 UA6CC         599 KR BI8CZM        599 0140
QSO:  7023 CW 2022-03-19 1710 UA6CC         599 KR D1A           599 0011
QSO:  7023 CW 2022-03-19 1711 UA6CC         599 KR BG3ODZ        599 0041
QSO:  7023 CW 2022-03-19 1712 UA6CC         599 KR BA5CW         599 0107
QSO:  7023 CW 2022-03-19 1714 UA6CC         599 KR DF5EG         599 0253
QSO:  7023 CW 2022-03-19 1714 UA6CC         599 KR YL2TD         599 0089
QSO:  7000 CW 2022-03-19 1715 UA6CC         599 KR OK2QX         599 0215
QSO:  7020 CW 2022-03-19 1718 UA6CC         599 KR S53X          599 0540
QSO:  7000 CW 2022-03-19 1723 UA6CC         599 KR OK2MBP        599 0224
QSO:  7000 CW 2022-03-19 1725 UA6CC         599 KR UP4L          599 0395
QSO:  7011 CW 2022-03-19 1726 UA6CC         599 KR LZ5R          599 0548
QSO:  7029 CW 2022-03-19 1729 UA6CC         599 KR IK2PFL        599 0677
QSO:  7021 CW 2022-03-19 1737 UA6CC         599 KR OG7F          599 0482
QSO:  7020 CW 2022-03-19 1738 UA6CC         599 KR DL1THB        599 0074
QSO:  3518 CW 2022-03-19 1743 UA6CC         599 KR EU8R          599 0154
QSO:  3510 CW 2022-03-19 1755 UA6CC         599 KR LZ5XQ         599 0077
QSO:  3500 CW 2022-03-19 1758 UA6CC         599 KR Z35F          599 0042
QSO:  3500 CW 2022-03-19 1801 UA6CC         599 KR UN7LDR        599 0260
QSO:  3540 CW 2022-03-19 1801 UA6CC         599 KR PA3AAV        599 0753
QSO:  3543 CW 2022-03-19 1802 UA6CC         599 KR LZ9W          599 0032
QSO:  3500 CW 2022-03-19 1803 UA6CC         599 KR EU1AI         599 0017
QSO:  3506 CW 2022-03-19 1804 UA6CC         599 KR OE2S          599 0023
QSO:  3507 CW 2022-03-19 1811 UA6CC         599 KR UP0L          599 0780
QSO:  3528 CW 2022-03-19 1813 UA6CC         599 KR SD0W          599 0293
QSO:  3529 CW 2022-03-19 1824 UA6CC         599 KR YU5M          599 0029
QSO:  3500 CW 2022-03-19 1826 UA6CC         599 KR DL1BUG        599 0289
QSO:  3525 CW 2022-03-19 1828 UA6CC         599 KR EW8DX         599 0447
QSO:  3534 CW 2022-03-19 1830 UA6CC         599 KR UN9L          599 0404
QSO:  3508 CW 2022-03-19 1831 UA6CC         599 KR HG6O          599 0467
QSO:  3520 CW 2022-03-19 1832 UA6CC         599 KR OM4MW         599 0818
QSO:  3533 CW 2022-03-19 1841 UA6CC         599 KR IW3FVZ        599 0046
QSO:  3539 CW 2022-03-19 1842 UA6CC         599 KR EU8N          599 0150
QSO:  3551 CW 2022-03-19 1843 UA6CC         599 KR YL3CW         599 0514
QSO:  3532 CW 2022-03-19 1846 UA6CC         599 KR SQ8LUU        599 0101
QSO:  3527 CW 2022-03-19 1848 UA6CC         599 KR LZ5N          599 0279
QSO:  3500 CW 2022-03-19 1849 UA6CC         599 KR I6FDJ         599 0161
QSO:  3500 CW 2022-03-19 1851 UA6CC         599 KR UN7LAN        599 0316
QSO:  3526 CW 2022-03-19 1852 UA6CC         599 KR LZ6K          599 0503
QSO:  3525 CW 2022-03-19 1854 UA6CC         599 KR D1AZ          599 0020
QSO:  3526 CW 2022-03-19 1854 UA6CC         599 KR DF1MM         599 0077
QSO:  3519 CW 2022-03-19 1859 UA6CC         599 KR YR9F          599 0522
QSO:  3535 CW 2022-03-19 1901 UA6CC         599 KR S53X          599 0693
QSO:  3510 CW 2022-03-19 1905 UA6CC         599 KR HA5UX         599 0025
QSO:  3515 CW 2022-03-19 1928 UA6CC         599 KR UN0LM         599 0477
QSO:  3531 CW 2022-03-19 1928 UA6CC         599 KR OG7F          599 0707
QSO:  3509 CW 2022-03-19 1929 UA6CC         599 KR MU0MXF        599 0768
QSO:  3517 CW 2022-03-19 1936 UA6CC         599 KR EU8U          599 0501
QSO:  3524 CW 2022-03-19 1937 UA6CC         599 KR EW8OM         599 0474
QSO:  3537 CW 2022-03-19 1937 UA6CC         599 KR YU1RA         599 0228
QSO:  3544 CW 2022-03-19 1938 UA6CC         599 KR YU3A          599 0169
QSO:  3523 CW 2022-03-19 1939 UA6CC         599 KR YT5A          599 0899
QSO:  3520 CW 2022-03-19 1949 UA6CC         599 KR EU6RO         599 0201
QSO:  3520 CW 2022-03-19 1950 UA6CC         599 KR HG4I          599 0649
QSO:  3521 CW 2022-03-19 1950 UA6CC         599 KR LZ1MC         599 0185
QSO:  3520 CW 2022-03-19 1953 UA6CC         599 KR UT7MR         599 0050
QSO:  3520 CW 2022-03-19 1954 UA6CC         599 KR BY1CY         599 0035
QSO:  3520 CW 2022-03-19 1957 UA6CC         599 KR UP5B          599 0491
QSO:  3500 CW 2022-03-19 2001 UA6CC         599 KR EV6Z          599 0311
QSO:  1831 CW 2022-03-19 2004 UA6CC         599 KR UP4L          599 0583
QSO:  1832 CW 2022-03-19 2007 UA6CC         599 KR D1A           599 0102
QSO:  1800 CW 2022-03-19 2008 UA6CC         599 KR LZ1JZ         599 0031
QSO:  1832 CW 2022-03-19 2011 UA6CC         599 KR UN0LM         599 0557
QSO:  1832 CW 2022-03-19 2011 UA6CC         599 KR YT8A          599 0082
QSO:  1832 CW 2022-03-19 2014 UA6CC         599 KR DL7URH        599 0298
QSO:  1833 CW 2022-03-19 2014 UA6CC         599 KR SP2EWQ        599 0074
QSO:  1837 CW 2022-03-19 2024 UA6CC         599 KR E79D          599 0073
QSO:  1832 CW 2022-03-19 2026 UA6CC         599 KR EU6RO         599 0228
QSO:  1832 CW 2022-03-19 2028 UA6CC         599 KR EW8DX         599 0620
QSO:  1827 CW 2022-03-19 2031 UA6CC         599 KR HG7T          599 0014
QSO:  1838 CW 2022-03-19 2031 UA6CC         599 KR UN9L          599 0554
QSO:  1826 CW 2022-03-19 2032 UA6CC         599 KR YR9F          599 0638
QSO:  1822 CW 2022-03-19 2036 UA6CC         599 KR LZ5R          599 0818
QSO:  1825 CW 2022-03-19 2037 UA6CC         599 KR LZ144GO       599 0246
QSO:  1831 CW 2022-03-19 2038 UA6CC         599 KR LZ2GA         599 0095
QSO:  1835 CW 2022-03-19 2039 UA6CC         599 KR LZ3YY         599 0301
QSO:  1838 CW 2022-03-19 2043 UA6CC         599 KR EU8U          599 0618
QSO:  1835 CW 2022-03-19 2047 UA6CC         599 KR OG7F          599 0883
QSO:  1837 CW 2022-03-19 2058 UA6CC         599 KR LZ7X          599 0274
QSO:  1837 CW 2022-03-19 2100 UA6CC         599 KR YU3A          599 0222
QSO:  1800 CW 2022-03-19 2101 UA6CC         599 KR UN7LAN        599 0438
QSO:  1820 CW 2022-03-19 2102 UA6CC         599 KR UP0L          599 1099
QSO:  1830 CW 2022-03-19 2102 UA6CC         599 KR IK2PFL        599 1103
QSO:  1824 CW 2022-03-19 2103 UA6CC         599 KR S53X          599 0862
QSO:  1827 CW 2022-03-19 2103 UA6CC         599 KR LA0CX         599 0607
QSO:  1828 CW 2022-03-19 2106 UA6CC         599 KR LZ9W          599 0037
QSO:  3540 CW 2022-03-19 2111 UA6CC         599 KR E77EA         599 0523
QSO:  3529 CW 2022-03-19 2112 UA6CC         599 KR OL0A          599 0083
QSO:  3529 CW 2022-03-19 2113 UA6CC         599 KR IK2PFL        599 1117
QSO:  3500 CW 2022-03-19 2115 UA6CC         599 KR YU1YV         599 0413
QSO:  3519 CW 2022-03-19 2115 UA6CC         599 KR LZ5R          599 0886
QSO:  3504 CW 2022-03-19 2118 UA6CC         599 KR YO3HEX        599 0078
QSO:  3527 CW 2022-03-19 2119 UA6CC         599 KR LZ1QN         599 0709
QSO:  3531 CW 2022-03-19 2119 UA6CC         599 KR YU0W          599 0094
QSO:  3537 CW 2022-03-19 2120 UA6CC         599 KR LZ144GO       599 0367
QSO:  3549 CW 2022-03-19 2124 UA6CC         599 KR I2WIJ         599 0332
QSO:  3546 CW 2022-03-19 2125 UA6CC         599 KR UP4L          599 0710
QSO:  3524 CW 2022-03-19 2126 UA6CC         599 KR SP8FHK        599 0617
QSO:  3528 CW 2022-03-19 2126 UA6CC         599 KR IK1PMR        599 0020
QSO:  7001 CW 2022-03-19 2129 UA6CC         599 KR IZ2DII        599 0653
QSO:  7006 CW 2022-03-19 2131 UA6CC         599 KR NP2X          599 0449
QSO:  7006 CW 2022-03-19 2131 UA6CC         599 KR PY2NDX        599 0580
QSO:  7010 CW 2022-03-19 2132 UA6CC         599 KR I2WIJ         599 0342
QSO:  7013 CW 2022-03-19 2132 UA6CC         599 KR OK2BFN        599 0025
QSO:  7020 CW 2022-03-19 2134 UA6CC         599 KR PG2AA         599 0312
QSO:  7000 CW 2022-03-19 2136 UA6CC         599 KR Z33B          599 0388
QSO:  7015 CW 2022-03-19 2137 UA6CC         599 KR LZ3QE         599 0261
QSO:  7023 CW 2022-03-19 2141 UA6CC         599 KR BY1AS         599 0121
QSO:  7023 CW 2022-03-19 2141 UA6CC         599 KR JI1RXQ        599 0288
QSO:  7024 CW 2022-03-19 2141 UA6CC         599 KR YT4T          599 0488
QSO:  7001 CW 2022-03-19 2142 UA6CC         599 KR DL4FDM        599 0092
QSO:  7023 CW 2022-03-19 2142 UA6CC         599 KR LZ9W          599 0577
QSO:  7023 CW 2022-03-19 2143 UA6CC         599 KR YT4W          599 0676
QSO:  7000 CW 2022-03-19 2144 UA6CC         599 KR LZ2HT         599 0164
QSO:  7024 CW 2022-03-19 2144 UA6CC         599 KR YU2FG         599 0147
QSO:  7024 CW 2022-03-19 2145 UA6CC         599 KR YU1JF         599 0132
QSO:  7000 CW 2022-03-19 2146 UA6CC         599 KR F6EYB         599 0269
QSO:  7000 CW 2022-03-19 2147 UA6CC         599 KR YO8BDW        599 0040
QSO:  7023 CW 2022-03-19 2147 UA6CC         599 KR OK1VK         599 0566
QSO:  7024 CW 2022-03-19 2147 UA6CC         599 KR AA3B          599 0793
QSO:  7023 CW 2022-03-19 2148 UA6CC         599 KR F6AUS         599 0136
QSO:  7024 CW 2022-03-19 2149 UA6CC         599 KR PG6F          599 0109
QSO:  7040 CW 2022-03-19 2151 UA6CC         599 KR 3V8SS         599 0952
QSO:  7034 CW 2022-03-19 2152 UA6CC         599 KR EC5K          599 0222
QSO:  7005 CW 2022-03-19 2154 UA6CC         599 KR ZF5T          599 0792
QSO:  7033 CW 2022-03-19 2154 UA6CC         599 KR UN9L          599 0655
QSO:  7000 CW 2022-03-19 2158 UA6CC         599 KR YT5M          599 0517
QSO:  7029 CW 2022-03-19 2200 UA6CC         599 KR YO7CW         599 0116
QSO:  7001 CW 2022-03-19 2201 UA6CC         599 KR K1LZ          599 0191
QSO:  7014 CW 2022-03-19 2203 UA6CC         599 KR NG3R          599 0453
QSO:  7013 CW 2022-03-19 2204 UA6CC         599 KR DJ9MH         599 0051
QSO:  7013 CW 2022-03-19 2204 UA6CC         599 KR IK2EGL        599 0705
QSO:  7014 CW 2022-03-19 2206 UA6CC         599 KR I1RJP         599 0250
QSO:  7013 CW 2022-03-19 2207 UA6CC         599 KR DF0BV         599 0008
QSO:  7013 CW 2022-03-19 2207 UA6CC         599 KR DL8WAA        599 0135
