START-OF-LOG: 2.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: S41
CREATED-BY: Win-Test 4.28.0, modified by DXHF upload.
CALLSIGN: DL0XM
CLAIMED-SCORE: 1706550
OPERATORS: DE1PGL DG0LFG DK3WW DK7YY DL1LRM DL4WG DL5LYM DL5WS DL7AIG DL7URH
QSO: 14022 CW 2018-10-20 1509 DL0XM         599 S41    4X1VF         599 011
QSO:  7010 CW 2018-10-20 1509 DL0XM         599 S41    YU1ANO        599 004
QSO: 21026 CW 2018-10-20 1509 DL0XM         599 S41    DL0FA         599 H07
QSO:  7015 CW 2018-10-20 1509 DL0XM         599 S41    OL100R        599 004
QSO: 21026 CW 2018-10-20 1510 DL0XM         599 S41    K3ZO          599 014
QSO: 21026 CW 2018-10-20 1510 DL0XM         599 S41    W1END         599 003
QSO:  7016 CW 2018-10-20 1510 DL0XM         599 S41    IZ2QXG        599 011
QSO: 21026 CW 2018-10-20 1511 DL0XM         599 S41    DL0WH         599 A20
QSO: 21026 CW 2018-10-20 1512 DL0XM         599 S41    DL7YS         599 D06
QSO: 14027 CW 2018-10-20 1512 DL0XM         599 S41    UY5ZZ         599 019
QSO: 21026 CW 2018-10-20 1512 DL0XM         599 S41    DJ4KW         599 E34
QSO:  7033 CW 2018-10-20 1512 DL0XM         599 S41    EW6F          599 005
QSO:  3511 CW 2018-10-20 1513 DL0XM         599 S41    DL0GEO        599 L03
QSO: 21026 CW 2018-10-20 1513 DL0XM         599 S41    W8BZY         599 002
QSO: 21026 CW 2018-10-20 1513 DL0XM         599 S41    LZ1QV         599 011
QSO: 14036 CW 2018-10-20 1513 DL0XM         599 S41    LZ1ZF         599 019
QSO: 21026 CW 2018-10-20 1514 DL0XM         599 S41    E74X          599 011
QSO: 21026 CW 2018-10-20 1514 DL0XM         599 S41    K9NW          599 018
QSO:  7155 PH 2018-10-20 1515 DL0XM         59  S41    TA4CS         59  002
QSO: 14042 CW 2018-10-20 1515 DL0XM         599 S41    Z31NA         599 008
QSO: 21026 CW 2018-10-20 1516 DL0XM         599 S41    LZ4AW         599 018
QSO: 21026 CW 2018-10-20 1516 DL0XM         599 S41    DL1VDL        599 S06
QSO: 14047 CW 2018-10-20 1516 DL0XM         599 S41    W2TB          599 000
QSO:  7012 CW 2018-10-20 1516 DL0XM         599 S41    UN3M          599 001
QSO: 21026 CW 2018-10-20 1517 DL0XM         599 S41    DL1RPR        599 Y10
QSO:  7016 CW 2018-10-20 1517 DL0XM         599 S41    LZ1RW         599 011
QSO:  7030 CW 2018-10-20 1518 DL0XM         599 S41    S53V          599 015
QSO: 21026 CW 2018-10-20 1518 DL0XM         599 S41    AA3B          599 031
QSO: 14054 CW 2018-10-20 1518 DL0XM         599 S41    SV9RNG        599 008
QSO: 21026 CW 2018-10-20 1518 DL0XM         599 S41    VE3AT         599 015
QSO: 21026 CW 2018-10-20 1519 DL0XM         599 S41    DQ6Q          599 M30
QSO: 21026 CW 2018-10-20 1519 DL0XM         599 S41    W5GN          599 008
QSO:  7028 CW 2018-10-20 1519 DL0XM         599 S41    HA8TP         599 003
QSO: 21026 CW 2018-10-20 1519 DL0XM         599 S41    K1TGX         599 022
QSO:  7029 CW 2018-10-20 1520 DL0XM         599 S41    GU3HFN        599 003
QSO: 21026 CW 2018-10-20 1520 DL0XM         599 S41    W2LE          599 008
QSO: 14060 CW 2018-10-20 1520 DL0XM         599 S41    YO9AGI        599 004
QSO: 21026 CW 2018-10-20 1520 DL0XM         599 S41    DL7LX         599 D07
QSO: 21026 CW 2018-10-20 1521 DL0XM         599 S41    WK2G          599 001
QSO: 14051 CW 2018-10-20 1521 DL0XM         599 S41    YT2RX         599 022
QSO:  3517 CW 2018-10-20 1522 DL0XM         599 S41    YO7AKY        599 000
QSO: 21026 CW 2018-10-20 1523 DL0XM         599 S41    DL7UXD/P      599 D25
QSO: 14041 CW 2018-10-20 1523 DL0XM         599 S41    SV1JG         599 024
QSO:  7012 CW 2018-10-20 1524 DL0XM         599 S41    SM0LPO        599 012
QSO:  7017 CW 2018-10-20 1524 DL0XM         599 S41    4O/E73A       599 025
QSO: 14034 CW 2018-10-20 1524 DL0XM         599 S41    OY1CT         599 023
QSO:  3519 CW 2018-10-20 1524 DL0XM         599 S41    SO100N        599 014
QSO:  7019 CW 2018-10-20 1525 DL0XM         599 S41    Z35Y          599 002
QSO: 21026 CW 2018-10-20 1525 DL0XM         599 S41    Z33RW         599 010
QSO:  7037 CW 2018-10-20 1525 DL0XM         599 S41    LY5T          599 015
QSO:  3518 CW 2018-10-20 1525 DL0XM         599 S41    OZ0B          599 005
QSO: 21026 CW 2018-10-20 1526 DL0XM         599 S41    LZ2RS         599 017
QSO: 21026 CW 2018-10-20 1526 DL0XM         599 S41    K5LH          599 002
QSO: 14030 CW 2018-10-20 1527 DL0XM         599 S41    VE1OP         599 003
QSO:  7187 PH 2018-10-20 1527 DL0XM         59  S41    OP6A/P        59  000
QSO: 21026 CW 2018-10-20 1528 DL0XM         599 S41    E71EEE        599 011
QSO: 21026 CW 2018-10-20 1528 DL0XM         599 S41    DJ3JD         599 H03
QSO:  3523 CW 2018-10-20 1530 DL0XM         599 S41    OK7AZ         599 005
QSO:  7011 CW 2018-10-20 1530 DL0XM         599 S41    MW/DF8DX      599 027
QSO:  3526 CW 2018-10-20 1530 DL0XM         599 S41    LZ5XQ         599 003
QSO:  7034 CW 2018-10-20 1531 DL0XM         599 S41    E77EA         599 023
QSO:  7160 PH 2018-10-20 1532 DL0XM         59  S41    OE3K          59  028
QSO: 21026 CW 2018-10-20 1533 DL0XM         599 S41    K8GL          599 035
QSO: 21026 CW 2018-10-20 1533 DL0XM         599 S41    K8MFO         599 032
QSO: 21026 CW 2018-10-20 1533 DL0XM         599 S41    YT2AAA        599 044
QSO: 21026 CW 2018-10-20 1534 DL0XM         599 S41    DL3RHN        599 V22
QSO: 14259 PH 2018-10-20 1534 DL0XM         59  S41    ET3AA         59  000
QSO: 21026 CW 2018-10-20 1537 DL0XM         599 S41    DL2SWR        599 V13
QSO:  7033 CW 2018-10-20 1537 DL0XM         599 S41    F5ICC         599 015
QSO: 21026 CW 2018-10-20 1537 DL0XM         599 S41    DJ2IA         599 F43
QSO:  3520 CW 2018-10-20 1538 DL0XM         599 S41    OE8TED        599 036
QSO: 21026 CW 2018-10-20 1538 DL0XM         599 S41    YO9AGI        599 012
QSO: 21026 CW 2018-10-20 1539 DL0XM         599 S41    DL2RTU        599 Y11
QSO:  7014 CW 2018-10-20 1539 DL0XM         599 S41    YL3FW         599 026
QSO:  7012 CW 2018-10-20 1540 DL0XM         599 S41    G3OTK         599 010
QSO:  7024 CW 2018-10-20 1540 DL0XM         599 S41    PA2W          599 016
QSO: 21026 CW 2018-10-20 1541 DL0XM         599 S41    DL9GFB        599 V06
QSO:  7029 CW 2018-10-20 1542 DL0XM         599 S41    OZ7BQ         599 002
QSO:  3530 CW 2018-10-20 1542 DL0XM         599 S41    HB9DHG        599 014
QSO: 21026 CW 2018-10-20 1543 DL0XM         599 S41    K5QR          599 002
QSO:  3516 CW 2018-10-20 1543 DL0XM         599 S41    YL3GAZ        599 012
QSO:  3520 CW 2018-10-20 1544 DL0XM         599 S41    PA3AAV        599 002
QSO: 21025 CW 2018-10-20 1544 DL0XM         599 S41    CR3W          599 121
QSO:  7037 CW 2018-10-20 1545 DL0XM         599 S41    ES2MC         599 028
QSO:  7014 CW 2018-10-20 1546 DL0XM         599 S41    4K6FO         599 005
QSO: 21026 CW 2018-10-20 1546 DL0XM         599 S41    AE1N          599 011
QSO: 14287 PH 2018-10-20 1546 DL0XM         59  S41    CR5CEO        59  000
QSO: 21026 CW 2018-10-20 1548 DL0XM         599 S41    RA3YDA        599 062
QSO:  7024 CW 2018-10-20 1549 DL0XM         599 S41    EA3KU         599 026
QSO:  3515 CW 2018-10-20 1550 DL0XM         599 S41    LX/OO9O       599 015
QSO: 14174 PH 2018-10-20 1551 DL0XM         59  S41    EI6HZB        59  060
QSO: 21026 CW 2018-10-20 1551 DL0XM         599 S41    LZ9R          599 064
QSO:  7034 CW 2018-10-20 1551 DL0XM         599 S41    HB9DAX        599 009
QSO: 14269 PH 2018-10-20 1554 DL0XM         59  S41    YM3KC         59  018
QSO: 21026 CW 2018-10-20 1555 DL0XM         599 S41    NA8V          599 002
QSO:  3519 CW 2018-10-20 1555 DL0XM         599 S41    S57DX         599 021
QSO: 14252 PH 2018-10-20 1557 DL0XM         59  S41    9A5Y          59  080
QSO: 21029 CW 2018-10-20 1557 DL0XM         599 S41    PY2NY         599 002
QSO: 21026 CW 2018-10-20 1558 DL0XM         599 S41    K2FSH         599 001
QSO:  7030 CW 2018-10-20 1558 DL0XM         599 S41    YO6LB/P       599 000
QSO:  7018 CW 2018-10-20 1601 DL0XM         599 S41    9A2KD         599 003
QSO: 21235 PH 2018-10-20 1601 DL0XM         59  S41    FY/DL5FAB     59  022
QSO: 14018 CW 2018-10-20 1602 DL0XM         599 S41    SV1BJW        599 060
QSO: 14018 CW 2018-10-20 1602 DL0XM         599 S41    5B4AJX        599 011
QSO: 14018 CW 2018-10-20 1603 DL0XM         599 S41    IT9NAN        599 013
QSO: 14018 CW 2018-10-20 1603 DL0XM         599 S41    K6AR          599 032
QSO: 14018 CW 2018-10-20 1604 DL0XM         599 S41    IT9LKX        599 053
QSO: 14018 CW 2018-10-20 1604 DL0XM         599 S41    E71EEE        599 020
QSO: 14018 CW 2018-10-20 1604 DL0XM         599 S41    YL1S          599 058
QSO: 14018 CW 2018-10-20 1605 DL0XM         599 S41    S53EO         599 012
QSO: 14018 CW 2018-10-20 1605 DL0XM         599 S41    K4AVX         599 002
QSO: 14018 CW 2018-10-20 1606 DL0XM         599 S41    UG3G          599 011
QSO: 14018 CW 2018-10-20 1607 DL0XM         599 S41    VE9OA         599 014
QSO: 14018 CW 2018-10-20 1608 DL0XM         599 S41    DL4WA         599 X28
QSO: 14018 CW 2018-10-20 1608 DL0XM         599 S41    LZ8Z          599 026
QSO: 14018 CW 2018-10-20 1609 DL0XM         599 S41    K1ZZ          599 089
QSO: 14018 CW 2018-10-20 1609 DL0XM         599 S41    W5GN          599 055
QSO: 14018 CW 2018-10-20 1609 DL0XM         599 S41    SV1MF         599 019
QSO: 14018 CW 2018-10-20 1610 DL0XM         599 S41    WO9B          599 005
QSO: 14018 CW 2018-10-20 1610 DL0XM         599 S41    KC0W          599 012
QSO: 14018 CW 2018-10-20 1611 DL0XM         599 S41    W7OM          599 007
QSO: 14018 CW 2018-10-20 1611 DL0XM         599 S41    UA6CC         599 075
QSO: 14018 CW 2018-10-20 1611 DL0XM         599 S41    9A5Y          599 101
QSO: 14018 CW 2018-10-20 1612 DL0XM         599 S41    W1FM          599 032
QSO: 14018 CW 2018-10-20 1612 DL0XM         599 S41    N7DR          599 044
QSO: 14018 CW 2018-10-20 1612 DL0XM         599 S41    AC7JW         599 026
QSO: 14018 CW 2018-10-20 1612 DL0XM         599 S41    DL8CO         599 F33
QSO: 14018 CW 2018-10-20 1614 DL0XM         599 S41    VO1GRC        599 001
QSO: 14018 CW 2018-10-20 1614 DL0XM         599 S41    YL3IZ         599 065
QSO: 14018 CW 2018-10-20 1614 DL0XM         599 S41    UT0NT         599 013
QSO: 14018 CW 2018-10-20 1615 DL0XM         599 S41    LZ5DD         599 072
QSO: 14018 CW 2018-10-20 1615 DL0XM         599 S41    K3IE          599 010
QSO: 14018 CW 2018-10-20 1615 DL0XM         599 S41    UA3QGT        599 085
QSO: 14018 CW 2018-10-20 1617 DL0XM         599 S41    OR4K          599 007
QSO: 14018 CW 2018-10-20 1617 DL0XM         599 S41    EA1XT         591 107
QSO: 14018 CW 2018-10-20 1618 DL0XM         599 S41    K9NW          599 072
QSO: 14018 CW 2018-10-20 1618 DL0XM         599 S41    HA8EN         599 031
QSO: 14018 CW 2018-10-20 1619 DL0XM         599 S41    RZ9SZ         599 087
QSO: 14018 CW 2018-10-20 1619 DL0XM         599 S41    9A3VM         599 070
QSO: 14018 CW 2018-10-20 1620 DL0XM         599 S41    UC5D          599 057
QSO: 14018 CW 2018-10-20 1620 DL0XM         599 S41    YU2A          599 103
QSO: 14018 CW 2018-10-20 1620 DL0XM         599 S41    LZ1VKD        599 027
QSO: 14018 CW 2018-10-20 1620 DL0XM         599 S41    RL3F          599 037
QSO: 14018 CW 2018-10-20 1621 DL0XM         599 S41    UT4LW         599 123
QSO: 14018 CW 2018-10-20 1621 DL0XM         599 S41    EA5DNO        599 034
QSO: 14018 CW 2018-10-20 1622 DL0XM         599 S41    G3WPF         599 006
QSO:  7003 CW 2018-10-20 1622 DL0XM         339 S41    IS0ESG/QRP    599 000
QSO: 14018 CW 2018-10-20 1623 DL0XM         599 S41    KI0F          599 004
QSO: 14018 CW 2018-10-20 1623 DL0XM         599 S41    YO3LW         599 086
QSO: 14018 CW 2018-10-20 1623 DL0XM         599 S41    LZ4AW         599 113
QSO: 14018 CW 2018-10-20 1624 DL0XM         599 S41    K5QR          599 019
QSO: 14018 CW 2018-10-20 1624 DL0XM         599 S41    SV1AOW        599 001
QSO: 14018 CW 2018-10-20 1625 DL0XM         599 S41    YL7X          599 083
QSO: 14018 CW 2018-10-20 1625 DL0XM         599 S41    UR7MZ         599 087
QSO: 14018 CW 2018-10-20 1625 DL0XM         599 S41    M3M           599 024
QSO: 14018 CW 2018-10-20 1626 DL0XM         599 S41    N9CIQ         599 044
QSO: 14018 CW 2018-10-20 1626 DL0XM         599 S41    YO7CVL        599 021
QSO: 14018 CW 2018-10-20 1627 DL0XM         599 S41    UT8IBU        599 037
QSO: 14018 CW 2018-10-20 1628 DL0XM         599 S41    S57NL         599 007
QSO: 14018 CW 2018-10-20 1628 DL0XM         599 S41    NK3Y          599 030
QSO:  3558 CW 2018-10-20 1629 DL0XM         579 S41    IZ2MGN        599 000
QSO: 14018 CW 2018-10-20 1629 DL0XM         599 S41    RZ3Z          599 135
QSO: 14018 CW 2018-10-20 1629 DL0XM         599 S41    W1EQ          599 005
QSO: 14018 CW 2018-10-20 1629 DL0XM         599 S41    K5RIZ         599 068
QSO: 14018 CW 2018-10-20 1630 DL0XM         599 S41    K7IA          599 017
QSO: 14018 CW 2018-10-20 1630 DL0XM         599 S41    YU1FG         599 006
QSO: 14018 CW 2018-10-20 1630 DL0XM         599 S41    UT4U          599 139
QSO: 14018 CW 2018-10-20 1631 DL0XM         599 S41    LZ3R          599 021
QSO: 14018 CW 2018-10-20 1631 DL0XM         599 S41    VO1AW         599 050
QSO: 14018 CW 2018-10-20 1631 DL0XM         599 S41    LZ1DQ         599 052
QSO:  3768 PH 2018-10-20 1632 DL0XM         59  S41    HB0/DL1GLO    59  040
QSO: 14018 CW 2018-10-20 1632 DL0XM         599 S41    N9RV          599 124
QSO: 14018 CW 2018-10-20 1632 DL0XM         599 S41    YO4NF         599 079
QSO: 14018 CW 2018-10-20 1632 DL0XM         599 S41    DL2RNF        599 Y35
QSO: 14017 CW 2018-10-20 1635 DL0XM         599 S41    OZ0B          599 014
QSO:  3529 CW 2018-10-20 1636 DL0XM         599 S41    RK9LWA        599 003
QSO: 14017 CW 2018-10-20 1636 DL0XM         599 S41    EC1RS         599 011
QSO: 14017 CW 2018-10-20 1636 DL0XM         599 S41    LZ7DX         599 068
QSO: 14017 CW 2018-10-20 1636 DL0XM         599 S41    W7VJ          599 014
QSO: 14017 CW 2018-10-20 1637 DL0XM         599 S41    KR2AA         599 002
QSO:  3504 CW 2018-10-20 1637 DL0XM         599 S41    HZ1FI         599 038
QSO: 14017 CW 2018-10-20 1638 DL0XM         599 S41    DM3XI         599 X10
QSO:  3533 CW 2018-10-20 1638 DL0XM         599 S41    EV5A          599 046
QSO:  3535 CW 2018-10-20 1640 DL0XM         599 S41    RW3YS         599 000
QSO: 14017 CW 2018-10-20 1640 DL0XM         599 S41    W1EQ          599 008
QSO: 21017 CW 2018-10-20 1641 DL0XM         599 S41    HG7T          599 113
QSO: 14017 CW 2018-10-20 1641 DL0XM         599 S41    DL5YL         599 Y21
QSO: 14017 CW 2018-10-20 1642 DL0XM         599 S41    EA3KU         599 075
QSO: 14017 CW 2018-10-20 1642 DL0XM         599 S41    LZ1BP         599 072
QSO: 14017 CW 2018-10-20 1642 DL0XM         599 S41    KU7T          599 094
QSO: 14017 CW 2018-10-20 1643 DL0XM         599 S41    W0UO          599 021
QSO:  3543 CW 2018-10-20 1643 DL0XM         579 S41    OH6KD         599 000
QSO:  7029 CW 2018-10-20 1643 DL0XM         599 S41    CR5MEA        579 000
QSO:  3521 CW 2018-10-20 1644 DL0XM         599 S41    SF6W          599 056
QSO: 14004 CW 2018-10-20 1644 DL0XM         599 S41    AM9JAM        599 000
QSO:  7008 CW 2018-10-20 1645 DL0XM         599 S41    ZA1EM         599 003
QSO: 14054 CW 2018-10-20 1645 DL0XM         599 S41    Z33RW         599 088
QSO: 14014 CW 2018-10-20 1647 DL0XM         599 S41    E74Y          599 071
QSO: 14014 CW 2018-10-20 1647 DL0XM         599 S41    LZ4AA         599 111
QSO: 14014 CW 2018-10-20 1648 DL0XM         599 S41    UR5CC         599 026
QSO:  3556 CW 2018-10-20 1648 DL0XM         599 S41    ON4ADI        599 000
QSO: 14014 CW 2018-10-20 1648 DL0XM         599 S41    M0IHT         599 006
QSO: 14014 CW 2018-10-20 1648 DL0XM         599 S41    YU1ANO        599 072
QSO:  7175 PH 2018-10-20 1648 DL0XM         59  S41    GM8OFQ        59  000
QSO: 14014 CW 2018-10-20 1649 DL0XM         599 S41    RA3YDA        599 075
QSO: 14014 CW 2018-10-20 1649 DL0XM         599 S41    LZ2PS         599 070
QSO: 14014 CW 2018-10-20 1649 DL0XM         599 S41    AA3B          599 190
QSO: 14014 CW 2018-10-20 1650 DL0XM         599 S41    TF3VS         599 005
QSO: 14014 CW 2018-10-20 1651 DL0XM         599 S41    YO2CJX        599 016
QSO: 14014 CW 2018-10-20 1651 DL0XM         599 S41    Z32U          599 005
QSO:  7010 CW 2018-10-20 1651 DL0XM         599 S41    OM7LW         599 047
QSO: 14014 CW 2018-10-20 1654 DL0XM         599 S41    LZ9R          599 119
QSO: 14014 CW 2018-10-20 1654 DL0XM         599 S41    W1QK          599 003
QSO: 14014 CW 2018-10-20 1655 DL0XM         599 S41    DF6LI         599 Y15
QSO:  3512 CW 2018-10-20 1655 DL0XM         599 S41    LY4L          599 137
QSO: 14014 CW 2018-10-20 1655 DL0XM         599 S41    N9CK          599 054
QSO: 14014 CW 2018-10-20 1655 DL0XM         599 S41    YT4T          599 004
QSO: 14014 CW 2018-10-20 1656 DL0XM         599 S41    KW7D          599 015
QSO: 14014 CW 2018-10-20 1657 DL0XM         599 S41    N4AF          599 071
QSO: 14014 CW 2018-10-20 1657 DL0XM         599 S41    W2LE          599 061
QSO:  3715 PH 2018-10-20 1658 DL0XM         59  S41    TM2F          59  031
QSO: 14014 CW 2018-10-20 1659 DL0XM         599 S41    N5AW/0        599 057
QSO: 14014 CW 2018-10-20 1659 DL0XM         599 S41    N2KW          599 152
QSO: 21012 CW 2018-10-20 1700 DL0XM         599 S41    OH0X          599 001
QSO: 14014 CW 2018-10-20 1700 DL0XM         599 S41    K0EA          599 047
QSO:  3514 CW 2018-10-20 1701 DL0XM         599 S41    UT3V          599 022
QSO: 14022 CW 2018-10-20 1702 DL0XM         599 S41    YO9AGI        599 038
QSO: 14022 CW 2018-10-20 1703 DL0XM         599 S41    W1END         599 008
QSO: 14022 CW 2018-10-20 1705 DL0XM         599 S41    DM3PKK        599 B14
QSO: 14022 CW 2018-10-20 1706 DL0XM         599 S41    WB3AVD        599 011
QSO: 14022 CW 2018-10-20 1706 DL0XM         599 S41    K8MFO         599 112
QSO: 14022 CW 2018-10-20 1707 DL0XM         599 S41    K2ZR          599 006
QSO: 14022 CW 2018-10-20 1708 DL0XM         599 S41    K9MA          599 077
QSO: 14022 CW 2018-10-20 1708 DL0XM         599 S41    LY2NK         599 003
QSO: 14022 CW 2018-10-20 1710 DL0XM         599 S41    UT0CK         599 006
QSO: 14022 CW 2018-10-20 1711 DL0XM         599 S41    DL7UXG        599 D21
QSO: 14022 CW 2018-10-20 1712 DL0XM         599 S41    K2QBN         599 007
QSO: 14022 CW 2018-10-20 1712 DL0XM         599 S41    K7INA         599 008
QSO: 14022 CW 2018-10-20 1713 DL0XM         599 S41    KA3BMU        599 015
QSO: 14022 CW 2018-10-20 1713 DL0XM         599 S41    DL5KLX        599 D05
QSO:  3515 CW 2018-10-20 1714 DL0XM         599 S41    UA2FZ         599 015
QSO: 14022 CW 2018-10-20 1714 DL0XM         599 S41    W2CDO         599 021
QSO: 14022 CW 2018-10-20 1715 DL0XM         599 S41    VE3ICV        599 006
QSO: 14022 CW 2018-10-20 1716 DL0XM         599 S41    EA7AAW        599 045
QSO: 21011 CW 2018-10-20 1716 DL0XM         599 S41    EA8/EA4BQ     599 004
QSO: 14022 CW 2018-10-20 1716 DL0XM         599 S41    LZ2RS         599 097
QSO:  7008 CW 2018-10-20 1717 DL0XM         599 S41    UA2FZ         599 018
QSO: 14022 CW 2018-10-20 1717 DL0XM         599 S41    DL9GFB        599 V06
QSO: 14001 CW 2018-10-20 1720 DL0XM         599 S41    KH7XS         559 000
QSO: 14056 CW 2018-10-20 1722 DL0XM         599 S41    EA8/DL1DAW    599 049
QSO:  7016 CW 2018-10-20 1723 DL0XM         599 S41    IT9BDM        599 008
QSO: 21018 CW 2018-10-20 1728 DL0XM         599 S41    LU1DK         599 000
QSO:  7020 CW 2018-10-20 1729 DL0XM         599 S41    RT4P          599 096
QSO:  3541 CW 2018-10-20 1729 DL0XM         599 S41    ES2MC         599 086
QSO:  7020 CW 2018-10-20 1729 DL0XM         599 S41    YT2RX         599 109
QSO:  7020 CW 2018-10-20 1729 DL0XM         599 S41    LZ5DD         599 142
QSO:  7020 CW 2018-10-20 1730 DL0XM         599 S41    LZ1ND         599 139
QSO:  7020 CW 2018-10-20 1730 DL0XM         599 S41    RA3XCZ        599 043
QSO:  7020 CW 2018-10-20 1731 DL0XM         599 S41    RL4A          599 211
QSO:  7020 CW 2018-10-20 1731 DL0XM         599 S41    LZ4AW         599 164
QSO:  7020 CW 2018-10-20 1731 DL0XM         599 S41    UA3QGT        599 155
QSO:  7020 CW 2018-10-20 1731 DL0XM         599 S41    R7MM          599 007
QSO: 14222 PH 2018-10-20 1732 DL0XM         59  S41    PR7CPK        59  000
QSO:  7020 CW 2018-10-20 1732 DL0XM         599 S41    LZ5K          599 305
QSO:  7020 CW 2018-10-20 1732 DL0XM         599 S41    UA6CC         599 161
QSO:  7020 CW 2018-10-20 1732 DL0XM         599 S41    RX3VF         599 028
QSO:  7020 CW 2018-10-20 1733 DL0XM         599 S41    R3QA          599 138
QSO:  7020 CW 2018-10-20 1733 DL0XM         599 S41    R3VL          599 075
QSO:  7020 CW 2018-10-20 1734 DL0XM         599 S41    YU1ML         599 015
QSO:  7020 CW 2018-10-20 1735 DL0XM         599 S41    UT7E          599 087
QSO:  7020 CW 2018-10-20 1735 DL0XM         599 S41    UR5KO         599 058
QSO: 21026 CW 2018-10-20 1735 DL0XM         559 S41    KH7XS         599 000
QSO: 14326 PH 2018-10-20 1736 DL0XM         59  S41    PA3GCJ        59  000
QSO:  7020 CW 2018-10-20 1736 DL0XM         599 S41    RV3MR         599 010
QSO: 14250 PH 2018-10-20 1736 DL0XM         59  S41    CR3W          59  453
QSO:  7020 CW 2018-10-20 1736 DL0XM         599 S41    SP3CW         599 067
QSO:  7020 CW 2018-10-20 1737 DL0XM         599 S41    RM5W          599 009
QSO:  7020 CW 2018-10-20 1737 DL0XM         599 S41    HA3YGD        599 007
QSO:  7020 CW 2018-10-20 1738 DL0XM         599 S41    F4VSQ         599 025
QSO:  7020 CW 2018-10-20 1738 DL0XM         599 S41    LZ9R          599 161
QSO:  7020 CW 2018-10-20 1738 DL0XM         599 S41    EW6EN         599 062
QSO:  7020 CW 2018-10-20 1739 DL0XM         599 S41    UN1ZZZ        599 040
QSO:  7020 CW 2018-10-20 1740 DL0XM         599 S41    UR5XMM        599 058
QSO:  7020 CW 2018-10-20 1740 DL0XM         599 S41    UA9MA         599 102
QSO:  7020 CW 2018-10-20 1741 DL0XM         599 S41    HZ1FI         599 054
QSO:  7020 CW 2018-10-20 1741 DL0XM         599 S41    UA3R          599 038
QSO:  7020 CW 2018-10-20 1741 DL0XM         599 S41    UA6GO         599 076
QSO:  7020 CW 2018-10-20 1742 DL0XM         599 S41    UT4LW         599 205
QSO: 14009 CW 2018-10-20 1742 DL0XM         599 S41    7X5FG         599 000
QSO:  7020 CW 2018-10-20 1742 DL0XM         599 S41    RA5AQ         599 014
QSO:  7020 CW 2018-10-20 1743 DL0XM         599 S41    R4HC          599 156
QSO:  7020 CW 2018-10-20 1743 DL0XM         599 S41    UT7NW         599 124
QSO:  7020 CW 2018-10-20 1744 DL0XM         599 S41    RT3F          599 287
QSO: 14019 CW 2018-10-20 1744 DL0XM         599 S41    OL6P          599 047
QSO:  7020 CW 2018-10-20 1744 DL0XM         599 S41    YP5A          599 100
QSO:  7020 CW 2018-10-20 1744 DL0XM         599 S41    RW5CW         599 005
QSO:  7020 CW 2018-10-20 1745 DL0XM         599 S41    RA3NC         599 075
QSO:  7020 CW 2018-10-20 1745 DL0XM         599 S41    RU3TJ         599 046
QSO:  7020 CW 2018-10-20 1745 DL0XM         599 S41    EW1TZ         599 088
