START-OF-LOG: 2.0
CATEGORY: Single operator, CW, high power
CONTEST: WAG
CALLSIGN: K8MFO
CLUB: East Lansing DX Club
CLAIMED-SCORE: 163875
OPERATORS: K8MFO
CREATED-BY: N1MM Logger+ 1.0.7283.0, modified by DXHF upload.
QSO: 14002 CW 2018-10-20 1500 K8MFO         599 001  DL2F          599 F07
QSO: 21032 CW 2018-10-20 1620 K8MFO         599 080  DK1FT         599 P06
QSO: 21032 CW 2018-10-20 1620 K8MFO         599 081  DL2MM         599 P10
QSO: 21032 CW 2018-10-20 1621 K8MFO         599 082  DF8LY         599 F16
QSO: 21032 CW 2018-10-20 1622 K8MFO         599 083  DJ9DZ         599 N06
QSO: 21032 CW 2018-10-20 1622 K8MFO         599 084  DL1VDL        599 S06
QSO: 21032 CW 2018-10-20 1623 K8MFO         599 085  DJ6OZ         599 E18
QSO: 21032 CW 2018-10-20 1624 K8MFO         599 086  DL0WH         599 A20
QSO: 21032 CW 2018-10-20 1624 K8MFO         599 087  DL0BZA        599 C13
QSO: 21032 CW 2018-10-20 1625 K8MFO         599 088  DL1DTL        599 S01
QSO: 21032 CW 2018-10-20 1625 K8MFO         599 089  DF2DR         599 P14
QSO: 21032 CW 2018-10-20 1626 K8MFO         599 090  DL8CA         599 L23
QSO: 21022 CW 2018-10-20 1628 K8MFO         599 091  DL5YM         599 Y21
QSO: 21032 CW 2018-10-20 1630 K8MFO         599 092  DF8VO         599 Q05
QSO: 21032 CW 2018-10-20 1630 K8MFO         599 093  DP6T          599 F49
QSO: 21032 CW 2018-10-20 1632 K8MFO         599 094  DL9FBF        599 F16
QSO: 21032 CW 2018-10-20 1634 K8MFO         599 095  DL0LU         599 K06
QSO: 21032 CW 2018-10-20 1636 K8MFO         599 096  DL4WA         599 X28
QSO: 21032 CW 2018-10-20 1636 K8MFO         599 097  DK7A          599 Q05
QSO: 21032 CW 2018-10-20 1637 K8MFO         599 098  DO6LE         599 B02
QSO: 21032 CW 2018-10-20 1638 K8MFO         599 099  DF6PB         599 K14
QSO: 21014 CW 2018-10-20 1641 K8MFO         599 100  DK1X          599 F35
QSO: 21016 CW 2018-10-20 1643 K8MFO         599 101  DA0CCC        599 D23
QSO: 21010 CW 2018-10-20 1647 K8MFO         599 102  DL4YAO        599 C25
QSO: 14007 CW 2018-10-20 1654 K8MFO         599 103  DL1VDL        599 S06
QSO: 14007 CW 2018-10-20 1655 K8MFO         599 104  DP6T          599 F49
QSO: 14007 CW 2018-10-20 1656 K8MFO         599 105  DL1DSW        599 S04
QSO: 14007 CW 2018-10-20 1657 K8MFO         599 106  DH0AAC        599 H03
QSO: 14007 CW 2018-10-20 1658 K8MFO         599 107  DK5SF         599 Z46
QSO: 14008 CW 2018-10-20 1702 K8MFO         599 108  DH8VV         599 B25
QSO: 14009 CW 2018-10-20 1703 K8MFO         599 109  DR4A          599 F27
QSO: 14010 CW 2018-10-20 1704 K8MFO         599 110  DL2VK         599 U07
QSO: 14020 CW 2018-10-20 1705 K8MFO         599 111  DL9GFB        599 V06
QSO: 14022 CW 2018-10-20 1706 K8MFO         599 112  DL0XM         599 S41
QSO: 14026 CW 2018-10-20 1707 K8MFO         599 113  DM4MN         599 R03
QSO: 14030 CW 2018-10-20 1708 K8MFO         599 114  DK3DUA        599 S07
QSO: 14030 CW 2018-10-20 1709 K8MFO         599 115  DP9A          599 Y37
QSO: 14033 CW 2018-10-20 1710 K8MFO         599 116  DQ1V          599 V19
QSO: 14035 CW 2018-10-20 1711 K8MFO         599 117  DL5DBY        599 O16
QSO: 14040 CW 2018-10-20 1713 K8MFO         599 118  DM3PKK        599 B14
QSO: 14045 CW 2018-10-20 1714 K8MFO         599 119  DL2ANM        599 X41
QSO: 14014 CW 2018-10-20 1716 K8MFO         599 120  DK7GH         599 A05
QSO: 14017 CW 2018-10-20 1718 K8MFO         599 121  DL0FA         599 H07
QSO: 14023 CW 2018-10-20 1721 K8MFO         599 122  DF5BM         599 I13
QSO: 14023 CW 2018-10-20 1722 K8MFO         599 123  DR7T          599 O47
QSO: 14023 CW 2018-10-20 1722 K8MFO         599 124  DL0UM         599 O39
QSO: 14023 CW 2018-10-20 1723 K8MFO         599 125  DP1SL         599 H48
QSO: 14024 CW 2018-10-20 1725 K8MFO         599 126  DL3FK         599 F16
QSO: 14024 CW 2018-10-20 1726 K8MFO         599 127  DL6UHA        599 Y27
QSO: 14024 CW 2018-10-20 1726 K8MFO         599 128  DL2FQ         599 F16
QSO: 14024 CW 2018-10-20 1727 K8MFO         599 129  DL5RDP        599 C26
QSO: 14024 CW 2018-10-20 1728 K8MFO         599 130  DM3XI         599 X10
QSO: 14024 CW 2018-10-20 1729 K8MFO         599 131  DL2RTJ        599 X36
QSO: 14024 CW 2018-10-20 1729 K8MFO         599 132  DL6SRD        599 P37
QSO: 14024 CW 2018-10-20 1730 K8MFO         599 133  DK5GB         599 P24
QSO: 14024 CW 2018-10-20 1730 K8MFO         599 134  DL8CA         599 L23
QSO: 14024 CW 2018-10-20 1731 K8MFO         599 135  DK4WW         599 Y24
QSO: 14024 CW 2018-10-20 1731 K8MFO         599 136  DK7HA         599 E02
QSO: 14024 CW 2018-10-20 1732 K8MFO         599 137  DK4PL         599 S05
QSO: 14024 CW 2018-10-20 1733 K8MFO         599 138  DL7UXG        599 D21
QSO: 14024 CW 2018-10-20 1734 K8MFO         599 139  DL4MHA        599 C06
QSO: 14024 CW 2018-10-20 1734 K8MFO         599 140  DL0FTL        599 S27
QSO: 14024 CW 2018-10-20 1735 K8MFO         599 141  DL3DTH        599 S07
QSO: 14024 CW 2018-10-20 1736 K8MFO         599 142  DJ2IA         599 F43
QSO: 14024 CW 2018-10-20 1736 K8MFO         599 143  DK7A          599 Q05
QSO: 14024 CW 2018-10-20 1737 K8MFO         599 144  DL9FBF        599 F16
QSO: 14024 CW 2018-10-20 1737 K8MFO         599 145  DL1HZM        599 W18
QSO: 14024 CW 2018-10-20 1739 K8MFO         599 146  DL2BQV        599 Y19
QSO: 14024 CW 2018-10-20 1739 K8MFO         599 147  DF3XZ         599 E13
QSO: 14024 CW 2018-10-20 1740 K8MFO         599 148  DR8M          599 F27
QSO: 14024 CW 2018-10-20 1741 K8MFO         599 149  DM3A          599 Y01
QSO: 14024 CW 2018-10-20 1742 K8MFO         599 150  DL1DTL        599 S01
QSO: 14024 CW 2018-10-20 1742 K8MFO         599 151  DK6DL         599 038
QSO: 14024 CW 2018-10-20 1743 K8MFO         599 152  DL8DWW        599 S04
QSO: 14024 CW 2018-10-20 1743 K8MFO         599 153  DM2CEH        599 X07
QSO: 14024 CW 2018-10-20 1744 K8MFO         599 154  DK0HR         599 F32
QSO: 14024 CW 2018-10-20 1744 K8MFO         599 155  DL5JS         599 R01
QSO: 14024 CW 2018-10-20 1745 K8MFO         599 156  DL9LM         599 V14
QSO: 14024 CW 2018-10-20 1746 K8MFO         599 157  DL5WB         599 X09
QSO: 14024 CW 2018-10-20 1746 K8MFO         599 158  DJ3CS         599 X04
QSO: 14024 CW 2018-10-20 1747 K8MFO         599 159  DL1BUG        599 Y15
QSO: 14024 CW 2018-10-20 1747 K8MFO         599 160  DL1AVF        599 X34
QSO: 14024 CW 2018-10-20 1748 K8MFO         599 161  DM3ZM         599 Y28
QSO: 14024 CW 2018-10-20 1748 K8MFO         599 162  DJ3XA         599 V01
QSO: 14024 CW 2018-10-20 1749 K8MFO         599 163  DL6DQW        599 S01
QSO: 14024 CW 2018-10-20 1749 K8MFO         599 164  DL4UCS        599 X04
QSO: 14024 CW 2018-10-20 1751 K8MFO         599 165  DL3ZZA        599 D25
QSO: 14028 CW 2018-10-20 1755 K8MFO         599 166  DL7VEE        599 D26
QSO: 14034 CW 2018-10-20 1757 K8MFO         599 167  DJ2QV         599 C30
QSO: 14024 CW 2018-10-20 1759 K8MFO         599 168  DL1SXB        599 V14
QSO: 14011 CW 2018-10-20 1803 K8MFO         599 169  DL7AT         599 E38
QSO: 14017 CW 2018-10-20 1806 K8MFO         599 170  DL4DZ         599 O04
QSO: 14024 CW 2018-10-20 1807 K8MFO         599 171  DK5KK         599 L05
QSO: 14038 CW 2018-10-20 1811 K8MFO         599 172  DL2SWR        599 V13
QSO: 14044 CW 2018-10-20 1814 K8MFO         599 173  DL7UGN        599 Y22
QSO: 14039 CW 2018-10-20 1815 K8MFO         599 174  DL4SL         599 Y13
QSO: 14026 CW 2018-10-20 1816 K8MFO         599 175  DL5IAH        599 K09
QSO: 14017 CW 2018-10-20 1818 K8MFO         599 176  DL0GL         599 L03
QSO: 14015 CW 2018-10-20 1819 K8MFO         599 177  DL7JOM        599 Y07
QSO: 14015 CW 2018-10-20 1822 K8MFO         599 178  DJ1YFK        599 S07
QSO: 14023 CW 2018-10-20 1825 K8MFO         599 179  DK5DQ         599 O32
QSO: 14023 CW 2018-10-20 1826 K8MFO         599 180  DL1PQ         599 I40
QSO: 14023 CW 2018-10-20 1827 K8MFO         599 181  DF0DO         599 P43
QSO:  7006 CW 2018-10-20 1910 K8MFO         599 182  DF0RW         599 R17
QSO:  7015 CW 2018-10-20 1921 K8MFO         599 183  DL9GFB        599 V06
QSO:  7026 CW 2018-10-20 1926 K8MFO         599 184  DL2VK         599 U07
QSO:  7010 CW 2018-10-20 1934 K8MFO         599 185  DH8VV         599 B25
QSO:  7005 CW 2018-10-20 1934 K8MFO         599 186  DR5X          599 M11
QSO:  7031 CW 2018-10-20 1948 K8MFO         599 187  DK3T          599 N61
QSO:  7011 CW 2018-10-20 1950 K8MFO         599 188  DA0Y          599 P29
QSO:  7010 CW 2018-10-20 1950 K8MFO         599 189  DL1VDL        599 S06
QSO:  7003 CW 2018-10-20 1952 K8MFO         599 190  DL2RTJ        599 X36
QSO:  7027 CW 2018-10-20 1954 K8MFO         599 191  DL0GX         599 N40
QSO:  7030 CW 2018-10-20 1955 K8MFO         599 192  DL0GL         599 L03
QSO:  7035 CW 2018-10-20 1957 K8MFO         599 193  DK5KK         599 L05
QSO:  7031 CW 2018-10-20 1958 K8MFO         599 194  DJ9AO         599 X22
QSO:  7031 CW 2018-10-20 1959 K8MFO         599 195  DK5DQ         599 O32
QSO:  7025 CW 2018-10-20 2002 K8MFO         599 196  DL1BUG        599 Y15
QSO:  7036 CW 2018-10-20 2008 K8MFO         599 197  DL5JAN        599 S53
QSO:  7021 CW 2018-10-20 2010 K8MFO         599 198  DL8DWW        599 S04
QSO:  7019 CW 2018-10-20 2012 K8MFO         599 199  DL5ASK        599 X29
QSO:  7018 CW 2018-10-20 2014 K8MFO         599 200  DL4HRM        599 W35
QSO:  7015 CW 2018-10-20 2020 K8MFO         599 201  DM6WAN        599 S54
QSO:  7014 CW 2018-10-20 2023 K8MFO         599 202  DL6DQW        599 S01
QSO:  7017 CW 2018-10-20 2027 K8MFO         599 203  DK7VW         599 P62
QSO:  7032 CW 2018-10-20 2030 K8MFO         599 204  DL8QS         599 I30
QSO:  7030 CW 2018-10-20 2032 K8MFO         599 205  DK7A          599 Q05
QSO:  7027 CW 2018-10-20 2035 K8MFO         599 206  DR8M          599 F27
QSO:  7013 CW 2018-10-20 2040 K8MFO         599 207  DL4WA         599 X28
QSO:  7014 CW 2018-10-20 2041 K8MFO         599 208  DL2ZBO        599 NM
QSO:  7031 CW 2018-10-20 2045 K8MFO         599 209  DL5YM         599 Y21
QSO:  7031 CW 2018-10-20 2048 K8MFO         599 210  DM3A          599 Y01
QSO:  7024 CW 2018-10-20 2050 K8MFO         599 211  DK3DUA        599 S07
QSO:  7023 CW 2018-10-20 2051 K8MFO         599 212  DD2ML         599 C15
QSO:  7010 CW 2018-10-20 2053 K8MFO         599 213  DF3VM         599 Q05
QSO:  7010 CW 2018-10-20 2055 K8MFO         599 214  DH8BQA        599 Y19
QSO:  7021 CW 2018-10-20 2056 K8MFO         599 215  DR4A          599 F27
QSO:  7027 CW 2018-10-20 2058 K8MFO         599 216  DM3M          599 Q01
QSO:  7029 CW 2018-10-20 2059 K8MFO         599 217  DK2ZO         599 Z17
QSO:  7028 CW 2018-10-20 2100 K8MFO         599 218  DL8UD         599 E38
QSO:  7026 CW 2018-10-20 2101 K8MFO         599 219  DL6IAK        599 A36
QSO:  7020 CW 2018-10-20 2102 K8MFO         599 220  DF4XX         599 E38
QSO:  7017 CW 2018-10-20 2103 K8MFO         599 221  DF1LON        599 R11
QSO:  7013 CW 2018-10-20 2104 K8MFO         599 222  DL4ME         599 X30
QSO:  7029 CW 2018-10-20 2114 K8MFO         599 223  DF4XF         599 S48
QSO:  7029 CW 2018-10-20 2115 K8MFO         599 224  DL7VEE        599 D26
QSO:  7038 CW 2018-10-20 2117 K8MFO         599 225  DP9A          599 Y37
QSO:  7025 CW 2018-10-20 2119 K8MFO         599 226  DK5SF         599 Z46
QSO:  7021 CW 2018-10-20 2124 K8MFO         599 227  DF8AA         599 S21
QSO:  7008 CW 2018-10-20 2128 K8MFO         599 228  DF3XZ         599 E13
QSO:  7010 CW 2018-10-20 2128 K8MFO         599 229  DK2GZ         599 A36
QSO:  7014 CW 2018-10-20 2130 K8MFO         599 230  DL6RAI        599 U08
QSO:  7018 CW 2018-10-20 2132 K8MFO         599 231  DL0XM         599 S41
QSO:  7021 CW 2018-10-20 2133 K8MFO         599 232  DL5ARM        599 X33
QSO:  7023 CW 2018-10-20 2134 K8MFO         599 233  DJ3XA         599 V01
QSO:  7031 CW 2018-10-20 2135 K8MFO         599 234  DF8AE         599 N01
QSO:  7038 CW 2018-10-20 2137 K8MFO         599 235  DL0UM         599 O39
QSO:  7027 CW 2018-10-20 2139 K8MFO         599 236  DL3AMI        599 X04
QSO:  7023 CW 2018-10-20 2142 K8MFO         599 237  DL5SDN        599 P15
QSO:  7008 CW 2018-10-20 2144 K8MFO         599 238  DL3JAN        599 S07
QSO:  7008 CW 2018-10-20 2145 K8MFO         599 239  DL1WA         599 X28
QSO:  7009 CW 2018-10-20 2147 K8MFO         599 240  DL3SYA        599 V14
QSO:  7013 CW 2018-10-20 2148 K8MFO         599 241  DL9FBF        599 F16
QSO:  7014 CW 2018-10-20 2148 K8MFO         599 242  DM3PKK        599 B14
QSO:  7015 CW 2018-10-20 2149 K8MFO         599 243  DL6JZ         599 S07
QSO:  7016 CW 2018-10-20 2150 K8MFO         599 244  DR7T          599 O47
QSO:  7017 CW 2018-10-20 2154 K8MFO         599 245  DH0F          599 B09
QSO:  7020 CW 2018-10-20 2155 K8MFO         599 246  DL5YL         599 Y21
QSO:  7022 CW 2018-10-20 2156 K8MFO         599 247  DF6PB         599 K14
QSO:  7025 CW 2018-10-20 2157 K8MFO         599 248  DL4EDB        599 L17
QSO:  7026 CW 2018-10-20 2158 K8MFO         599 249  DL3AZ         599 F71
QSO:  7027 CW 2018-10-20 2159 K8MFO         599 250  DL4UNY        599 X34
QSO:  7028 CW 2018-10-20 2200 K8MFO         599 251  DJ6OL         599 H05
QSO:  7030 CW 2018-10-20 2202 K8MFO         599 252  DL0MBG        599 X16
QSO:  7033 CW 2018-10-20 2204 K8MFO         599 253  DL7ARV        599 Y10
QSO:  7032 CW 2018-10-20 2204 K8MFO         599 254  DL1VJL        599 S01
QSO:  7029 CW 2018-10-20 2205 K8MFO         599 255  DJ9DZ         599 N06
QSO:  7027 CW 2018-10-20 2207 K8MFO         599 256  DQ1V          599 V19
QSO:  7024 CW 2018-10-20 2208 K8MFO         599 257  DL8FA         599 H07
QSO:  7024 CW 2018-10-20 2209 K8MFO         599 258  DR0W          599 T13
QSO:  7017 CW 2018-10-20 2213 K8MFO         599 259  DL7VHP        599 Y34
QSO:  7012 CW 2018-10-20 2215 K8MFO         599 260  DF5BM         599 I13
QSO:  7008 CW 2018-10-20 2217 K8MFO         599 261  DL3DRN        599 S27
QSO:  7005 CW 2018-10-20 2217 K8MFO         599 262  DJ2QV         599 C30
QSO:  7001 CW 2018-10-20 2218 K8MFO         599 263  DL1DXA        599 S07
QSO:  7019 CW 2018-10-20 2220 K8MFO         599 264  DM4MN         599 R03
QSO:  3508 CW 2018-10-20 2221 K8MFO         599 265  DL0UM         599 O39
QSO:  3528 CW 2018-10-20 2225 K8MFO         599 266  DL0MBG        599 X16
QSO:  3534 CW 2018-10-20 2227 K8MFO         599 267  DF3VM         599 Q05
QSO:  3525 CW 2018-10-20 2233 K8MFO         599 268  DJ6OZ         599 E18
QSO:  3525 CW 2018-10-20 2234 K8MFO         599 269  DL2RTJ        599 X36
QSO:  3524 CW 2018-10-20 2235 K8MFO         599 270  DH8BQA        599 Y19
QSO:  3524 CW 2018-10-20 2236 K8MFO         599 271  DQ6Q          599 M30
QSO:  3517 CW 2018-10-20 2239 K8MFO         599 272  DJ9AO         599 X22
QSO:  3516 CW 2018-10-20 2240 K8MFO         599 273  DR0W          599 T13
QSO:  3513 CW 2018-10-20 2242 K8MFO         599 274  DL6DQW        599 S01
QSO:  3512 CW 2018-10-20 2242 K8MFO         599 275  DR7T          599 O47
QSO:  3511 CW 2018-10-20 2244 K8MFO         599 276  DJ2QV         599 C30
QSO:  3507 CW 2018-10-20 2244 K8MFO         599 277  DK1X          599 F35
QSO:  3519 CW 2018-10-20 2248 K8MFO         599 278  DK7A          599 Q05
QSO:  3521 CW 2018-10-20 2250 K8MFO         599 279  DL3DTH        599 S07
QSO:  3526 CW 2018-10-20 2251 K8MFO         599 280  DF4XX         599 E38
QSO:  3528 CW 2018-10-20 2252 K8MFO         599 281  DM3C          599 V22
QSO:  3532 CW 2018-10-20 2254 K8MFO         599 282  DJ8RS         599 V06
QSO:  3533 CW 2018-10-20 2256 K8MFO         599 283  DF8AA         599 S21
QSO:  3535 CW 2018-10-20 2257 K8MFO         599 284  DL0GX         599 N40
QSO:  3536 CW 2018-10-20 2258 K8MFO         599 285  DL5YM         599 Y21
QSO:  3539 CW 2018-10-20 2259 K8MFO         599 286  DK5KK         599 L05
QSO:  3521 CW 2018-10-20 2303 K8MFO         599 287  DL1VDL        599 S06
QSO:  3513 CW 2018-10-20 2306 K8MFO         599 288  DM5A          599 S02
QSO:  3513 CW 2018-10-20 2309 K8MFO         599 289  DL9GFB        599 V06
QSO:  3512 CW 2018-10-20 2309 K8MFO         599 290  DL6AG         599 S44
QSO:  3510 CW 2018-10-20 2311 K8MFO         599 291  DP9A          599 Y37
QSO:  3505 CW 2018-10-20 2312 K8MFO         599 292  DL2F          599 F07
QSO:  3532 CW 2018-10-20 2316 K8MFO         599 293  DL0FA         599 H07
QSO:  3531 CW 2018-10-20 2317 K8MFO         599 294  DM4MN         599 R03
QSO:  3529 CW 2018-10-20 2319 K8MFO         599 295  DJ9MH         599 B11
QSO:  3528 CW 2018-10-20 2320 K8MFO         599 296  DQ1V          599 V19
QSO:  3525 CW 2018-10-20 2321 K8MFO         599 297  DK3DUA        599 S07
QSO:  3522 CW 2018-10-20 2324 K8MFO         599 298  DL1WA         599 X28
QSO:  3507 CW 2018-10-20 2328 K8MFO         599 299  DA0CCC        599 D23
QSO:  3506 CW 2018-10-20 2330 K8MFO         599 300  DL1TSM        599 S07
QSO:  3504 CW 2018-10-20 2330 K8MFO         599 301  DA0Y          599 P29
QSO:  3532 CW 2018-10-20 2333 K8MFO         599 302  DF5BM         599 I13
QSO:  3526 CW 2018-10-20 2336 K8MFO         599 303  DL3SYA        599 V14
QSO:  3519 CW 2018-10-20 2340 K8MFO         599 304  DM3A          599 Y01
QSO:  3518 CW 2018-10-20 2341 K8MFO         599 305  DL5JQ         599 L05
QSO:  3514 CW 2018-10-20 2343 K8MFO         599 306  DP6T          599 F49
QSO:  3511 CW 2018-10-20 2345 K8MFO         599 307  DL0MCM        599 MCM
QSO:  3508 CW 2018-10-20 2349 K8MFO         599 309  DL7UPN        599 C16
QSO:  3535 CW 2018-10-20 2356 K8MFO         599 310  DL1BUG        599 Y15
QSO:  3532 CW 2018-10-20 2358 K8MFO         599 311  DF0RW         599 R17
QSO:  3508 CW 2018-10-21 0002 K8MFO         599 312  DL2RNS        599 Y07
QSO:  3507 CW 2018-10-21 0003 K8MFO         599 313  DL1NKS        599 B24
QSO:  3510 CW 2018-10-21 0014 K8MFO         599 314  DJ9DZ         599 N06
QSO:  3533 CW 2018-10-21 0018 K8MFO         599 315  DL0XM         599 S41
QSO:  3536 CW 2018-10-21 0027 K8MFO         599 316  DL8UD         599 E38
QSO:  3525 CW 2018-10-21 0032 K8MFO         599 317  DL4HRM        599 W35
QSO:  3515 CW 2018-10-21 0036 K8MFO         599 318  DL7AT         599 E38
QSO:  3513 CW 2018-10-21 0038 K8MFO         599 319  DK0SU         599 P11
QSO:  3517 CW 2018-10-21 0047 K8MFO         599 320  DL9GCG        599 P03
QSO:  3518 CW 2018-10-21 0053 K8MFO         599 321  DL4WA         599 X28
QSO:  3525 CW 2018-10-21 0055 K8MFO         599 322  DJ1SL         599 H48
