START-OF-LOG: 3.0
CATEGORY: Multi operator
CONTEST: WAG
SPECIFIC: Q05
CALLSIGN: DK8R
CLAIMED-SCORE: 240996
CREATED-BY: UcxLog 7.87, modified by DXHF upload.
OPERATORS: DC2VE DL6TR DF2GB DL9UP
CLUB: BAVARIAN CONTEST CLUB
QSO: 14000 PH 2018-10-20 1506 DK8R          59  Q05    RZ3Z          59  009
QSO: 14000 PH 2018-10-20 1507 DK8R          59  Q05    R3LC          59  005
QSO: 14000 PH 2018-10-20 1507 DK8R          59  Q05    KA8Q          59  001
QSO: 14000 PH 2018-10-20 1507 DK8R          59  Q05    AE2JL         59  003
QSO: 14000 PH 2018-10-20 1509 DK8R          59  Q05    W2YP          59  002
QSO: 14000 PH 2018-10-20 1512 DK8R          59  Q05    DG7LAN/P      59  M21
QSO: 14000 PH 2018-10-20 1515 DK8R          59  Q05    K4RU          59  005
QSO: 14000 PH 2018-10-20 1515 DK8R          59  Q05    DP4E          59  N62
QSO: 14000 PH 2018-10-20 1516 DK8R          59  Q05    NK3Y          59  006
QSO: 14000 PH 2018-10-20 1517 DK8R          59  Q05    KK6TBN        59  003
QSO: 14000 PH 2018-10-20 1518 DK8R          59  Q05    DF9TW         59  K09
QSO: 14000 PH 2018-10-20 1520 DK8R          59  Q05    AK4VQ         59  000
QSO: 14000 PH 2018-10-20 1522 DK8R          59  Q05    DJ6HR         59  Q21
QSO: 14000 PH 2018-10-20 1522 DK8R          59  Q05    N4UP          59  001
QSO: 14000 PH 2018-10-20 1523 DK8R          59  Q05    DK8K          59  Q07
QSO: 14000 PH 2018-10-20 1526 DK8R          59  Q05    RK3T          59  022
QSO: 14000 PH 2018-10-20 1527 DK8R          59  Q05    SM5NQB        59  009
QSO: 14000 PH 2018-10-20 1529 DK8R          59  Q05    LC9A          59  007
QSO: 14000 PH 2018-10-20 1531 DK8R          59  Q05    ES1TI         59  000
QSO: 14000 PH 2018-10-20 1536 DK8R          59  Q05    DK6BA         59  N47
QSO: 14000 PH 2018-10-20 1538 DK8R          59  Q05    DH0F          59  B09
QSO: 14000 PH 2018-10-20 1538 DK8R          59  Q05    DF2F          59  L06
QSO: 14000 PH 2018-10-20 1539 DK8R          59  Q05    DR0W          59  T13
QSO: 14000 PH 2018-10-20 1541 DK8R          59  Q05    RM7C          59  071
QSO: 14000 PH 2018-10-20 1543 DK8R          59  Q05    DL0BX         59  N17
QSO: 14000 PH 2018-10-20 1544 DK8R          59  Q05    DK3T          59  N71
QSO: 14000 PH 2018-10-20 1545 DK8R          59  Q05    DL2VK         59  U07
QSO: 14000 PH 2018-10-20 1554 DK8R          59  Q05    UA1D          59  007
QSO: 14000 PH 2018-10-20 1600 DK8R          59  Q05    UT7NW         59  053
QSO: 14000 PH 2018-10-20 1601 DK8R          59  Q05    UR4QFP        59  023
QSO: 14000 PH 2018-10-20 1601 DK8R          59  Q05    UR3QSW        59  037
QSO: 14000 PH 2018-10-20 1602 DK8R          59  Q05    US1UU         59  008
QSO: 14000 PH 2018-10-20 1602 DK8R          59  Q05    YO3AS         59  007
QSO: 14000 PH 2018-10-20 1605 DK8R          59  Q05    YO6GUU        59  019
QSO: 14000 PH 2018-10-20 1605 DK8R          59  Q05    UX3IT         59  028
QSO: 14000 PH 2018-10-20 1606 DK8R          59  Q05    US3LX         59  014
QSO: 14000 PH 2018-10-20 1610 DK8R          59  Q05    EA5/DH0YAH    59  001
QSO: 14000 PH 2018-10-20 1611 DK8R          59  Q05    DK2YL         59  Q05
QSO: 14000 PH 2018-10-20 1613 DK8R          59  Q05    K0EA          59  011
QSO: 14000 PH 2018-10-20 1617 DK8R          59  Q05    KB4GEY        59  033
QSO: 14000 PH 2018-10-20 1617 DK8R          59  Q05    N8SDR         59  012
QSO: 14000 PH 2018-10-20 1619 DK8R          59  Q05    KE0GXQ        59  000
QSO: 14000 PH 2018-10-20 1620 DK8R          59  Q05    TF3DT         59  025
QSO: 14000 PH 2018-10-20 1621 DK8R          59  Q05    KA1JBE        59  015
QSO: 14000 PH 2018-10-20 1621 DK8R          59  Q05    LZ2PS         59  056
QSO: 14000 PH 2018-10-20 1622 DK8R          59  Q05    N1TIZ         59  002
QSO: 14000 PH 2018-10-20 1622 DK8R          59  Q05    NG4V          59  012
QSO: 14000 PH 2018-10-20 1623 DK8R          59  Q05    IZ3SQW        59  048
QSO: 14000 PH 2018-10-20 1623 DK8R          59  Q05    DK0FR         59  A05
QSO: 14000 PH 2018-10-20 1623 DK8R          59  Q05    SP9QMP        59  003
QSO: 14000 PH 2018-10-20 1624 DK8R          59  Q05    K6YRA         59  011
QSO: 14000 PH 2018-10-20 1625 DK8R          59  Q05    DL2SWR        59  V13
QSO: 14000 PH 2018-10-20 1626 DK8R          59  Q05    K2UR          59  008
QSO: 14000 PH 2018-10-20 1628 DK8R          59  Q05    VY2GF         59  057
QSO: 14000 PH 2018-10-20 1631 DK8R          59  Q05    VE4VZ         59  003
QSO: 14000 PH 2018-10-20 1631 DK8R          59  Q05    WE2N          59  001
QSO: 14000 PH 2018-10-20 1633 DK8R          59  Q05    AC8VU         59  010
QSO: 14000 PH 2018-10-20 1633 DK8R          59  Q05    Z36TT         59  005
QSO: 14000 PH 2018-10-20 1634 DK8R          59  Q05    WT8W          59  001
QSO: 14000 PH 2018-10-20 1634 DK8R          59  Q05    W3TJW         59  005
QSO: 14000 PH 2018-10-20 1635 DK8R          59  Q05    DL1NPG        59  V22
QSO: 14000 PH 2018-10-20 1636 DK8R          59  Q05    EA7FR         59  001
QSO: 14000 PH 2018-10-20 1637 DK8R          59  Q05    KC5CMX        59  002
QSO: 14000 PH 2018-10-20 1637 DK8R          59  Q05    W6AFA         59  003
QSO: 14000 PH 2018-10-20 1638 DK8R          59  Q05    VA3UU         59  002
QSO: 14000 PH 2018-10-20 1639 DK8R          59  Q05    VE4PDX        59  012
QSO: 14000 PH 2018-10-20 1640 DK8R          59  Q05    DK4QT         59  N01
QSO: 14000 PH 2018-10-20 1641 DK8R          59  Q05    DL1JGO        59  S64
QSO: 14000 PH 2018-10-20 1644 DK8R          59  Q05    LZ9V          59  048
QSO: 14000 PH 2018-10-20 1645 DK8R          59  Q05    DF5F          59  O16
QSO: 14000 PH 2018-10-20 1646 DK8R          59  Q05    FY/DL5FAB     59  065
QSO: 14000 PH 2018-10-20 1646 DK8R          59  Q05    AE3DX         59  001
QSO: 14000 PH 2018-10-20 1647 DK8R          59  Q05    N8EGZ         59  005
QSO: 14000 PH 2018-10-20 1647 DK8R          59  Q05    TA4RC         59  003
