START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ALPE ADRIA VHF - Official results - VHFManager
CALLSIGN: OK2CMZ
CATEGORY: 145 MHz - fixed and portable stations /max. PWR : 50W OUTPUT
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2022-08-07 0708 OK2CMZ        59  1 JN89JT   OK2KPD        59  4 JO80OB  
QSO: 144300 PH 2022-08-07 0710 OK2CMZ        59  2 JN89JT   OK2VPA        59  3 JN89WW  
QSO: 144300 PH 2022-08-07 0711 OK2CMZ        59  3 JN89JT   OK2UGG        59  1 JN89FN  
QSO: 144300 PH 2022-08-07 0713 OK2CMZ        59  4 JN89JT   OK2PIM        59  1 JN89VI  
QSO: 144300 PH 2022-08-07 0718 OK2CMZ        59  5 JN89JT   OM3CQF        59  18 JN88RT 
QSO: 144300 PH 2022-08-07 0721 OK2CMZ        59  6 JN89JT   OK1NPF        59  19 JO70SQ 
QSO: 144300 PH 2022-08-07 0724 OK2CMZ        59  7 JN89JT   OK2KGU        59  7 JN89IG  
QSO: 144300 PH 2022-08-07 0730 OK2CMZ        59  8 JN89JT   HA2R          59  80 JN87UE 
QSO: 144300 PH 2022-08-07 0742 OK2CMZ        59  9 JN89JT   OM3W          59  104 JN99CH
QSO: 144300 PH 2022-08-07 0744 OK2CMZ        59  10 JN89JT  OK2RAS        59  13 JN99FP 
QSO: 144300 PH 2022-08-07 0746 OK2CMZ        59  11 JN89JT  OK2BJW        59  9 JN89SM  
QSO: 144300 PH 2022-08-07 0750 OK2CMZ        59  12 JN89JT  OK1DJE        59  1 JN89HU  
QSO: 144300 PH 2022-08-07 0752 OK2CMZ        59  13 JN89JT  OK1DPA        59  14 JN89IV 
QSO: 144300 PH 2022-08-07 0753 OK2CMZ        59  14 JN89JT  OM6TX         59  28 JN99JK 
QSO: 144300 PH 2022-08-07 0758 OK2CMZ        59  15 JN89JT  OK1KQH        59  59 JN79GU 
QSO: 144300 PH 2022-08-07 0803 OK2CMZ        59  16 JN89JT  OK7O          59  110 JN69OU
QSO: 144300 PH 2022-08-07 0809 OK2CMZ        59  17 JN89JT  SP9KDA        59  99 JO90PP 
QSO: 144100 CW 2022-08-07 0812 OK2CMZ        599 18 JN89JT  OK6TW         599 30 JN89JM 
