START-OF-LOG: 3.0
CONTEST: ARRL-VHF-JAN
LOCATION: OR
CALLSIGN: K7YO
CATEGORY-MODE: MIXED
CATEGORY-BAND: ALL
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CREATED-BY: VHFCONT 3.0B COPYRIGHT 6/14/2002 KEN R. MASON KC6TEU
CLUB: Pacific Northwest VHF Society
OPERATORS: K7YO
HQ-CATEGORY: Single Operator, Low Power
HQ-GRID-LOCATOR: CN85NS
QSO: 144 PH 2021-01-16 1932 K7YO CN85 K7JPF CN85
QSO: 144 PH 2021-01-16 1933 K7YO CN85 WB7SDX CN85
QSO: 144 PH 2021-01-16 1933 K7YO CN85 WA7DRO CN85
QSO: 144 PH 2021-01-16 1934 K7YO CN85 WA6NFJ CN85
QSO: 144 PH 2021-01-16 1934 K7YO CN85 AA7EA CN85
QSO: 144 PH 2021-01-16 1935 K7YO CN85 WA7EWT CN85
QSO: 144 PH 2021-01-16 1936 K7YO CN85 K7VIT CN85
QSO: 144 PH 2021-01-16 1938 K7YO CN85 W7QH CN84
QSO: 144 PH 2021-01-16 1938 K7YO CN85 KC7OOY/R CN85
QSO: 144 PH 2021-01-16 1939 K7YO CN85 K7IW CN85
QSO: 1.2G PH 2021-01-16 1942 K7YO CN85 KE7MSU/R CN85
QSO: 1.2G PH 2021-01-16 1944 K7YO CN85 WZ8T CN85
QSO: 222 PH 2021-01-16 2017 K7YO CN85 KC7OOY/R CN85
QSO: 222 PH 2021-01-16 2040 K7YO CN85 K7CVU CN85
QSO: 1.2G PH 2021-01-16 2047 K7YO CN85 K7CVU CN85
QSO: 144 FM 2021-01-16 2049 K7YO CN85 KG7SU CN85
QSO: 144 FM 2021-01-16 2049 K7YO CN85 KJ7AXA CN85
QSO: 144 FM 2021-01-16 2057 K7YO CN85 N7DB CN85
QSO: 222 PH 2021-01-16 2102 K7YO CN85 N7DB CN85
QSO: 222 FM 2021-01-16 2103 K7YO CN85 KE7MSU/R CN85
QSO: 144 FM 2021-01-16 2104 K7YO CN85 N7ZZE CN85
QSO: 50 PH 2021-01-16 2110 K7YO CN85 WZ8T CN85
QSO: 50 PH 2021-01-16 2110 K7YO CN85 WA6NFJ CN85
QSO: 222 PH 2021-01-16 2112 K7YO CN85 WZ8T CN85
QSO: 144 PH 2021-01-16 2123 K7YO CN85 NL7GW CN85
QSO: 144 PH 2021-01-16 2127 K7YO CN85 KL7XL CN86
QSO: 144 PH 2021-01-16 2128 K7YO CN85 N7QOZ CN87
QSO: 144 PH 2021-01-16 2133 K7YO CN85 K7AHR CN85
QSO: 144 PH 2021-01-16 2133 K7YO CN85 K7SF CN85
QSO: 1.2G PH 2021-01-16 2137 K7YO CN85 NL7GW CN85
QSO: 1.2G PH 2021-01-16 2138 K7YO CN85 K0JJ CN85
QSO: 144 PH 2021-01-16 2146 K7YO CN85 K0JJ CN85
QSO: 144 PH 2021-01-16 2156 K7YO CN85 NR7Y CN85
QSO: 144 PH 2021-01-16 2157 K7YO CN85 KE7MSU/R CN85
QSO: 144 PH 2021-01-16 2227 K7YO CN85 N7MWV CN86
QSO: 144 PH 2021-01-16 2227 K7YO CN85 N7EPD CN87
QSO: 222 PH 2021-01-16 2229 K7YO CN85 K7ND CN87
QSO: 222 PH 2021-01-16 2230 K7YO CN85 N7KSI CN86
QSO: 222 PH 2021-01-16 2231 K7YO CN85 KE7SW CN87
QSO: 1.2G PH 2021-01-16 2232 K7YO CN85 KE7SW CN87
QSO: 1.2G PH 2021-01-16 2236 K7YO CN85 N7KSI CN86
QSO: 144 PH 2021-01-16 2241 K7YO CN85 WA9BTV CN88
QSO: 222 PH 2021-01-16 2241 K7YO CN85 N7EPD CN87
QSO: 222 PH 2021-01-16 2242 K7YO CN85 K7VGQ CN85
QSO: 222 PH 2021-01-16 2243 K7YO CN85 W7GLF CN87
QSO: 50 PH 2021-01-16 2245 K7YO CN85 N7EPD CN87
QSO: 50 PH 2021-01-16 2245 K7YO CN85 N7KSI CN86
QSO: 50 PH 2021-01-16 2247 K7YO CN85 KJ7JYJ CN85
QSO: 50 PH 2021-01-16 2248 K7YO CN85 N7NWP CN84
QSO: 50 PH 2021-01-16 2248 K7YO CN85 NL7GW CN85
QSO: 50 PH 2021-01-16 2250 K7YO CN85 WB7SDX CN85
QSO: 144 PH 2021-01-16 2251 K7YO CN85 KE7SW CN87
QSO: 144 PH 2021-01-16 2251 K7YO CN85 KD7UO CN87
QSO: 222 PH 2021-01-16 2256 K7YO CN85 KD7UO CN87
QSO: 222 PH 2021-01-16 2256 K7YO CN85 N7MWV CN86
QSO: 144 PH 2021-01-16 2258 K7YO CN85 K7ND CN87
QSO: 50 PH 2021-01-16 2259 K7YO CN85 KD7UO CN87
QSO: 144 PH 2021-01-16 2301 K7YO CN85 W7PWP CN96
QSO: 144 PH 2021-01-16 2345 K7YO CN85 KC7OOY/R CN84
QSO: 432 PH 2021-01-16 2357 K7YO CN85 N7MWV CN86
QSO: 432 PH 2021-01-16 2357 K7YO CN85 N7KSI CN86
QSO: 432 PH 2021-01-16 2359 K7YO CN85 KE7SW CN87
QSO: 50 PH 2021-01-17 0004 K7YO CN85 AG7SU CN85
QSO: 50 PH 2021-01-17 0005 K7YO CN85 K7CVU CN85
QSO: 144 PH 2021-01-17 0009 K7YO CN85 WA6OEM/R CN85
QSO: 432 PH 2021-01-17 0011 K7YO CN85 WA6OEM/R CN85
QSO: 432 PH 2021-01-17 0013 K7YO CN85 KC7OOY/R CN84
QSO: 222 FM 2021-01-17 0014 K7YO CN85 KC7OOY/R CN84
QSO: 222 FM 2021-01-17 0015 K7YO CN85 K7LJ CN85
QSO: 222 FM 2021-01-17 0019 K7YO CN85 AG7SU CN85
QSO: 222 FM 2021-01-17 0020 K7YO CN85 WA6OEM/R CN85
QSO: 144 FM 2021-01-17 0022 K7YO CN85 KK7RW CN85
QSO: 432 FM 2021-01-17 0025 K7YO CN85 KK7RW CN85
QSO: 144 FM 2021-01-17 0026 K7YO CN85 AG7SU CN85
QSO: 144 FM 2021-01-17 0036 K7YO CN85 KJ7TNZ CN85
QSO: 144 PH 2021-01-17 0122 K7YO CN85 N7MWY CN85
QSO: 144 PH 2021-01-17 0125 K7YO CN85 KA6BIM CN73
QSO: 144 PH 2021-01-17 0155 K7YO CN85 K7AYP CN85
QSO: 144 PH 2021-01-17 0156 K7YO CN85 KE7MSU/R CN86
