START-OF-LOG: 3.0
CREATED-BY: yota-public-qso-downloader
CONTEST: YOTA-CONTEST
CALLSIGN: OG3B
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY: Single Operator 3 bands
CLAIMED-SCORE: 0
QSO: 14014 CW 2025-12-29 1142 OG3B          599 61     PE2K          599 61    
QSO: 14014 CW 2025-12-29 1143 OG3B          599 61     OK1FWG        599 59    
QSO: 14014 CW 2025-12-29 1144 OG3B          599 61     SP3VT         599 69    
QSO: 14014 CW 2025-12-29 1144 OG3B          599 61     HG8K          599 68    
QSO: 14014 CW 2025-12-29 1144 OG3B          599 61     R4MA          599 63    
QSO: 14014 CW 2025-12-29 1144 OG3B          599 61     R2ZU          599 60    
QSO: 14014 CW 2025-12-29 1145 OG3B          599 61     M1X           599 58    
QSO: 14014 CW 2025-12-29 1145 OG3B          599 61     YO4BEX        599 72    
QSO: 14014 CW 2025-12-29 1145 OG3B          599 61     YO4FHU        599 66    
QSO: 14014 CW 2025-12-29 1148 OG3B          599 61     PA0RDT        599 78    
QSO: 14014 CW 2025-12-29 1148 OG3B          599 61     PA5GU         599 79    
QSO: 14014 CW 2025-12-29 1149 OG3B          599 61     LZ2MP         599 68    
QSO: 14014 CW 2025-12-29 1149 OG3B          599 61     UA3RBR        599 67    
QSO: 14014 CW 2025-12-29 1150 OG3B          599 61     HA9AX         599 65    
QSO: 14014 CW 2025-12-29 1150 OG3B          599 61     OM7AT         599 66    
QSO: 14014 CW 2025-12-29 1151 OG3B          599 61     YU5T          599 74    
QSO: 14014 CW 2025-12-29 1152 OG3B          599 61     UZ7E          599 51    
QSO: 14014 CW 2025-12-29 1153 OG3B          599 61     HA8AT         599 71    
QSO: 14014 CW 2025-12-29 1153 OG3B          599 61     UT4LW         599 65    
QSO: 14014 CW 2025-12-29 1153 OG3B          599 61     DL8MBS        599 61    
QSO: 14014 CW 2025-12-29 1154 OG3B          599 61     SN9S          599 74    
QSO: 14014 CW 2025-12-29 1154 OG3B          599 61     9A3SMS        599 25    
QSO: 14014 CW 2025-12-29 1155 OG3B          599 61     DL1NKB        599 54    
QSO: 14014 CW 2025-12-29 1155 OG3B          599 61     DJ9MH         599 85    
QSO: 14014 CW 2025-12-29 1155 OG3B          599 61     SE6K          599 75    
QSO: 14014 CW 2025-12-29 1156 OG3B          599 61     UA9UAE        599 77    
QSO: 14014 CW 2025-12-29 1156 OG3B          599 61     DK6TV         599 82    
QSO: 14014 CW 2025-12-29 1156 OG3B          599 61     EA5FID        599 67    
QSO: 14014 CW 2025-12-29 1157 OG3B          599 61     LY2BAA        599 75    
QSO: 14014 CW 2025-12-29 1157 OG3B          599 61     HB9GA         599 51    
QSO: 14014 CW 2025-12-29 1158 OG3B          599 61     DF7EF         599 81    
QSO: 14014 CW 2025-12-29 1158 OG3B          599 61     OK2BRJ        599 73    
QSO: 14014 CW 2025-12-29 1159 OG3B          599 61     EA7/HA3NZ     599 76    
QSO: 14014 CW 2025-12-29 1200 OG3B          599 61     K4RUM         599 64    
QSO: 14014 CW 2025-12-29 1200 OG3B          599 61     HA6ON         599 68    
QSO: 14014 CW 2025-12-29 1201 OG3B          599 61     YL3NU         599 72    
QSO: 14014 CW 2025-12-29 1201 OG3B          599 61     OH6LUW        599 67    
QSO: 14014 CW 2025-12-29 1203 OG3B          599 61     IU0TID        599 68    
QSO: 14014 CW 2025-12-29 1203 OG3B          599 61     UA3MIF        599 61    
QSO: 14014 CW 2025-12-29 1204 OG3B          599 61     SM6TOL        599 65    
QSO: 28017 CW 2025-12-29 1205 OG3B          599 61     9A1A          599 19    
QSO: 28017 CW 2025-12-29 1206 OG3B          599 61     HA3MAR        599 15    
QSO: 28017 CW 2025-12-29 1207 OG3B          599 61     EA3NO         599 68    
QSO: 28017 CW 2025-12-29 1211 OG3B          599 61     EA5FID        599 67    
QSO: 28017 CW 2025-12-29 1212 OG3B          599 61     G3ULN         599 92    
QSO: 28017 CW 2025-12-29 1213 OG3B          599 61     M1X           599 58    
QSO: 28017 CW 2025-12-29 1213 OG3B          599 61     OH3BCX        599 71    
QSO: 28017 CW 2025-12-29 1213 OG3B          599 61     9A3SMS        599 25    
QSO: 28017 CW 2025-12-29 1216 OG3B          599 61     HA5JI         599 71    
QSO: 28017 CW 2025-12-29 1217 OG3B          599 61     UA3MIF        599 61    
QSO: 28017 CW 2025-12-29 1219 OG3B          599 61     OK1MM         599 68    
QSO: 21024 CW 2025-12-29 1221 OG3B          599 61     HG8K          599 68    
QSO: 21024 CW 2025-12-29 1221 OG3B          599 61     RV3Q          599 73    
QSO: 21024 CW 2025-12-29 1221 OG3B          599 61     UZ7E          599 51    
QSO: 21024 CW 2025-12-29 1222 OG3B          599 61     YO4FHU        599 66    
QSO: 21024 CW 2025-12-29 1222 OG3B          599 61     9A2EY         599 74    
QSO: 21024 CW 2025-12-29 1223 OG3B          599 61     DL1NKB        599 54    
QSO: 21024 CW 2025-12-29 1223 OG3B          599 61     IK2HMU        599 62    
QSO: 21024 CW 2025-12-29 1223 OG3B          599 61     HG100FO       599 77    
QSO: 21024 CW 2025-12-29 1224 OG3B          599 61     OK8IF         599 63    
QSO: 21024 CW 2025-12-29 1224 OG3B          599 61     M1X           599 58    
QSO: 21024 CW 2025-12-29 1224 OG3B          599 61     F5MQU         599 59    
QSO: 21024 CW 2025-12-29 1225 OG3B          599 61     OK2PVG        599 64    
QSO: 21024 CW 2025-12-29 1225 OG3B          599 61     G3OJL         599 82    
QSO: 21024 CW 2025-12-29 1225 OG3B          599 61     DJ9MH         599 85    
QSO: 21024 CW 2025-12-29 1227 OG3B          599 61     VK3QB         599 57    
QSO: 21024 CW 2025-12-29 1228 OG3B          599 61     IK4RVY        599 69    
QSO: 21024 CW 2025-12-29 1228 OG3B          599 61     EA5ITT        599 82    
QSO: 21024 CW 2025-12-29 1228 OG3B          599 61     F5PGA         599 76    
QSO: 21024 CW 2025-12-29 1229 OG3B          599 61     LY2MC         599 74    
QSO: 21024 CW 2025-12-29 1229 OG3B          599 61     IW9BJP        599 61    
QSO: 21024 CW 2025-12-29 1230 OG3B          599 61     DL8MBS        599 61    
QSO: 21024 CW 2025-12-29 1230 OG3B          599 61     E77F          599 72    
QSO: 21024 CW 2025-12-29 1230 OG3B          599 61     UY7LM         599 66    
QSO: 21024 CW 2025-12-29 1231 OG3B          599 61     GJ0KYZ        599 59    
QSO: 21024 CW 2025-12-29 1231 OG3B          599 61     OK2PCE        599 85    
QSO: 21024 CW 2025-12-29 1232 OG3B          599 61     US3EW         599 67    
QSO: 21024 CW 2025-12-29 1233 OG3B          599 61     HB9DAX        599 86    
QSO: 21024 CW 2025-12-29 1234 OG3B          599 61     UA3MIF        599 61    
QSO: 21024 CW 2025-12-29 1235 OG3B          599 61     DJ0YI         599 85    
QSO: 21024 CW 2025-12-29 1236 OG3B          599 61     LY2YM         599 64    
QSO: 21024 CW 2025-12-29 1236 OG3B          599 61     DQ0YOTA       599 17    
QSO: 21024 CW 2025-12-29 1237 OG3B          599 61     IW3SSD        599 54    
QSO: 21024 CW 2025-12-29 1238 OG3B          599 61     E77EA         599 53    
QSO: 21024 CW 2025-12-29 1238 OG3B          599 61     DD1TT         599 58    
QSO: 21024 CW 2025-12-29 1239 OG3B          599 61     OM1EPT        599 17    
QSO: 21024 CW 2025-12-29 1240 OG3B          599 61     2E0CVN        599 37    
QSO: 21024 CW 2025-12-29 1240 OG3B          599 61     DL7AOS        599 60    
QSO: 21024 CW 2025-12-29 1241 OG3B          599 61     HS0ZNV        599 80    
QSO: 21024 CW 2025-12-29 1242 OG3B          599 61     YO2CJX        599 67    
QSO: 21024 CW 2025-12-29 1242 OG3B          599 61     DF7EF         599 81    
QSO: 21030 CW 2025-12-29 1243 OG3B          599 61     9A0KG         599 19    
QSO: 21029 CW 2025-12-29 1244 OG3B          599 61     HA3LN         599 47    
QSO: 14018 CW 2025-12-29 1246 OG3B          599 61     E77EA         599 53    
QSO: 14026 CW 2025-12-29 1246 OG3B          599 61     HA3MAR        599 15    
QSO: 14014 CW 2025-12-29 1247 OG3B          599 61     YT2RX         599 45    
QSO: 14014 CW 2025-12-29 1247 OG3B          599 61     IN3OWY        599 77    
QSO: 14014 CW 2025-12-29 1247 OG3B          599 61     LY2MC         599 74    
QSO: 14014 CW 2025-12-29 1248 OG3B          599 61     IK4RVY        599 69    
QSO: 14014 CW 2025-12-29 1248 OG3B          599 61     IW9BJP        599 61    
QSO: 14014 CW 2025-12-29 1249 OG3B          599 61     OK1DSA        599 55    
QSO: 14014 CW 2025-12-29 1249 OG3B          599 61     DL2GMI        599 44    
QSO: 14014 CW 2025-12-29 1249 OG3B          599 61     HB9DAX        599 86    
QSO: 14014 CW 2025-12-29 1250 OG3B          599 61     DJ6GG         599 52    
QSO: 14014 CW 2025-12-29 1251 OG3B          599 61     II6YOTA       599 13    
QSO: 14014 CW 2025-12-29 1251 OG3B          599 61     OK8IF         599 63    
QSO: 14014 CW 2025-12-29 1251 OG3B          599 61     UW3WF         599 61    
