START-OF-LOG: 3.0
CREATED-BY: vhfmanager-downloader
CONTEST: ZRS majsko UKV tekmovanje - Official results - VHFManager
CALLSIGN: DO9HL
CATEGORY: 145 MHz - checklog
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: FIXED
QSO: 144300 PH 2009-05-02 1401 DO9HL         590 1 JN39PN   DR9A          59  1 JN38KL  
QSO: 144300 PH 2009-05-02 1412 DO9HL         59  2 JN39PN   DJ0SP         59  9 JO31KX  
QSO: 144300 PH 2009-05-02 1420 DO9HL         59  3 JN39PN   DL0GS         59  3 JN39LF  
QSO: 144300 PH 2009-05-02 1429 DO9HL         59  4 JN39PN   DL6IAK        59  9 JN48IX  
QSO: 144300 PH 2009-05-02 1433 DO9HL         59  5 JN39PN   HB9TTY        59  21 JN46CX 
QSO: 144300 PH 2009-05-02 1442 DO9HL         59  6 JN39PN   DK0PU         59  50 JO31JN 
QSO: 144300 PH 2009-05-02 1451 DO9HL         59  7 JN39PN   DF0KO         59  15 JO30RE 
QSO: 144300 PH 2009-05-02 1501 DO9HL         59  8 JN39PN   HE8BH         59  14 JN37SG 
QSO: 144300 PH 2009-05-02 1510 DO9HL         59  9 JN39PN   DK0BN         59  108 JN39VX
QSO: 144300 PH 2009-05-02 1515 DO9HL         59  10 JN39PN  DL4VAI        59  16 JN39PJ 
QSO: 144300 PH 2009-05-02 1522 DO9HL         59  11 JN39PN  DH1WM/P       59  14 JN39WH 
QSO: 144300 PH 2009-05-02 1529 DO9HL         59  12 JN39PN  DA0CCC        59  31 JN49HV 
QSO: 144300 PH 2009-05-02 1549 DO9HL         59  13 JN39PN  LX/PA3TVI     59  99 JN39AX 
QSO: 144300 PH 2009-05-02 1558 DO9HL         59  14 JN39PN  DK2GZ         59  87 JN49GB 
QSO: 144300 PH 2009-05-02 1607 DO9HL         59  15 JN39PN  DF0MU         59  189 JO32PC
QSO: 144300 PH 2009-05-02 1614 DO9HL         59  16 JN39PN  DL0LB         59  83 JN49QA 
QSO: 144300 PH 2009-05-02 1652 DO9HL         59  17 JN39PN  DL1MNU        59  57 JO40BP 
QSO: 144300 PH 2009-05-02 1658 DO9HL         59  18 JN39PN  DR5A          59  50 JO30EM 
QSO: 144300 PH 2009-05-02 1705 DO9HL         59  19 JN39PN  DK5EZ         59  64 JO31MG 
QSO: 144300 PH 2009-05-02 1723 DO9HL         59  20 JN39PN  DJ0OZ         59  194 JN49LM
QSO: 144300 PH 2009-05-02 1739 DO9HL         59  21 JN39PN  DL1ASA        59  50 JN49HQ 
QSO: 144300 PH 2009-05-02 1848 DO9HL         59  22 JN39PN  DF0FA         59  185 JO73CF
QSO: 144300 PH 2009-05-02 1858 DO9HL         59  23 JN39PN  DO0BN         59  370 JN39VX
QSO: 144300 PH 2009-05-02 1905 DO9HL         59  24 JN39PN  DN0EMH        59  19 JO30ME 
QSO: 144300 PH 2009-05-02 1909 DO9HL         59  25 JN39PN  DL6MK         59  53 JN49CD 
QSO: 144300 PH 2009-05-02 1910 DO9HL         59  26 JN39PN  DL1EHG        59  73 JO31JF 
QSO: 144300 PH 2009-05-02 1914 DO9HL         59  27 JN39PN  DL4VBU        59  10 JN39GM 
QSO: 144300 PH 2009-05-02 1916 DO9HL         59  28 JN39PN  DG9KB         59  92 JO30WW 
QSO: 144300 PH 2009-05-02 1919 DO9HL         59  29 JN39PN  PA3CGJ        59  42 JO32AA 
QSO: 144300 PH 2009-05-02 1928 DO9HL         59  30 JN39PN  ON4AKO        59  28 JO11RO 
QSO: 144300 PH 2009-05-02 1928 DO9HL         59  31 JN39PN  PA0MIR        59  33 JO22LL 
