START-OF-LOG: 3.0
CALLSIGN: W2JC
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 155976
NAME: Jim Cooper
LOCATION: NNJ
OPERATORS: W2JC
CLUB: Frankford Radio Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
SOAPBOX: I really wish 'run' ops would send TU when they get the correct response
SOAPBOX: and not just start a new CQ ... the S&P op doesn't know for sure if it got
SOAPBOX: received or run op is giving up. Two characters isn't going to really slow
SOAPBOX: things down - on the other hand, my appreciation and thanks to the dx
SOAPBOX: ops who are willing to pull a little signal from the noise.  Their patience
SOAPBOX: gave me several new countries.
SOAPBOX: And c'mon CQ, fix the Soapbox entry form to TELL us about the line
SOAPBOX: length limit -- or at least let us get back to the original text to fix
SOAPBOX: what the Wizard doesn't like.  :(  [good thing I did Ctrl C before
SOAPBOX: submitting, but had to re-do three times on the Soapbox text] All
SOAPBOX: you need is a little message above the Soapbox saying "use Enter
SOAPBOX: at end of each line in the box" and make the box shorter than the
SOAPBOX: allowable line length.
QSO:  7012 CW 2017-11-25 0357 W2JC          599 5      IR2L          599 15
QSO:  7005 CW 2017-11-25 0358 W2JC          599 5      EA5RS         599 14
QSO:  7002 CW 2017-11-25 0400 W2JC          599 5      S56X          599 15
QSO:  7003 CW 2017-11-25 0412 W2JC          599 5      VY2TT         599 05
QSO:  7004 CW 2017-11-25 0417 W2JC          599 5      VE3JM         599 04
QSO:  7006 CW 2017-11-25 0422 W2JC          599 5      YT5A          599 15
QSO:  7006 CW 2017-11-25 0424 W2JC          599 5      S52AW         599 15
QSO:  7007 CW 2017-11-25 0427 W2JC          599 5      NN7CW         599 05
QSO:  7008 CW 2017-11-25 0429 W2JC          599 5      9A7A          599 15
QSO:  7009 CW 2017-11-25 0430 W2JC          599 5      TK0C          599 15
QSO:  7010 CW 2017-11-25 0433 W2JC          599 5      LZ5R          599 20
QSO:  7012 CW 2017-11-25 0439 W2JC          599 5      CT9/OM3BH     599 33
QSO:  7005 CW 2017-11-25 0444 W2JC          599 5      S57AL         599 15
QSO:  7010 CW 2017-11-25 0446 W2JC          599 5      PR7AB         599 11
QSO:  7016 CW 2017-11-25 0459 W2JC          599 5      HQ9X          599 07
QSO:  7018 CW 2017-11-25 0500 W2JC          599 5      EA9/EA5HPX    599 33
QSO:  7018 CW 2017-11-25 0504 W2JC          599 5      CN2R          599 33
QSO:  7022 CW 2017-11-25 0509 W2JC          599 5      ZW8T          599 11
QSO:  7023 CW 2017-11-25 0511 W2JC          599 5      CR3W          599 33
QSO:  7024 CW 2017-11-25 0513 W2JC          599 5      6Y3M          599 08
QSO:  7025 CW 2017-11-25 0516 W2JC          599 5      WX0B          599 04
QSO:  7028 CW 2017-11-25 0519 W2JC          599 5      LZ9W          599 20
QSO:  7032 CW 2017-11-25 0524 W2JC          599 5      EA7RM         599 14
