START-OF-LOG: 3.0
CALLSIGN: LZ1MDU
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 196100
NAME: DIMITAR DASKALOV
LOCATION: DX
CLUB:
CERTIFICATE: NO
CREATED-BY: TR4W v.4.64.0
QSO:  7000 CW 2017-11-25 0002 LZ1MDU        599 20     SN1Y          599 15
QSO:  7000 CW 2017-11-25 0003 LZ1MDU        599 20     R3AP          599 16
QSO:  7000 CW 2017-11-25 0004 LZ1MDU        599 20     9A7A          599 15
QSO:  7000 CW 2017-11-25 0005 LZ1MDU        599 20     OP4K          599 14
QSO:  7000 CW 2017-11-25 0007 LZ1MDU        599 20     DL0GL         599 14
QSO:  7000 CW 2017-11-25 0007 LZ1MDU        599 20     PI4COM        599 14
QSO:  7000 CW 2017-11-25 0008 LZ1MDU        599 20     PI4CC         599 14
QSO:  7000 CW 2017-11-25 0009 LZ1MDU        599 20     XL3T          599 04
QSO:  7000 CW 2017-11-25 0012 LZ1MDU        599 20     EA7RM         599 14
QSO:  7000 CW 2017-11-25 0013 LZ1MDU        599 20     OK2D          599 15
QSO:  7000 CW 2017-11-25 0013 LZ1MDU        599 20     K3CCR         599 05
QSO:  7000 CW 2017-11-25 0014 LZ1MDU        599 20     UP0L          599 17
QSO:  7000 CW 2017-11-25 0014 LZ1MDU        599 20     N3RS          599 05
QSO:  7000 CW 2017-11-25 0015 LZ1MDU        599 20     RZ7T          599 16
QSO:  7000 CW 2017-11-25 0017 LZ1MDU        599 20     YL3FT         599 15
QSO:  7000 CW 2017-11-25 0018 LZ1MDU        599 20     W2FU          599 05
QSO:  7000 CW 2017-11-25 0021 LZ1MDU        599 20     P33W          599 20
QSO:  7000 CW 2017-11-25 0021 LZ1MDU        599 20     DF0HQ         599 14
QSO:  7000 CW 2017-11-25 0023 LZ1MDU        599 20     RV9UP         599 18
QSO:  7000 CW 2017-11-25 0025 LZ1MDU        599 20     AA9A          599 04
QSO:  7000 CW 2017-11-25 0027 LZ1MDU        599 20     DA0WRTC       599 14
QSO:  7000 CW 2017-11-25 0028 LZ1MDU        599 20     R3ZZ          599 16
QSO:  7000 CW 2017-11-25 0030 LZ1MDU        599 20     G6T           599 14
QSO:  7000 CW 2017-11-25 0032 LZ1MDU        599 20     UZ2M          599 16
QSO:  7000 CW 2017-11-25 0033 LZ1MDU        599 20     UA3R          599 16
QSO:  7000 CW 2017-11-25 0035 LZ1MDU        599 20     KC1XX         599 05
QSO:  7000 CW 2017-11-25 0036 LZ1MDU        599 20     IR4M          599 15
QSO:  7000 CW 2017-11-25 0037 LZ1MDU        599 20     SN2M          599 15
QSO:  7000 CW 2017-11-25 0040 LZ1MDU        599 20     ES9C          599 15
QSO:  7000 CW 2017-11-25 0042 LZ1MDU        599 20     N2MM          599 05
QSO:  7000 CW 2017-11-25 0043 LZ1MDU        599 20     N4AF          599 05
QSO:  7000 CW 2017-11-25 0046 LZ1MDU        599 20     P40L          599 09
QSO:  7000 CW 2017-11-25 0047 LZ1MDU        599 20     WW4LL         599 05
QSO:  7000 CW 2017-11-25 0048 LZ1MDU        599 20     EU1A          599 16
QSO:  7000 CW 2017-11-25 0049 LZ1MDU        599 20     LY2W          599 15
QSO:  7000 CW 2017-11-25 0050 LZ1MDU        599 20     EA3DU         599 14
QSO:  7000 CW 2017-11-25 0051 LZ1MDU        599 20     RW9QA         599 17
QSO:  7000 CW 2017-11-25 0052 LZ1MDU        599 20     RT6A          599 16
QSO:  7000 CW 2017-11-25 0054 LZ1MDU        599 20     DK0TA         599 14
QSO:  7000 CW 2017-11-25 0056 LZ1MDU        599 20     V47T          599 08
QSO:  7000 CW 2017-11-25 0057 LZ1MDU        599 20     PA/PY2SEX     599 14
QSO:  7000 CW 2017-11-25 0058 LZ1MDU        599 20     NR4X          599 05
QSO:  7000 CW 2017-11-25 0058 LZ1MDU        599 20     DP6A          599 14
QSO:  7000 CW 2017-11-25 0059 LZ1MDU        599 20     TM1A          599 14
QSO:  7000 CW 2017-11-25 0100 LZ1MDU        599 20     SJ2W          599 14
QSO:  7000 CW 2017-11-25 0101 LZ1MDU        599 20     N4CC          599 05
QSO:  7000 CW 2017-11-25 0102 LZ1MDU        599 20     M0DXR         599 14
QSO:  7000 CW 2017-11-25 0103 LZ1MDU        599 20     OF1F          599 15
QSO:  7000 CW 2017-11-25 0104 LZ1MDU        599 20     SO4R          599 15
QSO:  7000 CW 2017-11-25 0105 LZ1MDU        599 20     RU3FM         599 16
QSO:  7000 CW 2017-11-25 0106 LZ1MDU        599 20     ED2C          599 14
QSO:  7000 CW 2017-11-25 0112 LZ1MDU        599 20     OF5Z          599 15
QSO:  7000 CW 2017-11-25 0113 LZ1MDU        599 20     OK5W          599 15
QSO:  7000 CW 2017-11-25 0114 LZ1MDU        599 20     W3LPL         599 05
QSO:  7000 CW 2017-11-25 0116 LZ1MDU        599 20     EW8W          599 16
QSO:  7000 CW 2017-11-25 0117 LZ1MDU        599 20     RU1A          599 16
QSO:  7000 CW 2017-11-25 0119 LZ1MDU        599 20     JT5DX         599 23
QSO:  7000 CW 2017-11-25 0120 LZ1MDU        599 20     NR4M          599 05
QSO:  7000 CW 2017-11-25 0123 LZ1MDU        599 20     N5DX          599 05
QSO:  7000 CW 2017-11-25 0125 LZ1MDU        599 20     CR3W          599 33
QSO:  7000 CW 2017-11-25 0126 LZ1MDU        599 20     R7AB          599 16
QSO:  7000 CW 2017-11-25 0128 LZ1MDU        599 20     DL1A          599 14
QSO:  7000 CW 2017-11-25 0129 LZ1MDU        599 20     EF8R          599 33
QSO:  7000 CW 2017-11-25 0133 LZ1MDU        599 20     IO2X          599 15
QSO:  7000 CW 2017-11-25 0136 LZ1MDU        599 20     W3UA          599 05
QSO:  7000 CW 2017-11-25 0137 LZ1MDU        599 20     EA8ZS         599 33
QSO:  7000 CW 2017-11-25 0139 LZ1MDU        599 20     6Y0W          599 08
QSO:  7000 CW 2017-11-25 0139 LZ1MDU        599 20     K5TR          599 04
QSO:  7000 CW 2017-11-25 0140 LZ1MDU        599 20     C4W           599 20
QSO:  7000 CW 2017-11-25 0141 LZ1MDU        599 20     DD1A          599 14
QSO:  7000 CW 2017-11-25 0142 LZ1MDU        599 20     G9Y           599 14
QSO:  7000 CW 2017-11-25 0143 LZ1MDU        599 20     CU4DX         599 14
QSO:  7000 CW 2017-11-25 0143 LZ1MDU        599 20     K1TTT         599 05
QSO:  7000 CW 2017-11-25 0145 LZ1MDU        599 20     NN3W          599 05
QSO:  7000 CW 2017-11-25 0145 LZ1MDU        599 20     EA7OT         599 14
QSO:  7000 CW 2017-11-25 0147 LZ1MDU        599 20     OQ5M          599 14
QSO:  7000 CW 2017-11-25 0154 LZ1MDU        599 20     RX9AF         599 17
QSO:  7000 CW 2017-11-25 0155 LZ1MDU        599 20     HB9FKK        599 14
QSO:  7000 CW 2017-11-25 0157 LZ1MDU        599 20     YT5A          599 15
