START-OF-LOG: 3.0
LOCATION: SF
CALLSIGN: W6JTI
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CATEGORY-TIME: 42-HOURS
CLAIMED-SCORE: 268866
CLUB: Northern California Contest Club
CONTEST: CQ-WW-CW
CREATED-BY: WriteLog V12.21P
NAME: Frank Letton
OPERATORS: W6JTI
SOAPBOX: I wish the ops sending 50+ wpm would slow down.
QSO: 21015 CW 2017-11-25 0004 W6JTI         599      3 LT1F          599     13
QSO: 21025 CW 2017-11-25 0005 W6JTI         599      3 JS3CTQ        599     25
QSO: 21029 CW 2017-11-25 0006 W6JTI         599      3 JA3YBK        599     25
QSO: 21034 CW 2017-11-25 0007 W6JTI         599      3 KH6J          599     31
QSO: 21035 CW 2017-11-25 0008 W6JTI         599      3 JA7NVF        599     25
QSO: 21036 CW 2017-11-25 0008 W6JTI         599      3 JR2GRX        599     25
QSO: 21044 CW 2017-11-25 0009 W6JTI         599      3 JA7ZFN        599     25
QSO: 21045 CW 2017-11-25 0009 W6JTI         599      3 AH0K          599     27
QSO: 21049 CW 2017-11-25 0012 W6JTI         599      3 LU4OC         599     13
QSO: 21054 CW 2017-11-25 0012 W6JTI         599      3 JA1ZPA        599     25
QSO: 21058 CW 2017-11-25 0013 W6JTI         599      3 JA6GMC        599     25
QSO: 21003 CW 2017-11-25 0013 W6JTI         599      3 JH0INP        599     25
QSO: 21004 CW 2017-11-25 0014 W6JTI         599      3 JF3BFS        599     25
QSO: 21020 CW 2017-11-25 0017 W6JTI         599      3 HS0ZAR        599     26
QSO: 21028 CW 2017-11-25 0019 W6JTI         599      3 JQ1TIV        599     25
QSO: 21033 CW 2017-11-25 0020 W6JTI         599      3 JA5DQH        599     25
QSO: 21041 CW 2017-11-25 0021 W6JTI         599      3 JI1RXQ        599     25
QSO: 21042 CW 2017-11-25 0021 W6JTI         599      3 JA5FDJ        599     25
QSO: 21050 CW 2017-11-25 0024 W6JTI         599      3 JE1LFX        599     25
QSO: 21050 CW 2017-11-25 0025 W6JTI         599      3 A31MM         599     32
QSO: 21053 CW 2017-11-25 0025 W6JTI         599      3 JH4UYB        599     25
QSO: 21059 CW 2017-11-25 0026 W6JTI         599      3 7N2JZT/6      599     25
QSO: 21062 CW 2017-11-25 0027 W6JTI         599      3 JH8SLS        599     25
QSO: 21006 CW 2017-11-25 0028 W6JTI         599      3 CW4MAX        599     13
QSO: 21019 CW 2017-11-25 0030 W6JTI         599      3 CE3CT         599     12
QSO: 21022 CW 2017-11-25 0032 W6JTI         599      3 BI4SSB        599     24
QSO: 21030 CW 2017-11-25 0034 W6JTI         599      3 JK1LSE        599     25
QSO: 21030 CW 2017-11-25 0034 W6JTI         599      3 RA0FF         599     19
QSO: 21035 CW 2017-11-25 0036 W6JTI         599      3 JL3JRY        599     25
QSO: 21042 CW 2017-11-25 0037 W6JTI         599      3 JN1NOP        599     25
QSO: 21047 CW 2017-11-25 0038 W6JTI         599      3 JJ1LBJ        599     25
QSO: 21057 CW 2017-11-25 0040 W6JTI         599      3 JK2RCP        599     25
QSO: 21058 CW 2017-11-25 0041 W6JTI         599      3 JH3FGI        599     25
QSO: 21059 CW 2017-11-25 0042 W6JTI         599      3 JF7PHE        599     25
QSO: 21060 CW 2017-11-25 0042 W6JTI         599      3 JR4OZR        599     25
QSO: 21062 CW 2017-11-25 0043 W6JTI         599      3 JK3GAD        599     25
QSO: 14007 CW 2017-11-25 0044 W6JTI         599      3 LU5DX         599     13
QSO: 14008 CW 2017-11-25 0045 W6JTI         599      3 HQ9X          599      7
QSO: 14011 CW 2017-11-25 0047 W6JTI         599      3 JA2ODB        599     25
QSO: 14016 CW 2017-11-25 0051 W6JTI         599      3 RM0F          599     19
QSO: 14017 CW 2017-11-25 0052 W6JTI         599      3 PY2EX         599     11
QSO: 14018 CW 2017-11-25 0053 W6JTI         599      3 PY4YY         599     11
QSO: 14021 CW 2017-11-25 0054 W6JTI         599      3 PX2A          599     11
QSO: 14025 CW 2017-11-25 0054 W6JTI         599      3 CW5W          599     13
QSO: 14032 CW 2017-11-25 0055 W6JTI         599      3 TI7W          599      7
QSO: 14040 CW 2017-11-25 0057 W6JTI         599      3 JA0QNJ        599     25
QSO: 14041 CW 2017-11-25 0059 W6JTI         599      3 RT0F          599     19
QSO: 14042 CW 2017-11-25 0059 W6JTI         599      3 XR6F          599     12
QSO: 14046 CW 2017-11-25 0101 W6JTI         599      3 JR3NZC        599     25
QSO: 14047 CW 2017-11-25 0103 W6JTI         599      3 JA2XYO        599     25
QSO: 21003 CW 2017-11-25 0104 W6JTI         599      3 K6XX          599      3
QSO: 21026 CW 2017-11-25 0106 W6JTI         599      3 JH1EAQ        599     25
QSO: 21041 CW 2017-11-25 0110 W6JTI         599      3 7K4XNN        599     25
QSO: 14001 CW 2017-11-25 0111 W6JTI         599      3 JN4MMO        599     25
QSO: 14005 CW 2017-11-25 0113 W6JTI         599      3 LU5FF         599     13
QSO: 14029 CW 2017-11-25 0122 W6JTI         599      3 JE6RPM        599     25
QSO: 14029 CW 2017-11-25 0122 W6JTI         599      3 JA3YBK        599     25
QSO: 14030 CW 2017-11-25 0123 W6JTI         599      3 JA1ZGO        599     25
QSO: 14031 CW 2017-11-25 0124 W6JTI         599      3 CE3CT         599     12
QSO: 14032 CW 2017-11-25 0125 W6JTI         599      3 KH6J          599     31
QSO: 14064 CW 2017-11-25 0134 W6JTI         599      3 JF1SEK        599     25
QSO: 14026 CW 2017-11-25 0136 W6JTI         599      3 KH7B          599     31
QSO: 14036 CW 2017-11-25 0141 W6JTI         599      3 KH6LC         599     31
QSO: 14027 CW 2017-11-25 0145 W6JTI         599      3 JS3CTQ        599     25
QSO: 14052 CW 2017-11-25 0147 W6JTI         599      3 RT0C          599     19
QSO:  7012 CW 2017-11-25 0210 W6JTI         599      3 6Y3M          599      8
QSO:  7043 CW 2017-11-25 0225 W6JTI         599      3 VP5M          599      8
QSO:  7003 CW 2017-11-25 0237 W6JTI         599      3 ZF9CW         599      8
QSO:  7023 CW 2017-11-25 0246 W6JTI         599      3 TO5W          599      8
QSO:  7041 CW 2017-11-25 0249 W6JTI         599      3 PJ2T          599      9
QSO:  7049 CW 2017-11-25 0250 W6JTI         599      3 P40L          599      9
QSO:  7047 CW 2017-11-25 0312 W6JTI         599      3 6Y0W          599      8
QSO:  7003 CW 2017-11-25 0328 W6JTI         599      3 ZF9CW         599      8
QSO:  7036 CW 2017-11-25 0336 W6JTI         599      3 PZ5V          599      9
QSO:  7087 CW 2017-11-25 0348 W6JTI         599      3 CO2RQ         599      8
QSO:  7022 CW 2017-11-25 0353 W6JTI         599      3 LT1F          599     13
QSO:  7022 CW 2017-11-25 0355 W6JTI         599      3 KH7M          599     31
QSO:  7081 CW 2017-11-25 0412 W6JTI         599      3 TI7W          599      7
QSO:  7027 CW 2017-11-25 0416 W6JTI         599      3 PS2T          599     11
