START-OF-LOG: 3.0
CALLSIGN: ZL3X
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: TWO
CATEGORY-OVERLAY:
CLAIMED-SCORE: 599760
NAME: QUAKE CONTESTERS
LOCATION: DX
OPERATORS: ZL3GA ZL3AB ZL4FZ ZL3DMC ZL3LF ZL3EVH ZL3DXT ZL3CC
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
SOAPBOX: Good fun had with a 26 hour effort due to op availability and
SOAPBOX: work commitments. Fantastic setup in record time at the Godley
SOAPBOX: Head site. Thanks to Chris, Don, Byron, Andrew and Allan for your
SOAPBOX: help, we couldn't have done it without you. Welcome to Richard
QSO: 21021 CW 2017-11-25 0105 ZL3X          599 32     WJ9B          599 03     0
QSO: 21021 CW 2017-11-25 0109 ZL3X          599 32     JQ1ABC        599 25     0
QSO: 21014 CW 2017-11-25 0113 ZL3X          599 32     VR20EH        599 24     0
QSO: 21011 CW 2017-11-25 0116 ZL3X          599 32     KU2M          599 05     0
QSO: 21023 CW 2017-11-25 0117 ZL3X          599 32     AH6KO         599 31     0
QSO: 14041 CW 2017-11-25 0119 ZL3X          599 32     5W1SA         599 32     1
QSO: 21032 CW 2017-11-25 0119 ZL3X          599 32     JA5DQH        599 25     0
QSO: 21041 CW 2017-11-25 0121 ZL3X          599 32     JH9KVF        599 25     0
QSO: 21044 CW 2017-11-25 0122 ZL3X          599 32     KH7M          599 31     0
QSO: 21026 CW 2017-11-25 0126 ZL3X          599 32     JA7NVF        599 25     0
QSO: 21020 CW 2017-11-25 0130 ZL3X          599 32     K3RV          599 05     0
QSO: 21030 CW 2017-11-25 0133 ZL3X          599 32     PJ4A          599 09     0
QSO: 21031 CW 2017-11-25 0134 ZL3X          599 32     KH6LC         599 31     0
QSO: 21037 CW 2017-11-25 0135 ZL3X          599 32     JK1LSE        599 25     0
QSO: 14018 CW 2017-11-25 0138 ZL3X          599 32     VK2PN         599 30     1
QSO: 21040 CW 2017-11-25 0140 ZL3X          599 32     JR2PMT        599 25     0
QSO: 21027 CW 2017-11-25 0146 ZL3X          599 32     ZW5B          599 11     0
QSO: 21022 CW 2017-11-25 0147 ZL3X          599 32     BI4SSB        599 24     0
QSO: 21003 CW 2017-11-25 0148 ZL3X          599 32     JE6RPM        599 25     0
QSO: 21038 CW 2017-11-25 0152 ZL3X          599 32     JR3EOI        599 25     0
QSO: 21044 CW 2017-11-25 0153 ZL3X          599 32     JF3NKA        599 25     0
QSO: 21027 CW 2017-11-25 0207 ZL3X          599 32     KH6TU         599 31     0
QSO: 14004 CW 2017-11-25 0209 ZL3X          599 32     K3LR          599 05     1
QSO: 14013 CW 2017-11-25 0211 ZL3X          599 32     PJ2T          599 09     1
QSO: 21035 CW 2017-11-25 0215 ZL3X          599 32     7K4XNN        599 25     0
QSO: 14032 CW 2017-11-25 0215 ZL3X          599 32     KH6J          599 31     1
QSO: 21041 CW 2017-11-25 0217 ZL3X          599 32     5W1SA         599 32     0
QSO: 21031 CW 2017-11-25 0219 ZL3X          599 32     JA1YPA        599 25     0
QSO: 14021 CW 2017-11-25 0219 ZL3X          599 32     PX2A          599 11     1
QSO: 14026 CW 2017-11-25 0221 ZL3X          599 32     KH7B          599 31     1
QSO: 21031 CW 2017-11-25 0223 ZL3X          599 32     JH7WFF        599 25     0
QSO: 21031 CW 2017-11-25 0224 ZL3X          599 32     JA1BNW        599 25     0
QSO: 21031 CW 2017-11-25 0224 ZL3X          599 32     JH1PXH        599 25     0
QSO: 21008 CW 2017-11-25 0232 ZL3X          599 32     RK0UT         599 18     0
QSO: 14035 CW 2017-11-25 0235 ZL3X          599 32     AH6KO         599 31     1
QSO: 21021 CW 2017-11-25 0236 ZL3X          599 32     JA2YNI        599 25     0
QSO: 21047 CW 2017-11-25 0247 ZL3X          599 32     JA1BJI        599 25     0
QSO: 21049 CW 2017-11-25 0252 ZL3X          599 32     JA2XYO        599 25     0
QSO: 21018 CW 2017-11-25 0301 ZL3X          599 32     JN1NOP        599 25     0
QSO: 21023 CW 2017-11-25 0303 ZL3X          599 32     HS0ZIA        599 26     0
QSO: 14020 CW 2017-11-25 0304 ZL3X          599 32     FK8DD         599 32     1
QSO: 21045 CW 2017-11-25 0311 ZL3X          599 32     AH0K          599 27     0
QSO: 14031 CW 2017-11-25 0311 ZL3X          599 32     NR5M          599 04     1
QSO: 14031 CW 2017-11-25 0313 ZL3X          599 32     VK2ALR        599 30     1
QSO: 21036 CW 2017-11-25 0315 ZL3X          599 32     R0WC          599 18     0
QSO: 21015 CW 2017-11-25 0319 ZL3X          599 32     R0AA          599 18     0
QSO: 21012 CW 2017-11-25 0321 ZL3X          599 32     BY8AC         599 24     0
QSO: 14031 CW 2017-11-25 0322 ZL3X          599 32     JH8SLS        599 25     1
QSO: 21028 CW 2017-11-25 0323 ZL3X          599 32     JQ1TIV        599 25     0
QSO: 21045 CW 2017-11-25 0326 ZL3X          599 32     JR7IWC        599 25     0
QSO: 14030 CW 2017-11-25 0335 ZL3X          599 32     K5TU          599 05     1
QSO: 14030 CW 2017-11-25 0335 ZL3X          599 32     EF8R          599 33     1
QSO: 21028 CW 2017-11-25 0337 ZL3X          599 32     JN2AMD        599 25     0
QSO: 14030 CW 2017-11-25 0338 ZL3X          599 32     JR2GRX        599 25     1
QSO: 21031 CW 2017-11-25 0340 ZL3X          599 32     JE1LFX        599 25     0
QSO: 21031 CW 2017-11-25 0341 ZL3X          599 32     JA7ZFN        599 25     0
QSO: 14030 CW 2017-11-25 0341 ZL3X          599 32     VE3VEE        599 04     1
QSO: 21031 CW 2017-11-25 0342 ZL3X          599 32     JN3DSH        599 25     0
QSO: 14030 CW 2017-11-25 0342 ZL3X          599 32     YW4D          599 09     1
QSO: 14030 CW 2017-11-25 0344 ZL3X          599 32     VK2IG         599 30     1
QSO: 21031 CW 2017-11-25 0345 ZL3X          599 32     JA6ELV        599 25     0
QSO: 21031 CW 2017-11-25 0346 ZL3X          599 32     JH0TIS        599 25     0
QSO: 21031 CW 2017-11-25 0347 ZL3X          599 32     T88DTK        599 27     0
QSO: 21031 CW 2017-11-25 0347 ZL3X          599 32     JA7GYP        599 25     0
QSO: 21031 CW 2017-11-25 0348 ZL3X          599 32     JJ2CJB        599 25     0
QSO: 21031 CW 2017-11-25 0351 ZL3X          599 32     UA0C          599 19     0
QSO: 14030 CW 2017-11-25 0353 ZL3X          599 32     VK1SV         599 30     1
QSO: 14030 CW 2017-11-25 0354 ZL3X          599 32     VK3ZAZ        599 30     1
QSO: 21031 CW 2017-11-25 0354 ZL3X          599 32     JA3YBK        599 25     0
QSO: 21031 CW 2017-11-25 0356 ZL3X          599 32     JA7ACM        599 25     0
QSO: 21031 CW 2017-11-25 0357 ZL3X          599 32     JQ1NGT        599 25     0
QSO: 21031 CW 2017-11-25 0401 ZL3X          599 32     UB0A          599 18     0
QSO: 14004 CW 2017-11-25 0407 ZL3X          599 32     FK8IK         599 32     1
QSO: 14002 CW 2017-11-25 0408 ZL3X          599 32     ZM4T          599 32     1
QSO: 21021 CW 2017-11-25 0417 ZL3X          599 32     RT0C          599 19     0
QSO:  7010 CW 2017-11-25 0420 ZL3X          599 32     LZ5R          599 20     1
QSO: 14009 CW 2017-11-25 0426 ZL3X          599 32     9A1A          599 15     0
QSO: 14024 CW 2017-11-25 0428 ZL3X          599 32     CW5W          599 13     0
QSO: 14039 CW 2017-11-25 0430 ZL3X          599 32     XR6F          599 12     0
QSO: 14008 CW 2017-11-25 0432 ZL3X          599 32     JN4MMO        599 25     0
QSO: 14029 CW 2017-11-25 0436 ZL3X          599 32     JA3YBK        599 25     0
QSO:  7042 CW 2017-11-25 0437 ZL3X          599 32     M6T           599 14     1
QSO: 14035 CW 2017-11-25 0438 ZL3X          599 32     3B9HA         599 39     0
QSO:  7044 CW 2017-11-25 0438 ZL3X          599 32     HG3R          599 15     1
QSO: 14056 CW 2017-11-25 0440 ZL3X          599 32     CE3DNP        599 12     0
QSO: 14048 CW 2017-11-25 0442 ZL3X          599 32     A44A          599 21     0
QSO:  7048 CW 2017-11-25 0444 ZL3X          599 32     HB9CA         599 14     1
QSO: 14006 CW 2017-11-25 0447 ZL3X          599 32     LW1EUD        599 13     0
QSO: 14020 CW 2017-11-25 0449 ZL3X          599 32     VK5LJ         599 30     0
QSO: 14034 CW 2017-11-25 0452 ZL3X          599 32     VK7CW         599 30     0
QSO:  7052 CW 2017-11-25 0452 ZL3X          599 32     EA3DU         599 14     1
QSO: 14012 CW 2017-11-25 0456 ZL3X          599 32     UP2L          599 17     0
QSO:  7049 CW 2017-11-25 0457 ZL3X          599 32     S53X          599 15     1
QSO:  7049 CW 2017-11-25 0500 ZL3X          599 32     MW5B          599 14     1
QSO: 14012 CW 2017-11-25 0505 ZL3X          599 32     V73NS         599 31     0
QSO:  7046 CW 2017-11-25 0506 ZL3X          599 32     K9CT          599 04     1
QSO:  7046 CW 2017-11-25 0507 ZL3X          599 32     K6LL          599 03     1
QSO:  7046 CW 2017-11-25 0508 ZL3X          599 32     W0AIH         599 04     1
QSO:  7046 CW 2017-11-25 0508 ZL3X          599 32     ZL1BQD        599 32     1
QSO:  7046 CW 2017-11-25 0509 ZL3X          599 32     9A7T          599 15     1
QSO:  7046 CW 2017-11-25 0512 ZL3X          599 32     K3SW          599 05     1
QSO: 14055 CW 2017-11-25 0512 ZL3X          599 32     4X2M          599 20     0
QSO:  7045 CW 2017-11-25 0513 ZL3X          599 32     IR2L          599 15     1
QSO: 14023 CW 2017-11-25 0520 ZL3X          599 32     RC6U          599 16     0
QSO:  7041 CW 2017-11-25 0521 ZL3X          599 32     YT5A          599 15     1
QSO:  7043 CW 2017-11-25 0522 ZL3X          599 32     EC2DX         599 14     1
QSO:  7043 CW 2017-11-25 0523 ZL3X          599 32     ZL2AIM        599 32     1
QSO:  7043 CW 2017-11-25 0524 ZL3X          599 32     W2FU          599 05     1
QSO:  7043 CW 2017-11-25 0525 ZL3X          599 32     UD4F          599 16     1
QSO: 14030 CW 2017-11-25 0527 ZL3X          599 32     KQ2M          599 05     0
QSO:  7001 CW 2017-11-25 0530 ZL3X          599 32     S56X          599 15     1
QSO:  7003 CW 2017-11-25 0530 ZL3X          599 32     UA3R          599 16     1
QSO: 14015 CW 2017-11-25 0533 ZL3X          599 32     RW7A          599 16     0
QSO:  7005 CW 2017-11-25 0533 ZL3X          599 32     EA5RS         599 14     1
QSO:  7006 CW 2017-11-25 0534 ZL3X          599 32     S52AW         599 15     1
QSO:  7008 CW 2017-11-25 0537 ZL3X          599 32     SO4M          599 15     1
QSO:  7009 CW 2017-11-25 0540 ZL3X          599 32     NR4M          599 05     1
QSO: 14032 CW 2017-11-25 0542 ZL3X          599 32     UA0DX         599 19     0
QSO:  7011 CW 2017-11-25 0543 ZL3X          599 32     9A1P          599 15     1
QSO: 14008 CW 2017-11-25 0549 ZL3X          599 32     UA4S          599 16     0
QSO:  7015 CW 2017-11-25 0549 ZL3X          599 32     K3LR          599 05     1
QSO: 14015 CW 2017-11-25 0549 ZL3X          599 32     RA7A          599 16     0
QSO:  7016 CW 2017-11-25 0550 ZL3X          599 32     OM7M          599 15     1
QSO:  7017 CW 2017-11-25 0551 ZL3X          599 32     W4RM          599 05     1
QSO:  7018 CW 2017-11-25 0554 ZL3X          599 32     DK3WW         599 14     1
QSO:  7019 CW 2017-11-25 0556 ZL3X          599 32     CN2R          599 33     1
QSO:  7019 CW 2017-11-25 0558 ZL3X          599 32     W7RM          599 03     1
QSO:  7019 CW 2017-11-25 0559 ZL3X          599 32     IR1Y          599 15     1
QSO:  7021 CW 2017-11-25 0602 ZL3X          599 32     UZ2M          599 16     1
QSO:  7021 CW 2017-11-25 0604 ZL3X          599 32     DR1D          599 14     1
QSO: 14025 CW 2017-11-25 0606 ZL3X          599 32     R4RR          599 16     0
QSO: 14033 CW 2017-11-25 0608 ZL3X          599 32     RX9FB         599 17     0
QSO: 14033 CW 2017-11-25 0609 ZL3X          599 32     VK2PN         599 30     0
QSO: 14037 CW 2017-11-25 0609 ZL3X          599 32     VK2BJ         599 30     0
QSO:  7025 CW 2017-11-25 0610 ZL3X          599 32     FK8DD         599 32     1
QSO:  7025 CW 2017-11-25 0611 ZL3X          599 32     WX0B          599 04     1
QSO: 14044 CW 2017-11-25 0611 ZL3X          599 32     LZ5W          599 20     0
QSO:  7028 CW 2017-11-25 0615 ZL3X          599 32     YT1HA         599 15     1
QSO: 14045 CW 2017-11-25 0616 ZL3X          599 32     KH7M          599 31     0
QSO: 14005 CW 2017-11-25 0622 ZL3X          599 32     P33W          599 20     0
QSO: 14016 CW 2017-11-25 0625 ZL3X          599 32     UT1AA         599 16     0
QSO: 14022 CW 2017-11-25 0626 ZL3X          599 32     C4W           599 20     0
QSO: 14037 CW 2017-11-25 0628 ZL3X          599 32     YT4W          599 15     0
QSO:  7034 CW 2017-11-25 0630 ZL3X          599 32     IR4M          599 15     1
QSO: 14042 CW 2017-11-25 0631 ZL3X          599 32     HG7T          599 15     0
QSO: 14050 CW 2017-11-25 0633 ZL3X          599 32     HZ1FI         599 21     0
QSO:  7038 CW 2017-11-25 0634 ZL3X          599 32     VE2BWL        599 05     1
QSO:  7038 CW 2017-11-25 0635 ZL3X          599 32     DK0TU         599 14     1
QSO: 14061 CW 2017-11-25 0636 ZL3X          599 32     IT9NVA        599 15     0
QSO: 14005 CW 2017-11-25 0641 ZL3X          599 32     RC9A          599 17     0
QSO:  7030 CW 2017-11-25 0642 ZL3X          599 32     ES9C          599 15     1
QSO:  7029 CW 2017-11-25 0643 ZL3X          599 32     OK2D          599 15     1
QSO: 14011 CW 2017-11-25 0643 ZL3X          599 32     HG6N          599 15     0
QSO:  7031 CW 2017-11-25 0644 ZL3X          599 32     SN2M          599 15     1
QSO: 14026 CW 2017-11-25 0647 ZL3X          599 32     NA6O          599 03     0
QSO: 14027 CW 2017-11-25 0647 ZL3X          599 32     RA0FF         599 19     0
QSO:  7032 CW 2017-11-25 0648 ZL3X          599 32     HG7T          599 15     1
QSO:  7032 CW 2017-11-25 0649 ZL3X          599 32     YL2SM         599 15     1
QSO: 14036 CW 2017-11-25 0649 ZL3X          599 32     OM7M          599 15     0
QSO: 14044 CW 2017-11-25 0650 ZL3X          599 32     HA7GN         599 15     0
QSO: 14046 CW 2017-11-25 0651 ZL3X          599 32     HG5C          599 15     0
QSO: 14048 CW 2017-11-25 0651 ZL3X          599 32     UY5ZZ         599 16     0
QSO: 14049 CW 2017-11-25 0653 ZL3X          599 32     S50K          599 15     0
QSO:  7039 CW 2017-11-25 0654 ZL3X          599 32     S50A          599 15     1
QSO: 14051 CW 2017-11-25 0654 ZL3X          599 32     V6A           599 27     0
QSO: 14046 CW 2017-11-25 0655 ZL3X          599 32     OL6P          599 15     0
QSO:  7037 CW 2017-11-25 0655 ZL3X          599 32     IR4X          599 15     1
QSO: 14044 CW 2017-11-25 0657 ZL3X          599 32     S52NR         599 15     0
QSO: 14043 CW 2017-11-25 0657 ZL3X          599 32     OM7ZM         599 15     0
QSO:  7040 CW 2017-11-25 0657 ZL3X          599 32     NN3Q          599 05     1
QSO: 14038 CW 2017-11-25 0700 ZL3X          599 32     IR6T          599 15     0
QSO:  7042 CW 2017-11-25 0701 ZL3X          599 32     K0ZR          599 05     1
QSO:  7041 CW 2017-11-25 0702 ZL3X          599 32     PJ2T          599 09     1
QSO:  7038 CW 2017-11-25 0703 ZL3X          599 32     SN2B          599 15     1
QSO: 14036 CW 2017-11-25 0704 ZL3X          599 32     SN7Q          599 15     0
QSO:  7036 CW 2017-11-25 0704 ZL3X          599 32     PI4CC         599 14     1
QSO:  7035 CW 2017-11-25 0705 ZL3X          599 32     ED8X          599 33     1
QSO:  7029 CW 2017-11-25 0706 ZL3X          599 32     II9P          599 15     1
QSO:  7039 CW 2017-11-25 0711 ZL3X          599 32     K1TTT         599 05     1
QSO:  7040 CW 2017-11-25 0711 ZL3X          599 32     VE6WZ         599 04     1
QSO:  7043 CW 2017-11-25 0713 ZL3X          599 32     NG7M          599 03     1
QSO:  7043 CW 2017-11-25 0714 ZL3X          599 32     DL4YAO        599 14     1
QSO:  7043 CW 2017-11-25 0715 ZL3X          599 32     WX4G          599 05     1
QSO:  7043 CW 2017-11-25 0716 ZL3X          599 32     KH6TU         599 31     1
QSO: 14034 CW 2017-11-25 0716 ZL3X          599 32     DF0HQ         599 14     0
QSO:  7043 CW 2017-11-25 0718 ZL3X          599 32     N7IP          599 04     1
QSO:  7043 CW 2017-11-25 0718 ZL3X          599 32     K7HP          599 03     1
QSO:  7043 CW 2017-11-25 0719 ZL3X          599 32     NX1P          599 03     1
QSO:  7043 CW 2017-11-25 0720 ZL3X          599 32     HA8VV         599 15     1
QSO:  7043 CW 2017-11-25 0721 ZL3X          599 32     YL3FT         599 15     1
QSO: 14015 CW 2017-11-25 0721 ZL3X          599 32     OH8X          599 15     0
QSO:  7043 CW 2017-11-25 0723 ZL3X          599 32     LY5E          599 15     1
QSO:  7045 CW 2017-11-25 0725 ZL3X          599 32     DK0MM         599 14     1
QSO: 14021 CW 2017-11-25 0725 ZL3X          599 32     DL1A          599 14     0
QSO:  7045 CW 2017-11-25 0725 ZL3X          599 32     EA7RM         599 14     1
QSO:  7045 CW 2017-11-25 0725 ZL3X          599 32     K2LE          599 05     1
QSO:  7045 CW 2017-11-25 0726 ZL3X          599 32     W3FV          599 05     1
QSO:  7045 CW 2017-11-25 0726 ZL3X          599 32     AH6KO         599 31     1
QSO:  7045 CW 2017-11-25 0727 ZL3X          599 32     W9PA          599 04     1
QSO:  7045 CW 2017-11-25 0728 ZL3X          599 32     K5KU          599 04     1
QSO:  7045 CW 2017-11-25 0729 ZL3X          599 32     PA3GVI        599 14     1
QSO: 14031 CW 2017-11-25 0729 ZL3X          599 32     PZ5V          599 09     0
QSO:  7045 CW 2017-11-25 0729 ZL3X          599 32     TK0C          599 15     1
QSO: 14031 CW 2017-11-25 0729 ZL3X          599 32     JL2LPX        599 25     0
QSO:  7045 CW 2017-11-25 0730 ZL3X          599 32     PA4AO         599 14     1
QSO: 14031 CW 2017-11-25 0730 ZL3X          599 32     CE6VMO        599 12     0
QSO:  7045 CW 2017-11-25 0730 ZL3X          599 32     ON7RU         599 14     1
QSO:  7045 CW 2017-11-25 0731 ZL3X          599 32     K2UF          599 05     1
QSO: 14031 CW 2017-11-25 0731 ZL3X          599 32     JA1QOW        599 25     0
QSO:  7045 CW 2017-11-25 0731 ZL3X          599 32     N6CW          599 03     1
QSO: 14031 CW 2017-11-25 0731 ZL3X          599 32     S57NW         599 15     0
QSO:  7045 CW 2017-11-25 0732 ZL3X          599 32     N3QE          599 05     1
QSO:  7045 CW 2017-11-25 0734 ZL3X          599 32     WW4LL         599 05     1
QSO:  7045 CW 2017-11-25 0734 ZL3X          599 32     N0KQ          599 03     1
QSO: 14031 CW 2017-11-25 0735 ZL3X          599 32     B1Z           599 24     0
QSO: 14031 CW 2017-11-25 0735 ZL3X          599 32     B7Q           599 24     0
QSO:  7045 CW 2017-11-25 0736 ZL3X          599 32     M0DXR         599 14     1
QSO: 14031 CW 2017-11-25 0737 ZL3X          599 32     ZL2EA         599 32     0
QSO:  7045 CW 2017-11-25 0737 ZL3X          599 32     9A4WY         599 15     1
QSO: 14031 CW 2017-11-25 0737 ZL3X          599 32     JA1SYI        599 25     0
QSO: 14031 CW 2017-11-25 0738 ZL3X          599 32     JM1NKT        599 25     0
QSO:  7045 CW 2017-11-25 0738 ZL3X          599 32     DL8WEM        599 14     1
QSO: 14031 CW 2017-11-25 0739 ZL3X          599 32     JA1FGB        599 25     0
QSO:  7045 CW 2017-11-25 0739 ZL3X          599 32     M6W           599 14     1
QSO: 14031 CW 2017-11-25 0739 ZL3X          599 32     JH4NDG        599 25     0
QSO: 14031 CW 2017-11-25 0739 ZL3X          599 32     JA1OLT        599 25     0
QSO:  7045 CW 2017-11-25 0739 ZL3X          599 32     RU1A          599 16     1
QSO: 14031 CW 2017-11-25 0740 ZL3X          599 32     BH1EBF        599 24     0
QSO: 14031 CW 2017-11-25 0741 ZL3X          599 32     UW1M          599 16     0
QSO:  7047 CW 2017-11-25 0741 ZL3X          599 32     KH6J          599 31     1
QSO: 14031 CW 2017-11-25 0741 ZL3X          599 32     BH5SSL        599 24     0
QSO: 14031 CW 2017-11-25 0742 ZL3X          599 32     S57AW         599 15     0
QSO: 14031 CW 2017-11-25 0742 ZL3X          599 32     9A5Y          599 15     0
QSO: 14031 CW 2017-11-25 0743 ZL3X          599 32     JH5SDB        599 25     0
QSO:  7048 CW 2017-11-25 0743 ZL3X          599 32     TM4Q          599 14     1
QSO: 14031 CW 2017-11-25 0743 ZL3X          599 32     JA6GT         599 25     0
QSO:  7049 CW 2017-11-25 0744 ZL3X          599 32     5W1SA         599 32     1
QSO: 14031 CW 2017-11-25 0745 ZL3X          599 32     JH7IQQ        599 25     0
QSO:  7050 CW 2017-11-25 0745 ZL3X          599 32     EF3A          599 14     1
QSO:  7050 CW 2017-11-25 0746 ZL3X          599 32     CE3CT         599 12     1
QSO:  7051 CW 2017-11-25 0748 ZL3X          599 32     VY2TT         599 05     1
QSO: 14029 CW 2017-11-25 0748 ZL3X          599 32     ES9C          599 15     0
QSO:  7052 CW 2017-11-25 0749 ZL3X          599 32     EA7RM         599 33     1
QSO: 14030 CW 2017-11-25 0749 ZL3X          599 32     ZA1WW         599 15     0
QSO: 14030 CW 2017-11-25 0750 ZL3X          599 32     DA0WRTC       599 14     0
QSO:  7052 CW 2017-11-25 0751 ZL3X          599 32     ZL1IF         599 32     1
QSO: 14033 CW 2017-11-25 0751 ZL3X          599 32     OK3A          599 15     0
QSO:  7055 CW 2017-11-25 0752 ZL3X          599 32     DL3JJ         599 14     1
QSO:  7056 CW 2017-11-25 0754 ZL3X          599 32     DL9NEI        599 14     1
QSO: 14044 CW 2017-11-25 0754 ZL3X          599 32     CN2R          599 33     0
QSO:  7056 CW 2017-11-25 0754 ZL3X          599 32     XE2X          599 06     1
QSO:  7059 CW 2017-11-25 0756 ZL3X          599 32     CR3OO         599 33     1
QSO: 14055 CW 2017-11-25 0756 ZL3X          599 32     PA3EVY        599 14     0
QSO: 14056 CW 2017-11-25 0757 ZL3X          599 32     JE1LFX        599 25     0
QSO:  7059 CW 2017-11-25 0757 ZL3X          599 32     OK2RRR        599 15     1
QSO: 14002 CW 2017-11-25 0758 ZL3X          599 32     LU5FF         599 13     0
QSO:  7053 CW 2017-11-25 0759 ZL3X          599 32     LA8OM         599 14     1
QSO: 14003 CW 2017-11-25 0759 ZL3X          599 32     PJ4E          599 09     0
QSO: 14006 CW 2017-11-25 0800 ZL3X          599 32     M6T           599 14     0
QSO: 14014 CW 2017-11-25 0801 ZL3X          599 32     HB9ARF        599 14     0
QSO: 14016 CW 2017-11-25 0802 ZL3X          599 32     RW0A          599 18     0
QSO:  7047 CW 2017-11-25 0804 ZL3X          599 32     PA6X          599 14     1
QSO: 14026 CW 2017-11-25 0805 ZL3X          599 32     TM0R          599 14     0
QSO:  7032 CW 2017-11-25 0805 ZL3X          599 32     LU5DX         599 13     1
QSO:  7004 CW 2017-11-25 0809 ZL3X          599 32     DF0HQ         599 14     1
QSO:  7005 CW 2017-11-25 0809 ZL3X          599 32     SJ2W          599 14     1
QSO: 14042 CW 2017-11-25 0811 ZL3X          599 32     OP4K          599 14     0
QSO: 14042 CW 2017-11-25 0812 ZL3X          599 32     PY2NY         599 11     0
QSO: 14043 CW 2017-11-25 0812 ZL3X          599 32     EC5CR         599 14     0
QSO:  7007 CW 2017-11-25 0812 ZL3X          599 32     CB1H          599 12     1
QSO:  7009 CW 2017-11-25 0813 ZL3X          599 32     KH7M          599 31     1
QSO: 14059 CW 2017-11-25 0814 ZL3X          599 32     7K3PCI        599 25     0
QSO: 14060 CW 2017-11-25 0815 ZL3X          599 32     OK5W          599 15     0
QSO:  7010 CW 2017-11-25 0816 ZL3X          599 32     CT9/OM3BH     599 33     1
QSO: 14067 CW 2017-11-25 0816 ZL3X          599 32     UA2FZ         599 15     0
QSO:  7011 CW 2017-11-25 0817 ZL3X          599 32     K2QMF         599 05     1
QSO:  7011 CW 2017-11-25 0817 ZL3X          599 32     KN7K          599 03     1
QSO: 14031 CW 2017-11-25 0822 ZL3X          599 32     YT5A          599 15     0
QSO: 14032 CW 2017-11-25 0822 ZL3X          599 32     9A7A          599 15     0
QSO:  7044 CW 2017-11-25 0822 ZL3X          599 32     PA0LEG        599 14     1
QSO:  7044 CW 2017-11-25 0823 ZL3X          599 32     N2BA          599 05     1
QSO:  7044 CW 2017-11-25 0823 ZL3X          599 32     WC0W          599 04     1
