START-OF-LOG: 3.0
CALLSIGN: K6NR
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: QRP
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 13398
NAME: Dana Roode
LOCATION: AZ
OPERATORS: K6NR
CLUB: Southern California Contest Club
CERTIFICATE: NO
CREATED-BY: WriteLog V12.06B
SOAPBOX: Operated QRP portable from Scottsdale, Arizona.
SOAPBOX: Used a KX-2 with 7 foot helically loaded mobile whips
SOAPBOX: over 20m ground plane on roof about 40' up.  Had separate
SOAPBOX: whips for 15m, 20m, and 40m.  Thanks to all who pulled my
SOAPBOX: weak signal out.  dana
QSO: 14000 CW 2017-11-25 0150 K6NR          599     03 KH6LC         599     31
QSO:  7000 CW 2017-11-25 0158 K6NR          599     03 HQ9X          599      7
QSO: 14000 CW 2017-11-25 1805 K6NR          599     03 VE7VR         599      3
QSO: 14000 CW 2017-11-25 1806 K6NR          599     03 XL3T          599      4
QSO: 14000 CW 2017-11-25 1810 K6NR          599     03 KH6J          599     31
QSO: 14000 CW 2017-11-25 1812 K6NR          599     03 ED8X          599     33
QSO: 14000 CW 2017-11-25 1818 K6NR          599     03 KH7B          599     31
QSO: 14000 CW 2017-11-25 1819 K6NR          599     03 VE3MGY        599      4
QSO: 14000 CW 2017-11-25 1821 K6NR          599     03 VE7NY         599      3
QSO: 21000 CW 2017-11-25 1826 K6NR          599     03 CR2M          599     14
QSO: 21000 CW 2017-11-25 1828 K6NR          599     03 C6AGU         599      8
QSO: 21000 CW 2017-11-25 1832 K6NR          599     03 KH6J          599     31
QSO: 21000 CW 2017-11-25 1836 K6NR          599     03 6Y3M          599      8
QSO: 21000 CW 2017-11-25 1843 K6NR          599     03 VE6BBP        599      4
QSO: 21000 CW 2017-11-25 1950 K6NR          599     03 NP2X          599      8
QSO: 21000 CW 2017-11-25 1954 K6NR          599     03 PJ2T          599      9
QSO: 21000 CW 2017-11-25 1959 K6NR          599     03 KH7M          599     31
QSO: 21000 CW 2017-11-25 2001 K6NR          599     03 V47T          599      8
QSO: 21000 CW 2017-11-25 2004 K6NR          599     03 XL3T          599      4
QSO: 21000 CW 2017-11-25 2011 K6NR          599     03 PJ4A          599      9
QSO: 21000 CW 2017-11-25 2018 K6NR          599     03 LT1H          599     13
QSO: 21000 CW 2017-11-25 2028 K6NR          599     03 CW5W          599     13
QSO: 14000 CW 2017-11-25 2045 K6NR          599     03 PJ4Y          599      9
QSO: 14000 CW 2017-11-25 2051 K6NR          599     03 VE7KW         599      3
QSO: 14000 CW 2017-11-25 2106 K6NR          599     03 VE7GL         599      3
QSO: 14000 CW 2017-11-25 2108 K6NR          599     03 PZ5V          599      9
QSO: 14000 CW 2017-11-25 2118 K6NR          599     03 PJ2T          599      9
QSO: 14000 CW 2017-11-25 2119 K6NR          599     03 TO2SP         599      8
QSO: 14000 CW 2017-11-25 2134 K6NR          599     03 VE4GV         599      4
QSO: 14000 CW 2017-11-25 2139 K6NR          599     03 VP5M          599      8
QSO: 14000 CW 2017-11-25 2141 K6NR          599     03 VE6BBP        599      4
QSO: 14000 CW 2017-11-25 2143 K6NR          599     03 TI7W          599      7
QSO: 14000 CW 2017-11-25 2144 K6NR          599     03 JH1GEX        599     25
QSO: 14000 CW 2017-11-25 2149 K6NR          599     03 6Y3M          599      8
QSO: 14000 CW 2017-11-25 2152 K6NR          599     03 P40W          599      9
QSO: 21000 CW 2017-11-25 2156 K6NR          599     03 JM7OLW        599     25
QSO: 21000 CW 2017-11-25 2158 K6NR          599     03 CW4MAX        599     13
QSO: 21000 CW 2017-11-25 2205 K6NR          599     03 P40C          599      9
QSO: 21000 CW 2017-11-25 2212 K6NR          599     03 CE3CT         599     12
QSO: 21000 CW 2017-11-25 2214 K6NR          599     03 P40L          599      9
QSO: 21000 CW 2017-11-25 2232 K6NR          599     03 JA5FDJ        599     25
QSO: 21000 CW 2017-11-25 2233 K6NR          599     03 JH8SLS        599     25
QSO: 14000 CW 2017-11-25 2244 K6NR          599     03 JH4UYB        599     25
QSO: 14000 CW 2017-11-25 2249 K6NR          599     03 JQ1ABC        599     25
QSO: 14000 CW 2017-11-25 2253 K6NR          599     03 JA1BJI        599     25
QSO: 14000 CW 2017-11-25 2300 K6NR          599     03 ZF2MJ         599      8
QSO: 14000 CW 2017-11-25 2320 K6NR          599     03 JE2YRB        599     25
QSO: 14000 CW 2017-11-25 2322 K6NR          599     03 XR6F          599     12
QSO: 14000 CW 2017-11-25 2325 K6NR          599     03 VE2FWW        599      5
QSO: 14000 CW 2017-11-25 2329 K6NR          599     03 VA7DZ         599      3
QSO: 14000 CW 2017-11-25 2331 K6NR          599     03 JH3AIU        599     25
QSO: 14000 CW 2017-11-25 2333 K6NR          599     03 JR4OZR        599     25
QSO: 14000 CW 2017-11-25 2344 K6NR          599     03 JE1LFX        599     25
QSO: 14000 CW 2017-11-25 2345 K6NR          599     03 JH8SLS        599     25
QSO: 14000 CW 2017-11-25 2359 K6NR          599     03 JE6RPM        599     25
QSO: 14000 CW 2017-11-26 0002 K6NR          599     03 JR2PMT        599     25
QSO: 14000 CW 2017-11-26 0005 K6NR          599     03 BI4IIZ        599     24
QSO: 14000 CW 2017-11-26 0006 K6NR          599     03 JA7ZFN        599     25
QSO: 14000 CW 2017-11-26 0007 K6NR          599     03 JN4MMO        599     25
QSO: 14000 CW 2017-11-26 0056 K6NR          599     03 RT0F          599     19
QSO: 14000 CW 2017-11-26 0058 K6NR          599     03 JI1RXQ        599     25
QSO: 14000 CW 2017-11-26 0059 K6NR          599     03 JR2IJV        599     25
QSO: 14000 CW 2017-11-26 0100 K6NR          599     03 CE3CT         599     12
QSO: 14000 CW 2017-11-26 0102 K6NR          599     03 JR2GRX        599     25
QSO: 14000 CW 2017-11-26 0108 K6NR          599     03 JA0QNJ        599     25
QSO: 14000 CW 2017-11-26 0109 K6NR          599     03 KH7M          599     31
QSO:  7000 CW 2017-11-26 0220 K6NR          599     03 VE6WZ         599      4
QSO:  7000 CW 2017-11-26 0230 K6NR          599     03 FY5KE         599      9
QSO:  7000 CW 2017-11-26 0233 K6NR          599     03 XE2X          599      6
QSO:  7000 CW 2017-11-26 0239 K6NR          599     03 PZ5V          599      9
QSO:  7000 CW 2017-11-26 0240 K6NR          599     03 6Y3M          599      8
QSO:  7000 CW 2017-11-26 0245 K6NR          599     03 XF1IM         599      6
QSO:  7000 CW 2017-11-26 0250 K6NR          599     03 VY2TT         599      5
QSO: 14000 CW 2017-11-26 1456 K6NR          599     03 OK7W          599     15
QSO: 14000 CW 2017-11-26 1505 K6NR          599     03 SO4M          599     15
