START-OF-LOG: 3.0
CALLSIGN: HG8C
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 297290
NAME: Tamas Csaky
LOCATION: DX
OPERATORS: HA8EK
CLUB: HA-DX-Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6895.0
QSO: 21022 CW 2017-11-25 0837 HG8C          599 15     HS0ZAR        599 26
QSO: 21025 CW 2017-11-25 0921 HG8C          599 15     9M2M          599 28
QSO: 21022 CW 2017-11-25 1101 HG8C          599 15     GM7WCO        599 14
QSO: 21035 CW 2017-11-25 1104 HG8C          599 15     ES9C          599 15
QSO: 21035 CW 2017-11-25 1104 HG8C          599 15     SO4R          599 15
QSO: 21046 CW 2017-11-25 1105 HG8C          599 15     V47T          599 08
QSO: 21051 CW 2017-11-25 1106 HG8C          599 15     EF8U          599 33
QSO: 21052 CW 2017-11-25 1106 HG8C          599 15     YT1R          599 15
QSO: 21058 CW 2017-11-25 1113 HG8C          599 15     CW5W          599 13
QSO: 21052 CW 2017-11-25 1117 HG8C          599 15     9G5W          599 35
QSO: 21068 CW 2017-11-25 1118 HG8C          599 15     GW9J          599 14
QSO: 21043 CW 2017-11-25 1119 HG8C          599 15     S57Q          599 15
QSO: 21044 CW 2017-11-25 1121 HG8C          599 15     TM3R          599 14
QSO: 21042 CW 2017-11-25 1121 HG8C          599 15     EC2DX         599 14
QSO: 21034 CW 2017-11-25 1124 HG8C          599 15     PZ5V          599 09
QSO: 21030 CW 2017-11-25 1127 HG8C          599 15     PJ4A          599 09
QSO: 21024 CW 2017-11-25 1128 HG8C          599 15     RT9X          599 17
QSO: 21025 CW 2017-11-25 1129 HG8C          599 15     EA4KD         599 14
QSO: 21033 CW 2017-11-25 1129 HG8C          599 15     TM4Q          599 14
QSO: 21035 CW 2017-11-25 1130 HG8C          599 15     RF9C          599 17
QSO: 21038 CW 2017-11-25 1130 HG8C          599 15     EA4SV         599 14
QSO: 21040 CW 2017-11-25 1131 HG8C          599 15     OK2PYA        599 15
QSO: 21047 CW 2017-11-25 1132 HG8C          599 15     CT9/OM3RM     599 33
QSO: 21050 CW 2017-11-25 1133 HG8C          599 15     M0DXR         599 14
QSO: 21053 CW 2017-11-25 1134 HG8C          599 15     V26K          599 08
QSO: 21053 CW 2017-11-25 1135 HG8C          599 15     7X2ARA        599 33
QSO: 21055 CW 2017-11-25 1135 HG8C          599 15     EF8R          599 33
QSO: 21059 CW 2017-11-25 1136 HG8C          599 15     CR6K          599 14
QSO: 21060 CW 2017-11-25 1137 HG8C          599 15     EA3IN         599 14
QSO: 21072 CW 2017-11-25 1217 HG8C          599 15     5X8B          599 37
QSO: 21070 CW 2017-11-25 1218 HG8C          599 15     LT1F          599 13
QSO: 21073 CW 2017-11-25 1219 HG8C          599 15     LU4OC         599 13
QSO: 21067 CW 2017-11-25 1220 HG8C          599 15     CR2M          599 14
QSO: 21063 CW 2017-11-25 1228 HG8C          599 15     FM5FJ         599 08
QSO: 21060 CW 2017-11-25 1230 HG8C          599 15     WP2B          599 08
QSO: 21056 CW 2017-11-25 1232 HG8C          599 15     9Y4/VE3EY     599 09
QSO: 21047 CW 2017-11-25 1259 HG8C          599 15     6Y0W          599 08
QSO: 21044 CW 2017-11-25 1304 HG8C          599 15     PJ2T          599 09
QSO: 21056 CW 2017-11-25 1305 HG8C          599 15     FG/F6ARC      599 08
QSO: 21042 CW 2017-11-25 1308 HG8C          599 15     6Y3M          599 08
QSO: 21013 CW 2017-11-25 1309 HG8C          599 15     VE3JM         599 04
QSO: 21011 CW 2017-11-25 1316 HG8C          599 15     CE3CT         599 12
QSO: 21009 CW 2017-11-25 1319 HG8C          599 15     VY2TT         599 05
QSO: 21001 CW 2017-11-25 1322 HG8C          599 15     6W1SU         599 35
QSO: 21022 CW 2017-11-25 1323 HG8C          599 15     N4BP          599 05
QSO: 21021 CW 2017-11-25 1325 HG8C          599 15     KQ2M          599 05
QSO: 21021 CW 2017-11-25 1326 HG8C          599 15     P40L          599 09
QSO: 21023 CW 2017-11-25 1355 HG8C          599 15     9Q6BB         599 36
QSO: 21030 CW 2017-11-25 1455 HG8C          599 15     K1RU          599 05
QSO: 21033 CW 2017-11-25 1457 HG8C          599 15     W2XL          599 05
QSO: 21032 CW 2017-11-25 1500 HG8C          599 15     HP3SS         599 07
QSO: 21040 CW 2017-11-25 1503 HG8C          599 15     VP5M          599 08
QSO: 21042 CW 2017-11-25 1504 HG8C          599 15     PX2A          599 11
QSO: 21045 CW 2017-11-25 1505 HG8C          599 15     EF2A          599 14
QSO: 21045 CW 2017-11-25 1508 HG8C          599 15     8R1/AG6UT     599 09
QSO: 21047 CW 2017-11-25 1509 HG8C          599 15     K2SSS         599 05
QSO: 21063 CW 2017-11-25 1512 HG8C          599 15     K0EJ          599 04
QSO: 21070 CW 2017-11-25 1513 HG8C          599 15     NR3X          599 05
QSO: 21081 CW 2017-11-25 1515 HG8C          599 15     ZS2NF         599 38
QSO: 21000 CW 2017-11-25 1519 HG8C          599 15     KC1XX         599 05
QSO: 21000 CW 2017-11-25 1520 HG8C          599 15     N1UR          599 05
QSO: 21001 CW 2017-11-25 1521 HG8C          599 15     KV2K          599 05
QSO: 21003 CW 2017-11-25 1524 HG8C          599 15     K3LR          599 05
QSO: 21006 CW 2017-11-25 1533 HG8C          599 15     KU2M          599 05
QSO: 21011 CW 2017-11-25 1535 HG8C          599 15     N2NT          599 05
QSO: 21014 CW 2017-11-25 1536 HG8C          599 15     K1VR          599 05
QSO: 21017 CW 2017-11-25 1537 HG8C          599 15     G4R           599 14
QSO: 14001 CW 2017-11-25 1543 HG8C          599 15     W3LPL         599 05
QSO: 14002 CW 2017-11-25 1544 HG8C          599 15     W4CB          599 05
QSO: 14003 CW 2017-11-25 1545 HG8C          599 15     G3V           599 14
QSO: 14003 CW 2017-11-25 1546 HG8C          599 15     EA5/DK5IM     599 14
QSO: 14003 CW 2017-11-25 1546 HG8C          599 15     NR4M          599 05
QSO: 14004 CW 2017-11-25 1548 HG8C          599 15     N2MF          599 05
QSO: 14005 CW 2017-11-25 1548 HG8C          599 15     PJ4Y          599 09
QSO: 14005 CW 2017-11-25 1549 HG8C          599 15     HA7GN         599 15
QSO: 14006 CW 2017-11-25 1550 HG8C          599 15     M6T           599 14
QSO: 14008 CW 2017-11-25 1552 HG8C          599 15     K1GQ          599 05
QSO: 14009 CW 2017-11-25 1553 HG8C          599 15     NN7CW         599 05
QSO: 14009 CW 2017-11-25 1554 HG8C          599 15     W4RM          599 05
QSO: 14010 CW 2017-11-25 1555 HG8C          599 15     N4ADC         599 05
QSO: 14010 CW 2017-11-25 1557 HG8C          599 15     N0NI          599 04
QSO: 14012 CW 2017-11-25 1557 HG8C          599 15     PG5M          599 14
QSO: 14012 CW 2017-11-25 1558 HG8C          599 15     EA8/LZ1ABC    599 33
QSO: 14013 CW 2017-11-25 1558 HG8C          599 15     YT4W          599 15
QSO: 14013 CW 2017-11-25 1559 HG8C          599 15     W3FV          599 05
QSO: 14016 CW 2017-11-25 1600 HG8C          599 15     6Y0W          599 08
QSO: 14016 CW 2017-11-25 1601 HG8C          599 15     G4C           599 14
QSO: 14018 CW 2017-11-25 1602 HG8C          599 15     EA5GIE        599 14
QSO: 14018 CW 2017-11-25 1603 HG8C          599 15     KC1XX         599 05
QSO: 14021 CW 2017-11-25 1604 HG8C          599 15     K3LR          599 05
QSO: 14022 CW 2017-11-25 1605 HG8C          599 15     IT9SSI        599 15
QSO: 14026 CW 2017-11-25 1606 HG8C          599 15     GU3HFN        599 14
QSO: 14033 CW 2017-11-25 1610 HG8C          599 15     K7RL          599 03
QSO: 14033 CW 2017-11-25 1613 HG8C          599 15     PJ2T          599 09
QSO: 14038 CW 2017-11-25 1614 HG8C          599 15     CR3W          599 33
QSO: 14040 CW 2017-11-25 1615 HG8C          599 15     N9CO          599 04
QSO: 14040 CW 2017-11-25 1616 HG8C          599 15     CT9/R7KW      599 33
QSO: 14052 CW 2017-11-25 1617 HG8C          599 15     VY2TT         599 05
QSO: 14054 CW 2017-11-25 1619 HG8C          599 15     K1TTT         599 05
QSO: 14055 CW 2017-11-25 1623 HG8C          599 15     W7RM          599 03
QSO: 14065 CW 2017-11-25 1624 HG8C          599 15     TI7W          599 07
QSO: 14068 CW 2017-11-25 1626 HG8C          599 15     NR3X          599 05
QSO: 14069 CW 2017-11-25 1659 HG8C          599 15     R7LV          599 16
QSO: 14069 CW 2017-11-25 1709 HG8C          599 15     W2FU          599 05
QSO: 14069 CW 2017-11-25 1712 HG8C          599 15     K0OO          599 05
QSO: 14069 CW 2017-11-25 1713 HG8C          599 15     P33W          599 20
QSO: 14069 CW 2017-11-25 1717 HG8C          599 15     TA4SO         599 20
QSO: 14069 CW 2017-11-25 1719 HG8C          599 15     K3MD          599 05
QSO: 14069 CW 2017-11-25 1724 HG8C          599 15     K2LE          599 05
QSO:  3506 CW 2017-11-25 1737 HG8C          599 15     DK3YD         599 14
QSO:  3508 CW 2017-11-25 1738 HG8C          599 15     OM6AL         599 15
QSO:  3509 CW 2017-11-25 1739 HG8C          599 15     4K6FO         599 21
QSO:  3509 CW 2017-11-25 1739 HG8C          599 15     R4MZ          599 16
QSO:  3510 CW 2017-11-25 1740 HG8C          599 15     DL6KWN        599 14
QSO:  3510 CW 2017-11-25 1740 HG8C          599 15     DA0WRTC       599 14
QSO:  3511 CW 2017-11-25 1741 HG8C          599 15     LZ5R          599 20
QSO:  3512 CW 2017-11-25 1742 HG8C          599 15     M6T           599 14
QSO:  3514 CW 2017-11-25 1742 HG8C          599 15     UT4U          599 16
QSO:  3514 CW 2017-11-25 1743 HG8C          599 15     OH9W          599 15
QSO:  3518 CW 2017-11-25 1744 HG8C          599 15     R7NW          599 16
QSO:  3517 CW 2017-11-25 1745 HG8C          599 15     OE2S          599 15
QSO:  3519 CW 2017-11-25 1745 HG8C          599 15     OF6MW         599 15
QSO:  3520 CW 2017-11-25 1746 HG8C          599 15     UA6CC         599 16
QSO:  3520 CW 2017-11-25 1746 HG8C          599 15     E70T          599 15
QSO:  3521 CW 2017-11-25 1747 HG8C          599 15     DL6ON         599 14
QSO:  3521 CW 2017-11-25 1747 HG8C          599 15     OK8WW         599 15
QSO:  3522 CW 2017-11-25 1748 HG8C          599 15     9A1A          599 15
QSO:  3522 CW 2017-11-25 1748 HG8C          599 15     UX3HA         599 16
QSO:  3523 CW 2017-11-25 1749 HG8C          599 15     SN5N          599 15
QSO:  3524 CW 2017-11-25 1749 HG8C          599 15     SP4Z          599 15
QSO:  3525 CW 2017-11-25 1749 HG8C          599 15     YT5A          599 15
QSO:  3525 CW 2017-11-25 1750 HG8C          599 15     OK5W          599 15
QSO:  3531 CW 2017-11-25 1751 HG8C          599 15     SP4INT        599 15
QSO:  3531 CW 2017-11-25 1751 HG8C          599 15     I2IFT         599 15
QSO:  3531 CW 2017-11-25 1751 HG8C          599 15     UT2WQ         599 16
QSO:  3531 CW 2017-11-25 1752 HG8C          599 15     OK7MT         599 15
QSO:  3531 CW 2017-11-25 1752 HG8C          599 15     UT4LW         599 16
QSO:  3531 CW 2017-11-25 1753 HG8C          599 15     LZ7O          599 20
QSO:  3531 CW 2017-11-25 1753 HG8C          599 15     EW8DX         599 16
QSO:  3531 CW 2017-11-25 1754 HG8C          599 15     OK1IBP        599 15
QSO:  3531 CW 2017-11-25 1754 HG8C          599 15     UR3VJC        599 16
QSO:  3531 CW 2017-11-25 1756 HG8C          599 15     YT5W          599 15
QSO:  3531 CW 2017-11-25 1756 HG8C          599 15     RL6M          599 16
QSO:  3531 CW 2017-11-25 1756 HG8C          599 15     OK1AY         599 15
QSO:  3531 CW 2017-11-25 1756 HG8C          599 15     YT1WA         599 15
QSO:  3531 CW 2017-11-25 1757 HG8C          599 15     RT4W          599 16
QSO:  3531 CW 2017-11-25 1757 HG8C          599 15     RW0A          599 18
QSO:  3531 CW 2017-11-25 1759 HG8C          599 15     TK0C          599 15
QSO:  3531 CW 2017-11-25 1759 HG8C          599 15     RK3RX         599 16
QSO:  3531 CW 2017-11-25 1800 HG8C          599 15     RO5X          599 16
QSO:  3531 CW 2017-11-25 1800 HG8C          599 15     EW8OM         599 16
QSO:  3531 CW 2017-11-25 1800 HG8C          599 15     PI4CC         599 14
QSO:  3531 CW 2017-11-25 1801 HG8C          599 15     UD4C          599 16
QSO:  3531 CW 2017-11-25 1801 HG8C          599 15     SK3W          599 14
QSO:  3531 CW 2017-11-25 1801 HG8C          599 15     PC5Q          599 14
QSO:  3531 CW 2017-11-25 1802 HG8C          599 15     SP4JCQ        599 15
QSO:  3531 CW 2017-11-25 1802 HG8C          599 15     E72MD         599 15
QSO:  3531 CW 2017-11-25 1803 HG8C          599 15     RA6C          599 16
QSO:  3531 CW 2017-11-25 1804 HG8C          599 15     RA1CP         599 16
QSO:  3531 CW 2017-11-25 1804 HG8C          599 15     DJ7MH         599 14
QSO:  3531 CW 2017-11-25 1804 HG8C          599 15     RN3S          599 16
QSO:  3531 CW 2017-11-25 1804 HG8C          599 15     RA3NC         599 16
QSO:  3531 CW 2017-11-25 1805 HG8C          599 15     OK2BV         599 15
QSO:  3531 CW 2017-11-25 1805 HG8C          599 15     4O4SM         599 15
QSO:  3531 CW 2017-11-25 1806 HG8C          599 15     IK3BVD        599 15
QSO:  3531 CW 2017-11-25 1807 HG8C          599 15     R3QN          599 16
QSO:  3531 CW 2017-11-25 1807 HG8C          599 15     S51Z          599 15
QSO:  3531 CW 2017-11-25 1807 HG8C          599 15     OK1AXA        599 15
QSO:  3531 CW 2017-11-25 1808 HG8C          599 15     UY5TE         599 16
QSO:  3531 CW 2017-11-25 1808 HG8C          599 15     OM7AG         599 15
QSO:  3531 CW 2017-11-25 1808 HG8C          599 15     SN7O          599 15
QSO:  3531 CW 2017-11-25 1809 HG8C          599 15     DJ2IA         599 14
QSO:  3531 CW 2017-11-25 1810 HG8C          599 15     YU1KT         599 15
QSO:  3531 CW 2017-11-25 1811 HG8C          599 15     OL4W          599 15
QSO:  3531 CW 2017-11-25 1811 HG8C          599 15     OK5E          599 15
QSO:  3531 CW 2017-11-25 1811 HG8C          599 15     DL2NBY        599 14
QSO:  3531 CW 2017-11-25 1812 HG8C          599 15     RA4HMT        599 16
QSO:  3531 CW 2017-11-25 1812 HG8C          599 15     YU5W          599 15
QSO:  3531 CW 2017-11-25 1814 HG8C          599 15     UR5PG         599 16
QSO:  3531 CW 2017-11-25 1814 HG8C          599 15     DL1YCF        599 14
QSO:  3531 CW 2017-11-25 1815 HG8C          599 15     G3V           599 14
QSO:  3531 CW 2017-11-25 1816 HG8C          599 15     PB0ACU        599 14
QSO:  3531 CW 2017-11-25 1817 HG8C          599 15     UA4M          599 16
QSO:  3531 CW 2017-11-25 1817 HG8C          599 15     DL2BUM        599 14
QSO:  3531 CW 2017-11-25 1818 HG8C          599 15     UT5EPP        599 16
QSO:  3531 CW 2017-11-25 1818 HG8C          599 15     OM3CUG        599 15
QSO:  3531 CW 2017-11-25 1819 HG8C          599 15     G4P           599 14
QSO:  3531 CW 2017-11-25 1819 HG8C          599 15     UA3LID        599 16
QSO:  3531 CW 2017-11-25 1819 HG8C          599 15     9A9XX         599 15
QSO:  3531 CW 2017-11-25 1820 HG8C          599 15     EA1DAV        599 14
QSO:  3531 CW 2017-11-25 1820 HG8C          599 15     HG8X          599 15
QSO:  3531 CW 2017-11-25 1821 HG8C          599 15     DL1SAN        599 14
QSO:  3531 CW 2017-11-25 1821 HG8C          599 15     DJ1SL         599 14
QSO:  3531 CW 2017-11-25 1821 HG8C          599 15     M8C           599 14
QSO:  3531 CW 2017-11-25 1821 HG8C          599 15     DL9ZP         599 14
QSO:  3531 CW 2017-11-25 1822 HG8C          599 15     RV3FW         599 16
QSO:  3531 CW 2017-11-25 1822 HG8C          599 15     OK1LL         599 15
QSO:  3531 CW 2017-11-25 1822 HG8C          599 15     TM7A          599 14
QSO:  3531 CW 2017-11-25 1822 HG8C          599 15     LZ1GJ         599 20
QSO:  3531 CW 2017-11-25 1823 HG8C          599 15     R3OR          599 16
QSO:  3531 CW 2017-11-25 1823 HG8C          599 15     DR4A          599 14
QSO:  3531 CW 2017-11-25 1823 HG8C          599 15     EU1AI         599 16
QSO:  3531 CW 2017-11-25 1824 HG8C          599 15     DF4ZL         599 14
QSO:  3531 CW 2017-11-25 1824 HG8C          599 15     SM2BJS        599 14
QSO:  3531 CW 2017-11-25 1825 HG8C          599 15     DL4CF         599 14
QSO:  3531 CW 2017-11-25 1825 HG8C          599 15     SV1AIQ        599 20
QSO:  3531 CW 2017-11-25 1825 HG8C          599 15     PA3BUD        599 14
QSO:  3531 CW 2017-11-25 1826 HG8C          599 15     LY2W          599 15
QSO:  3531 CW 2017-11-25 1826 HG8C          599 15     LY2BMX        599 15
QSO:  3531 CW 2017-11-25 1826 HG8C          599 15     EC5NJ         599 14
QSO:  3531 CW 2017-11-25 1826 HG8C          599 15     UT7NI         599 16
QSO:  3531 CW 2017-11-25 1827 HG8C          599 15     RT4D          599 16
QSO:  3531 CW 2017-11-25 1827 HG8C          599 15     9A2UU         599 15
QSO:  3531 CW 2017-11-25 1828 HG8C          599 15     PA3DBS        599 14
QSO:  3531 CW 2017-11-25 1828 HG8C          599 15     R6CC          599 16
QSO:  3531 CW 2017-11-25 1828 HG8C          599 15     OK7PN         599 15
QSO:  3531 CW 2017-11-25 1829 HG8C          599 15     UF7F          599 16
QSO:  3531 CW 2017-11-25 1829 HG8C          599 15     OK6K          599 15
QSO:  3531 CW 2017-11-25 1829 HG8C          599 15     YT5L          599 15
QSO:  3531 CW 2017-11-25 1830 HG8C          599 15     DF2RG         599 14
QSO:  3531 CW 2017-11-25 1830 HG8C          599 15     DL7URH        599 14
QSO:  3531 CW 2017-11-25 1831 HG8C          599 15     UA9LDD        599 17
QSO:  3531 CW 2017-11-25 1831 HG8C          599 15     SM5CIL        599 14
QSO:  3531 CW 2017-11-25 1831 HG8C          599 15     LA2WRA        599 14
QSO:  3531 CW 2017-11-25 1832 HG8C          599 15     LY4A          599 15
QSO:  3531 CW 2017-11-25 1832 HG8C          599 15     PC7T          599 14
QSO:  3531 CW 2017-11-25 1832 HG8C          599 15     UT7QB         599 16
QSO:  3531 CW 2017-11-25 1834 HG8C          599 15     SN0N          599 15
QSO:  3531 CW 2017-11-25 1834 HG8C          599 15     SP5XO         599 15
QSO:  3531 CW 2017-11-25 1835 HG8C          599 15     LA7XK         599 14
QSO:  3531 CW 2017-11-25 1835 HG8C          599 15     DL8WN         599 14
QSO:  3531 CW 2017-11-25 1836 HG8C          599 15     S52AU         599 15
QSO:  3531 CW 2017-11-25 1837 HG8C          599 15     UT4EK         599 16
QSO:  3531 CW 2017-11-25 1837 HG8C          599 15     OH8NW         599 15
QSO:  3531 CW 2017-11-25 1838 HG8C          599 15     UA6GO         599 16
QSO:  3531 CW 2017-11-25 1838 HG8C          599 15     RX9CAZ        599 17
QSO:  3531 CW 2017-11-25 1838 HG8C          599 15     OM3ZWA        599 15
QSO:  3531 CW 2017-11-25 1839 HG8C          599 15     RA3DNC        599 16
QSO:  3531 CW 2017-11-25 1839 HG8C          599 15     HA1WD         599 15
QSO:  3531 CW 2017-11-25 1840 HG8C          599 15     UX5UU         599 16
QSO:  3531 CW 2017-11-25 1840 HG8C          599 15     UR4RWW        599 16
QSO:  3531 CW 2017-11-25 1841 HG8C          599 15     R8WF          599 16
QSO:  3531 CW 2017-11-25 1841 HG8C          599 15     DM5DX         599 14
QSO:  3531 CW 2017-11-25 1841 HG8C          599 15     YO8SS         599 20
QSO:  3531 CW 2017-11-25 1841 HG8C          599 15     YT5C          599 15
QSO:  3531 CW 2017-11-25 1842 HG8C          599 15     UY2ZA         599 16
QSO:  3531 CW 2017-11-25 1842 HG8C          599 15     DJ0SP         599 14
QSO:  3531 CW 2017-11-25 1842 HG8C          599 15     DL3LA         599 14
QSO:  3531 CW 2017-11-25 1843 HG8C          599 15     SP5CJQ        599 15
QSO:  3531 CW 2017-11-25 1843 HG8C          599 15     UT3UIW        599 16
QSO:  3531 CW 2017-11-25 1843 HG8C          599 15     DK8CX         599 14
QSO:  3531 CW 2017-11-25 1843 HG8C          599 15     UT7IS         599 16
QSO:  3531 CW 2017-11-25 1844 HG8C          599 15     ES3RF         599 15
QSO:  3531 CW 2017-11-25 1844 HG8C          599 15     UR3WA         599 16
QSO:  3531 CW 2017-11-25 1845 HG8C          599 15     R3ZV          599 16
QSO:  3531 CW 2017-11-25 1845 HG8C          599 15     DL6UKL        599 14
QSO:  3531 CW 2017-11-25 1845 HG8C          599 15     IU8CNE        599 15
QSO:  3531 CW 2017-11-25 1846 HG8C          599 15     YO8RIX        599 20
QSO:  3531 CW 2017-11-25 1846 HG8C          599 15     R4YY          599 16
QSO:  3531 CW 2017-11-25 1847 HG8C          599 15     SP9BCH        599 15
QSO:  3531 CW 2017-11-25 1848 HG8C          599 15     YU0U          599 15
QSO:  3531 CW 2017-11-25 1848 HG8C          599 15     DK2CC         599 14
QSO:  3531 CW 2017-11-25 1849 HG8C          599 15     SP2LNW        599 15
QSO:  3531 CW 2017-11-25 1849 HG8C          599 15     9A7A          599 15
QSO:  3531 CW 2017-11-25 1849 HG8C          599 15     OK3EQ         599 15
QSO:  3531 CW 2017-11-25 1850 HG8C          599 15     OF8CW         599 15
QSO:  3531 CW 2017-11-25 1851 HG8C          599 15     4O6KOP        599 15
QSO:  3531 CW 2017-11-25 1851 HG8C          599 15     DL1LOD        599 14
QSO:  3531 CW 2017-11-25 1851 HG8C          599 15     HB9BS         599 14
QSO:  3531 CW 2017-11-25 1852 HG8C          599 15     RM7C          599 16
QSO:  3531 CW 2017-11-25 1852 HG8C          599 15     US1PM         599 16
QSO:  3531 CW 2017-11-25 1852 HG8C          599 15     OM5UM         599 15
QSO:  3531 CW 2017-11-25 1853 HG8C          599 15     9A5G          599 15
QSO:  3531 CW 2017-11-25 1853 HG8C          599 15     DF6FQ         599 14
QSO:  3531 CW 2017-11-25 1853 HG8C          599 15     UT6EE         599 16
QSO:  3531 CW 2017-11-25 1854 HG8C          599 15     I0GOJ         599 15
QSO:  3531 CW 2017-11-25 1854 HG8C          599 15     DO6LE         599 14
QSO:  3531 CW 2017-11-25 1855 HG8C          599 15     DL2LRT        599 14
QSO:  3531 CW 2017-11-25 1855 HG8C          599 15     UT5UML        599 16
QSO:  3531 CW 2017-11-25 1856 HG8C          599 15     OK1DJS        599 15
QSO:  3531 CW 2017-11-25 1856 HG8C          599 15     OK5M          599 15
QSO:  3531 CW 2017-11-25 1856 HG8C          599 15     RM9A          599 17
QSO:  3531 CW 2017-11-25 1857 HG8C          599 15     DK3WN         599 14
QSO:  3531 CW 2017-11-25 1857 HG8C          599 15     R3MU          599 16
QSO:  3531 CW 2017-11-25 1858 HG8C          599 15     GW8K          599 14
QSO:  3531 CW 2017-11-25 1858 HG8C          599 15     RT6A          599 16
QSO:  3531 CW 2017-11-25 1858 HG8C          599 15     DL1EL         599 14
QSO:  3531 CW 2017-11-25 1858 HG8C          599 15     UA3LAR        599 16
QSO:  3531 CW 2017-11-25 1859 HG8C          599 15     YL2QN         599 15
QSO:  3531 CW 2017-11-25 1859 HG8C          599 15     UR5LJD        599 16
QSO:  3531 CW 2017-11-25 1859 HG8C          599 15     S51RJ         599 15
QSO:  3531 CW 2017-11-25 1859 HG8C          599 15     S57KM         599 15
QSO:  3531 CW 2017-11-25 1900 HG8C          599 15     DL5YL         599 14
QSO:  3531 CW 2017-11-25 1900 HG8C          599 15     LZ1ZP         599 20
QSO:  3531 CW 2017-11-25 1901 HG8C          599 15     LA7SI         599 14
QSO:  3531 CW 2017-11-25 1901 HG8C          599 15     YU1KT         599 15
QSO:  3531 CW 2017-11-25 1901 HG8C          599 15     S56M          599 15
QSO:  3531 CW 2017-11-25 1902 HG8C          599 15     OM3BA         599 15
QSO:  3531 CW 2017-11-25 1902 HG8C          599 15     S50XX         599 15
QSO:  3531 CW 2017-11-25 1903 HG8C          599 15     DL1ROT        599 14
QSO:  3531 CW 2017-11-25 1903 HG8C          599 15     OZ7BQ         599 14
QSO:  3531 CW 2017-11-25 1903 HG8C          599 15     DL1EFW        599 14
QSO:  3531 CW 2017-11-25 1904 HG8C          599 15     OK2HFC        599 15
QSO:  3531 CW 2017-11-25 1905 HG8C          599 15     UA5F          599 16
QSO:  3531 CW 2017-11-25 1905 HG8C          599 15     DF1DT         599 14
QSO:  3531 CW 2017-11-25 1906 HG8C          599 15     OK2RVM        599 15
QSO:  3531 CW 2017-11-25 1906 HG8C          599 15     YO5DAS        599 20
QSO:  3531 CW 2017-11-25 1906 HG8C          599 15     OK2BRQ        599 15
QSO:  3531 CW 2017-11-25 1907 HG8C          599 15     SP9GFI        599 15
