START-OF-LOG: 3.0
CALLSIGN: PA1LEX
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 253095
NAME: lex
LOCATION: DX
OPERATORS: PA1LEX
CLUB:
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6903.0
QSO: 21029 CW 2017-11-25 0755 PA1LEX        599 14     RZ7T          599 16
QSO: 14053 CW 2017-11-25 0904 PA1LEX        599 14     OL1C          599 15
QSO: 14053 CW 2017-11-25 0904 PA1LEX        599 14     IT9BXR        599 15
QSO: 14054 CW 2017-11-25 0905 PA1LEX        599 14     OL6P          599 15
QSO: 14054 CW 2017-11-25 0906 PA1LEX        599 14     RT3M          599 16
QSO: 14055 CW 2017-11-25 0906 PA1LEX        599 14     4X2M          599 20
QSO: 14056 CW 2017-11-25 0907 PA1LEX        599 14     EF5T          599 14
QSO: 14056 CW 2017-11-25 0907 PA1LEX        599 14     EF2A          599 14
QSO: 14058 CW 2017-11-25 0908 PA1LEX        599 14     S50K          599 15
QSO: 14060 CW 2017-11-25 0909 PA1LEX        599 14     Z31NA         599 15
QSO: 14061 CW 2017-11-25 0911 PA1LEX        599 14     UZ2M          599 16
QSO: 14062 CW 2017-11-25 0911 PA1LEX        599 14     RA1TJ         599 16
QSO: 14064 CW 2017-11-25 0913 PA1LEX        599 14     RU4A          599 16
QSO: 14065 CW 2017-11-25 0915 PA1LEX        599 14     3V8SS         599 33
QSO: 14065 CW 2017-11-25 0915 PA1LEX        599 14     ED1K          599 14
QSO: 14067 CW 2017-11-25 0916 PA1LEX        599 14     LZ5W          599 20
QSO: 14068 CW 2017-11-25 0917 PA1LEX        599 14     R2VA          599 16
QSO: 14070 CW 2017-11-25 0918 PA1LEX        599 14     OK7W          599 15
QSO: 28020 CW 2017-11-25 0923 PA1LEX        599 14     PA5WT         599 14
QSO: 21000 CW 2017-11-25 0924 PA1LEX        599 14     UA7K          599 16
QSO: 21002 CW 2017-11-25 0927 PA1LEX        599 14     RM4W          599 16
QSO: 21004 CW 2017-11-25 0929 PA1LEX        599 14     SX1T          599 20
QSO: 21004 CW 2017-11-25 0931 PA1LEX        599 14     RM9A          599 17
QSO: 21008 CW 2017-11-25 0933 PA1LEX        599 14     RW4WA         599 16
QSO: 21010 CW 2017-11-25 0935 PA1LEX        599 14     UX7IW         599 16
QSO: 21011 CW 2017-11-25 0936 PA1LEX        599 14     C44C          599 20
QSO: 21013 CW 2017-11-25 0937 PA1LEX        599 14     A45XR         599 21
QSO: 21017 CW 2017-11-25 0937 PA1LEX        599 14     PI4COM        599 14
QSO: 21022 CW 2017-11-25 0938 PA1LEX        599 14     9A1A          599 15
QSO: 21027 CW 2017-11-25 0939 PA1LEX        599 14     9A7A          599 15
QSO: 21028 CW 2017-11-25 0940 PA1LEX        599 14     TK0C          599 15
QSO: 21042 CW 2017-11-25 0944 PA1LEX        599 14     R7AB          599 16
QSO: 21046 CW 2017-11-25 0945 PA1LEX        599 14     UR6IM         599 16
QSO: 21047 CW 2017-11-25 0945 PA1LEX        599 14     IZ8EPX        599 15
QSO: 21047 CW 2017-11-25 0946 PA1LEX        599 14     PS2T          599 11
QSO: 21049 CW 2017-11-25 0946 PA1LEX        599 14     DL2CC         599 14
QSO: 21049 CW 2017-11-25 0950 PA1LEX        599 14     CN3AA         599 33
QSO: 21050 CW 2017-11-25 0951 PA1LEX        599 14     UA4M          599 16
QSO: 21050 CW 2017-11-25 0951 PA1LEX        599 14     RT6A          599 16
QSO: 21054 CW 2017-11-25 0953 PA1LEX        599 14     R4IO          599 16
QSO: 21057 CW 2017-11-25 0955 PA1LEX        599 14     II9P          599 15
QSO: 21058 CW 2017-11-25 0955 PA1LEX        599 14     IQ3RK         599 15
QSO: 21059 CW 2017-11-25 0956 PA1LEX        599 14     IR1Y          599 15
QSO: 21063 CW 2017-11-25 0956 PA1LEX        599 14     CT9/R7KW      599 33
QSO: 21064 CW 2017-11-25 0957 PA1LEX        599 14     DD1A          599 14
QSO: 21065 CW 2017-11-25 0957 PA1LEX        599 14     3V8SS         599 33
QSO: 21067 CW 2017-11-25 0958 PA1LEX        599 14     IK3UNA        599 15
QSO: 21067 CW 2017-11-25 0958 PA1LEX        599 14     CR2M          599 14
QSO: 21068 CW 2017-11-25 1000 PA1LEX        599 14     A71EM         599 21
QSO: 21071 CW 2017-11-25 1001 PA1LEX        599 14     RL6M          599 16
QSO: 21073 CW 2017-11-25 1001 PA1LEX        599 14     IR6T          599 15
QSO: 21004 CW 2017-11-25 1003 PA1LEX        599 14     UA4S          599 16
QSO: 14002 CW 2017-11-25 1030 PA1LEX        599 14     HA7GN         599 15
QSO: 14003 CW 2017-11-25 1032 PA1LEX        599 14     FY5FY         599 09
QSO: 14003 CW 2017-11-25 1033 PA1LEX        599 14     RC3W          599 16
QSO: 14003 CW 2017-11-25 1033 PA1LEX        599 14     YL2KO         599 15
QSO: 14005 CW 2017-11-25 1034 PA1LEX        599 14     UA4S          599 16
QSO: 14008 CW 2017-11-25 1037 PA1LEX        599 14     EI7KD         599 14
QSO: 14009 CW 2017-11-25 1038 PA1LEX        599 14     YT4W          599 15
QSO: 14010 CW 2017-11-25 1038 PA1LEX        599 14     EW6W          599 16
QSO: 14010 CW 2017-11-25 1039 PA1LEX        599 14     SN5N          599 15
QSO: 14011 CW 2017-11-25 1040 PA1LEX        599 14     4X6FR         599 20
QSO: 14012 CW 2017-11-25 1041 PA1LEX        599 14     IK3SCB        599 15
QSO: 14014 CW 2017-11-25 1042 PA1LEX        599 14     E77W          599 15
QSO: 14015 CW 2017-11-25 1042 PA1LEX        599 14     UP2L          599 17
QSO: 14016 CW 2017-11-25 1043 PA1LEX        599 14     EA2AZ         599 14
QSO: 14018 CW 2017-11-25 1044 PA1LEX        599 14     YT6T          599 15
QSO: 14018 CW 2017-11-25 1044 PA1LEX        599 14     HG7T          599 15
QSO: 14022 CW 2017-11-25 1046 PA1LEX        599 14     HA9RT         599 15
QSO: 14024 CW 2017-11-25 1047 PA1LEX        599 14     IR4X          599 15
QSO: 14024 CW 2017-11-25 1047 PA1LEX        599 14     HA2PP         599 15
QSO: 14025 CW 2017-11-25 1048 PA1LEX        599 14     PZ5V          599 09
QSO: 14026 CW 2017-11-25 1049 PA1LEX        599 14     TM0R          599 14
QSO: 14027 CW 2017-11-25 1050 PA1LEX        599 14     IR4M          599 15
QSO: 14027 CW 2017-11-25 1051 PA1LEX        599 14     UR7R          599 16
QSO: 14028 CW 2017-11-25 1051 PA1LEX        599 14     S59ABC        599 15
QSO: 14029 CW 2017-11-25 1051 PA1LEX        599 14     ES9C          599 15
QSO: 14029 CW 2017-11-25 1052 PA1LEX        599 14     9A2AJ         599 15
QSO: 14030 CW 2017-11-25 1052 PA1LEX        599 14     YQ6A          599 20
QSO: 14030 CW 2017-11-25 1053 PA1LEX        599 14     9H6A          599 15
QSO: 14031 CW 2017-11-25 1054 PA1LEX        599 14     YO7CVL        599 20
QSO: 14035 CW 2017-11-25 1100 PA1LEX        599 14     OF5Z          599 15
QSO: 14035 CW 2017-11-25 1101 PA1LEX        599 14     EI3KE         599 14
QSO: 14000 CW 2017-11-25 1501 PA1LEX        599 14     YT1A          599 15
QSO: 14001 CW 2017-11-25 1502 PA1LEX        599 14     W3LPL         599 05
QSO: 14002 CW 2017-11-25 1502 PA1LEX        599 14     W0EWD         599 04
QSO: 14002 CW 2017-11-25 1503 PA1LEX        599 14     G3V           599 14
QSO: 14003 CW 2017-11-25 1507 PA1LEX        599 14     WW4LL         599 05
QSO: 14003 CW 2017-11-25 1507 PA1LEX        599 14     NR4M          599 05
QSO: 14003 CW 2017-11-25 1508 PA1LEX        599 14     WJ9B          599 03
QSO: 14004 CW 2017-11-25 1509 PA1LEX        599 14     N2MF          599 05
QSO: 14006 CW 2017-11-25 1511 PA1LEX        599 14     M6T           599 14
QSO: 14008 CW 2017-11-25 1512 PA1LEX        599 14     K1GQ          599 05
QSO: 14008 CW 2017-11-25 1514 PA1LEX        599 14     S58N          599 15
QSO: 14009 CW 2017-11-25 1514 PA1LEX        599 14     IT9LKX        599 15
QSO: 14010 CW 2017-11-25 1515 PA1LEX        599 14     N4ADC         599 05
QSO: 14010 CW 2017-11-25 1516 PA1LEX        599 14     N0NI          599 04
QSO: 14011 CW 2017-11-25 1517 PA1LEX        599 14     I6FDJ         599 15
QSO: 14011 CW 2017-11-25 1517 PA1LEX        599 14     IS0AFM        599 15
QSO: 14012 CW 2017-11-25 1518 PA1LEX        599 14     K3WW          599 05
QSO: 14017 CW 2017-11-25 1519 PA1LEX        599 14     K0RF          599 04
QSO: 14018 CW 2017-11-25 1520 PA1LEX        599 14     A44A          599 21
QSO: 14018 CW 2017-11-25 1520 PA1LEX        599 14     KC1XX         599 05
QSO: 14020 CW 2017-11-25 1522 PA1LEX        599 14     NE3H          599 05
QSO: 14020 CW 2017-11-25 1525 PA1LEX        599 14     VE3EJ         599 04
QSO: 14020 CW 2017-11-25 1525 PA1LEX        599 14     N7IP          599 04
QSO: 14021 CW 2017-11-25 1526 PA1LEX        599 14     K3LA          599 05
QSO: 14021 CW 2017-11-25 1527 PA1LEX        599 14     K1KP          599 05
QSO: 14028 CW 2017-11-25 1529 PA1LEX        599 14     PA6X          599 14
QSO: 14030 CW 2017-11-25 1531 PA1LEX        599 14     W1KM          599 05
QSO: 14031 CW 2017-11-25 1533 PA1LEX        599 14     II9P          599 15
QSO: 14032 CW 2017-11-25 1534 PA1LEX        599 14     CT9/OM3GI     599 33
QSO: 14033 CW 2017-11-25 1535 PA1LEX        599 14     HG5D          599 15
QSO: 14035 CW 2017-11-25 1536 PA1LEX        599 14     K3WJV         599 05
QSO: 14036 CW 2017-11-25 1537 PA1LEX        599 14     K2QMF         599 05
QSO: 14038 CW 2017-11-25 1538 PA1LEX        599 14     CR6K          599 14
QSO: 14038 CW 2017-11-25 1539 PA1LEX        599 14     CR3W          599 33
QSO: 14041 CW 2017-11-25 1541 PA1LEX        599 14     LY2W          599 15
QSO: 14045 CW 2017-11-25 1542 PA1LEX        599 14     CN8KD         599 33
QSO: 14045 CW 2017-11-25 1542 PA1LEX        599 14     ND9G          599 04
QSO: 14047 CW 2017-11-25 1543 PA1LEX        599 14     DL6FBL        599 14
QSO: 14048 CW 2017-11-25 1544 PA1LEX        599 14     TK0C          599 15
QSO: 14053 CW 2017-11-25 1546 PA1LEX        599 14     VE3VEE        599 04
QSO: 14054 CW 2017-11-25 1546 PA1LEX        599 14     HG4I          599 15
QSO: 14060 CW 2017-11-25 1550 PA1LEX        599 14     K1VR          599 05
QSO: 14060 CW 2017-11-25 1551 PA1LEX        599 14     XL3T          599 04
QSO: 14061 CW 2017-11-25 1552 PA1LEX        599 14     NC1I          599 05
QSO: 14063 CW 2017-11-25 1553 PA1LEX        599 14     AA1K          599 05
QSO: 14064 CW 2017-11-25 1554 PA1LEX        599 14     WX0B          599 04
QSO: 14064 CW 2017-11-25 1556 PA1LEX        599 14     V47T          599 08
QSO: 14068 CW 2017-11-25 1558 PA1LEX        599 14     NR3X          599 05
QSO: 14070 CW 2017-11-25 1559 PA1LEX        599 14     NN3W          599 05
QSO: 14078 CW 2017-11-25 1559 PA1LEX        599 14     W1WEF         599 05
QSO: 14086 CW 2017-11-25 1601 PA1LEX        599 14     K1BV          599 05
QSO: 14093 CW 2017-11-25 1602 PA1LEX        599 14     IR2L          599 15
QSO: 14095 CW 2017-11-25 1602 PA1LEX        599 14     ZF2MJ         599 08
QSO: 14103 CW 2017-11-25 1603 PA1LEX        599 14     NR5M          599 04
QSO: 14106 CW 2017-11-25 1604 PA1LEX        599 14     N3QE          599 05
QSO: 14115 CW 2017-11-25 1607 PA1LEX        599 14     S52ZW         599 15
QSO: 14117 CW 2017-11-25 1608 PA1LEX        599 14     IK6T          599 15
QSO: 14119 CW 2017-11-25 1609 PA1LEX        599 14     K2NV          599 05
QSO: 14119 CW 2017-11-25 1609 PA1LEX        599 14     NE3F          599 05
QSO: 21050 CW 2017-11-25 1611 PA1LEX        599 14     ED8X          599 33
QSO: 21055 CW 2017-11-25 1612 PA1LEX        599 14     EF8R          599 33
QSO: 21062 CW 2017-11-25 1612 PA1LEX        599 14     CR3OO         599 33
QSO:  7001 CW 2017-11-25 1735 PA1LEX        599 14     SN2B          599 15
QSO:  7001 CW 2017-11-25 1736 PA1LEX        599 14     S52NR         599 15
QSO:  7003 CW 2017-11-25 1738 PA1LEX        599 14     LZ2FL         599 20
QSO:  7004 CW 2017-11-25 1739 PA1LEX        599 14     EA6SX         599 14
QSO:  7004 CW 2017-11-25 1739 PA1LEX        599 14     SJ2W          599 14
QSO:  7005 CW 2017-11-25 1741 PA1LEX        599 14     UX4U          599 16
QSO:  7006 CW 2017-11-25 1741 PA1LEX        599 14     TK0C          599 15
QSO:  7006 CW 2017-11-25 1742 PA1LEX        599 14     LZ4T          599 20
QSO:  7008 CW 2017-11-25 1743 PA1LEX        599 14     UT6UD         599 16
QSO:  7008 CW 2017-11-25 1744 PA1LEX        599 14     CT9/OM3BH     599 33
QSO:  7011 CW 2017-11-25 1745 PA1LEX        599 14     SO4M          599 15
QSO: 14023 CW 2017-11-25 1748 PA1LEX        599 14     N3RD          599 05
QSO:  7019 CW 2017-11-25 1758 PA1LEX        599 14     S52AW         599 15
QSO:  7019 CW 2017-11-25 1759 PA1LEX        599 14     S50A          599 15
QSO:  7019 CW 2017-11-25 1800 PA1LEX        599 14     RT6A          599 16
QSO:  7002 CW 2017-11-25 1803 PA1LEX        599 14     YT1ST         599 15
QSO:  7010 CW 2017-11-25 1807 PA1LEX        599 14     SK3W          599 14
QSO:  7011 CW 2017-11-25 1808 PA1LEX        599 14     US1Q          599 16
QSO:  7011 CW 2017-11-25 1809 PA1LEX        599 14     UW5U          599 16
QSO:  7012 CW 2017-11-25 1809 PA1LEX        599 14     RT3F          599 16
QSO:  7016 CW 2017-11-25 1811 PA1LEX        599 14     RX7M          599 16
QSO:  7016 CW 2017-11-25 1811 PA1LEX        599 14     UR7MZ         599 16
QSO:  7018 CW 2017-11-25 1813 PA1LEX        599 14     YO6FGZ        599 20
QSO:  7021 CW 2017-11-25 1815 PA1LEX        599 14     EA9/EA5HPX    599 33
QSO:  7022 CW 2017-11-25 1815 PA1LEX        599 14     UA7K          599 16
QSO:  7023 CW 2017-11-25 1816 PA1LEX        599 14     YQ6A          599 20
QSO:  7025 CW 2017-11-25 1818 PA1LEX        599 14     YU2A          599 15
QSO:  7030 CW 2017-11-25 1819 PA1LEX        599 14     RZ7T          599 16
QSO:  7031 CW 2017-11-25 1820 PA1LEX        599 14     R7AB          599 16
QSO:  7036 CW 2017-11-25 1822 PA1LEX        599 14     CR3W          599 33
QSO:  7037 CW 2017-11-25 1822 PA1LEX        599 14     YO8SS         599 20
QSO:  7044 CW 2017-11-25 1824 PA1LEX        599 14     EA7RM         599 14
QSO:  7045 CW 2017-11-25 1825 PA1LEX        599 14     RA2F          599 15
QSO:  7045 CW 2017-11-25 1825 PA1LEX        599 14     RU1A          599 16
QSO:  7047 CW 2017-11-25 1825 PA1LEX        599 14     TM4Q          599 14
QSO:  7048 CW 2017-11-25 1826 PA1LEX        599 14     4X/UA9CTT     599 20
QSO:  7048 CW 2017-11-25 1827 PA1LEX        599 14     LZ5K          599 20
QSO:  7049 CW 2017-11-25 1828 PA1LEX        599 14     CU4DX         599 14
QSO:  7054 CW 2017-11-25 1829 PA1LEX        599 14     LY5E          599 15
QSO:  7055 CW 2017-11-25 1830 PA1LEX        599 14     UZ3U          599 16
QSO:  7060 CW 2017-11-25 1831 PA1LEX        599 14     Z3B           599 15
QSO:  7062 CW 2017-11-25 1832 PA1LEX        599 14     UA6AKD        599 16
QSO:  7063 CW 2017-11-25 1834 PA1LEX        599 14     4Z5LY         599 20
QSO:  7066 CW 2017-11-25 1836 PA1LEX        599 14     US0HZ         599 16
QSO:  7067 CW 2017-11-25 1836 PA1LEX        599 14     7X2ARA        599 33
QSO:  7080 CW 2017-11-25 1837 PA1LEX        599 14     A45XR         599 21
QSO:  7000 CW 2017-11-25 1838 PA1LEX        599 14     LY4A          599 15
QSO:  7002 CW 2017-11-25 1839 PA1LEX        599 14     YT1HA         599 15
QSO:  7004 CW 2017-11-25 1840 PA1LEX        599 14     SX1T          599 20
QSO:  7007 CW 2017-11-25 1841 PA1LEX        599 14     EA5/DK5IM     599 14
QSO:  7009 CW 2017-11-25 1842 PA1LEX        599 14     EA4KD         599 14
QSO:  3500 CW 2017-11-25 1845 PA1LEX        599 14     YT1X          599 15
QSO:  3501 CW 2017-11-25 1846 PA1LEX        599 14     LY2XW         599 15
QSO:  3502 CW 2017-11-25 1847 PA1LEX        599 14     DL2CC         599 14
QSO:  3502 CW 2017-11-25 1847 PA1LEX        599 14     LY5I          599 15
QSO:  3502 CW 2017-11-25 1847 PA1LEX        599 14     OK1QM         599 15
QSO:  3503 CW 2017-11-25 1848 PA1LEX        599 14     HA6FQ         599 15
QSO:  3503 CW 2017-11-25 1848 PA1LEX        599 14     LZ5R          599 20
QSO:  3504 CW 2017-11-25 1849 PA1LEX        599 14     RW2F          599 15
QSO:  7000 CW 2017-11-25 2109 PA1LEX        599 14     LA8OM         599 14
QSO:  7002 CW 2017-11-25 2111 PA1LEX        599 14     NR3X          599 05
QSO:  7002 CW 2017-11-25 2112 PA1LEX        599 14     K2LE          599 05
QSO:  7003 CW 2017-11-25 2113 PA1LEX        599 14     KC1XX         599 05
QSO:  7005 CW 2017-11-25 2115 PA1LEX        599 14     KQ2M          599 05
QSO:  7009 CW 2017-11-25 2117 PA1LEX        599 14     UC7A          599 16
QSO:  7010 CW 2017-11-25 2118 PA1LEX        599 14     OF6MW         599 15
QSO:  7012 CW 2017-11-25 2123 PA1LEX        599 14     OZ1THC        599 14
QSO:  7013 CW 2017-11-25 2123 PA1LEX        599 14     YT5A          599 15
QSO:  7013 CW 2017-11-25 2123 PA1LEX        599 14     OM7M          599 15
QSO:  7016 CW 2017-11-25 2125 PA1LEX        599 14     9A1P          599 15
QSO:  7016 CW 2017-11-25 2125 PA1LEX        599 14     LN8W          599 14
QSO:  7017 CW 2017-11-25 2128 PA1LEX        599 14     HA9RT         599 15
QSO:  7017 CW 2017-11-25 2128 PA1LEX        599 14     GX5TO         599 14
QSO:  7018 CW 2017-11-25 2129 PA1LEX        599 14     OM4Q          599 15
QSO:  7018 CW 2017-11-25 2130 PA1LEX        599 14     SV1ME         599 20
QSO:  7019 CW 2017-11-25 2131 PA1LEX        599 14     EI5KF         599 14
QSO:  7020 CW 2017-11-25 2132 PA1LEX        599 14     CN2AA         599 33
QSO:  7020 CW 2017-11-25 2133 PA1LEX        599 14     N1RR          599 05
QSO:  7021 CW 2017-11-25 2138 PA1LEX        599 14     NR4M          599 05
QSO:  7022 CW 2017-11-25 2139 PA1LEX        599 14     K1TTT         599 05
QSO:  7023 CW 2017-11-25 2139 PA1LEX        599 14     OE5OHO        599 15
QSO:  7023 CW 2017-11-25 2140 PA1LEX        599 14     DD2ML         599 14
QSO:  7026 CW 2017-11-25 2142 PA1LEX        599 14     SN8B          599 15
QSO:  7026 CW 2017-11-25 2143 PA1LEX        599 14     OK2D          599 15
QSO:  7030 CW 2017-11-25 2144 PA1LEX        599 14     9A5Y          599 15
QSO:  7030 CW 2017-11-25 2145 PA1LEX        599 14     K1IR          599 05
QSO:  7032 CW 2017-11-25 2145 PA1LEX        599 14     ES9C          599 15
QSO:  7032 CW 2017-11-25 2146 PA1LEX        599 14     9A3AG         599 15
QSO:  7033 CW 2017-11-25 2147 PA1LEX        599 14     9A1A          599 15
QSO:  7000 CW 2017-11-25 2225 PA1LEX        599 14     OF5Z          599 15
QSO:  7001 CW 2017-11-25 2227 PA1LEX        599 14     RM9A          599 17
QSO:  7002 CW 2017-11-25 2229 PA1LEX        599 14     RV9UP         599 18
QSO:  7004 CW 2017-11-25 2231 PA1LEX        599 14     K1ZZ          599 05
QSO:  7007 CW 2017-11-25 2233 PA1LEX        599 14     LZ9W          599 20
QSO:  7007 CW 2017-11-25 2234 PA1LEX        599 14     OH8NW         599 15
QSO:  7008 CW 2017-11-25 2235 PA1LEX        599 14     9A2AJ         599 15
QSO:  7010 CW 2017-11-25 2236 PA1LEX        599 14     LA2AB         599 14
QSO:  7015 CW 2017-11-25 2238 PA1LEX        599 14     EW8W          599 16
QSO:  7016 CW 2017-11-25 2240 PA1LEX        599 14     US7IM         599 16
QSO:  7017 CW 2017-11-25 2240 PA1LEX        599 14     YO8SXX        599 20
QSO:  7017 CW 2017-11-25 2241 PA1LEX        599 14     IR2L          599 15
QSO:  7019 CW 2017-11-25 2243 PA1LEX        599 14     TO5W          599 08
QSO:  7020 CW 2017-11-25 2244 PA1LEX        599 14     LZ5R          599 20
QSO:  7020 CW 2017-11-25 2247 PA1LEX        599 14     TM6M          599 14
QSO:  7022 CW 2017-11-25 2248 PA1LEX        599 14     9A7A          599 15
QSO:  7025 CW 2017-11-25 2249 PA1LEX        599 14     NW3Y          599 05
QSO:  7029 CW 2017-11-25 2251 PA1LEX        599 14     RA7A          599 16
QSO:  7031 CW 2017-11-25 2254 PA1LEX        599 14     MW5B          599 14
QSO:  7033 CW 2017-11-25 2255 PA1LEX        599 14     EA3DU         599 14
QSO:  7036 CW 2017-11-25 2258 PA1LEX        599 14     SN7Q          599 15
QSO:  7039 CW 2017-11-25 2300 PA1LEX        599 14     SX2T          599 20
QSO:  7040 CW 2017-11-25 2300 PA1LEX        599 14     IR4X          599 15
QSO:  7042 CW 2017-11-25 2300 PA1LEX        599 14     UV5U          599 16
QSO:  7045 CW 2017-11-25 2301 PA1LEX        599 14     UZ2M          599 16
QSO:  7046 CW 2017-11-25 2302 PA1LEX        599 14     LY2W          599 15
QSO:  7047 CW 2017-11-25 2303 PA1LEX        599 14     EA5RS         599 14
QSO:  7048 CW 2017-11-25 2303 PA1LEX        599 14     R3ZZ          599 16
QSO:  7048 CW 2017-11-25 2304 PA1LEX        599 14     ED8X          599 33
QSO:  7050 CW 2017-11-25 2305 PA1LEX        599 14     OF1F          599 15
QSO:  7049 CW 2017-11-25 2305 PA1LEX        599 14     FY5KE         599 09
QSO:  7052 CW 2017-11-25 2307 PA1LEX        599 14     TO2SP         599 08
QSO:  7054 CW 2017-11-25 2309 PA1LEX        599 14     EU1A          599 16
QSO:  7055 CW 2017-11-25 2310 PA1LEX        599 14     CR3OO         599 33
QSO:  7063 CW 2017-11-25 2315 PA1LEX        599 14     SZ1A          599 20
QSO:  7081 CW 2017-11-25 2318 PA1LEX        599 14     TI7W          599 07
QSO:  7085 CW 2017-11-25 2319 PA1LEX        599 14     LY5W          599 15
QSO:  7096 CW 2017-11-25 2320 PA1LEX        599 14     PS2F          599 11
QSO:  7034 CW 2017-11-25 2324 PA1LEX        599 14     ZA1WW         599 15
QSO:  7035 CW 2017-11-25 2325 PA1LEX        599 14     S59ABC        599 15
QSO:  7035 CW 2017-11-25 2326 PA1LEX        599 14     OH0R          599 15
QSO:  7035 CW 2017-11-25 2326 PA1LEX        599 14     S56X          599 15
QSO:  7037 CW 2017-11-25 2327 PA1LEX        599 14     UP0L          599 17
QSO:  7039 CW 2017-11-25 2328 PA1LEX        599 14     SN2M          599 15
