START-OF-LOG: 3.0
CONTEST: CQ-WW-CW
CALLSIGN: DF5BM
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
LOCATION: DX
CLAIMED-SCORE: 321750
CREATED-BY: UcxLog 7.64
NAME: Uwe Bobolz
CLUB: RHEIN RUHR DX ASSOCIATION
SOAPBOX: Hello, running 100 watts to wire-antennas. Thank you to all who made a
SOAPBOX: QSO with me ! Till next year. 73 DF5BM Uwe
QSO: 14000 CW 2017-11-25 1219 DF5BM         599 14     ED8X          599 33     0
QSO: 14000 CW 2017-11-25 1219 DF5BM         599 14     UZ3U          599 16     0
QSO: 14000 CW 2017-11-25 1221 DF5BM         599 14     4X2M          599 20     0
QSO: 14000 CW 2017-11-25 1223 DF5BM         599 14     UR8RF         599 16     0
QSO: 14000 CW 2017-11-25 1224 DF5BM         599 14     4O7CW         599 15     0
QSO: 14000 CW 2017-11-25 1224 DF5BM         599 14     RN3TT         599 16     0
QSO: 14000 CW 2017-11-25 1226 DF5BM         599 14     K8AZ          599 04     0
QSO: 14000 CW 2017-11-25 1226 DF5BM         599 14     AA1K          599 05     0
QSO: 14000 CW 2017-11-25 1227 DF5BM         599 14     UR6IM         599 16     0
QSO: 14000 CW 2017-11-25 1229 DF5BM         599 14     CT9/OM3GI     599 33     0
QSO: 14000 CW 2017-11-25 1230 DF5BM         599 14     K0EJ          599 04     0
QSO: 14000 CW 2017-11-25 1231 DF5BM         599 14     Z370M         599 15     0
QSO: 14000 CW 2017-11-25 1234 DF5BM         599 14     N1MM          599 05     0
QSO: 14000 CW 2017-11-25 1237 DF5BM         599 14     NC1I          599 05     0
QSO: 14000 CW 2017-11-25 1238 DF5BM         599 14     K3WU          599 05     0
QSO: 14000 CW 2017-11-25 1242 DF5BM         599 14     RL4A          599 16     0
QSO: 14000 CW 2017-11-25 1242 DF5BM         599 14     K3WI          599 05     0
QSO: 14000 CW 2017-11-25 1243 DF5BM         599 14     N4WW          599 05     0
QSO: 14000 CW 2017-11-25 1244 DF5BM         599 14     K1BX          599 05     0
QSO: 14000 CW 2017-11-25 1245 DF5BM         599 14     K3PH          599 05     0
QSO: 14000 CW 2017-11-25 1246 DF5BM         599 14     P40C          599 09     0
QSO: 14000 CW 2017-11-25 1246 DF5BM         599 14     K2KQ          599 05     0
QSO: 14000 CW 2017-11-25 1250 DF5BM         599 14     K1LT          599 04     0
QSO: 14000 CW 2017-11-25 1252 DF5BM         599 14     YO9RIJ        599 20     0
QSO: 14000 CW 2017-11-25 1254 DF5BM         599 14     RU3UR         599 16     0
QSO: 14000 CW 2017-11-25 1255 DF5BM         599 14     VE3EJ         599 04     0
QSO: 14000 CW 2017-11-25 1258 DF5BM         599 14     KF3B          599 05     0
QSO: 14000 CW 2017-11-25 1300 DF5BM         599 14     RA7A          599 16     0
QSO: 14000 CW 2017-11-25 1300 DF5BM         599 14     HG7T          599 15     0
QSO: 14000 CW 2017-11-25 1309 DF5BM         599 14     UW3U          599 16     0
QSO: 21000 CW 2017-11-25 1312 DF5BM         599 14     CT3KN         599 33     0
QSO: 21000 CW 2017-11-25 1524 DF5BM         599 14     CN2R          599 33     0
QSO: 14000 CW 2017-11-25 1528 DF5BM         599 14     TM0R          599 14     0
QSO: 14000 CW 2017-11-25 1529 DF5BM         599 14     EW6W          599 16     0
QSO: 14000 CW 2017-11-25 1532 DF5BM         599 14     W3LPL         599 05     0
QSO: 14000 CW 2017-11-25 1533 DF5BM         599 14     N4ADC         599 05     0
QSO: 14000 CW 2017-11-25 1534 DF5BM         599 14     K3WW          599 05     0
QSO: 14000 CW 2017-11-25 1540 DF5BM         599 14     KC1XX         599 05     0
QSO: 14000 CW 2017-11-25 1541 DF5BM         599 14     9H6A          599 15     0
QSO: 14000 CW 2017-11-25 1548 DF5BM         599 14     K1TTT         599 05     0
QSO: 14000 CW 2017-11-25 1549 DF5BM         599 14     K1VR          599 05     0
QSO: 14000 CW 2017-11-25 1550 DF5BM         599 14     GJ2A          599 14     0
QSO: 14000 CW 2017-11-25 1551 DF5BM         599 14     IR1X          599 15     0
QSO: 14000 CW 2017-11-25 1553 DF5BM         599 14     W1WEF         599 05     0
QSO: 14000 CW 2017-11-25 1553 DF5BM         599 14     K2AX          599 05     0
QSO: 14000 CW 2017-11-25 1554 DF5BM         599 14     K1BV          599 05     0
QSO: 14000 CW 2017-11-25 1555 DF5BM         599 14     GU4CHY        599 14     0
QSO: 14000 CW 2017-11-25 1556 DF5BM         599 14     IK3UNA        599 15     0
QSO: 14000 CW 2017-11-25 1557 DF5BM         599 14     NE3F          599 05     0
QSO: 14000 CW 2017-11-25 1558 DF5BM         599 14     W2MMD         599 05     0
QSO:  3500 CW 2017-11-25 1601 DF5BM         599 14     LY4T          599 15     0
QSO:  3500 CW 2017-11-25 1601 DF5BM         599 14     LY4L          599 15     0
QSO:  3500 CW 2017-11-25 1602 DF5BM         599 14     OF5Z          599 15     0
QSO:  3500 CW 2017-11-25 1606 DF5BM         599 14     OH8A          599 15     0
QSO:  3500 CW 2017-11-25 1608 DF5BM         599 14     OE3KAB        599 15     0
QSO:  3500 CW 2017-11-25 1608 DF5BM         599 14     G3V           599 14     0
QSO:  3500 CW 2017-11-25 1609 DF5BM         599 14     SP3IPB        599 15     0
QSO:  3500 CW 2017-11-25 1611 DF5BM         599 14     R7NW          599 16     0
QSO:  3500 CW 2017-11-25 1612 DF5BM         599 14     YL3CW         599 15     0
QSO:  3500 CW 2017-11-25 1613 DF5BM         599 14     E70T          599 15     0
QSO:  3500 CW 2017-11-25 1613 DF5BM         599 14     SK3W          599 14     0
QSO:  3500 CW 2017-11-25 1614 DF5BM         599 14     OM3IAG        599 15     0
QSO:  3500 CW 2017-11-25 1615 DF5BM         599 14     LY2J          599 15     0
QSO:  3500 CW 2017-11-25 1617 DF5BM         599 14     LY5R          599 15     0
QSO:  3500 CW 2017-11-25 1617 DF5BM         599 14     PA0VDV        599 14     0
QSO:  3500 CW 2017-11-25 1627 DF5BM         599 14     OL0W          599 15     0
QSO:  3500 CW 2017-11-25 1629 DF5BM         599 14     YL2CV         599 15     0
QSO:  3500 CW 2017-11-25 1631 DF5BM         599 14     YT5A          599 15     0
QSO:  3500 CW 2017-11-25 1635 DF5BM         599 14     G4P           599 14     0
QSO:  3500 CW 2017-11-25 1638 DF5BM         599 14     SN7O          599 15     0
QSO:  3500 CW 2017-11-25 1642 DF5BM         599 14     SP4JCQ        599 15     0
QSO:  3500 CW 2017-11-25 1642 DF5BM         599 14     M7R           599 14     0
QSO:  3500 CW 2017-11-25 1643 DF5BM         599 14     UA4M          599 16     0
QSO:  3500 CW 2017-11-25 1643 DF5BM         599 14     SP5XO         599 15     0
QSO:  3500 CW 2017-11-25 1646 DF5BM         599 14     EU1AI         599 16     0
QSO:  3500 CW 2017-11-25 1647 DF5BM         599 14     ON3ND         599 14     0
QSO:  3500 CW 2017-11-25 1647 DF5BM         599 14     DL9FBF        599 14     0
QSO:  3500 CW 2017-11-25 1648 DF5BM         599 14     SM4EMO        599 14     0
QSO:  3500 CW 2017-11-25 1653 DF5BM         599 14     OH3RF         599 15     0
QSO:  3500 CW 2017-11-25 1654 DF5BM         599 14     HA5X          599 15     0
QSO:  3500 CW 2017-11-25 1657 DF5BM         599 14     R4MZ          599 16     0
QSO:  3500 CW 2017-11-25 1658 DF5BM         599 14     EW1EA         599 16     0
QSO:  3500 CW 2017-11-25 1703 DF5BM         599 14     MM0TGH        599 14     0
QSO:  3500 CW 2017-11-25 1707 DF5BM         599 14     OK1QM         599 15     0
QSO:  3500 CW 2017-11-25 1708 DF5BM         599 14     RT1M          599 16     0
QSO:  3500 CW 2017-11-25 1710 DF5BM         599 14     SQ3R          599 15     0
QSO:  3500 CW 2017-11-25 1711 DF5BM         599 14     SP2AYC        599 15     0
QSO:  3500 CW 2017-11-25 1715 DF5BM         599 14     RW0A          599 18     0
QSO:  3500 CW 2017-11-25 1715 DF5BM         599 14     ES9C          599 15     0
QSO:  3500 CW 2017-11-25 1716 DF5BM         599 14     SM2T          599 14     0
QSO:  3500 CW 2017-11-25 1719 DF5BM         599 14     F8KLY         599 14     0
QSO:  3500 CW 2017-11-25 1722 DF5BM         599 14     OH3K          599 15     0
QSO:  3500 CW 2017-11-25 1722 DF5BM         599 14     SP3JUN        599 15     0
QSO:  3500 CW 2017-11-25 1723 DF5BM         599 14     ZA1WW         599 15     0
QSO:  3500 CW 2017-11-25 1724 DF5BM         599 14     S53Z          599 15     0
QSO:  3500 CW 2017-11-25 1727 DF5BM         599 14     EW6M          599 16     0
QSO:  3500 CW 2017-11-25 1729 DF5BM         599 14     IZ2FOS        599 15     0
QSO:  3500 CW 2017-11-25 1730 DF5BM         599 14     OK2BND        599 15     0
QSO:  3500 CW 2017-11-25 1731 DF5BM         599 14     OK1LL         599 15     0
QSO:  3500 CW 2017-11-25 1733 DF5BM         599 14     SP1AEN        599 15     0
QSO:  3500 CW 2017-11-25 1735 DF5BM         599 14     YU5W          599 15     0
QSO:  3500 CW 2017-11-25 1736 DF5BM         599 14     S57NW         599 15     0
QSO:  3500 CW 2017-11-25 1742 DF5BM         599 14     UT2QQ         599 16     0
QSO:  3500 CW 2017-11-25 1744 DF5BM         599 14     YT1WA         599 15     0
QSO:  3500 CW 2017-11-25 1745 DF5BM         599 14     SN8B          599 15     0
QSO:  3500 CW 2017-11-25 1748 DF5BM         599 14     9A8M          599 15     0
QSO:  7000 CW 2017-11-25 1758 DF5BM         599 14     SX1T          599 20     0
QSO:  7000 CW 2017-11-25 2350 DF5BM         599 14     CR6K          599 14     0
QSO:  7000 CW 2017-11-25 2351 DF5BM         599 14     R3ZZ          599 16     0
QSO:  7000 CW 2017-11-25 2352 DF5BM         599 14     EA5GX         599 14     0
QSO:  7000 CW 2017-11-25 2355 DF5BM         599 14     7Z1SJ         599 21     0
QSO:  7000 CW 2017-11-25 2358 DF5BM         599 14     FY5KE         599 09     0
QSO:  7000 CW 2017-11-26 0002 DF5BM         599 14     V47T          599 08     0
QSO:  7000 CW 2017-11-26 0005 DF5BM         599 14     S50A          599 15     0
QSO:  7000 CW 2017-11-26 0012 DF5BM         599 14     PJ2T          599 09     0
QSO:  7000 CW 2017-11-26 0018 DF5BM         599 14     EF7AAW        599 14     0
QSO:  7000 CW 2017-11-26 0024 DF5BM         599 14     LY4A          599 15     0
QSO:  7000 CW 2017-11-26 0028 DF5BM         599 14     RU5TT         599 16     0
QSO:  7000 CW 2017-11-26 0032 DF5BM         599 14     LZ2DJA        599 20     0
QSO:  7000 CW 2017-11-26 0036 DF5BM         599 14     R4SA          599 16     0
QSO:  7000 CW 2017-11-26 0040 DF5BM         599 14     RU1A          599 16     0
QSO:  7000 CW 2017-11-26 0040 DF5BM         599 14     SN7Q          599 15     0
QSO:  7000 CW 2017-11-26 0045 DF5BM         599 14     PJ4Y          599 09     0
QSO:  7000 CW 2017-11-26 0046 DF5BM         599 14     ES9C          599 15     0
QSO:  7000 CW 2017-11-26 0051 DF5BM         599 14     TM4Q          599 14     0
QSO:  7000 CW 2017-11-26 0055 DF5BM         599 14     IR4X          599 15     0
QSO:  7000 CW 2017-11-26 0057 DF5BM         599 14     SN2M          599 15     0
QSO:  7000 CW 2017-11-26 0058 DF5BM         599 14     EF5F          599 14     0
QSO:  7000 CW 2017-11-26 0103 DF5BM         599 14     K3LR          599 05     0
QSO:  7000 CW 2017-11-26 0108 DF5BM         599 14     LZ5R          599 20     0
QSO:  7000 CW 2017-11-26 0110 DF5BM         599 14     UX4U          599 16     0
QSO:  7000 CW 2017-11-26 0113 DF5BM         599 14     UW1GZ         599 16     0
QSO:  7000 CW 2017-11-26 0114 DF5BM         599 14     CT9/OK6RA     599 33     0
QSO:  7000 CW 2017-11-26 0115 DF5BM         599 14     MW5B          599 14     0
QSO:  7000 CW 2017-11-26 0117 DF5BM         599 14     SN2B          599 15     0
QSO:  7000 CW 2017-11-26 0120 DF5BM         599 14     UA3A          599 16     0
QSO:  7000 CW 2017-11-26 0139 DF5BM         599 14     TO2SP         599 08     0
QSO:  7000 CW 2017-11-26 0150 DF5BM         599 14     UX1UX         599 16     0
QSO:  7000 CW 2017-11-26 0153 DF5BM         599 14     9G5W          599 35     0
QSO:  7000 CW 2017-11-26 0155 DF5BM         599 14     UD4F          599 16     0
QSO:  7000 CW 2017-11-26 0156 DF5BM         599 14     EA5KM         599 14     0
QSO:  7000 CW 2017-11-26 0158 DF5BM         599 14     LZ7J          599 20     0
QSO:  7000 CW 2017-11-26 0200 DF5BM         599 14     G3TXF         599 14     0
QSO:  7000 CW 2017-11-26 0202 DF5BM         599 14     UA7KA         599 16     0
QSO:  7000 CW 2017-11-26 0206 DF5BM         599 14     RL6M          599 16     0
QSO:  7000 CW 2017-11-26 0211 DF5BM         599 14     PZ5V          599 09     0
QSO:  7000 CW 2017-11-26 0212 DF5BM         599 14     A44A          599 21     0
QSO:  7000 CW 2017-11-26 0218 DF5BM         599 14     UT0UY         599 16     0
QSO:  7000 CW 2017-11-26 0223 DF5BM         599 14     LZ2FP         599 20     0
QSO:  7000 CW 2017-11-26 0224 DF5BM         599 14     R7QC          599 16     0
QSO:  7000 CW 2017-11-26 0226 DF5BM         599 14     YO8BGE        599 20     0
QSO:  7000 CW 2017-11-26 0228 DF5BM         599 14     UY3CC         599 16     0
QSO:  7000 CW 2017-11-26 0229 DF5BM         599 14     R8WF          599 16     0
QSO:  7000 CW 2017-11-26 0236 DF5BM         599 14     YU7U          599 15     0
QSO:  7000 CW 2017-11-26 0239 DF5BM         599 14     OK2D          599 15     0
QSO:  7000 CW 2017-11-26 0249 DF5BM         599 14     RX7K          599 16     0
QSO:  7000 CW 2017-11-26 0251 DF5BM         599 14     LZ4T          599 20     0
QSO:  3500 CW 2017-11-26 0257 DF5BM         599 14     OK2HBR        599 15     0
QSO:  3500 CW 2017-11-26 0258 DF5BM         599 14     EC2DX         599 14     0
QSO:  3500 CW 2017-11-26 0258 DF5BM         599 14     W1KM          599 05     0
QSO:  3500 CW 2017-11-26 0259 DF5BM         599 14     F5IN          599 14     0
QSO:  3500 CW 2017-11-26 0300 DF5BM         599 14     UT6UD         599 16     0
QSO:  3500 CW 2017-11-26 0304 DF5BM         599 14     EF8R          599 33     0
QSO:  3500 CW 2017-11-26 0304 DF5BM         599 14     OL3Z          599 15     0
QSO:  3500 CW 2017-11-26 0307 DF5BM         599 14     S57AL         599 15     0
QSO:  3500 CW 2017-11-26 0308 DF5BM         599 14     9A4QV         599 15     0
QSO:  3500 CW 2017-11-26 0310 DF5BM         599 14     IR4X          599 15     0
QSO:  3500 CW 2017-11-26 0312 DF5BM         599 14     HA6FQ         599 15     0
QSO:  3500 CW 2017-11-26 0312 DF5BM         599 14     ED8X          599 33     0
QSO:  3500 CW 2017-11-26 0313 DF5BM         599 14     OK7PN         599 15     0
QSO:  3500 CW 2017-11-26 0313 DF5BM         599 14     UA3QAM        599 16     0
QSO:  3500 CW 2017-11-26 0315 DF5BM         599 14     EW8DX         599 16     0
QSO:  3500 CW 2017-11-26 0319 DF5BM         599 14     9A1A          599 15     0
QSO:  3500 CW 2017-11-26 0321 DF5BM         599 14     M6T           599 14     0
QSO:  3500 CW 2017-11-26 0322 DF5BM         599 14     R7AB          599 16     0
QSO:  3500 CW 2017-11-26 0324 DF5BM         599 14     EU2EU         599 16     0
QSO:  3500 CW 2017-11-26 0326 DF5BM         599 14     IR4M          599 15     0
QSO:  3500 CW 2017-11-26 0328 DF5BM         599 14     SP5CNA        599 15     0
QSO:  3500 CW 2017-11-26 0332 DF5BM         599 14     PA6X          599 14     0
QSO:  3500 CW 2017-11-26 0334 DF5BM         599 14     YL9T          599 15     0
QSO:  3500 CW 2017-11-26 0334 DF5BM         599 14     YL2TD         599 15     0
QSO:  3500 CW 2017-11-26 0335 DF5BM         599 14     HG7T          599 15     0
QSO:  3500 CW 2017-11-26 0338 DF5BM         599 14     SQ3RX         599 15     0
QSO:  3500 CW 2017-11-26 0339 DF5BM         599 14     OM8CW         599 15     0
QSO:  3500 CW 2017-11-26 0340 DF5BM         599 14     HA9A          599 15     0
QSO:  3500 CW 2017-11-26 0341 DF5BM         599 14     SP9PKZ        599 15     0
QSO:  3500 CW 2017-11-26 0343 DF5BM         599 14     ED2C          599 14     0
QSO:  3500 CW 2017-11-26 0345 DF5BM         599 14     IZ4JMA        599 15     0
QSO:  3500 CW 2017-11-26 0349 DF5BM         599 14     SW9AA         599 20     0
QSO:  3500 CW 2017-11-26 0351 DF5BM         599 14     OK1FGD        599 15     0
QSO:  3500 CW 2017-11-26 0352 DF5BM         599 14     OH2BAH        599 15     0
QSO:  3500 CW 2017-11-26 0355 DF5BM         599 14     ER4A          599 16     0
QSO:  3500 CW 2017-11-26 0355 DF5BM         599 14     IR6T          599 15     0
QSO:  3500 CW 2017-11-26 0359 DF5BM         599 14     TM3R          599 14     0
QSO:  3500 CW 2017-11-26 0404 DF5BM         599 14     SV8/SV1JG     599 20     0
QSO:  3500 CW 2017-11-26 0409 DF5BM         599 14     TF3SG         599 40     0
QSO:  3500 CW 2017-11-26 0410 DF5BM         599 14     OM6TX         599 15     0
QSO:  3500 CW 2017-11-26 0416 DF5BM         599 14     ON3DI         599 14     0
QSO:  3500 CW 2017-11-26 0417 DF5BM         599 14     RW3ZC         599 16     0
QSO:  3500 CW 2017-11-26 0426 DF5BM         599 14     RT1O          599 16     0
QSO:  3500 CW 2017-11-26 0429 DF5BM         599 14     UR7ZO         599 16     0
QSO:  7000 CW 2017-11-26 0453 DF5BM         599 14     YQ6A          599 20     0
QSO:  7000 CW 2017-11-26 0507 DF5BM         599 14     YU3EEA        599 15     0
QSO:  7000 CW 2017-11-26 0513 DF5BM         599 14     LZ2FL         599 20     0
QSO:  7000 CW 2017-11-26 0516 DF5BM         599 14     4X/UA9CTT     599 20     0
QSO:  7000 CW 2017-11-26 0517 DF5BM         599 14     LZ5XQ         599 20     0
QSO:  7000 CW 2017-11-26 0523 DF5BM         599 14     ZF2MJ         599 08     0
QSO:  7000 CW 2017-11-26 0527 DF5BM         599 14     EA9/EA5HPX    599 33     0
QSO:  3500 CW 2017-11-26 0535 DF5BM         599 14     HA8RM         599 15     0
QSO:  3500 CW 2017-11-26 0541 DF5BM         599 14     SN8T          599 15     0
QSO:  3500 CW 2017-11-26 0542 DF5BM         599 14     K9CT          599 04     0
QSO:  3500 CW 2017-11-26 0543 DF5BM         599 14     LX7I          599 14     0
QSO:  3500 CW 2017-11-26 0544 DF5BM         599 14     YT9A          599 15     0
QSO:  3500 CW 2017-11-26 0548 DF5BM         599 14     HG3R          599 15     0
QSO:  3500 CW 2017-11-26 0551 DF5BM         599 14     UY4W          599 16     0
QSO:  3500 CW 2017-11-26 0551 DF5BM         599 14     UW3U          599 16     0
QSO:  3500 CW 2017-11-26 0552 DF5BM         599 14     OM5WW         599 15     0
QSO:  3500 CW 2017-11-26 0558 DF5BM         599 14     IR2L          599 15     0
QSO:  3500 CW 2017-11-26 0604 DF5BM         599 14     PJ4Y          599 09     0
QSO:  3500 CW 2017-11-26 0611 DF5BM         599 14     PJ2T          599 09     0
QSO:  3500 CW 2017-11-26 0621 DF5BM         599 14     EU1WW         599 16     0
QSO:  3500 CW 2017-11-26 0621 DF5BM         599 14     HB9CA         599 14     0
QSO:  3500 CW 2017-11-26 0626 DF5BM         599 14     4U1A          599 15     0
QSO:  3500 CW 2017-11-26 0631 DF5BM         599 14     SO4M          599 15     0
QSO:  3500 CW 2017-11-26 0633 DF5BM         599 14     YO8SS         599 20     0
QSO:  3500 CW 2017-11-26 0637 DF5BM         599 14     SP5CJQ        599 15     0
QSO:  3500 CW 2017-11-26 0640 DF5BM         599 14     TI7W          599 07     0
QSO:  3500 CW 2017-11-26 0657 DF5BM         599 14     V26K          599 08     0
QSO:  7000 CW 2017-11-26 0703 DF5BM         599 14     OF1F          599 15     0
QSO:  7000 CW 2017-11-26 0703 DF5BM         599 14     HG5A          599 15     0
QSO:  7000 CW 2017-11-26 0705 DF5BM         599 14     EU8N          599 16     0
QSO:  7000 CW 2017-11-26 0707 DF5BM         599 14     4O7CC         599 15     0
QSO:  7000 CW 2017-11-26 0708 DF5BM         599 14     E74X          599 15     0
QSO:  7000 CW 2017-11-26 0709 DF5BM         599 14     SP9KDA        599 15     0
QSO:  7000 CW 2017-11-26 0710 DF5BM         599 14     3V8SS         599 33     0
QSO:  7000 CW 2017-11-26 0711 DF5BM         599 14     EW1I          599 16     0
QSO:  7000 CW 2017-11-26 0713 DF5BM         599 14     OH0V          599 15     0
QSO:  7000 CW 2017-11-26 0713 DF5BM         599 14     SO9M          599 15     0
QSO:  7000 CW 2017-11-26 0715 DF5BM         599 14     OK2MBP        599 15     0
QSO:  7000 CW 2017-11-26 0717 DF5BM         599 14     UT4LW         599 16     0
QSO:  7000 CW 2017-11-26 0719 DF5BM         599 14     MM1A          599 14     0
QSO:  7000 CW 2017-11-26 0721 DF5BM         599 14     OE3MWS        599 15     0
QSO:  7000 CW 2017-11-26 0722 DF5BM         599 14     IK3UNA        599 15     0
QSO:  7000 CW 2017-11-26 0722 DF5BM         599 14     LY2XW         599 15     0
QSO:  7000 CW 2017-11-26 0723 DF5BM         599 14     TM5T          599 14     0
QSO:  7000 CW 2017-11-26 0724 DF5BM         599 14     S58M          599 15     0
QSO:  7000 CW 2017-11-26 0725 DF5BM         599 14     SK3W          599 14     0
QSO:  7000 CW 2017-11-26 0726 DF5BM         599 14     RM1Q          599 16     0
QSO:  7000 CW 2017-11-26 0727 DF5BM         599 14     YO5OHO        599 20     0
QSO:  7000 CW 2017-11-26 0729 DF5BM         599 14     IQ3RK         599 15     0
QSO:  7000 CW 2017-11-26 0730 DF5BM         599 14     N5DX          599 05     0
QSO:  7000 CW 2017-11-26 0731 DF5BM         599 14     HA2NA         599 15     0
QSO:  7000 CW 2017-11-26 0734 DF5BM         599 14     EA5DM         599 14     0
QSO:  7000 CW 2017-11-26 0735 DF5BM         599 14     LY5G          599 15     0
QSO:  7000 CW 2017-11-26 0735 DF5BM         599 14     NR4M          599 05     0
QSO:  7000 CW 2017-11-26 0736 DF5BM         599 14     OM3CAZ        599 15     0
QSO:  7000 CW 2017-11-26 0736 DF5BM         599 14     UT5C          599 16     0
QSO:  7000 CW 2017-11-26 0738 DF5BM         599 14     YU0W          599 15     0
QSO:  7000 CW 2017-11-26 0740 DF5BM         599 14     YT5X          599 15     0
QSO:  7000 CW 2017-11-26 0740 DF5BM         599 14     OM7AG         599 15     0
QSO:  7000 CW 2017-11-26 0741 DF5BM         599 14     YP5A          599 20     0
QSO:  7000 CW 2017-11-26 0743 DF5BM         599 14     HB9DAX        599 14     0
QSO:  7000 CW 2017-11-26 0746 DF5BM         599 14     US8IM         599 16     0
QSO:  7000 CW 2017-11-26 0746 DF5BM         599 14     OM6RM         599 15     0
QSO:  7000 CW 2017-11-26 0746 DF5BM         599 14     IZ4JMA        599 15     0
QSO:  7000 CW 2017-11-26 0747 DF5BM         599 14     3Z0X          599 15     0
QSO:  7000 CW 2017-11-26 0747 DF5BM         599 14     K1ZZ          599 05     0
QSO:  7000 CW 2017-11-26 0748 DF5BM         599 14     HB9CEY        599 14     0
QSO:  7000 CW 2017-11-26 0750 DF5BM         599 14     F5PRH         599 14     0
QSO:  7000 CW 2017-11-26 0751 DF5BM         599 14     IW7DMH        599 15     0
QSO:  7000 CW 2017-11-26 0752 DF5BM         599 14     EU6DX         599 16     0
QSO:  7000 CW 2017-11-26 0752 DF5BM         599 14     OK2VWB        599 15     0
QSO:  7000 CW 2017-11-26 0753 DF5BM         599 14     OM6AL         599 15     0
QSO:  7000 CW 2017-11-26 0754 DF5BM         599 14     UT3WX         599 16     0
QSO:  7000 CW 2017-11-26 0755 DF5BM         599 14     OH3KQ         599 15     0
QSO:  7000 CW 2017-11-26 0755 DF5BM         599 14     S50XX         599 15     0
QSO:  7000 CW 2017-11-26 0757 DF5BM         599 14     IK4EWX        599 15     0
QSO:  7000 CW 2017-11-26 0757 DF5BM         599 14     LA2HFA        599 14     0
QSO:  7000 CW 2017-11-26 0759 DF5BM         599 14     N1MM          599 05     0
QSO:  7000 CW 2017-11-26 0800 DF5BM         599 14     LZ1QV         599 20     0
QSO:  7000 CW 2017-11-26 0802 DF5BM         599 14     EU8R          599 16     0
QSO:  7000 CW 2017-11-26 0803 DF5BM         599 14     S57X          599 15     0
QSO:  7000 CW 2017-11-26 0804 DF5BM         599 14     LZ7DX         599 20     0
QSO:  7000 CW 2017-11-26 0805 DF5BM         599 14     G3P           599 14     0
QSO:  7000 CW 2017-11-26 0807 DF5BM         599 14     GM4FDM        599 14     0
QSO:  7000 CW 2017-11-26 0810 DF5BM         599 14     SP4Z          599 15     0
QSO:  7000 CW 2017-11-26 0810 DF5BM         599 14     9A1A          599 15     0
QSO:  7000 CW 2017-11-26 0811 DF5BM         599 14     SQ9E          599 15     0
QSO:  7000 CW 2017-11-26 0813 DF5BM         599 14     PI4COM        599 14     0
QSO:  7000 CW 2017-11-26 0824 DF5BM         599 14     UA2FZ         599 15     0
QSO:  7000 CW 2017-11-26 0825 DF5BM         599 14     HA3LN         599 15     0
QSO:  7000 CW 2017-11-26 0826 DF5BM         599 14     HA0LP         599 15     0
QSO:  7000 CW 2017-11-26 0826 DF5BM         599 14     SP5CNA        599 15     0
QSO:  7000 CW 2017-11-26 0827 DF5BM         599 14     EA7RM         599 14     0
QSO:  7000 CW 2017-11-26 0828 DF5BM         599 14     G3VPW         599 14     0
QSO:  7000 CW 2017-11-26 0833 DF5BM         599 14     TF3CW         599 40     0
QSO:  7000 CW 2017-11-26 0834 DF5BM         599 14     S51J          599 15     0
QSO:  7000 CW 2017-11-26 0834 DF5BM         599 14     OM7LM         599 15     0
QSO:  7000 CW 2017-11-26 0836 DF5BM         599 14     HA2PP         599 15     0
QSO:  7000 CW 2017-11-26 0836 DF5BM         599 14     S53X          599 15     0
QSO:  7000 CW 2017-11-26 0841 DF5BM         599 14     OM5XX         599 15     0
QSO:  7000 CW 2017-11-26 0842 DF5BM         599 14     IO3A          599 15     0
QSO:  7000 CW 2017-11-26 0843 DF5BM         599 14     SP5Y          599 15     0
QSO:  7000 CW 2017-11-26 0845 DF5BM         599 14     OL5J          599 15     0
QSO:  7000 CW 2017-11-26 0845 DF5BM         599 14     DA0WRTC       599 14     0
QSO:  7000 CW 2017-11-26 0847 DF5BM         599 14     RA1AL         599 16     0
QSO:  7000 CW 2017-11-26 0848 DF5BM         599 14     UW5U          599 16     0
QSO:  7000 CW 2017-11-26 0850 DF5BM         599 14     OF1RX         599 15     0
QSO:  7000 CW 2017-11-26 0851 DF5BM         599 14     R3XA          599 16     0
QSO:  7000 CW 2017-11-26 0853 DF5BM         599 14     OK2OCT        599 15     0
QSO: 14000 CW 2017-11-26 0900 DF5BM         599 14     EA4KD         599 14     0
QSO: 14000 CW 2017-11-26 0903 DF5BM         599 14     OF5Z          599 15     0
QSO: 14000 CW 2017-11-26 0903 DF5BM         599 14     R2VA          599 16     0
QSO: 14000 CW 2017-11-26 0904 DF5BM         599 14     RZ7T          599 16     0
QSO: 14000 CW 2017-11-26 0905 DF5BM         599 14     R7LV          599 16     0
QSO: 14000 CW 2017-11-26 0907 DF5BM         599 14     R3ZV          599 16     0
QSO: 14000 CW 2017-11-26 0908 DF5BM         599 14     UA1AFT        599 16     0
QSO: 14000 CW 2017-11-26 0909 DF5BM         599 14     RW9DX         599 17     0
QSO: 14000 CW 2017-11-26 0910 DF5BM         599 14     UC5D          599 16     0
