START-OF-LOG: 3.0
CALLSIGN: VA1MM
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 440320
NAME: ALAN PROSSER
LOCATION: MAR
OPERATORS: VA1MM
CLUB: MARITIME CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6903.0
QSO:  7002 CW 2017-11-25 0001 VA1MM         599 5      W2FU          599 05
QSO:  7003 CW 2017-11-25 0002 VA1MM         599 5      ZF9CW         599 08
QSO:  7003 CW 2017-11-25 0003 VA1MM         599 5      WW4LL         599 05
QSO:  7005 CW 2017-11-25 0008 VA1MM         599 5      EA5RS         599 14
QSO:  7007 CW 2017-11-25 0010 VA1MM         599 5      KV2K          599 05
QSO:  7007 CW 2017-11-25 0011 VA1MM         599 5      ED8X          599 33
QSO:  7007 CW 2017-11-25 0012 VA1MM         599 5      AA9A          599 04
QSO:  7008 CW 2017-11-25 0013 VA1MM         599 5      9A7A          599 15
QSO:  7008 CW 2017-11-25 0013 VA1MM         599 5      NR4M          599 05
QSO:  7009 CW 2017-11-25 0014 VA1MM         599 5      S57AL         599 15
QSO:  7009 CW 2017-11-25 0016 VA1MM         599 5      TK0C          599 15
QSO:  7010 CW 2017-11-25 0019 VA1MM         599 5      LZ5R          599 20
QSO:  7014 CW 2017-11-25 0020 VA1MM         599 5      W4RM          599 05
QSO:  7015 CW 2017-11-25 0021 VA1MM         599 5      K5WA          599 04
QSO:  7016 CW 2017-11-25 0021 VA1MM         599 5      TM6M          599 14
QSO:  7017 CW 2017-11-25 0023 VA1MM         599 5      IR2L          599 15
QSO:  7018 CW 2017-11-25 0023 VA1MM         599 5      K3LR          599 05
QSO:  7019 CW 2017-11-25 0024 VA1MM         599 5      W3LPL         599 05
QSO:  7022 CW 2017-11-25 0026 VA1MM         599 5      XL3T          599 04
QSO:  7023 CW 2017-11-25 0028 VA1MM         599 5      PI4COM        599 14
QSO:  7023 CW 2017-11-25 0029 VA1MM         599 5      CR3W          599 33
QSO:  7024 CW 2017-11-25 0030 VA1MM         599 5      6Y3M          599 08
QSO:  7024 CW 2017-11-25 0030 VA1MM         599 5      K2AX          599 05
QSO:  7025 CW 2017-11-25 0031 VA1MM         599 5      EA7RM         599 14
QSO:  7026 CW 2017-11-25 0031 VA1MM         599 5      OK2D          599 15
QSO:  7027 CW 2017-11-25 0032 VA1MM         599 5      9A3AG         599 15
QSO:  7027 CW 2017-11-25 0033 VA1MM         599 5      K3CCR         599 05
QSO:  7028 CW 2017-11-25 0034 VA1MM         599 5      N8OO          599 04
QSO:  7030 CW 2017-11-25 0037 VA1MM         599 5      N3RS          599 05
QSO:  7030 CW 2017-11-25 0038 VA1MM         599 5      W9RE          599 04
QSO:  7031 CW 2017-11-25 0040 VA1MM         599 5      9Y4/VE3EY     599 09
QSO:  7032 CW 2017-11-25 0040 VA1MM         599 5      IB9T          599 15
QSO:  7032 CW 2017-11-25 0041 VA1MM         599 5      OK5W          599 15
QSO:  7032 CW 2017-11-25 0041 VA1MM         599 5      W1KM          599 05
QSO:  7033 CW 2017-11-25 0042 VA1MM         599 5      IR4X          599 15
QSO:  7033 CW 2017-11-25 0042 VA1MM         599 5      9A1A          599 15
QSO:  7034 CW 2017-11-25 0042 VA1MM         599 5      K3TUF         599 05
QSO:  7040 CW 2017-11-25 0044 VA1MM         599 5      NN3Q          599 05
QSO:  7040 CW 2017-11-25 0045 VA1MM         599 5      DL6FBL        599 14
QSO:  7042 CW 2017-11-25 0045 VA1MM         599 5      M6T           599 14
QSO:  7043 CW 2017-11-25 0045 VA1MM         599 5      N2SR          599 05
QSO:  7044 CW 2017-11-25 0046 VA1MM         599 5      N4AF          599 05
QSO:  7048 CW 2017-11-25 0047 VA1MM         599 5      K5TR          599 04
QSO:  3564 CW 2017-11-25 0052 VA1MM         599 5      IB9T          599 15
QSO:  3558 CW 2017-11-25 0056 VA1MM         599 5      LZ9W          599 20
QSO:  3568 CW 2017-11-25 0059 VA1MM         599 5      AA1K          599 05
QSO:  3570 CW 2017-11-25 0059 VA1MM         599 5      N3QE          599 05
QSO:  7047 CW 2017-11-25 0103 VA1MM         599 5      6Y0W          599 08
QSO:  7042 CW 2017-11-25 0104 VA1MM         599 5      W4FS          599 05
QSO:  7037 CW 2017-11-25 0109 VA1MM         599 5      PJ4I          599 09
QSO:  7049 CW 2017-11-25 0113 VA1MM         599 5      P40L          599 09
QSO:  7051 CW 2017-11-25 0114 VA1MM         599 5      S56X          599 15
QSO:  7052 CW 2017-11-25 0116 VA1MM         599 5      KG2S          599 05
QSO:  7052 CW 2017-11-25 0118 VA1MM         599 5      K2LE          599 05
QSO:  7052 CW 2017-11-25 0119 VA1MM         599 5      N7WA          599 03
QSO:  7052 CW 2017-11-25 0119 VA1MM         599 5      N7IP          599 04
QSO:  7052 CW 2017-11-25 0120 VA1MM         599 5      K8MFO         599 04
QSO:  7052 CW 2017-11-25 0122 VA1MM         599 5      K1RU          599 05
QSO:  3564 CW 2017-11-25 0129 VA1MM         599 5      OL1C          599 15
QSO:  3565 CW 2017-11-25 0133 VA1MM         599 5      YQ6A          599 20
QSO:  3568 CW 2017-11-25 0134 VA1MM         599 5      G6XX          599 14
QSO:  3563 CW 2017-11-25 0138 VA1MM         599 5      OM7LM         599 15
QSO:  3552 CW 2017-11-25 0141 VA1MM         599 5      9A8M          599 15
QSO:  7007 CW 2017-11-25 0144 VA1MM         599 5      S52AW         599 15
QSO:  7012 CW 2017-11-25 0147 VA1MM         599 5      CN2R          599 33
QSO:  3523 CW 2017-11-25 1033 VA1MM         599 5      ZF2MJ         599 08
QSO:  3506 CW 2017-11-25 1035 VA1MM         599 5      W3LPL         599 05
QSO:  3509 CW 2017-11-25 1036 VA1MM         599 5      C6AGU         599 08
QSO:  3510 CW 2017-11-25 1037 VA1MM         599 5      K1TTT         599 05
QSO:  3514 CW 2017-11-25 1040 VA1MM         599 5      K0RF          599 04
QSO:  3524 CW 2017-11-25 1043 VA1MM         599 5      K8AZ          599 04
QSO:  3527 CW 2017-11-25 1044 VA1MM         599 5      P40L          599 09
QSO:  3531 CW 2017-11-25 1045 VA1MM         599 5      TI7W          599 07
QSO:  3537 CW 2017-11-25 1047 VA1MM         599 5      PJ4Y          599 09
