START-OF-LOG: 3.0
ARRL-SECTION:
CONTEST: CQ-WW-CW
CREATED-BY: AALog contest module v.1.0 beta
CALLSIGN: RN2FQ
CLAIMED-SCORE:
OPERATORS:
CLUB: UA2 CONTEST CLUB
SOAPBOX: PWR- 150W; ANT- 6el3band YAGI; VERTICAL 15M, 20M ;DIPOLE 40M, 80M;LW-160M.
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-TRANSMITTER: ONE
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-STATION: FIXED
NAME: Igor Andreyev
SOAPBOX:
QSO: 21000 CW 2017-11-25 0918 RN2FQ         599 15     EC7WA         599 14     0
QSO: 21000 CW 2017-11-25 0920 RN2FQ         599 15     RM9A          599 17     0
QSO: 21000 CW 2017-11-25 0922 RN2FQ         599 15     UA9LDD        599 17     0
QSO: 21000 CW 2017-11-25 0923 RN2FQ         599 15     UA6GF         599 16     0
QSO: 21000 CW 2017-11-25 0927 RN2FQ         599 15     EF5F          599 14     0
QSO: 21000 CW 2017-11-25 0928 RN2FQ         599 15     RN9T          599 16     0
QSO: 21000 CW 2017-11-25 0929 RN2FQ         599 15     F4WBN         599 14     0
QSO: 21000 CW 2017-11-25 0932 RN2FQ         599 15     EA5RS         599 14     0
QSO: 21000 CW 2017-11-25 0934 RN2FQ         599 15     A44A          599 21     0
QSO: 21000 CW 2017-11-25 0934 RN2FQ         599 15     RA9SN         599 16     0
QSO: 14000 CW 2017-11-25 0935 RN2FQ         599 15     UA4S          599 16     0
QSO: 14000 CW 2017-11-25 0936 RN2FQ         599 15     IZ8VYU        599 15     0
QSO: 14000 CW 2017-11-25 0937 RN2FQ         599 15     EI3KE         599 14     0
QSO: 14000 CW 2017-11-25 0938 RN2FQ         599 15     TK0C          599 15     0
QSO: 14000 CW 2017-11-25 0940 RN2FQ         599 15     EA5KM         599 14     0
QSO: 14000 CW 2017-11-25 0940 RN2FQ         599 15     EA3NN         599 14     0
QSO: 14000 CW 2017-11-25 0941 RN2FQ         599 15     RW4W          599 16     0
QSO: 14000 CW 2017-11-25 0942 RN2FQ         599 15     UW1M          599 16     0
QSO: 14000 CW 2017-11-25 0942 RN2FQ         599 15     RT9L          599 17     0
QSO: 14000 CW 2017-11-25 0943 RN2FQ         599 15     LN8W          599 14     0
QSO: 14000 CW 2017-11-25 0944 RN2FQ         599 15     UP2L          599 17     0
QSO: 14000 CW 2017-11-25 0946 RN2FQ         599 15     4Z5TK         599 20     0
QSO: 14000 CW 2017-11-25 0947 RN2FQ         599 15     CE3CT         599 12     0
QSO: 14000 CW 2017-11-25 0950 RN2FQ         599 15     E77W          599 15     0
QSO: 14000 CW 2017-11-25 0954 RN2FQ         599 15     RW0A          599 18     0
QSO: 14000 CW 2017-11-25 0955 RN2FQ         599 15     IT9LKX        599 15     0
QSO: 14000 CW 2017-11-25 0956 RN2FQ         599 15     S57DX         599 15     0
QSO: 14000 CW 2017-11-25 0957 RN2FQ         599 15     G5O           599 14     0
QSO: 14000 CW 2017-11-25 0957 RN2FQ         599 15     DR5N          599 14     0
QSO: 14000 CW 2017-11-25 0958 RN2FQ         599 15     IR4X          599 15     0
