START-OF-LOG: 3.0
CALLSIGN: N4IQ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 60852
NAME: BILL CHARTIER
LOCATION: SC
OPERATORS: N4IQ
CLUB: Swamp Fox Contest Group
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6903.0
SOAPBOX: Wish I could have operated more.  (Only 4 hours)
QSO:  1819 CW 2017-11-25 0213 N4IQ          599 5      VE3EJ         599 04
QSO:  1823 CW 2017-11-25 0215 N4IQ          599 5      VE3VN         599 04
QSO:  1837 CW 2017-11-25 0219 N4IQ          599 5      NP2J          599 08
QSO:  1837 CW 2017-11-25 0220 N4IQ          599 5      VE3ZI         599 04
QSO:  1811 CW 2017-11-25 0220 N4IQ          599 5      K1TTT         599 05
QSO:  1827 CW 2017-11-25 0222 N4IQ          599 5      CF3FF         599 04
QSO:  7016 CW 2017-11-25 0236 N4IQ          599 5      TM6M          599 14
QSO:  7016 CW 2017-11-25 0236 N4IQ          599 5      HQ9X          599 07
QSO:  7018 CW 2017-11-25 0238 N4IQ          599 5      HG5C          599 15
QSO:  7019 CW 2017-11-25 0239 N4IQ          599 5      UZ2M          599 16
QSO:  7020 CW 2017-11-25 0239 N4IQ          599 5      W2MMD         599 05
QSO:  7020 CW 2017-11-25 0240 N4IQ          599 5      OL3Z          599 15
QSO:  7020 CW 2017-11-25 0241 N4IQ          599 5      PI4CC         599 14
QSO:  7023 CW 2017-11-25 0243 N4IQ          599 5      II9P          599 15
QSO:  7025 CW 2017-11-25 0246 N4IQ          599 5      DR4A          599 14
QSO:  7025 CW 2017-11-25 0247 N4IQ          599 5      P33W          599 20
QSO:  7025 CW 2017-11-25 0248 N4IQ          599 5      DA0WRC        599 14
QSO:  1822 CW 2017-11-25 0249 N4IQ          599 5      W8AV          599 04
QSO:  3521 CW 2017-11-25 0259 N4IQ          599 5      KB1EFS        599 05
QSO:  7025 CW 2017-11-25 0300 N4IQ          599 5      OK3A          599 15
QSO:  7030 CW 2017-11-25 0301 N4IQ          599 5      IQ3RK         599 15
QSO:  7031 CW 2017-11-25 0302 N4IQ          599 5      IR1Y          599 15
QSO:  3521 CW 2017-11-25 0303 N4IQ          599 5      K3KNL         599 05
QSO:  3521 CW 2017-11-25 0304 N4IQ          599 5      VA2AM         599 05
QSO:  7033 CW 2017-11-25 0304 N4IQ          599 5      IR4X          599 15
QSO:  7033 CW 2017-11-25 0305 N4IQ          599 5      9A1A          599 15
QSO:  7034 CW 2017-11-25 0306 N4IQ          599 5      PJ4Y          599 09
QSO:  7036 CW 2017-11-25 0307 N4IQ          599 5      PZ5V          599 09
QSO:  7039 CW 2017-11-25 0308 N4IQ          599 5      IR4M          599 15
QSO:  7041 CW 2017-11-25 0310 N4IQ          599 5      OK7K          599 15
QSO:  7041 CW 2017-11-25 0312 N4IQ          599 5      OK7K          599 15
QSO:  7042 CW 2017-11-25 0314 N4IQ          599 5      EC2DX         599 14
QSO:  7043 CW 2017-11-25 0314 N4IQ          599 5      N4AF          599 05
QSO:  7044 CW 2017-11-25 0316 N4IQ          599 5      HG3R          599 15
QSO:  3530 CW 2017-11-25 0317 N4IQ          599 5      AA3K          599 05
QSO:  7048 CW 2017-11-25 0318 N4IQ          599 5      K5TR          599 04
QSO:  7052 CW 2017-11-25 0321 N4IQ          599 5      OP7B          599 14
QSO:  3529 CW 2017-11-25 0322 N4IQ          599 5      YT5A          599 15
QSO:  7053 CW 2017-11-25 0323 N4IQ          599 5      EF8U          599 33
QSO:  7030 CW 2017-11-25 0324 N4IQ          599 5      SN8B          599 15
QSO:  3505 CW 2017-11-25 0326 N4IQ          599 5      W4RM          599 05
QSO:  3505 CW 2017-11-25 0326 N4IQ          599 5      W4RM          599 05
QSO:  7027 CW 2017-11-25 0327 N4IQ          599 5      S59ABC        599 15
QSO:  7028 CW 2017-11-25 0329 N4IQ          599 5      LZ9W          599 20
QSO:  7028 CW 2017-11-25 0329 N4IQ          599 5      DL1A          599 14
QSO:  7028 CW 2017-11-25 0332 N4IQ          599 5      EF8R          599 33
QSO:  3506 CW 2017-11-25 0335 N4IQ          599 5      K3MD          599 05
QSO:  7069 CW 2017-11-25 0336 N4IQ          599 5      9G5W          599 35
QSO:  7069 CW 2017-11-25 0337 N4IQ          599 5      N5AW          599 04
QSO:  7070 CW 2017-11-25 0337 N4IQ          599 5      OQ5M          599 14
QSO:  7072 CW 2017-11-25 0337 N4IQ          599 5      AA1K          599 05
QSO:  3501 CW 2017-11-25 0342 N4IQ          599 5      LY2W          599 15
QSO:  3503 CW 2017-11-25 0343 N4IQ          599 5      OK8WW         599 15
QSO:  3508 CW 2017-11-25 0344 N4IQ          599 5      W2FU          599 05
QSO:  3509 CW 2017-11-25 0345 N4IQ          599 5      C6AGU         599 08
QSO:  7035 CW 2017-11-25 0346 N4IQ          599 5      OM7M          599 15
QSO:  7035 CW 2017-11-25 0346 N4IQ          599 5      TM6X          599 14
QSO:  3520 CW 2017-11-25 0348 N4IQ          599 5      K0EJ          599 04
QSO:  3521 CW 2017-11-25 0348 N4IQ          599 5      6Y3M          599 08
