START-OF-LOG: 3.0
CALLSIGN: PA0MIR
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 15M
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 14300
NAME: Nico van der Bijl
LOCATION: DX
OPERATORS: PA0MIR
CLUB: Waterland
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.6895.0
SOAPBOX: Early closing of 21 MHz band did not permit more QSO's as taking
SOAPBOX: care of XYL had priority. Somehow started out on wire antenna
SOAPBOX: first day which was no big success, switching error taken care of
SOAPBOX: sunday made going slightly easier but century could not be
QSO: 21009 CW 2017-11-26 1004 PA0MIR        599 14     RN3TT         599 16
QSO: 21005 CW 2017-11-26 1013 PA0MIR        599 14     RA7A          599 16
QSO: 21012 CW 2017-11-26 1015 PA0MIR        599 14     UA4PN         599 16
QSO: 21024 CW 2017-11-26 1017 PA0MIR        599 14     YO4NF         599 20
QSO: 21025 CW 2017-11-26 1019 PA0MIR        599 14     A61EK         599 21
QSO: 21027 CW 2017-11-26 1021 PA0MIR        599 14     RT4D          599 16
QSO: 21029 CW 2017-11-26 1021 PA0MIR        599 14     UN9GD         599 17
QSO: 21032 CW 2017-11-26 1022 PA0MIR        599 14     SW9AA         599 20
QSO: 21032 CW 2017-11-26 1024 PA0MIR        599 14     DR4A          599 14
QSO: 21043 CW 2017-11-26 1030 PA0MIR        599 14     LZ7J          599 20
QSO: 21043 CW 2017-11-26 1037 PA0MIR        599 14     VK6LW         599 29
QSO: 21047 CW 2017-11-26 1038 PA0MIR        599 14     DL0GL         599 14
QSO: 21054 CW 2017-11-26 1040 PA0MIR        599 14     RN9T          599 16
QSO: 21058 CW 2017-11-26 1041 PA0MIR        599 14     US7IA         599 16
QSO: 21062 CW 2017-11-26 1042 PA0MIR        599 14     R7MM          599 16
QSO: 21064 CW 2017-11-26 1042 PA0MIR        599 14     LZ5R          599 20
QSO: 21069 CW 2017-11-26 1043 PA0MIR        599 14     SZ1A          599 20
QSO: 21070 CW 2017-11-26 1044 PA0MIR        599 14     CR3OO         599 33
QSO: 21072 CW 2017-11-26 1045 PA0MIR        599 14     OK7Z          599 15
QSO: 21052 CW 2017-11-26 1053 PA0MIR        599 14     4Z5LY         599 20
QSO: 21038 CW 2017-11-26 1055 PA0MIR        599 14     RM7F          599 16
QSO: 21000 CW 2017-11-26 1154 PA0MIR        599 14     EF8U          599 33
QSO: 21000 CW 2017-11-26 1155 PA0MIR        599 14     9A7A          599 15
QSO: 21000 CW 2017-11-26 1156 PA0MIR        599 14     LY2XW         599 15
QSO: 21024 CW 2017-11-26 1220 PA0MIR        599 14     CE3CT         599 12
QSO: 21053 CW 2017-11-26 1433 PA0MIR        599 14     WB9Z          599 04
QSO: 21061 CW 2017-11-26 1436 PA0MIR        599 14     ED8X          599 33
QSO: 21019 CW 2017-11-26 1438 PA0MIR        599 14     K9CT          599 04
QSO: 21035 CW 2017-11-26 1442 PA0MIR        599 14     K1ZZ          599 05
QSO: 21038 CW 2017-11-26 1444 PA0MIR        599 14     W9RE          599 04
QSO: 21041 CW 2017-11-26 1445 PA0MIR        599 14     W2FU          599 05
QSO: 21050 CW 2017-11-26 1447 PA0MIR        599 14     K2AX          599 05
QSO: 21051 CW 2017-11-26 1448 PA0MIR        599 14     K3RV          599 05
QSO: 21064 CW 2017-11-26 1449 PA0MIR        599 14     K1GU          599 04
QSO: 21083 CW 2017-11-26 1451 PA0MIR        599 14     K1LT          599 04
QSO: 21084 CW 2017-11-26 1451 PA0MIR        599 14     DD1A          599 14
QSO: 21094 CW 2017-11-26 1452 PA0MIR        599 14     K3PH          599 05
QSO: 21015 CW 2017-11-26 1454 PA0MIR        599 14     K0ZR          599 05
QSO: 21004 CW 2017-11-26 1455 PA0MIR        599 14     WW4LL         599 05
QSO: 21003 CW 2017-11-26 1456 PA0MIR        599 14     N2RJ          599 05
QSO: 21001 CW 2017-11-26 1458 PA0MIR        599 14     KV2K          599 05
QSO: 21000 CW 2017-11-26 1459 PA0MIR        599 14     KC1XX         599 05
QSO: 21001 CW 2017-11-26 1500 PA0MIR        599 14     NR4M          599 05
QSO: 21047 CW 2017-11-26 1541 PA0MIR        599 14     CT9/R7KW      599 33
QSO: 21056 CW 2017-11-26 1542 PA0MIR        599 14     LZ9W          599 20
QSO: 14023 CW 2017-11-26 1547 PA0MIR        599 14     K1VR          599 05
QSO: 14042 CW 2017-11-26 1549 PA0MIR        599 14     CN8KD         599 33
QSO: 14046 CW 2017-11-26 1551 PA0MIR        599 14     N3AD          599 05
QSO: 14050 CW 2017-11-26 1552 PA0MIR        599 14     W8AV          599 04
QSO: 14058 CW 2017-11-26 1553 PA0MIR        599 14     N0NI          599 04
QSO: 14061 CW 2017-11-26 1554 PA0MIR        599 14     K8AZ          599 04
QSO: 14063 CW 2017-11-26 1555 PA0MIR        599 14     EF8U          599 33
QSO: 14070 CW 2017-11-26 1556 PA0MIR        599 14     W2AW          599 05
QSO: 14080 CW 2017-11-26 1557 PA0MIR        599 14     K9MA          599 04
QSO: 14081 CW 2017-11-26 1558 PA0MIR        599 14     7X2ARA        599 33
QSO: 14081 CW 2017-11-26 1559 PA0MIR        599 14     AD5A          599 04
QSO: 14084 CW 2017-11-26 1600 PA0MIR        599 14     CN2R          599 33
QSO: 14085 CW 2017-11-26 1602 PA0MIR        599 14     K3SW          599 05
QSO: 14086 CW 2017-11-26 1602 PA0MIR        599 14     K9RS          599 05
QSO: 14104 CW 2017-11-26 1606 PA0MIR        599 14     W2MMD         599 05
QSO: 14106 CW 2017-11-26 1608 PA0MIR        599 14     NR3X          599 05
QSO:  1818 CW 2017-11-26 1859 PA0MIR        599 14     9A1A          599 15
QSO:  1811 CW 2017-11-26 1900 PA0MIR        599 14     DJ0MDR        599 14
QSO:  1810 CW 2017-11-26 1901 PA0MIR        599 14     DF0HQ         599 14
QSO:  1812 CW 2017-11-26 1902 PA0MIR        599 14     SN0R          599 15
QSO:  1819 CW 2017-11-26 1904 PA0MIR        599 14     ZA1WW         599 15
QSO:  1820 CW 2017-11-26 1905 PA0MIR        599 14     S58MU         599 15
QSO:  1822 CW 2017-11-26 1906 PA0MIR        599 14     YT5A          599 15
QSO:  1826 CW 2017-11-26 1906 PA0MIR        599 14     LZ9W          599 20
QSO:  1835 CW 2017-11-26 1909 PA0MIR        599 14     DL3DQL        599 14
QSO:  1836 CW 2017-11-26 1909 PA0MIR        599 14     DA0WRTC       599 14
QSO:  1836 CW 2017-11-26 1910 PA0MIR        599 14     DF0SAX        599 14
QSO:  1838 CW 2017-11-26 1911 PA0MIR        599 14     TM1A          599 14
QSO:  1840 CW 2017-11-26 1912 PA0MIR        599 14     DL7YS         599 14
QSO:  1840 CW 2017-11-26 1913 PA0MIR        599 14     HG7T          599 15
QSO:  1844 CW 2017-11-26 1914 PA0MIR        599 14     OT6M          599 14
QSO:  1846 CW 2017-11-26 1915 PA0MIR        599 14     LY6A          599 15
QSO:  1848 CW 2017-11-26 1915 PA0MIR        599 14     E74R          599 15
END-OF-LOG:
