START-OF-LOG: 3.0
CALLSIGN: SM7ZDI
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: 80M
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE:
NAME: Vic Pleshkevich
LOCATION: DX
OPERATORS: SM7ZDI
CLUB:
CERTIFICATE: YES
CREATED-BY: WINLOG32 v7.3.11
SOAPBOX: Casual entry as time permitted - mostly running with some S&P
QSO:  3500 CW 2017-11-26 0700 SM7ZDI        599 14     DF6QV         599 14     0
QSO:  3500 CW 2017-11-26 0701 SM7ZDI        599 14     OM0M          599 15     0
QSO:  3500 CW 2017-11-26 0705 SM7ZDI        599 14     DK5D          599 14     0
QSO:  3500 CW 2017-11-26 0706 SM7ZDI        599 14     DA0WRTC       599 14     0
QSO:  3500 CW 2017-11-26 0706 SM7ZDI        599 14     PA7LV         599 14     0
QSO:  3500 CW 2017-11-26 0707 SM7ZDI        599 14     OK1MNV        599 15     0
QSO:  3500 CW 2017-11-26 0707 SM7ZDI        599 14     DL8ULO        599 14     0
QSO:  3500 CW 2017-11-26 0707 SM7ZDI        599 14     OK1LL         599 15     0
QSO:  3500 CW 2017-11-26 0708 SM7ZDI        599 14     OM8LM         599 15     0
QSO:  3500 CW 2017-11-26 0708 SM7ZDI        599 14     G3ZGC         599 14     0
QSO:  3500 CW 2017-11-26 0708 SM7ZDI        599 14     SP5CJQ        599 15     0
QSO:  3500 CW 2017-11-26 0709 SM7ZDI        599 14     LA1U          599 14     0
QSO:  3500 CW 2017-11-26 0709 SM7ZDI        599 14     N1MM          599 05     0
QSO:  3500 CW 2017-11-26 0710 SM7ZDI        599 14     DL8UI         599 14     0
QSO:  3500 CW 2017-11-26 0711 SM7ZDI        599 14     DK3WN         599 14     0
QSO:  3500 CW 2017-11-26 0712 SM7ZDI        599 14     PI4COM        599 14     0
QSO:  3500 CW 2017-11-26 0712 SM7ZDI        599 14     DO4OD         599 14     0
QSO:  3500 CW 2017-11-26 0713 SM7ZDI        599 14     DL2ANM        599 14     0
QSO:  3500 CW 2017-11-26 0714 SM7ZDI        599 14     F5ICC         599 14     0
QSO:  3500 CW 2017-11-26 0714 SM7ZDI        599 14     S53Z          599 15     0
QSO:  3500 CW 2017-11-26 0715 SM7ZDI        599 14     HB9AAZ        599 14     0
QSO:  3500 CW 2017-11-26 0715 SM7ZDI        599 14     UR3PA         599 16     0
QSO:  3500 CW 2017-11-26 0719 SM7ZDI        599 14     TO2SP         599 08     0
QSO:  3500 CW 2017-11-26 0721 SM7ZDI        599 14     SP6BEN        599 15     0
QSO:  3500 CW 2017-11-26 0722 SM7ZDI        599 14     UT2DW         599 16     0
QSO:  3500 CW 2017-11-26 0722 SM7ZDI        599 14     UA1NFA        599 16     0
QSO:  3500 CW 2017-11-26 0723 SM7ZDI        599 14     ES1QD         599 15     0
QSO:  3500 CW 2017-11-26 0723 SM7ZDI        599 14     DL5GAC        599 14     0
QSO:  3500 CW 2017-11-26 0727 SM7ZDI        599 14     PZ5V          599 09     0
QSO:  3500 CW 2017-11-26 0733 SM7ZDI        599 14     SP3IPB        599 15     0
QSO:  3500 CW 2017-11-26 0735 SM7ZDI        599 14     PA5TT         599 14     0
QSO:  3500 CW 2017-11-26 0735 SM7ZDI        599 14     LY2BMX        599 15     0
QSO:  3500 CW 2017-11-26 0736 SM7ZDI        599 14     DL6YBD        599 14     0
QSO:  3500 CW 2017-11-26 0736 SM7ZDI        599 14     YT1X          599 15     0
QSO:  3500 CW 2017-11-26 0737 SM7ZDI        599 14     OK1DJS        599 15     0
QSO:  3500 CW 2017-11-26 0738 SM7ZDI        599 14     F1IWH         599 14     0
QSO:  3500 CW 2017-11-26 0739 SM7ZDI        599 14     DL3DRN        599 14     0
QSO:  3500 CW 2017-11-26 0741 SM7ZDI        599 14     9Y4/VE3EY     599 09     0
QSO:  3500 CW 2017-11-26 0741 SM7ZDI        599 14     M6T           599 14     0
QSO:  3500 CW 2017-11-26 0743 SM7ZDI        599 14     K9CT          599 04     0
QSO:  3500 CW 2017-11-26 0744 SM7ZDI        599 14     HB9AWS        599 14     0
QSO:  3500 CW 2017-11-26 0748 SM7ZDI        599 14     W1KM          599 05     0
QSO:  3500 CW 2017-11-26 0748 SM7ZDI        599 14     OM4CI         599 15     0
QSO:  3500 CW 2017-11-26 0749 SM7ZDI        599 14     G5O           599 14     0
QSO:  3500 CW 2017-11-26 0751 SM7ZDI        599 14     OK2EA         599 15     0
QSO:  3500 CW 2017-11-26 0752 SM7ZDI        599 14     PA1LEX        599 14     0
QSO:  3500 CW 2017-11-26 0752 SM7ZDI        599 14     DL4EBW        599 14     0
QSO:  3500 CW 2017-11-26 0754 SM7ZDI        599 14     OH2HZ         599 15     0
QSO:  3500 CW 2017-11-26 0755 SM7ZDI        599 14     GM0AXY        599 14     0
QSO:  3500 CW 2017-11-26 0755 SM7ZDI        599 14     DL1BA         599 14     0
QSO:  3500 CW 2017-11-26 0757 SM7ZDI        599 14     K2RR          599 05     0
QSO:  3500 CW 2017-11-26 0758 SM7ZDI        599 14     W2FU          599 05     0
QSO:  3500 CW 2017-11-26 0759 SM7ZDI        599 14     PC5Q          599 14     0
QSO:  3500 CW 2017-11-26 0759 SM7ZDI        599 14     DL4SZB        599 14     0
QSO:  3500 CW 2017-11-26 0800 SM7ZDI        599 14     SP3VT         599 15     0
QSO:  3500 CW 2017-11-26 0800 SM7ZDI        599 14     OE6U          599 15     0
QSO:  3500 CW 2017-11-26 0801 SM7ZDI        599 14     DO1UZ         599 14     0
QSO:  3500 CW 2017-11-26 0801 SM7ZDI        599 14     OK2VV         599 15     0
QSO:  3500 CW 2017-11-26 0802 SM7ZDI        599 14     OK2VX         599 15     0
QSO:  3500 CW 2017-11-26 0803 SM7ZDI        599 14     F4FEP         599 14     0
QSO:  3500 CW 2017-11-26 0804 SM7ZDI        599 14     G4PVM         599 14     0
QSO:  3500 CW 2017-11-26 0805 SM7ZDI        599 14     S52FT         599 15     0
QSO:  3500 CW 2017-11-26 0806 SM7ZDI        599 14     HB9AGO        599 14     0
QSO:  3500 CW 2017-11-26 0807 SM7ZDI        599 14     DL1AQU        599 14     0
QSO:  3500 CW 2017-11-26 0808 SM7ZDI        599 14     OF5Z          599 15     0
QSO:  3500 CW 2017-11-26 0808 SM7ZDI        599 14     DF5BX         599 14     0
QSO:  3500 CW 2017-11-26 0809 SM7ZDI        599 14     F5INJ         599 14     0
QSO:  3500 CW 2017-11-26 0810 SM7ZDI        599 14     F6JOE         599 14     0
QSO:  3500 CW 2017-11-26 0810 SM7ZDI        599 14     RA1CP         599 16     0
QSO:  3500 CW 2017-11-26 0811 SM7ZDI        599 14     SP2WGB        599 15     0
QSO:  3500 CW 2017-11-26 0812 SM7ZDI        599 14     DJ5QE         599 14     0
QSO:  3500 CW 2017-11-26 0813 SM7ZDI        599 14     OL9Z          599 15     0
QSO:  3500 CW 2017-11-26 0816 SM7ZDI        599 14     DJ4CW         599 14     0
QSO:  3500 CW 2017-11-26 0820 SM7ZDI        599 14     SM6NET        599 14     0
QSO: 14000 CW 2017-11-26 0901 SM7ZDI        599 14     BG0ATE        599 23     0
QSO: 14000 CW 2017-11-26 0904 SM7ZDI        599 14     JT1BV         599 23     0
QSO: 14000 CW 2017-11-26 0917 SM7ZDI        599 14     PS2T          599 11     0
QSO: 14000 CW 2017-11-26 1308 SM7ZDI        599 14     9Y4/VE3EY     599 09     0
QSO: 14000 CW 2017-11-26 1326 SM7ZDI        599 14     UZ2M          599 16     0
QSO: 14000 CW 2017-11-26 1327 SM7ZDI        599 14     UA6BFE        599 16     0
QSO: 14000 CW 2017-11-26 1328 SM7ZDI        599 14     K2LE          599 05     0
QSO: 14000 CW 2017-11-26 1329 SM7ZDI        599 14     W3HKK         599 04     0
QSO: 14000 CW 2017-11-26 1330 SM7ZDI        599 14     UW2Q          599 16     0
QSO: 14000 CW 2017-11-26 1336 SM7ZDI        599 14     LZ1DQ         599 20     0
QSO:  7000 CW 2017-11-26 1338 SM7ZDI        599 14     OM2XA         599 15     0
QSO:  7000 CW 2017-11-26 1343 SM7ZDI        599 14     PA0JLS        599 14     0
QSO:  7000 CW 2017-11-26 1345 SM7ZDI        599 14     YU2A          599 15     0
QSO:  7000 CW 2017-11-26 1345 SM7ZDI        599 14     F5UMP         599 14     0
QSO:  7000 CW 2017-11-26 1346 SM7ZDI        599 14     R9MA          599 17     0
QSO:  7000 CW 2017-11-26 1347 SM7ZDI        599 14     US0TA         599 16     0
QSO:  7000 CW 2017-11-26 1347 SM7ZDI        599 14     DL7AA         599 14     0
QSO:  7000 CW 2017-11-26 1348 SM7ZDI        599 14     OK2VWB        599 15     0
QSO:  7000 CW 2017-11-26 1349 SM7ZDI        599 14     OK1FCA        599 15     0
QSO:  7000 CW 2017-11-26 1350 SM7ZDI        599 14     YL3GQ         599 15     0
QSO:  7000 CW 2017-11-26 1352 SM7ZDI        599 14     DK0MM         599 14     0
QSO:  7000 CW 2017-11-26 1353 SM7ZDI        599 14     DL4ME         599 14     0
QSO:  7000 CW 2017-11-26 1353 SM7ZDI        599 14     UA7KA         599 16     0
QSO:  7000 CW 2017-11-26 1354 SM7ZDI        599 14     OK8DD         599 15     0
QSO:  7000 CW 2017-11-26 1355 SM7ZDI        599 14     HA3MU         599 15     0
QSO:  7000 CW 2017-11-26 1356 SM7ZDI        599 14     PA3CJP        599 14     0
QSO:  7000 CW 2017-11-26 1357 SM7ZDI        599 14     OK1GS         599 15     0
QSO:  7000 CW 2017-11-26 1357 SM7ZDI        599 14     YO8BGE        599 20     0
QSO:  7000 CW 2017-11-26 1358 SM7ZDI        599 14     RU3TJ         599 16     0
QSO:  7000 CW 2017-11-26 1358 SM7ZDI        599 14     EU8F          599 16     0
QSO:  7000 CW 2017-11-26 1359 SM7ZDI        599 14     M6T           599 14     0
QSO:  7000 CW 2017-11-26 1400 SM7ZDI        599 14     EA2NA         599 14     0
QSO:  7000 CW 2017-11-26 1401 SM7ZDI        599 14     OK3EQ         599 15     0
QSO:  7000 CW 2017-11-26 1401 SM7ZDI        599 14     E77EA         599 15     0
QSO:  7000 CW 2017-11-26 1402 SM7ZDI        599 14     OH3GGQ        599 15     0
QSO:  7000 CW 2017-11-26 1402 SM7ZDI        599 14     RN3YA         599 16     0
QSO:  7000 CW 2017-11-26 1406 SM7ZDI        599 14     SP5GKN        599 15     0
QSO:  7000 CW 2017-11-26 1407 SM7ZDI        599 14     ES1TU         599 15     0
QSO:  7000 CW 2017-11-26 1407 SM7ZDI        599 14     PA3AIN        599 14     0
QSO:  7000 CW 2017-11-26 1409 SM7ZDI        599 14     RW4W          599 16     0
QSO:  7000 CW 2017-11-26 1410 SM7ZDI        599 14     JH4UTP        599 25     0
QSO:  7000 CW 2017-11-26 1411 SM7ZDI        599 14     RN4NF         599 16     0
QSO:  7000 CW 2017-11-26 1412 SM7ZDI        599 14     F5HTR         599 14     0
QSO:  7000 CW 2017-11-26 1413 SM7ZDI        599 14     RN5AA         599 16     0
QSO:  7000 CW 2017-11-26 1414 SM7ZDI        599 14     UY3CC         599 16     0
QSO:  7000 CW 2017-11-26 1415 SM7ZDI        599 14     M6W           599 14     0
QSO:  7000 CW 2017-11-26 1416 SM7ZDI        599 14     S58WW         599 15     0
QSO:  7000 CW 2017-11-26 1417 SM7ZDI        599 14     EU6DX         599 16     0
QSO:  7000 CW 2017-11-26 1418 SM7ZDI        599 14     SV1RHL        599 20     0
QSO:  7000 CW 2017-11-26 1418 SM7ZDI        599 14     R2VA          599 16     0
QSO:  7000 CW 2017-11-26 1419 SM7ZDI        599 14     OK1DVA        599 15     0
QSO:  7000 CW 2017-11-26 1421 SM7ZDI        599 14     EW8OM         599 16     0
QSO:  7000 CW 2017-11-26 1421 SM7ZDI        599 14     DL1TS         599 14     0
QSO:  7000 CW 2017-11-26 1422 SM7ZDI        599 14     GM4FDM        599 14     0
QSO:  7000 CW 2017-11-26 1424 SM7ZDI        599 14     A44A          599 21     0
QSO: 14000 CW 2017-11-26 1428 SM7ZDI        599 14     HA1TJ         599 15     0
QSO: 14000 CW 2017-11-26 1433 SM7ZDI        599 14     W4FS          599 05     0
QSO: 14000 CW 2017-11-26 1434 SM7ZDI        599 14     W2FU          599 05     0
QSO: 14000 CW 2017-11-26 1435 SM7ZDI        599 14     N2CU          599 05     0
QSO: 14000 CW 2017-11-26 1436 SM7ZDI        599 14     AA1V          599 05     0
QSO: 14000 CW 2017-11-26 1439 SM7ZDI        599 14     K0KX          599 04     0
QSO: 14000 CW 2017-11-26 1439 SM7ZDI        599 14     AB3CV         599 05     0
QSO: 14000 CW 2017-11-26 1440 SM7ZDI        599 14     N7AT          599 03     0
QSO: 14000 CW 2017-11-26 1440 SM7ZDI        599 14     NE0U          599 04     0
QSO: 14000 CW 2017-11-26 1440 SM7ZDI        599 14     VE3VEE        599 04     0
QSO: 14000 CW 2017-11-26 1441 SM7ZDI        599 14     K8GL          599 04     0
QSO: 14000 CW 2017-11-26 1442 SM7ZDI        599 14     W1QK          599 05     0
QSO: 14000 CW 2017-11-26 1448 SM7ZDI        599 14     KG4V          599 05     0
QSO: 14000 CW 2017-11-26 1449 SM7ZDI        599 14     K0EA          599 04     0
QSO: 14000 CW 2017-11-26 1449 SM7ZDI        599 14     EA1VT         599 14     0
QSO: 14000 CW 2017-11-26 1451 SM7ZDI        599 14     WG3J          599 05     0
QSO:  3500 CW 2017-11-26 1509 SM7ZDI        599 14     YL0A          599 15     0
QSO:  3500 CW 2017-11-26 1509 SM7ZDI        599 14     UX5UU         599 16     0
QSO:  3500 CW 2017-11-26 1510 SM7ZDI        599 14     YT1WA         599 15     0
QSO:  3500 CW 2017-11-26 1511 SM7ZDI        599 14     RK3PWR        599 16     0
QSO:  3500 CW 2017-11-26 1512 SM7ZDI        599 14     UT2QQ         599 16     0
QSO:  3500 CW 2017-11-26 1512 SM7ZDI        599 14     EW8DX         599 16     0
QSO:  3500 CW 2017-11-26 1513 SM7ZDI        599 14     RX9CAZ        599 17     0
QSO:  3500 CW 2017-11-26 1515 SM7ZDI        599 14     G4FVK         599 14     0
QSO:  3500 CW 2017-11-26 1518 SM7ZDI        599 14     LY2W          599 15     0
QSO:  3500 CW 2017-11-26 1519 SM7ZDI        599 14     LY2OM         599 15     0
QSO:  3500 CW 2017-11-26 1520 SM7ZDI        599 14     SN0N          599 15     0
QSO:  3500 CW 2017-11-26 1521 SM7ZDI        599 14     DL9ZP         599 14     0
QSO:  3500 CW 2017-11-26 1522 SM7ZDI        599 14     OZ1TJ         599 14     0
QSO:  3500 CW 2017-11-26 1523 SM7ZDI        599 14     R1BCO         599 16     0
QSO:  3500 CW 2017-11-26 1524 SM7ZDI        599 14     YU1ED         599 15     0
QSO:  3500 CW 2017-11-26 1525 SM7ZDI        599 14     UA5F          599 16     0
QSO:  3500 CW 2017-11-26 1527 SM7ZDI        599 14     SP2KJH        599 15     0
QSO:  3500 CW 2017-11-26 1528 SM7ZDI        599 14     OH2LU         599 15     0
QSO:  3500 CW 2017-11-26 1529 SM7ZDI        599 14     G4P           599 14     0
QSO:  3500 CW 2017-11-26 1530 SM7ZDI        599 14     ON3DI         599 14     0
QSO:  3500 CW 2017-11-26 1532 SM7ZDI        599 14     DF2DR         599 14     0
QSO:  3500 CW 2017-11-26 1533 SM7ZDI        599 14     R1QE          599 16     0
QSO:  3500 CW 2017-11-26 1537 SM7ZDI        599 14     UA4M          599 16     0
QSO:  3500 CW 2017-11-26 1539 SM7ZDI        599 14     RX7M          599 16     0
QSO:  3500 CW 2017-11-26 1540 SM7ZDI        599 14     UR4RWW        599 16     0
QSO:  3500 CW 2017-11-26 1540 SM7ZDI        599 14     OM4DU         599 15     0
QSO:  3500 CW 2017-11-26 1543 SM7ZDI        599 14     RL4A          599 16     0
QSO:  3500 CW 2017-11-26 1547 SM7ZDI        599 14     ON6LO         599 14     0
QSO:  3500 CW 2017-11-26 1548 SM7ZDI        599 14     HG6O          599 15     0
QSO:  3500 CW 2017-11-26 1548 SM7ZDI        599 14     OK1APY        599 15     0
QSO:  3500 CW 2017-11-26 1549 SM7ZDI        599 14     SP4INT        599 15     0
QSO:  3500 CW 2017-11-26 1549 SM7ZDI        599 14     UA3THY        599 16     0
QSO:  3500 CW 2017-11-26 1550 SM7ZDI        599 14     9A2X          599 15     0
QSO:  3500 CW 2017-11-26 1550 SM7ZDI        599 14     UR5CSL        599 16     0
QSO:  3500 CW 2017-11-26 1551 SM7ZDI        599 14     DJ3CQ         599 14     0
QSO:  3500 CW 2017-11-26 1551 SM7ZDI        599 14     UT4NY         599 16     0
QSO:  3500 CW 2017-11-26 1552 SM7ZDI        599 14     RK9DO         599 17     0
QSO:  3500 CW 2017-11-26 1552 SM7ZDI        599 14     HA7NK         599 15     0
QSO:  3500 CW 2017-11-26 1555 SM7ZDI        599 14     OK1MGW        599 15     0
QSO:  3500 CW 2017-11-26 1556 SM7ZDI        599 14     SP3UR         599 15     0
QSO:  3500 CW 2017-11-26 1657 SM7ZDI        599 14     SP2AYC        599 15     0
QSO:  3500 CW 2017-11-26 1659 SM7ZDI        599 14     S52WD         599 15     0
QSO:  3500 CW 2017-11-26 1701 SM7ZDI        599 14     SN1Y          599 15     0
QSO:  3500 CW 2017-11-26 1702 SM7ZDI        599 14     DF1DN         599 14     0
QSO:  3500 CW 2017-11-26 1704 SM7ZDI        599 14     OL4W          599 15     0
QSO:  3500 CW 2017-11-26 1708 SM7ZDI        599 14     RZ6YU         599 16     0
QSO:  3500 CW 2017-11-26 1711 SM7ZDI        599 14     US8UA         599 16     0
QSO:  3500 CW 2017-11-26 1712 SM7ZDI        599 14     UT7IS         599 16     0
QSO:  3500 CW 2017-11-26 1714 SM7ZDI        599 14     UX4U          599 16     0
QSO:  3500 CW 2017-11-26 1714 SM7ZDI        599 14     OM6AL         599 15     0
QSO:  3500 CW 2017-11-26 1715 SM7ZDI        599 14     LX4A          599 14     0
QSO:  3500 CW 2017-11-26 1716 SM7ZDI        599 14     SQ3R          599 15     0
QSO:  3500 CW 2017-11-26 1716 SM7ZDI        599 14     DL5JAG        599 14     0
QSO:  3500 CW 2017-11-26 1717 SM7ZDI        599 14     EW1EA         599 16     0
QSO:  3500 CW 2017-11-26 1719 SM7ZDI        599 14     UR5PG         599 16     0
QSO:  3500 CW 2017-11-26 1719 SM7ZDI        599 14     SQ8N          599 15     0
QSO:  3500 CW 2017-11-26 1720 SM7ZDI        599 14     R4MM          599 16     0
QSO:  3500 CW 2017-11-26 1721 SM7ZDI        599 14     LN8W          599 14     0
QSO:  3500 CW 2017-11-26 1723 SM7ZDI        599 14     M7R           599 14     0
QSO:  3500 CW 2017-11-26 1724 SM7ZDI        599 14     SN7O          599 15     0
QSO:  3500 CW 2017-11-26 1724 SM7ZDI        599 14     EW8OM         599 16     0
QSO:  3500 CW 2017-11-26 1727 SM7ZDI        599 14     Z35W          599 15     0
QSO:  3500 CW 2017-11-26 1728 SM7ZDI        599 14     OH2FTA        599 15     0
QSO:  3500 CW 2017-11-26 1730 SM7ZDI        599 14     DJ3JD         599 14     0
QSO:  3500 CW 2017-11-26 1732 SM7ZDI        599 14     US2IZ         599 16     0
QSO:  3500 CW 2017-11-26 1734 SM7ZDI        599 14     OK1AXA        599 15     0
QSO:  3500 CW 2017-11-26 1734 SM7ZDI        599 14     OK7PN         599 15     0
QSO:  3500 CW 2017-11-26 1737 SM7ZDI        599 14     RO5X          599 16     0
QSO:  3500 CW 2017-11-26 2007 SM7ZDI        599 14     SW9AA         599 20     0
QSO:  3500 CW 2017-11-26 2013 SM7ZDI        599 14     OK2BRQ        599 15     0
QSO:  3500 CW 2017-11-26 2015 SM7ZDI        599 14     OK2SGY        599 15     0
QSO:  3500 CW 2017-11-26 2017 SM7ZDI        599 14     DF1LON        599 14     0
QSO:  3500 CW 2017-11-26 2018 SM7ZDI        599 14     DJ5CL         599 14     0
QSO:  3500 CW 2017-11-26 2020 SM7ZDI        599 14     SQ9V          599 15     0
QSO:  3500 CW 2017-11-26 2021 SM7ZDI        599 14     YO7NSP        599 20     0
QSO:  3500 CW 2017-11-26 2022 SM7ZDI        599 14     UA3GR         599 16     0
QSO:  3500 CW 2017-11-26 2023 SM7ZDI        599 14     PA1X          599 14     0
QSO:  3500 CW 2017-11-26 2024 SM7ZDI        599 14     OK2LW         599 15     0
QSO:  3500 CW 2017-11-26 2024 SM7ZDI        599 14     UT5UNZ        599 16     0
QSO:  3500 CW 2017-11-26 2026 SM7ZDI        599 14     EU1ST         599 16     0
QSO:  3500 CW 2017-11-26 2027 SM7ZDI        599 14     HB9DOS        599 14     0
QSO:  3500 CW 2017-11-26 2028 SM7ZDI        599 14     RA4DR         599 16     0
QSO:  3500 CW 2017-11-26 2029 SM7ZDI        599 14     P33W          599 20     0
QSO:  3500 CW 2017-11-26 2030 SM7ZDI        599 14     UX1UX         599 16     0
QSO:  3500 CW 2017-11-26 2031 SM7ZDI        599 14     DM5BB         599 14     0
QSO:  3500 CW 2017-11-26 2031 SM7ZDI        599 14     YO3FF         599 20     0
QSO:  3500 CW 2017-11-26 2032 SM7ZDI        599 14     UT6EE         599 16     0
QSO:  3500 CW 2017-11-26 2033 SM7ZDI        599 14     EW6EW         599 16     0
QSO:  3500 CW 2017-11-26 2034 SM7ZDI        599 14     UT4EK         599 16     0
QSO:  3500 CW 2017-11-26 2035 SM7ZDI        599 14     IZ1ANZ        599 15     0
QSO:  3500 CW 2017-11-26 2035 SM7ZDI        599 14     ON3ND         599 14     0
QSO:  3500 CW 2017-11-26 2037 SM7ZDI        599 14     DL3SYA        599 14     0
QSO:  3500 CW 2017-11-26 2037 SM7ZDI        599 14     DM2M          599 14     0
QSO:  3500 CW 2017-11-26 2038 SM7ZDI        599 14     GU3HFN        599 14     0
QSO:  3500 CW 2017-11-26 2039 SM7ZDI        599 14     UT4LW         599 16     0
QSO:  3500 CW 2017-11-26 2040 SM7ZDI        599 14     UR5KO         599 16     0
QSO:  3500 CW 2017-11-26 2042 SM7ZDI        599 14     IQ3RK         599 15     0
QSO:  3500 CW 2017-11-26 2043 SM7ZDI        599 14     OE3BKC        599 15     0
QSO:  3500 CW 2017-11-26 2044 SM7ZDI        599 14     LY3NX         599 15     0
QSO:  3500 CW 2017-11-26 2044 SM7ZDI        599 14     EU1A          599 16     0
QSO:  3500 CW 2017-11-26 2045 SM7ZDI        599 14     OK1CZ         599 15     0
QSO:  3500 CW 2017-11-26 2045 SM7ZDI        599 14     OP6ML         599 14     0
QSO:  3500 CW 2017-11-26 2046 SM7ZDI        599 14     RZ6BR         599 16     0
QSO:  3500 CW 2017-11-26 2046 SM7ZDI        599 14     F5PRH         599 14     0
QSO:  3500 CW 2017-11-26 2047 SM7ZDI        599 14     SN5V          599 15     0
QSO:  3500 CW 2017-11-26 2050 SM7ZDI        599 14     F6FTB         599 14     0
QSO:  3500 CW 2017-11-26 2051 SM7ZDI        599 14     SP4CQU        599 15     0
QSO:  3500 CW 2017-11-26 2052 SM7ZDI        599 14     Z33F          599 15     0
QSO:  3500 CW 2017-11-26 2054 SM7ZDI        599 14     F3OA          599 14     0
QSO:  3500 CW 2017-11-26 2055 SM7ZDI        599 14     DL0RD         599 14     0
QSO:  3500 CW 2017-11-26 2057 SM7ZDI        599 14     IK1JJM        599 15     0
QSO:  3500 CW 2017-11-26 2059 SM7ZDI        599 14     DK3WJ         599 14     0
QSO:  3500 CW 2017-11-26 2059 SM7ZDI        599 14     S53OQ         599 15     0
QSO:  3500 CW 2017-11-26 2059 SM7ZDI        599 14     OM0WR         599 15     0
QSO:  3500 CW 2017-11-26 2100 SM7ZDI        599 14     YU1KT         599 15     0
QSO:  3500 CW 2017-11-26 2101 SM7ZDI        599 14     UZ2M          599 16     0
QSO:  3500 CW 2017-11-26 2103 SM7ZDI        599 14     US7IY         599 16     0
QSO:  3500 CW 2017-11-26 2104 SM7ZDI        599 14     YO8NR         599 20     0
QSO:  3500 CW 2017-11-26 2105 SM7ZDI        599 14     9A6M          599 15     0
QSO:  3500 CW 2017-11-26 2106 SM7ZDI        599 14     UA9SMU        599 16     0
QSO:  3500 CW 2017-11-26 2108 SM7ZDI        599 14     SP4AAZ        599 15     0
QSO:  3500 CW 2017-11-26 2113 SM7ZDI        599 14     OE2S          599 15     0
QSO:  3500 CW 2017-11-26 2115 SM7ZDI        599 14     DJ4MH         599 14     0
QSO:  3500 CW 2017-11-26 2117 SM7ZDI        599 14     9A4QV         599 15     0
QSO:  3500 CW 2017-11-26 2118 SM7ZDI        599 14     UT3EK         599 16     0
QSO:  3500 CW 2017-11-26 2119 SM7ZDI        599 14     SP5XOV        599 15     0
QSO:  3500 CW 2017-11-26 2121 SM7ZDI        599 14     LY4L          599 15     0
QSO:  3500 CW 2017-11-26 2122 SM7ZDI        599 14     UR7ET         599 16     0
QSO:  3500 CW 2017-11-26 2123 SM7ZDI        599 14     I4FGG         599 15     0
QSO:  3500 CW 2017-11-26 2125 SM7ZDI        599 14     YO8RIX        599 20     0
QSO:  3500 CW 2017-11-26 2129 SM7ZDI        599 14     SO4R          599 15     0
QSO:  3500 CW 2017-11-26 2129 SM7ZDI        599 14     RM9A          599 17     0
QSO:  3500 CW 2017-11-26 2130 SM7ZDI        599 14     YT5C          599 15     0
QSO:  3500 CW 2017-11-26 2130 SM7ZDI        599 14     DJ8EW         599 14     0
QSO:  3500 CW 2017-11-26 2131 SM7ZDI        599 14     LZ5R          599 20     0
QSO:  3500 CW 2017-11-26 2131 SM7ZDI        599 14     F5KSE         599 14     0
QSO:  3500 CW 2017-11-26 2132 SM7ZDI        599 14     SP2IW         599 15     0
QSO:  3500 CW 2017-11-26 2133 SM7ZDI        599 14     DK5EZ         599 14     0
QSO:  3500 CW 2017-11-26 2135 SM7ZDI        599 14     DK3WM         599 14     0
QSO:  3500 CW 2017-11-26 2135 SM7ZDI        599 14     OK5M          599 15     0
QSO:  3500 CW 2017-11-26 2137 SM7ZDI        599 14     CN2AA         599 33     0
QSO:  3500 CW 2017-11-26 2139 SM7ZDI        599 14     DL1SAN        599 14     0
QSO:  3500 CW 2017-11-26 2141 SM7ZDI        599 14     EI3KE         599 14     0
QSO:  3500 CW 2017-11-26 2144 SM7ZDI        599 14     R4FY          599 16     0
QSO:  3500 CW 2017-11-26 2147 SM7ZDI        599 14     UA2FZ         599 15     0
QSO:  3500 CW 2017-11-26 2148 SM7ZDI        599 14     DK8R          599 14     0
QSO:  3500 CW 2017-11-26 2148 SM7ZDI        599 14     EW4WE         599 16     0
QSO:  3500 CW 2017-11-26 2149 SM7ZDI        599 14     DL7VHP        599 14     0
QSO:  3500 CW 2017-11-26 2150 SM7ZDI        599 14     DJ3XA         599 14     0
QSO:  3500 CW 2017-11-26 2151 SM7ZDI        599 14     DL1NKS        599 14     0
QSO:  3500 CW 2017-11-26 2152 SM7ZDI        599 14     MJ0RTI        599 14     0
QSO:  3500 CW 2017-11-26 2153 SM7ZDI        599 14     EW6M          599 16     0
QSO:  3500 CW 2017-11-26 2155 SM7ZDI        599 14     UN9L          599 17     0
QSO:  3500 CW 2017-11-26 2157 SM7ZDI        599 14     IU4FNO        599 15     0
QSO:  3500 CW 2017-11-26 2158 SM7ZDI        599 14     OH6RE         599 15     0
QSO:  3500 CW 2017-11-26 2158 SM7ZDI        599 14     EW6W          599 16     0
QSO:  3500 CW 2017-11-26 2159 SM7ZDI        599 14     YO5CRQ        599 20     0
QSO:  3500 CW 2017-11-26 2159 SM7ZDI        599 14     RA3DNC        599 16     0
