START-OF-LOG: 3.0
CREATED-BY: TR4W v.4.65.0
CALLSIGN: RM8G
CONTEST: CQ-WW-CW
CLAIMED-SCORE: 91044
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
OPERATORS: RM8G
LOCATION: LO89MI
NAME: YURI BUTORIN
QSO:  3543 CW 2017-11-25 0217 RM8G          599 17     OM0WR         599 15
QSO:  3545 CW 2017-11-25 0218 RM8G          599 17     D1DX          599 16
QSO:  3508 CW 2017-11-25 0219 RM8G          599 17     OF5Z          599 15
QSO:  3501 CW 2017-11-25 0220 RM8G          599 17     YT1X          599 15
QSO:  3505 CW 2017-11-25 0220 RM8G          599 17     LY2XW         599 15
QSO:  3509 CW 2017-11-25 0221 RM8G          599 17     RM2D          599 16
QSO:  3510 CW 2017-11-25 0222 RM8G          599 17     DL6KWN        599 14
QSO:  3513 CW 2017-11-25 0223 RM8G          599 17     US7IY         599 16
QSO:  3513 CW 2017-11-25 0223 RM8G          599 17     RW0A          599 18
QSO:  3515 CW 2017-11-25 0225 RM8G          599 17     5P3WW         599 14
QSO:  3515 CW 2017-11-25 0227 RM8G          599 17     E70T          599 15
QSO:  3518 CW 2017-11-25 0227 RM8G          599 17     UB3A          599 16
QSO:  3519 CW 2017-11-25 0229 RM8G          599 17     OM0M          599 15
QSO:  3523 CW 2017-11-25 0231 RM8G          599 17     YL3CW         599 15
QSO:  3525 CW 2017-11-25 0233 RM8G          599 17     R3XA          599 16
QSO:  3526 CW 2017-11-25 0234 RM8G          599 17     SP9KDA        599 15
QSO:  3527 CW 2017-11-25 0234 RM8G          599 17     DP4E          599 14
QSO:  3530 CW 2017-11-25 0235 RM8G          599 17     ES9C          599 15
QSO:  3535 CW 2017-11-25 0235 RM8G          599 17     R3EG          599 16
QSO:  3537 CW 2017-11-25 0236 RM8G          599 17     OH0Z          599 15
QSO:  3542 CW 2017-11-25 0236 RM8G          599 17     OK1CRM        599 15
QSO:  3558 CW 2017-11-25 0238 RM8G          599 17     LZ9W          599 20
QSO:  3558 CW 2017-11-25 0238 RM8G          599 17     HA6P          599 15
QSO:  3556 CW 2017-11-25 0239 RM8G          599 17     OT6M          599 14
QSO:  3559 CW 2017-11-25 0240 RM8G          599 17     HG0R          599 15
QSO:  3560 CW 2017-11-25 0240 RM8G          599 17     EU8U          599 16
QSO:  3558 CW 2017-11-25 0242 RM8G          599 17     SO4R          599 15
QSO:  3529 CW 2017-11-25 0243 RM8G          599 17     UN4L          599 17
QSO:  3515 CW 2017-11-25 0248 RM8G          599 17     YQ6A          599 20
QSO:  3527 CW 2017-11-25 0249 RM8G          599 17     RU9TN         599 16
QSO:  3548 CW 2017-11-25 0251 RM8G          599 17     UN7LAN        599 17
QSO:  3556 CW 2017-11-25 0252 RM8G          599 17     UA4PN         599 16
QSO:  3537 CW 2017-11-25 0253 RM8G          599 17     EU1AI         599 16
QSO:  3570 CW 2017-11-25 0255 RM8G          599 17     LY8O          599 15
QSO:  3556 CW 2017-11-25 0257 RM8G          599 17     RW2F          599 15
QSO:  3575 CW 2017-11-25 0258 RM8G          599 17     S52ZW         599 15
QSO:  3562 CW 2017-11-25 0300 RM8G          599 17     SW9AA         599 20
QSO:  3563 CW 2017-11-25 0303 RM8G          599 17     DR8A          599 14
QSO:  3541 CW 2017-11-25 0304 RM8G          599 17     UA7K          599 16
QSO:  3528 CW 2017-11-25 0304 RM8G          599 17     R7NW          599 16
QSO:  3512 CW 2017-11-25 0305 RM8G          599 17     S57Z          599 15
QSO:  3514 CW 2017-11-25 0306 RM8G          599 17     LY4L          599 15
QSO:  3567 CW 2017-11-25 0313 RM8G          599 17     LY7Z          599 15
QSO:  3566 CW 2017-11-25 0313 RM8G          599 17     YR8D          599 20
QSO:  3565 CW 2017-11-25 0315 RM8G          599 17     LY4G          599 15
QSO:  3564 CW 2017-11-25 0316 RM8G          599 17     UR6IM         599 16
QSO:  3559 CW 2017-11-25 0316 RM8G          599 17     M0DXR         599 14
QSO:  3552 CW 2017-11-25 0317 RM8G          599 17     9A8M          599 15
QSO:  3560 CW 2017-11-25 0318 RM8G          599 17     OH0V          599 15
QSO:  3510 CW 2017-11-25 0319 RM8G          599 17     UA9LDD        599 17
QSO:  3516 CW 2017-11-25 0319 RM8G          599 17     UR7R          599 16
QSO:  3517 CW 2017-11-25 0320 RM8G          599 17     S57AL         599 15
QSO:  3517 CW 2017-11-25 0320 RM8G          599 17     RC6U          599 16
QSO:  3520 CW 2017-11-25 0321 RM8G          599 17     LY5R          599 15
QSO:  3521 CW 2017-11-25 0321 RM8G          599 17     9A5Y          599 15
QSO:  3508 CW 2017-11-25 0322 RM8G          599 17     G6T           599 14
QSO:  3534 CW 2017-11-25 0325 RM8G          599 17     HG7T          599 15
QSO:  3544 CW 2017-11-25 0325 RM8G          599 17     DL6FBL        599 14
QSO:  3568 CW 2017-11-25 0326 RM8G          599 17     OM7RU         599 15
QSO:  3571 CW 2017-11-25 0327 RM8G          599 17     RA7R          599 16
QSO:  3568 CW 2017-11-25 0327 RM8G          599 17     UT8AL         599 16
QSO:  3567 CW 2017-11-25 0328 RM8G          599 17     SP2XX         599 15
QSO:  3569 CW 2017-11-25 0329 RM8G          599 17     DK0TA         599 14
QSO:  3569 CW 2017-11-25 0330 RM8G          599 17     SO9M          599 15
QSO:  3567 CW 2017-11-25 0331 RM8G          599 17     UA2FZ         599 15
