START-OF-LOG: 3.0
CALLSIGN: OH2HZ
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 33320
NAME: Jorma Aho-Mantila
LOCATION: DX
OPERATORS: OH2HZ
CLUB:
CERTIFICATE: NO
CREATED-BY: TR4W v.4.247
SOAPBOX: Rig Kenwoood TS180S, antennas Cushcraft R5 vertical and W3DZZ trap dipole.
SOAPBOX: Thanks for the contest next year a new try.
QSO: 14000 CW 2017-11-25 0857 OH2HZ         599 15     TM4Q          599 14
QSO: 14000 CW 2017-11-25 0858 OH2HZ         599 15     UA6CC         599 16
QSO: 14000 CW 2017-11-25 0900 OH2HZ         599 15     R7LV          599 16
QSO: 14000 CW 2017-11-25 0901 OH2HZ         599 15     9A1A          599 15
QSO: 14000 CW 2017-11-25 0902 OH2HZ         599 15     DD1A          599 14
QSO: 14000 CW 2017-11-25 0905 OH2HZ         599 15     EF5T          599 14
QSO: 14000 CW 2017-11-25 0906 OH2HZ         599 15     DK6WL         599 14
QSO: 14000 CW 2017-11-25 0907 OH2HZ         599 15     UA4M          599 16
QSO: 14000 CW 2017-11-25 0909 OH2HZ         599 15     G4R           599 14
QSO: 14000 CW 2017-11-25 0912 OH2HZ         599 15     EC2DX         599 14
QSO: 14000 CW 2017-11-25 0914 OH2HZ         599 15     S50K          599 15
QSO: 14000 CW 2017-11-25 0915 OH2HZ         599 15     UZ2M          599 16
QSO: 14000 CW 2017-11-25 0920 OH2HZ         599 15     HA1TJ         599 15
QSO: 14000 CW 2017-11-25 0922 OH2HZ         599 15     OP4K          599 14
QSO: 14000 CW 2017-11-25 0926 OH2HZ         599 15     CR3W          599 33
QSO: 14000 CW 2017-11-25 0928 OH2HZ         599 15     4L2M          599 21
QSO: 14000 CW 2017-11-25 0955 OH2HZ         599 15     TM1A          599 14
QSO: 14000 CW 2017-11-25 0957 OH2HZ         599 15     OL6P          599 15
QSO: 14000 CW 2017-11-25 0959 OH2HZ         599 15     R9PA          599 18
QSO: 14000 CW 2017-11-25 1000 OH2HZ         599 15     RA7A          599 16
QSO: 14000 CW 2017-11-25 1001 OH2HZ         599 15     S53EO         599 15
QSO: 14000 CW 2017-11-25 1001 OH2HZ         599 15     GJ2A          599 14
QSO: 14000 CW 2017-11-25 1003 OH2HZ         599 15     EI0R          599 14
QSO: 14000 CW 2017-11-25 1008 OH2HZ         599 15     EF2A          599 14
QSO: 14000 CW 2017-11-25 1009 OH2HZ         599 15     RM9T          599 16
QSO: 14000 CW 2017-11-25 1010 OH2HZ         599 15     OE2S          599 15
QSO: 14000 CW 2017-11-25 1014 OH2HZ         599 15     IR2L          599 15
QSO: 14000 CW 2017-11-25 1016 OH2HZ         599 15     A4VA          599 21
QSO: 14000 CW 2017-11-25 1018 OH2HZ         599 15     OM7AG         599 15
QSO: 14000 CW 2017-11-25 1019 OH2HZ         599 15     S57AL         599 15
QSO: 14000 CW 2017-11-25 1022 OH2HZ         599 15     RX7M          599 16
QSO: 14000 CW 2017-11-25 1025 OH2HZ         599 15     M7O           599 14
QSO: 14000 CW 2017-11-25 1030 OH2HZ         599 15     PI4COM        599 14
QSO: 14000 CW 2017-11-25 1031 OH2HZ         599 15     TM0R          599 14
QSO: 14000 CW 2017-11-25 1032 OH2HZ         599 15     RC9J          599 17
QSO: 14000 CW 2017-11-25 1036 OH2HZ         599 15     M2X           599 14
QSO: 14000 CW 2017-11-25 1038 OH2HZ         599 15     PA6NB         599 14
QSO: 14000 CW 2017-11-25 1042 OH2HZ         599 15     S57DX         599 15
QSO: 21000 CW 2017-11-25 1054 OH2HZ         599 15     IT9RBW        599 15
QSO: 21000 CW 2017-11-25 1110 OH2HZ         599 15     CN2AA         599 33
QSO: 21000 CW 2017-11-25 1115 OH2HZ         599 15     4Z5LY         599 20
QSO: 21000 CW 2017-11-25 1116 OH2HZ         599 15     EC2DX         599 14
QSO: 21000 CW 2017-11-25 1117 OH2HZ         599 15     SV2CLJ        599 20
QSO: 21000 CW 2017-11-25 1127 OH2HZ         599 15     EF2A          599 14
QSO: 21000 CW 2017-11-25 1131 OH2HZ         599 15     EA4SV         599 14
QSO: 21000 CW 2017-11-25 1158 OH2HZ         599 15     7X2ARA        599 33
QSO: 21000 CW 2017-11-25 1202 OH2HZ         599 15     IB9T          599 15
QSO: 21000 CW 2017-11-25 1216 OH2HZ         599 15     SW9AA         599 20
QSO: 21000 CW 2017-11-25 1224 OH2HZ         599 15     EA4FL         599 14
QSO: 21000 CW 2017-11-25 1225 OH2HZ         599 15     CR5T          599 14
QSO: 21000 CW 2017-11-25 1237 OH2HZ         599 15     C4W           599 20
QSO: 21000 CW 2017-11-25 1241 OH2HZ         599 15     EB7KA         599 14
QSO: 21000 CW 2017-11-25 1244 OH2HZ         599 15     II9P          599 15
QSO: 21000 CW 2017-11-25 1247 OH2HZ         599 15     F4WBN         599 14
QSO: 21000 CW 2017-11-25 1251 OH2HZ         599 15     4X6FR         599 20
QSO: 14000 CW 2017-11-25 1306 OH2HZ         599 15     PI4CC         599 14
QSO: 14000 CW 2017-11-25 1308 OH2HZ         599 15     OH9W          599 15
QSO: 14000 CW 2017-11-25 1309 OH2HZ         599 15     R6KA          599 16
QSO: 14000 CW 2017-11-25 1311 OH2HZ         599 15     DL5GAC        599 14
QSO: 14000 CW 2017-11-25 1321 OH2HZ         599 15     S57AW         599 15
QSO:  7000 CW 2017-11-25 1331 OH2HZ         599 15     LA2AB         599 14
QSO:  7000 CW 2017-11-25 1332 OH2HZ         599 15     UW5U          599 16
QSO:  7000 CW 2017-11-25 1334 OH2HZ         599 15     S50A          599 15
QSO:  7000 CW 2017-11-25 1334 OH2HZ         599 15     R2VA          599 16
QSO:  7000 CW 2017-11-25 1336 OH2HZ         599 15     UA4M          599 16
QSO:  7000 CW 2017-11-25 1337 OH2HZ         599 15     SP3MEP        599 15
QSO:  7000 CW 2017-11-25 1338 OH2HZ         599 15     UR7MZ         599 16
QSO:  7000 CW 2017-11-25 1339 OH2HZ         599 15     UA3M          599 16
QSO:  7000 CW 2017-11-25 1339 OH2HZ         599 15     SN2B          599 15
QSO:  7000 CW 2017-11-25 1344 OH2HZ         599 15     HA2NA         599 15
QSO:  7000 CW 2017-11-25 1353 OH2HZ         599 15     DR3W          599 14
QSO:  7000 CW 2017-11-25 1354 OH2HZ         599 15     EW8W          599 16
QSO:  7000 CW 2017-11-25 1359 OH2HZ         599 15     DF4XX         599 14
QSO:  7000 CW 2017-11-25 1400 OH2HZ         599 15     DL1D          599 14
QSO:  7000 CW 2017-11-25 1401 OH2HZ         599 15     US1Q          599 16
QSO:  7000 CW 2017-11-25 1403 OH2HZ         599 15     UY3CC         599 16
QSO:  7000 CW 2017-11-25 1405 OH2HZ         599 15     R4RR          599 16
QSO:  7000 CW 2017-11-25 1406 OH2HZ         599 15     DR1D          599 14
QSO:  7000 CW 2017-11-25 1408 OH2HZ         599 15     R8FT          599 17
QSO:  7000 CW 2017-11-25 1410 OH2HZ         599 15     UD4F          599 16
QSO:  7000 CW 2017-11-25 1413 OH2HZ         599 15     HG5C          599 15
QSO:  7000 CW 2017-11-25 1414 OH2HZ         599 15     SN2M          599 15
QSO:  7000 CW 2017-11-25 1419 OH2HZ         599 15     OM3TZZ        599 15
QSO:  7000 CW 2017-11-25 1421 OH2HZ         599 15     LZ5K          599 20
QSO:  7000 CW 2017-11-25 1421 OH2HZ         599 15     UX1UX         599 16
QSO:  7000 CW 2017-11-25 1423 OH2HZ         599 15     R4LC          599 16
QSO:  7000 CW 2017-11-25 1425 OH2HZ         599 15     RT4D          599 16
QSO:  7000 CW 2017-11-25 1427 OH2HZ         599 15     9A7T          599 15
QSO:  7000 CW 2017-11-25 1432 OH2HZ         599 15     GM5A          599 14
QSO:  7000 CW 2017-11-25 1433 OH2HZ         599 15     US3EW         599 16
QSO:  7000 CW 2017-11-25 1435 OH2HZ         599 15     UA3R          599 16
QSO:  7000 CW 2017-11-25 1440 OH2HZ         599 15     HA6NL         599 15
QSO:  7000 CW 2017-11-25 1443 OH2HZ         599 15     RG3P          599 16
QSO:  7000 CW 2017-11-25 1443 OH2HZ         599 15     M6W           599 14
QSO:  3500 CW 2017-11-25 1500 OH2HZ         599 15     UA5F          599 16
QSO:  3500 CW 2017-11-25 1502 OH2HZ         599 15     OL9Z          599 15
QSO:  3500 CW 2017-11-25 1503 OH2HZ         599 15     OK8WW         599 15
QSO:  3500 CW 2017-11-25 1506 OH2HZ         599 15     OM0WR         599 15
QSO:  3500 CW 2017-11-25 1509 OH2HZ         599 15     OZ1IKY        599 14
QSO:  3500 CW 2017-11-25 1510 OH2HZ         599 15     RA3AN         599 16
QSO:  3500 CW 2017-11-25 1515 OH2HZ         599 15     UT7NY         599 16
QSO:  3500 CW 2017-11-25 1518 OH2HZ         599 15     OK1P          599 15
QSO:  3500 CW 2017-11-25 1519 OH2HZ         599 15     DF0HQ         599 14
QSO:  3500 CW 2017-11-25 1521 OH2HZ         599 15     DJ8QP         599 14
QSO:  3500 CW 2017-11-25 1523 OH2HZ         599 15     OK1MGW        599 15
QSO:  3500 CW 2017-11-25 1530 OH2HZ         599 15     RA3RLJ        599 16
QSO:  3500 CW 2017-11-25 1533 OH2HZ         599 15     OH3RF         599 15
QSO:  3500 CW 2017-11-25 1535 OH2HZ         599 15     OK1FGD        599 15
QSO:  3500 CW 2017-11-25 1536 OH2HZ         599 15     LN8W          599 14
QSO:  3500 CW 2017-11-25 1538 OH2HZ         599 15     HG5R          599 15
QSO:  3500 CW 2017-11-25 1539 OH2HZ         599 15     DL7URH        599 14
QSO:  3500 CW 2017-11-25 1541 OH2HZ         599 15     S56M          599 15
QSO:  3500 CW 2017-11-25 1544 OH2HZ         599 15     UR5R          599 16
QSO:  3500 CW 2017-11-25 1548 OH2HZ         599 15     RX7M          599 16
QSO:  3500 CW 2017-11-25 1550 OH2HZ         599 15     EW8DX         599 16
QSO:  3500 CW 2017-11-25 1553 OH2HZ         599 15     ES9C          599 15
QSO:  3500 CW 2017-11-25 1556 OH2HZ         599 15     9A1AA         599 15
QSO:  3500 CW 2017-11-25 1557 OH2HZ         599 15     EU8U          599 16
QSO:  3500 CW 2017-11-25 1600 OH2HZ         599 15     R2VA          599 16
QSO:  3500 CW 2017-11-25 1604 OH2HZ         599 15     YU0U          599 15
QSO:  3500 CW 2017-11-25 1608 OH2HZ         599 15     9A8M          599 15
QSO:  3500 CW 2017-11-25 1609 OH2HZ         599 15     HG0R          599 15
QSO:  3500 CW 2017-11-25 1610 OH2HZ         599 15     EV1R          599 16
QSO:  3500 CW 2017-11-25 1617 OH2HZ         599 15     S53Z          599 15
QSO:  3500 CW 2017-11-25 1644 OH2HZ         599 15     OL3A          599 15
QSO:  3500 CW 2017-11-25 1649 OH2HZ         599 15     US2IZ         599 16
QSO:  3500 CW 2017-11-26 0647 OH2HZ         599 15     M6T           599 14
QSO:  3500 CW 2017-11-26 0650 OH2HZ         599 15     OZ3SM         599 14
QSO:  3500 CW 2017-11-26 0652 OH2HZ         599 15     SM4EMO        599 14
QSO:  3500 CW 2017-11-26 0653 OH2HZ         599 15     LY8O          599 15
QSO:  3500 CW 2017-11-26 0655 OH2HZ         599 15     SP3JUN        599 15
QSO:  3500 CW 2017-11-26 0656 OH2HZ         599 15     DR5N          599 14
QSO:  3500 CW 2017-11-26 0657 OH2HZ         599 15     DR8A          599 14
QSO:  3500 CW 2017-11-26 0701 OH2HZ         599 15     LX4A          599 14
QSO:  3500 CW 2017-11-26 0704 OH2HZ         599 15     LY9Y          599 15
QSO:  3500 CW 2017-11-26 0705 OH2HZ         599 15     RW2F          599 15
QSO:  3500 CW 2017-11-26 0706 OH2HZ         599 15     DR4A          599 14
QSO:  3500 CW 2017-11-26 0707 OH2HZ         599 15     DL0GL         599 14
QSO:  3500 CW 2017-11-26 0708 OH2HZ         599 15     EC2DX         599 14
QSO:  3500 CW 2017-11-26 0708 OH2HZ         599 15     TM3R          599 14
QSO:  3500 CW 2017-11-26 0710 OH2HZ         599 15     9A2KI         599 15
QSO:  3500 CW 2017-11-26 0712 OH2HZ         599 15     OK1CRM        599 15
QSO:  3500 CW 2017-11-26 0713 OH2HZ         599 15     YL3CW         599 15
QSO:  3500 CW 2017-11-26 0715 OH2HZ         599 15     OK2RRR        599 15
QSO:  3500 CW 2017-11-26 0717 OH2HZ         599 15     YT1EA         599 15
QSO:  3500 CW 2017-11-26 0720 OH2HZ         599 15     SM5ACQ        599 14
QSO:  3500 CW 2017-11-26 0721 OH2HZ         599 15     G3V           599 14
QSO:  3500 CW 2017-11-26 0723 OH2HZ         599 15     SM2EKM        599 14
QSO:  3500 CW 2017-11-26 0726 OH2HZ         599 15     OM4Q          599 15
QSO:  3500 CW 2017-11-26 0727 OH2HZ         599 15     SN6A          599 15
QSO:  3500 CW 2017-11-26 0730 OH2HZ         599 15     VY2TT         599 5
QSO:  3500 CW 2017-11-26 0734 OH2HZ         599 15     DL5YM         599 14
QSO:  3500 CW 2017-11-26 0736 OH2HZ         599 15     SP4AWE        599 15
QSO:  3500 CW 2017-11-26 0737 OH2HZ         599 15     HG7T          599 15
QSO:  3500 CW 2017-11-26 0743 OH2HZ         599 15     ES1QD         599 15
QSO:  3500 CW 2017-11-26 0748 OH2HZ         599 15     TM6M          599 14
QSO:  3500 CW 2017-11-26 0752 OH2HZ         599 15     EI0R          599 14
QSO:  3500 CW 2017-11-26 0755 OH2HZ         599 15     SM7ZDI        599 14
QSO:  3500 CW 2017-11-26 0815 OH2HZ         599 15     SK3W          599 14
QSO:  7000 CW 2017-11-26 0833 OH2HZ         599 15     LY6A          599 15
QSO:  7000 CW 2017-11-26 0834 OH2HZ         599 15     G3TXF         599 14
QSO:  7000 CW 2017-11-26 0835 OH2HZ         599 15     OM3CW         599 15
QSO:  7000 CW 2017-11-26 0836 OH2HZ         599 15     LY2W          599 15
QSO:  7000 CW 2017-11-26 0837 OH2HZ         599 15     RT2F          599 15
QSO:  7000 CW 2017-11-26 0914 OH2HZ         599 15     LN8W          599 14
QSO:  7000 CW 2017-11-26 0917 OH2HZ         599 15     F8DGY         599 14
QSO:  7000 CW 2017-11-26 0946 OH2HZ         599 15     S58A          599 15
QSO:  7000 CW 2017-11-26 1005 OH2HZ         599 15     LY2PX         599 15
QSO: 14000 CW 2017-11-26 1013 OH2HZ         599 15     LX/PA3EZC/P   599 14
QSO: 14000 CW 2017-11-26 1014 OH2HZ         599 15     DM3MM         599 14
QSO: 14000 CW 2017-11-26 1033 OH2HZ         599 15     OM1II         599 15
QSO: 14000 CW 2017-11-26 1053 OH2HZ         599 15     G5O           599 14
QSO: 14000 CW 2017-11-26 1058 OH2HZ         599 15     F6ENO         599 14
QSO: 14000 CW 2017-11-26 1102 OH2HZ         599 15     OM4Q          599 15
QSO: 14000 CW 2017-11-26 1108 OH2HZ         599 15     RZ7T          599 16
QSO: 14000 CW 2017-11-26 1109 OH2HZ         599 15     M6T           599 14
QSO: 14000 CW 2017-11-26 1110 OH2HZ         599 15     OK7W          599 15
QSO: 14000 CW 2017-11-26 1125 OH2HZ         599 15     CR3WW         599 33
QSO: 14000 CW 2017-11-26 1151 OH2HZ         599 15     UR5IFM        599 16
QSO: 14000 CW 2017-11-26 1203 OH2HZ         599 15     Z3B           599 15
QSO: 14000 CW 2017-11-26 1204 OH2HZ         599 15     LZ7A          599 20
QSO: 14000 CW 2017-11-26 1205 OH2HZ         599 15     M0DXR         599 14
QSO: 14000 CW 2017-11-26 1206 OH2HZ         599 15     DL1A          599 14
QSO: 14000 CW 2017-11-26 1233 OH2HZ         599 15     OL1C          599 15
QSO: 14000 CW 2017-11-26 1239 OH2HZ         599 15     YQ6A          599 20
QSO: 14000 CW 2017-11-26 1241 OH2HZ         599 15     HB9TOC        599 14
QSO: 14000 CW 2017-11-26 1242 OH2HZ         599 15     MM2T          599 14
QSO: 14000 CW 2017-11-26 1256 OH2HZ         599 15     WB9Z          599 4
QSO: 14000 CW 2017-11-26 1301 OH2HZ         599 15     WX0B          599 4
QSO: 21000 CW 2017-11-26 1309 OH2HZ         599 15     3V7SS         599 33
QSO: 21000 CW 2017-11-26 1318 OH2HZ         599 15     DL1A          599 14
QSO: 21000 CW 2017-11-26 1322 OH2HZ         599 15     DR4A          599 14
QSO: 21000 CW 2017-11-26 1324 OH2HZ         599 15     K1ZM          599 5
QSO: 21000 CW 2017-11-26 1347 OH2HZ         599 15     EA6VQ         599 14
QSO: 21000 CW 2017-11-26 1408 OH2HZ         599 15     CW5W          599 13
QSO: 21000 CW 2017-11-26 1412 OH2HZ         599 15     CR3W          599 33
QSO: 21000 CW 2017-11-26 1424 OH2HZ         599 15     CN2R          599 33
QSO: 21000 CW 2017-11-26 1425 OH2HZ         599 15     OK5W          599 15
QSO:  7000 CW 2017-11-26 1457 OH2HZ         599 15     DL0GL         599 14
QSO:  7000 CW 2017-11-26 1507 OH2HZ         599 15     R7SF          599 16
QSO:  7000 CW 2017-11-26 1508 OH2HZ         599 15     OK2D          599 15
QSO:  7000 CW 2017-11-26 1513 OH2HZ         599 15     GM5X          599 14
QSO:  7000 CW 2017-11-26 1514 OH2HZ         599 15     DL4ME         599 14
QSO:  7000 CW 2017-11-26 1515 OH2HZ         599 15     RT6A          599 16
QSO:  7000 CW 2017-11-26 1520 OH2HZ         599 15     ON4CT         599 14
QSO:  7000 CW 2017-11-26 1522 OH2HZ         599 15     YO3LP         599 20
QSO:  7000 CW 2017-11-26 1524 OH2HZ         599 15     RL4A          599 16
QSO:  7000 CW 2017-11-26 1525 OH2HZ         599 15     RY7G          599 16
QSO:  7000 CW 2017-11-26 1533 OH2HZ         599 15     DR4A          599 14
QSO:  7000 CW 2017-11-26 1535 OH2HZ         599 15     9A1A          599 15
QSO:  7000 CW 2017-11-26 1537 OH2HZ         599 15     LZ9W          599 20
QSO:  7000 CW 2017-11-26 1541 OH2HZ         599 15     R7AB          599 16
QSO:  7000 CW 2017-11-26 1543 OH2HZ         599 15     S51F          599 15
QSO:  7000 CW 2017-11-26 1549 OH2HZ         599 15     Z35F          599 15
QSO:  7000 CW 2017-11-26 1554 OH2HZ         599 15     DL1WA         599 14
QSO:  7000 CW 2017-11-26 1557 OH2HZ         599 15     DD2ML         599 14
QSO:  7000 CW 2017-11-26 1558 OH2HZ         599 15     ER1OO         599 16
QSO:  7000 CW 2017-11-26 1600 OH2HZ         599 15     G6XX          599 14
QSO:  7000 CW 2017-11-26 1601 OH2HZ         599 15     DD1A          599 14
END-OF-LOG:
