START-OF-LOG: 3.0
CALLSIGN: W3OU
CONTEST: CQ-WW-CW
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: CW
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 447204
NAME: Steve Bonk
LOCATION: MDC
OPERATORS: W3OU
CLUB: Potomac Valley Radio Club
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.6869.0
QSO:  7001 CW 2017-11-26 0009 W3OU          599 5      S52AW         599 15
QSO:  7002 CW 2017-11-26 0010 W3OU          599 5      DA0AA         599 14
QSO:  7003 CW 2017-11-26 0010 W3OU          599 5      DF0HQ         599 14
QSO:  7005 CW 2017-11-26 0012 W3OU          599 5      UX4U          599 16
QSO:  7008 CW 2017-11-26 0014 W3OU          599 5      P40L          599 09
QSO:  7008 CW 2017-11-26 0015 W3OU          599 5      CT9/OM3BH     599 33
QSO:  7009 CW 2017-11-26 0017 W3OU          599 5      HG7T          599 15
QSO:  7010 CW 2017-11-26 0018 W3OU          599 5      EF2A          599 14
QSO:  7011 CW 2017-11-26 0021 W3OU          599 5      EA9/EA5HPX    599 33
QSO:  7012 CW 2017-11-26 0021 W3OU          599 5      TK0C          599 15
QSO:  7012 CW 2017-11-26 0022 W3OU          599 5      YT5A          599 15
QSO:  7013 CW 2017-11-26 0023 W3OU          599 5      IR4M          599 15
QSO:  7013 CW 2017-11-26 0026 W3OU          599 5      DL0GL         599 14
QSO:  7014 CW 2017-11-26 0027 W3OU          599 5      OM7M          599 15
QSO:  7015 CW 2017-11-26 0028 W3OU          599 5      CN2R          599 33
QSO:  7017 CW 2017-11-26 0032 W3OU          599 5      SO4M          599 15
QSO:  7020 CW 2017-11-26 0035 W3OU          599 5      TM6M          599 14
QSO:  7022 CW 2017-11-26 0036 W3OU          599 5      9A7A          599 15
QSO:  7023 CW 2017-11-26 0037 W3OU          599 5      OL1C          599 15
QSO:  7026 CW 2017-11-26 0038 W3OU          599 5      SN8B          599 15
QSO:  7029 CW 2017-11-26 0040 W3OU          599 5      IR4X          599 15
QSO:  7030 CW 2017-11-26 0042 W3OU          599 5      G5O           599 14
QSO:  7032 CW 2017-11-26 0047 W3OU          599 5      VE7GL         599 03
QSO:  7032 CW 2017-11-26 0048 W3OU          599 5      S51F          599 15
QSO:  7033 CW 2017-11-26 0049 W3OU          599 5      9A1A          599 15
QSO:  7034 CW 2017-11-26 0050 W3OU          599 5      OK7K          599 15
QSO:  7035 CW 2017-11-26 0059 W3OU          599 5      RU1A          599 16
QSO:  7035 CW 2017-11-26 0100 W3OU          599 5      S56X          599 15
QSO:  7036 CW 2017-11-26 0101 W3OU          599 5      ES9C          599 15
QSO:  7037 CW 2017-11-26 0101 W3OU          599 5      CR3W          599 33
QSO:  7037 CW 2017-11-26 0102 W3OU          599 5      PJ4Y          599 09
QSO:  7038 CW 2017-11-26 0103 W3OU          599 5      SX2T          599 20
QSO:  7041 CW 2017-11-26 0104 W3OU          599 5      EF3A          599 14
QSO:  7042 CW 2017-11-26 0105 W3OU          599 5      VE6WZ         599 04
QSO:  7042 CW 2017-11-26 0105 W3OU          599 5      LZ5K          599 20
QSO:  7043 CW 2017-11-26 0106 W3OU          599 5      YU7U          599 15
QSO:  7043 CW 2017-11-26 0118 W3OU          599 5      DL6FBL        599 14
QSO:  7045 CW 2017-11-26 0121 W3OU          599 5      PJ2T          599 09
QSO:  7046 CW 2017-11-26 0123 W3OU          599 5      XE2X          599 06
QSO:  7052 CW 2017-11-26 0127 W3OU          599 5      6Y3M          599 08
QSO:  7054 CW 2017-11-26 0127 W3OU          599 5      EA7RM         599 14
QSO:  7055 CW 2017-11-26 0128 W3OU          599 5      V26K          599 08
QSO:  7055 CW 2017-11-26 0130 W3OU          599 5      PZ5V          599 09
