START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: VK4KW
CLUB:  VK Contest Club
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: HIGH
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: TWO
CLAIMED-SCORE: 4108878
OPERATORS: VK4NEF VK4TS VK4UC VK4BAA VK4MZ
NAME: PHIL SMEATON
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7290.0
QSO: 21278 PH 2018-10-27 0000 VK4KW         59  30     N6JS          59  03     1
QSO: 14244 PH 2018-10-27 0000 VK4KW         59  30     YE2A          59  28     0
QSO: 14250 PH 2018-10-27 0001 VK4KW         59  30     BY1AA         59  24     0
QSO: 14250 PH 2018-10-27 0004 VK4KW         59  30     YB6UAK        59  28     0
QSO: 21358 PH 2018-10-27 0005 VK4KW         59  30     W6PH          59  03     1
QSO: 21358 PH 2018-10-27 0005 VK4KW         59  30     N5OT          59  04     1
QSO: 21358 PH 2018-10-27 0006 VK4KW         59  30     KG6SGW        59  03     1
QSO: 21358 PH 2018-10-27 0006 VK4KW         59  30     K5UA          59  04     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     NT5V          59  04     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     N6WS          59  03     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     K5TR          59  04     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     KD7RF         59  03     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     N0MA          59  04     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     N4BCD         59  04     1
QSO: 21358 PH 2018-10-27 0007 VK4KW         59  30     NM5P          59  04     1
QSO: 21358 PH 2018-10-27 0009 VK4KW         59  30     K5IB          59  04     1
QSO: 21358 PH 2018-10-27 0009 VK4KW         59  30     W3LPL         59  05     1
QSO: 21358 PH 2018-10-27 0009 VK4KW         59  30     W7TJ          59  03     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     K9WZB         59  03     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     WX3B          59  05     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     N8BI          59  04     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     XE1MEX        59  06     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     K7XC          59  03     1
QSO: 21358 PH 2018-10-27 0010 VK4KW         59  30     AC4G          59  04     1
QSO: 21358 PH 2018-10-27 0011 VK4KW         59  30     K1KNQ         59  05     1
QSO: 21358 PH 2018-10-27 0011 VK4KW         59  30     N7JP          59  03     1
QSO: 21358 PH 2018-10-27 0012 VK4KW         59  30     VE5MX         59  04     1
QSO: 21358 PH 2018-10-27 0012 VK4KW         59  30     WX4G          59  05     1
QSO: 21358 PH 2018-10-27 0012 VK4KW         59  30     K0MD          59  04     1
QSO: 21358 PH 2018-10-27 0013 VK4KW         59  30     W7YAQ         59  03     1
QSO: 21358 PH 2018-10-27 0013 VK4KW         59  30     NO9E          59  05     1
QSO: 21358 PH 2018-10-27 0013 VK4KW         59  30     N6QQ          59  03     1
QSO: 21358 PH 2018-10-27 0013 VK4KW         59  30     K3LR          59  05     1
QSO: 21358 PH 2018-10-27 0013 VK4KW         59  30     AF5XF         59  04     1
QSO: 21358 PH 2018-10-27 0014 VK4KW         59  30     AB0RX         59  04     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     K7JA          59  03     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     N5XJ          59  04     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     KG0US         59  04     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     N0MA          59  04     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     W7ZR          59  03     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     N7IR          59  03     1
QSO: 21358 PH 2018-10-27 0015 VK4KW         59  30     N6TA          59  03     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     W6TK          59  03     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     K9IMM         59  04     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     W7CT          59  03     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     N4PN          59  05     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     K9JF          59  03     1
QSO: 21358 PH 2018-10-27 0016 VK4KW         59  30     W6AX          59  03     1
QSO: 14257 PH 2018-10-27 0017 VK4KW         59  30     JH4UTP        59  25     0
QSO: 21358 PH 2018-10-27 0018 VK4KW         59  30     K4MMW         59  04     1
QSO: 21358 PH 2018-10-27 0018 VK4KW         59  30     N9NA          59  03     1
QSO: 21358 PH 2018-10-27 0018 VK4KW         59  30     K7SS          59  03     1
