START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: VE2BWL
LOCATION: QC
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 3124278
NAME: Guy Lemieux
OPERATORS: VE2BWL K9EL K1LI VA2CZ VE2CAQ
CLUB: 4/5 Yankee Clipper Contest Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7300.0
QSO:  7109 PH 2018-10-27 0002 VE2BWL        59  5      IK2YCW        59  15     0
QSO:  7113 PH 2018-10-27 0003 VE2BWL        59  5      J42L          59  20     0
QSO:  7116 PH 2018-10-27 0004 VE2BWL        59  5      IK3ZAQ        59  15     0
QSO:  7124 PH 2018-10-27 0005 VE2BWL        59  5      TM1T          59  14     0
QSO:  7127 PH 2018-10-27 0005 VE2BWL        59  5      HG7T          59  15     0
QSO:  7142 PH 2018-10-27 0009 VE2BWL        59  5      P40T          59  09     0
QSO:  7146 PH 2018-10-27 0009 VE2BWL        59  5      IR4X          59  15     0
QSO:  7148 PH 2018-10-27 0010 VE2BWL        59  5      IG5A          59  15     0
QSO:  7155 PH 2018-10-27 0011 VE2BWL        59  5      TM0T          59  14     0
QSO:  7166 PH 2018-10-27 0014 VE2BWL        59  5      IO5O          59  15     0
QSO:  7167 PH 2018-10-27 0014 VE2BWL        59  5      LZ9W          59  20     0
QSO:  7170 PH 2018-10-27 0015 VE2BWL        59  5      EI5IX         59  14     0
QSO:  7182 PH 2018-10-27 0017 VE2BWL        59  5      LX7I          59  14     0
QSO:  7191 PH 2018-10-27 0018 VE2BWL        59  5      EF8R          59  33     0
QSO:  7133 PH 2018-10-27 0026 VE2BWL        59  5      IR4M          59  15     0
QSO:  7191 PH 2018-10-27 0033 VE2BWL        59  5      9K2HN         59  21     0
QSO:  7130 PH 2018-10-27 0035 VE2BWL        59  5      S50C          59  15     0
QSO:  7117 PH 2018-10-27 0037 VE2BWL        59  5      S53M          59  15     0
QSO:  7111 PH 2018-10-27 0038 VE2BWL        59  5      HG6N          59  15     0
QSO:  7097 PH 2018-10-27 0040 VE2BWL        59  5      DR1A          59  14     0
QSO:  7091 PH 2018-10-27 0041 VE2BWL        59  5      IO9A          59  15     0
QSO:  7089 PH 2018-10-27 0041 VE2BWL        59  5      9A5Y          59  15     0
QSO:  7085 PH 2018-10-27 0042 VE2BWL        59  5      DP9I          59  14     0
