START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: OH6UX
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: ROOKIE
CLAIMED-SCORE: 66150
NAME: Jarkko Turunen
OPERATORS: OH6UX
CLUB: Keski-Suomen Radioamatoorit OH6AD
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7298.0
SOAPBOX: First time lisenced 1st of February 2017.
SOAPBOX: First 4 QSOs does not have real frequency (7000 shown)
SOAPBOX: due temporary rig-PC comm problems.
SOAPBOX: Band data is valid on those lines.
QSO:  3500 PH 2018-10-27 0503 OH6UX         59  15     SN5O          59  15
QSO:  3500 PH 2018-10-27 0507 OH6UX         59  15     DM0Y          59  14
QSO:  3500 PH 2018-10-27 0511 OH6UX         59  15     DF0HQ         59  14
QSO: 21000 PH 2018-10-27 0514 OH6UX         59  15     RJ9U          59  18
QSO: 21237 PH 2018-10-27 0518 OH6UX         59  15     UN7PGA        59  17
QSO: 21200 PH 2018-10-27 0528 OH6UX         59  15     4X0A          59  20
QSO: 14195 PH 2018-10-27 0533 OH6UX         59  15     EM2G          59  16
QSO: 14155 PH 2018-10-27 0535 OH6UX         59  15     RN0CT         59  19
QSO: 14152 PH 2018-10-27 0537 OH6UX         59  15     YT1A          59  15
QSO: 21275 PH 2018-10-27 0538 OH6UX         59  15     C4A           59  20
QSO: 14180 PH 2018-10-27 0541 OH6UX         59  15     J42L          59  20
QSO: 14227 PH 2018-10-27 0545 OH6UX         59  15     IO9A          59  15
QSO: 21265 PH 2018-10-27 0548 OH6UX         59  15     FR4QT         59  39
QSO: 21229 PH 2018-10-27 0551 OH6UX         59  15     UA9MA         59  17
QSO: 14254 PH 2018-10-27 0553 OH6UX         59  15     IR4X          59  15
QSO: 14229 PH 2018-10-27 0555 OH6UX         59  15     9A5Y          59  15
QSO: 14209 PH 2018-10-27 0608 OH6UX         59  15     4X6TT         59  20
QSO: 14197 PH 2018-10-27 0609 OH6UX         59  15     HG4F          59  15
QSO: 14193 PH 2018-10-27 0609 OH6UX         59  15     HG5A          59  15
QSO: 14181 PH 2018-10-27 0611 OH6UX         59  15     IU3BTY        59  15
QSO: 14177 PH 2018-10-27 0612 OH6UX         59  15     LZ9W          59  20
QSO: 14163 PH 2018-10-27 0613 OH6UX         59  15     SX2X          59  20
QSO: 14158 PH 2018-10-27 0615 OH6UX         59  15     UZ2I          59  16
QSO: 14198 PH 2018-10-27 0616 OH6UX         59  15     S52OT         59  15
QSO: 14207 PH 2018-10-27 0619 OH6UX         59  15     RW4WA         59  16
QSO: 14224 PH 2018-10-27 0621 OH6UX         59  15     S50R          59  15
QSO: 21258 PH 2018-10-27 0625 OH6UX         59  15     B9K           59  23
QSO: 21305 PH 2018-10-27 0644 OH6UX         59  15     JF9JTS        59  25
QSO: 21276 PH 2018-10-27 0656 OH6UX         59  15     IR7T          59  15
QSO: 14192 PH 2018-10-27 0700 OH6UX         59  15     HG7T          59  15
QSO: 14185 PH 2018-10-27 0701 OH6UX         59  15     F4ENK         59  14
QSO: 14166 PH 2018-10-27 0703 OH6UX         59  15     OM4Q          59  15
QSO: 14133 PH 2018-10-27 0705 OH6UX         59  15     C4A           59  20
QSO: 14129 PH 2018-10-27 0706 OH6UX         59  15     R7KZ          59  16
QSO: 14152 PH 2018-10-27 0707 OH6UX         59  15     DL7BC         59  14
QSO: 14176 PH 2018-10-27 0715 OH6UX         59  15     YP3A          59  20
QSO: 14145 PH 2018-10-27 0716 OH6UX         59  15     R9MJ          59  17
QSO: 14205 PH 2018-10-27 0719 OH6UX         59  15     IK2YCW        59  15
QSO: 14214 PH 2018-10-27 0721 OH6UX         59  15     YT1X          59  15
QSO: 21181 PH 2018-10-27 0730 OH6UX         59  15     4X4M          59  20
QSO: 21170 PH 2018-10-27 0733 OH6UX         59  15     4Z5LY         59  20
QSO: 21196 PH 2018-10-27 0736 OH6UX         59  15     A44A          59  21
QSO: 21177 PH 2018-10-27 0737 OH6UX         59  15     BI8FZA        59  24
QSO: 21164 PH 2018-10-27 0739 OH6UX         59  15     C44C          59  20
QSO: 14304 PH 2018-10-27 0745 OH6UX         59  15     M6T           59  14
QSO: 14322 PH 2018-10-27 0746 OH6UX         59  15     PA0AA         59  14
QSO: 14342 PH 2018-10-27 0750 OH6UX         59  15     PA3AAV        59  14
QSO: 14301 PH 2018-10-27 0752 OH6UX         59  15     HZ1TL         59  21
QSO: 14298 PH 2018-10-27 0753 OH6UX         59  15     S57DX         59  15
QSO: 14269 PH 2018-10-27 0756 OH6UX         59  15     IW1FRU        59  15
QSO: 14250 PH 2018-10-27 0758 OH6UX         59  15     SN8B          59  15
QSO: 14247 PH 2018-10-27 0758 OH6UX         59  15     LX7I          59  14
QSO: 14244 PH 2018-10-27 0759 OH6UX         59  15     OT5A          59  14
QSO: 14227 PH 2018-10-27 0800 OH6UX         59  15     9A9A          59  15
QSO: 14198 PH 2018-10-27 0802 OH6UX         59  15     UW5ZM         59  16
QSO: 14178 PH 2018-10-27 0803 OH6UX         59  15     4U1A          59  15
QSO: 14159 PH 2018-10-27 0805 OH6UX         59  15     II3E          59  15
QSO: 14134 PH 2018-10-27 0806 OH6UX         59  15     SZ3P          59  20
QSO: 14245 PH 2018-10-27 0811 OH6UX         59  15     TM6M          59  14
QSO: 14277 PH 2018-10-27 0813 OH6UX         59  15     OM2Y          59  15
QSO: 14288 PH 2018-10-27 0813 OH6UX         59  15     OE5T          59  15
QSO: 14290 PH 2018-10-27 0814 OH6UX         59  15     HG3R          59  15
QSO: 14326 PH 2018-10-27 0815 OH6UX         59  15     OK2D          59  15
QSO: 21254 PH 2018-10-27 0822 OH6UX         59  15     OH6K          59  15
QSO: 21250 PH 2018-10-27 0823 OH6UX         59  15     4X6TT         59  20
QSO: 21152 PH 2018-10-27 0830 OH6UX         59  15     UA9MA         59  17
QSO: 21181 PH 2018-10-27 0833 OH6UX         59  15     4X2M          59  20
QSO: 21190 PH 2018-10-27 0834 OH6UX         59  15     ED1R          59  14
QSO: 21292 PH 2018-10-27 0845 OH6UX         59  15     F4HRM         59  14
QSO: 21343 PH 2018-10-27 0853 OH6UX         59  15     EA5DFV        59  14
QSO: 21353 PH 2018-10-27 0854 OH6UX         59  15     TA4RC         59  20
QSO: 21392 PH 2018-10-27 0857 OH6UX         59  15     F8ATM         59  14
QSO: 28449 PH 2018-10-27 0859 OH6UX         59  15     FR4QT         59  39
QSO: 14291 PH 2018-10-27 0901 OH6UX         59  15     OK1GTH        59  15
QSO: 14185 PH 2018-10-27 0905 OH6UX         59  15     TM2Y          59  14
QSO: 21415 PH 2018-10-27 0908 OH6UX         59  15     DH8BQA        59  14
QSO: 21374 PH 2018-10-27 0910 OH6UX         59  15     VR2EH         59  24
QSO: 14184 PH 2018-10-27 0924 OH6UX         59  15     ON4KCY        59  14
QSO: 14160 PH 2018-10-27 0927 OH6UX         59  15     DJ5AN         59  14
QSO:  7135 PH 2018-10-27 0931 OH6UX         59  15     M6T           59  14
QSO: 21325 PH 2018-10-27 0935 OH6UX         59  15     EA1FDI        59  14
QSO: 21199 PH 2018-10-27 0942 OH6UX         59  15     SZ4KRD        59  20
QSO: 21271 PH 2018-10-27 0946 OH6UX         59  15     TM1T          59  14
QSO: 21355 PH 2018-10-27 0950 OH6UX         59  15     ED5T          59  14
QSO: 21377 PH 2018-10-27 0951 OH6UX         59  15     EF1W          59  14
QSO: 21403 PH 2018-10-27 0954 OH6UX         59  15     EA2DMH        59  14
QSO: 21309 PH 2018-10-27 0956 OH6UX         59  15     9A9RR         59  15
QSO: 21299 PH 2018-10-27 0957 OH6UX         59  15     TM9Y          59  14
QSO: 21203 PH 2018-10-27 0958 OH6UX         59  15     YT9X          59  15
QSO: 21282 PH 2018-10-27 1008 OH6UX         59  15     P33W          59  20
