START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: LU3DRP
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 384656
NAME: RADIO CLUB PINAMAR
OPERATORS: LW8DXR LU5DY LU7EV LU8EY LU8DIJ LW1ECK
CLUB: Radio Club Pinamar
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: This was our first contest, with which we are very happy,
SOAPBOX: not only to participate but also for everything achieved personally
SOAPBOX: and for the growth of the radio club as an institution.
SOAPBOX: Thanks to the club's board of directors and to LU7YS, Sergio Landoni
SOAPBOX: who I offer all your knowledge and experience so that LU3DRP
SOAPBOX: could transmit in the best possible way.
SOAPBOX: Thanks to all the stations contacted and participants on behalf
SOAPBOX: of those who operate the LU3DRP
SOAPBOX: (LW8DXR LU5DY LU7EV LU8EY LU8DIJ LW1ECK)
SOAPBOX: and all those members of the club that were made to live this experience.
SOAPBOX: 73'dx Norberto LW8DXR
QSO:  7000 PH 2018-10-27 0004 LU3DRP        59  13     PY9JC         59  11     0
QSO:  7000 PH 2018-10-27 0011 LU3DRP        59  13     UW2M          59  16     0
QSO:  7000 PH 2018-10-27 0013 LU3DRP        59  13     NP2P          59  08     0
QSO:  7000 PH 2018-10-27 0016 LU3DRP        59  13     YT70SRV       59  15     0
QSO:  7000 PH 2018-10-27 0018 LU3DRP        59  13     RJ4P          59  16     0
QSO: 14000 PH 2018-10-27 0018 LU3DRP        59  13     WP4I          59  08     1
QSO:  7000 PH 2018-10-27 0019 LU3DRP        59  13     PJ4G          59  09     0
QSO:  7000 PH 2018-10-27 0023 LU3DRP        59  13     RW0A          59  18     0
QSO: 14000 PH 2018-10-27 0027 LU3DRP        59  13     PJ2T          59  09     1
QSO:  7000 PH 2018-10-27 0029 LU3DRP        59  13     PZ5K          59  09     0
QSO:  7000 PH 2018-10-27 0030 LU3DRP        59  13     YT1HA         59  15     0
QSO:  7000 PH 2018-10-27 0033 LU3DRP        59  13     PP1WW         59  11     0
QSO:  7000 PH 2018-10-27 0038 LU3DRP        59  13     9A1TT         59  15     0
QSO:  7000 PH 2018-10-27 0040 LU3DRP        59  13     RW1F          59  16     0
QSO:  7000 PH 2018-10-27 0040 LU3DRP        59  13     EI5IX         59  14     0
QSO:  7000 PH 2018-10-27 0043 LU3DRP        59  13     SN9B          59  15     0
QSO:  7000 PH 2018-10-27 0046 LU3DRP        59  13     SN3A          59  15     0
QSO:  7000 PH 2018-10-27 0047 LU3DRP        59  13     OT5A          59  14     0
QSO:  7000 PH 2018-10-27 0050 LU3DRP        59  13     US1Q          59  16     0
QSO:  7000 PH 2018-10-27 0052 LU3DRP        59  13     TM2T          59  14     0
QSO:  7000 PH 2018-10-27 0055 LU3DRP        59  13     TM1T          59  14     0
QSO:  7000 PH 2018-10-27 0056 LU3DRP        59  13     S51CK         59  15     0
QSO:  7000 PH 2018-10-27 0057 LU3DRP        59  13     SO4R          59  15     0
QSO:  7000 PH 2018-10-27 0100 LU3DRP        59  13     9A5Y          59  15     0
QSO:  7000 PH 2018-10-27 0101 LU3DRP        59  13     UA4S          59  16     0
QSO:  7000 PH 2018-10-27 0102 LU3DRP        59  13     R2AA          59  16     0
QSO:  7000 PH 2018-10-27 0103 LU3DRP        59  13     ON9JD         59  14     0
QSO:  7000 PH 2018-10-27 0104 LU3DRP        59  13     SP1GA         59  15     0
QSO:  7000 PH 2018-10-27 0108 LU3DRP        59  13     OL7T          59  15     0
QSO:  7000 PH 2018-10-27 0109 LU3DRP        59  13     UA4M          59  16     0
QSO:  7000 PH 2018-10-27 0112 LU3DRP        59  13     DR1A          59  14     0
QSO:  7000 PH 2018-10-27 0116 LU3DRP        59  13     YP0C          59  20     0
QSO:  7000 PH 2018-10-27 0118 LU3DRP        59  13     J42L          59  20     0
QSO:  7000 PH 2018-10-27 0121 LU3DRP        59  13     ZX2T          59  11     0
QSO:  7000 PH 2018-10-27 0137 LU3DRP        59  13     DP7D          59  14     0
QSO:  7000 PH 2018-10-27 0148 LU3DRP        59  13     HA8M          59  15     0
QSO:  7000 PH 2018-10-27 0153 LU3DRP        59  13     OK1CF         59  15     0
