START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: G4NBS
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY: CLASSIC
CLAIMED-SCORE: 146730
NAME: Tony Collett
OPERATORS: G4NBS
CLUB:
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: K3, DOUBLET 22M LONG, 8M AGL
SOAPBOX: QSOs AFTER 1620 FOR CHECKLOG PURPOSES ONLY
SOAPBOX: 1st time with a sensible aerial for 40m
SOAPBOX: so added some more QSO beyond the Classic 24hour section
QSO: 14162 PH 2018-10-27 0859 G4NBS         59  14     CR5E          59  14
QSO: 14201 PH 2018-10-27 0901 G4NBS         59  14     SV9FBG        59  20
QSO: 14238 PH 2018-10-27 0903 G4NBS         59  14     IR2L          59  15
QSO: 14265 PH 2018-10-27 0904 G4NBS         59  14     SO7M          59  15
QSO: 14255 PH 2018-10-27 0904 G4NBS         59  14     SN8B          59  15
QSO: 14227 PH 2018-10-27 0907 G4NBS         59  14     9A9A          59  15
QSO: 14232 PH 2018-10-27 0907 G4NBS         59  14     IB9A          59  15
QSO: 14235 PH 2018-10-27 0908 G4NBS         59  14     EA5ON         59  14
QSO: 14242 PH 2018-10-27 0909 G4NBS         59  14     IR6T          59  15
QSO: 14216 PH 2018-10-27 0914 G4NBS         59  14     UZ5DM         59  16
QSO: 14248 PH 2018-10-27 0916 G4NBS         59  14     EC4DX         59  14
QSO: 14284 PH 2018-10-27 0923 G4NBS         59  14     LZ7A          59  20
QSO: 14290 PH 2018-10-27 0925 G4NBS         59  14     HG3R          59  15
QSO: 14292 PH 2018-10-27 0925 G4NBS         59  14     SO9C          59  15
QSO: 14297 PH 2018-10-27 0926 G4NBS         59  14     EE5T          59  14
QSO: 14300 PH 2018-10-27 0929 G4NBS         59  14     YO3RU         59  20
QSO: 14308 PH 2018-10-27 0931 G4NBS         59  14     HG6N          59  15
QSO: 14312 PH 2018-10-27 0932 G4NBS         59  14     UW5Y          59  16
QSO: 14319 PH 2018-10-27 0933 G4NBS         59  14     ES9C          59  15
QSO: 14327 PH 2018-10-27 0934 G4NBS         59  14     OK2D          59  15
QSO: 14340 PH 2018-10-27 0935 G4NBS         59  14     IR4X          59  15
QSO: 14344 PH 2018-10-27 0936 G4NBS         59  14     UR2Y          59  16
QSO: 14102 PH 2018-10-27 0939 G4NBS         59  14     YU5R          59  15
QSO: 14105 PH 2018-10-27 0939 G4NBS         59  14     SP7MC         59  15
QSO: 14114 PH 2018-10-27 0942 G4NBS         59  14     HA3LN         59  15
QSO: 14116 PH 2018-10-27 0943 G4NBS         59  14     HA6NL         59  15
QSO: 14110 PH 2018-10-27 0944 G4NBS         59  14     CN2CO         59  33
QSO: 14127 PH 2018-10-27 0945 G4NBS         59  14     LY2K          59  15
QSO: 14137 PH 2018-10-27 0947 G4NBS         59  14     YL2CI         59  15
QSO: 14139 PH 2018-10-27 0948 G4NBS         59  14     YO9HP         59  20
QSO: 14144 PH 2018-10-27 0949 G4NBS         59  14     HA9A          59  15
QSO: 14145 PH 2018-10-27 0949 G4NBS         59  14     IK6QON        59  15
QSO: 14148 PH 2018-10-27 0950 G4NBS         59  14     OM6W          59  15
QSO: 14165 PH 2018-10-27 0952 G4NBS         59  14     LY2TS         59  15
QSO: 14176 PH 2018-10-27 0953 G4NBS         59  14     LZ9W          59  20
QSO: 14181 PH 2018-10-27 0954 G4NBS         59  14     II0I          59  15
QSO: 14185 PH 2018-10-27 0954 G4NBS         59  14     IT9GSF        59  15
QSO: 14203 PH 2018-10-27 0956 G4NBS         59  14     YT1A          59  15
QSO: 14348 PH 2018-10-27 1000 G4NBS         59  14     C4A           59  20
QSO: 14257 PH 2018-10-27 1003 G4NBS         59  14     EW8OP         59  16
QSO: 14302 PH 2018-10-27 1005 G4NBS         59  14     YQ6A          59  20
QSO: 14259 PH 2018-10-27 1007 G4NBS         59  14     OG73X         59  15
QSO: 14237 PH 2018-10-27 1007 G4NBS         59  14     M4A           59  14
QSO: 14163 PH 2018-10-27 1008 G4NBS         59  14     SX2X          59  20
QSO: 14221 PH 2018-10-27 1010 G4NBS         59  14     R5AJ          59  16
QSO: 21254 PH 2018-10-27 1015 G4NBS         59  14     EU1WW         59  16
QSO: 21171 PH 2018-10-27 1017 G4NBS         59  14     EF8R          59  33
QSO: 21156 PH 2018-10-27 1018 G4NBS         59  14     RT1Q          59  16
QSO: 21234 PH 2018-10-27 1022 G4NBS         59  14     RT6A          59  16
QSO: 21231 PH 2018-10-27 1023 G4NBS         59  14     R2VA          59  16
QSO: 21211 PH 2018-10-27 1024 G4NBS         59  14     RW0A          59  18
QSO: 21275 PH 2018-10-27 1026 G4NBS         59  14     CN3A          59  33
QSO: 21292 PH 2018-10-27 1027 G4NBS         59  14     R7AB          59  16
QSO: 21303 PH 2018-10-27 1028 G4NBS         59  14     OM5CM         59  15
QSO: 21314 PH 2018-10-27 1029 G4NBS         59  14     RW3DU         59  16
QSO: 21333 PH 2018-10-27 1029 G4NBS         59  14     RL3A          59  16
QSO: 21346 PH 2018-10-27 1030 G4NBS         59  14     OK5Z          59  15
QSO: 21361 PH 2018-10-27 1031 G4NBS         59  14     CR6T          59  14
QSO: 21396 PH 2018-10-27 1032 G4NBS         59  14     RA3XM         59  16
QSO:  7134 PH 2018-10-27 1033 G4NBS         59  14     M6T           59  14
QSO:  7093 PH 2018-10-27 1033 G4NBS         59  14     DL0ZZ         59  14
QSO:  7082 PH 2018-10-27 1034 G4NBS         59  14     PA6AA         59  14
QSO:  7192 PH 2018-10-27 1037 G4NBS         59  14     DG1IU         59  14
QSO:  7181 PH 2018-10-27 1038 G4NBS         59  14     DF0HQ         59  14
QSO:  7179 PH 2018-10-27 1038 G4NBS         59  14     F8EMH         59  14
QSO:  7175 PH 2018-10-27 1039 G4NBS         59  14     OM7JG         59  15
QSO:  7164 PH 2018-10-27 1040 G4NBS         59  14     SP9KDA        59  15
QSO:  7160 PH 2018-10-27 1040 G4NBS         59  14     F5KKE         59  14
QSO:  7150 PH 2018-10-27 1042 G4NBS         59  14     DP6T          59  14
QSO:  7146 PH 2018-10-27 1042 G4NBS         59  14     PI4M          59  14
QSO:  7144 PH 2018-10-27 1043 G4NBS         59  14     OH5Z          59  15
QSO:  7140 PH 2018-10-27 1044 G4NBS         59  14     IK3ZAQ        59  15
QSO:  7127 PH 2018-10-27 1045 G4NBS         59  14     S56X          59  15
QSO:  7102 PH 2018-10-27 1047 G4NBS         59  14     OM3IAG        59  15
QSO:  7090 PH 2018-10-27 1048 G4NBS         59  14     DG7LAN/P      59  14
QSO:  7079 PH 2018-10-27 1050 G4NBS         59  14     S52AW         59  15
QSO:  7197 PH 2018-10-27 1051 G4NBS         59  14     OK1HFP        59  15
QSO:  7190 PH 2018-10-27 1053 G4NBS         59  14     PI4D          59  14
QSO:  7186 PH 2018-10-27 1054 G4NBS         59  14     LY2BKT        59  15
QSO:  7177 PH 2018-10-27 1054 G4NBS         59  14     OT5A          59  14
QSO:  7170 PH 2018-10-27 1057 G4NBS         59  14     OM100CSR      59  15
QSO:  7123 PH 2018-10-27 1101 G4NBS         59  14     IW2MZX        59  15
QSO:  7109 PH 2018-10-27 1103 G4NBS         59  14     ED2W          59  14
QSO: 21160 PH 2018-10-27 1105 G4NBS         59  14     RL3DX         59  16
QSO: 21184 PH 2018-10-27 1106 G4NBS         59  14     RA3RBL        59  16
QSO: 21202 PH 2018-10-27 1107 G4NBS         59  14     EN4U          59  16
QSO: 21215 PH 2018-10-27 1112 G4NBS         59  14     UC8U          59  18
QSO: 21222 PH 2018-10-27 1113 G4NBS         59  14     RC1O          59  16
QSO: 21236 PH 2018-10-27 1114 G4NBS         59  14     UA4S          59  16
QSO: 21239 PH 2018-10-27 1116 G4NBS         59  14     YP0C          59  20
QSO: 21258 PH 2018-10-27 1120 G4NBS         59  14     RM1Q          59  16
QSO: 21274 PH 2018-10-27 1121 G4NBS         59  14     UT7HA         59  16
QSO: 21289 PH 2018-10-27 1122 G4NBS         59  14     R2AA          59  16
QSO: 21327 PH 2018-10-27 1123 G4NBS         59  14     YO3FRI        59  20
QSO: 21331 PH 2018-10-27 1124 G4NBS         59  14     CS9ABE        59  33
QSO: 21359 PH 2018-10-27 1126 G4NBS         59  14     CR3DX         59  33
QSO: 21363 PH 2018-10-27 1128 G4NBS         59  14     CR2L          59  14
QSO: 21163 PH 2018-10-27 1131 G4NBS         59  14     CQ3W          59  33
QSO: 21327 PH 2018-10-27 1133 G4NBS         59  14     HG7T          59  15
QSO: 14129 PH 2018-10-27 1141 G4NBS         59  14     IZ3IBL        59  15
QSO: 14131 PH 2018-10-27 1142 G4NBS         59  14     UX0LL         59  16
QSO: 14141 PH 2018-10-27 1145 G4NBS         59  14     YO9HP         59  20
QSO: 14160 PH 2018-10-27 1151 G4NBS         59  14     HG4F          59  15
QSO: 14161 PH 2018-10-27 1152 G4NBS         59  14     AA1K          59  05
QSO: 14165 PH 2018-10-27 1153 G4NBS         59  14     LZ5R          59  20
