START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: K9MK
LOCATION: NTX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 187322
NAME: Michael Krzystyniak
OPERATORS: K9MK
CLUB: DFW Contest Group
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7300.0
SOAPBOX: Amazing what a 41' vertical and a tuner can do.
QSO: 21413 PH 2018-10-27 1802 K9MK          59  4      PJ2T          59  09
QSO: 21380 PH 2018-10-27 1803 K9MK          59  4      P40L          59  09
QSO: 21310 PH 2018-10-27 1804 K9MK          59  4      KH6J          59  31
QSO: 21280 PH 2018-10-27 1805 K9MK          59  4      TI1T          59  07
QSO: 21220 PH 2018-10-27 1811 K9MK          59  4      VE6FI         59  04
QSO: 21411 PH 2018-10-27 1813 K9MK          59  4      CR2L          59  14
QSO: 21321 PH 2018-10-27 1825 K9MK          59  4      EF8R          59  33
QSO: 21303 PH 2018-10-27 1826 K9MK          59  4      CE5JZO        59  12
QSO: 21301 PH 2018-10-27 1827 K9MK          59  4      CE3CT         59  12
QSO: 21275 PH 2018-10-27 1830 K9MK          59  4      CN3A          59  33
QSO: 21259 PH 2018-10-27 1831 K9MK          59  4      KH7M          59  31
QSO: 21288 PH 2018-10-27 1835 K9MK          59  4      KH7XS         59  31
QSO: 21325 PH 2018-10-27 1838 K9MK          59  4      CR3DX         59  33
QSO: 21348 PH 2018-10-27 1839 K9MK          59  4      PJ4K          59  09
QSO: 21241 PH 2018-10-27 1840 K9MK          59  4      ED8W          59  33
QSO: 21232 PH 2018-10-27 1840 K9MK          59  4      PJ4G          59  09
QSO: 21293 PH 2018-10-27 1846 K9MK          59  4      CX5UA         59  13
QSO: 21229 PH 2018-10-27 1849 K9MK          59  4      D4C           59  35
QSO: 21225 PH 2018-10-27 1850 K9MK          59  4      LU5VV         59  13
QSO: 21350 PH 2018-10-27 1855 K9MK          59  4      NH7A          59  31
QSO: 21328 PH 2018-10-27 1857 K9MK          59  4      VY2ZM         59  05
QSO: 21323 PH 2018-10-27 1858 K9MK          59  4      HK3TK         59  09
QSO: 21235 PH 2018-10-27 1900 K9MK          59  4      EF8U          59  33
QSO: 21439 PH 2018-10-27 1904 K9MK          59  4      NP2P          59  08
QSO: 21340 PH 2018-10-27 1910 K9MK          59  4      P43L          59  09
QSO: 21230 PH 2018-10-27 1913 K9MK          59  4      LU8YE         59  13
QSO: 21283 PH 2018-10-27 1916 K9MK          59  4      9Y4D          59  09
QSO: 21375 PH 2018-10-27 1919 K9MK          59  4      PZ5K          59  09
QSO: 21337 PH 2018-10-27 1922 K9MK          59  4      FY5KE         59  09
QSO: 21296 PH 2018-10-27 1930 K9MK          59  4      TI2OY         59  07
QSO: 21263 PH 2018-10-27 1937 K9MK          59  4      6W1SU         59  35
QSO: 21240 PH 2018-10-27 1938 K9MK          59  4      VP9I          59  05
QSO: 21270 PH 2018-10-27 1943 K9MK          59  4      KP4RV         59  08
QSO: 21318 PH 2018-10-27 1953 K9MK          59  4      7Q6M          59  37
QSO: 21295 PH 2018-10-27 2208 K9MK          59  4      ZM4T          59  32
QSO: 21331 PH 2018-10-27 2208 K9MK          59  4      CV7S          59  13
QSO: 21305 PH 2018-10-27 2209 K9MK          59  4      YW4D          59  09
QSO: 14316 PH 2018-10-27 2213 K9MK          59  4      CF3A          59  04
QSO: 14273 PH 2018-10-27 2219 K9MK          59  4      KL7RA         59  01
QSO: 14242 PH 2018-10-27 2223 K9MK          59  4      4U1WB         59  05
QSO: 14240 PH 2018-10-27 2224 K9MK          59  4      NP4AW         59  08
QSO: 14229 PH 2018-10-27 2226 K9MK          59  4      ZF1A          59  08
QSO: 14222 PH 2018-10-27 2228 K9MK          59  4      T42T          59  08
QSO: 14206 PH 2018-10-27 2231 K9MK          59  4      9Y4W          59  09
QSO: 14202 PH 2018-10-27 2231 K9MK          59  4      PJ2T          59  09
QSO: 14199 PH 2018-10-27 2232 K9MK          59  4      PZ5K          59  09
QSO: 14172 PH 2018-10-27 2236 K9MK          59  4      P40T          59  09
QSO: 14160 PH 2018-10-27 2237 K9MK          59  4      ZX2B          59  11
QSO: 14185 PH 2018-10-27 2239 K9MK          59  4      KP2M          59  08
QSO: 14189 PH 2018-10-27 2240 K9MK          59  4      HK3C          59  09
QSO: 14211 PH 2018-10-27 2243 K9MK          59  4      ZF9CW         59  08
QSO: 14216 PH 2018-10-27 2244 K9MK          59  4      HI3T          59  08
QSO: 14223 PH 2018-10-27 2246 K9MK          59  4      VE3VEE        59  04
QSO: 14228 PH 2018-10-27 2247 K9MK          59  4      PJ4G          59  09
QSO: 14238 PH 2018-10-27 2249 K9MK          59  4      RT0C          59  19
QSO: 14245 PH 2018-10-27 2250 K9MK          59  4      YW5DX         59  09
QSO: 14248 PH 2018-10-27 2251 K9MK          59  4      P40L          59  09
QSO: 14257 PH 2018-10-27 2252 K9MK          59  4      ZY2A          59  11
QSO: 14260 PH 2018-10-27 2253 K9MK          59  4      VE7DZO        59  03
QSO: 14274 PH 2018-10-27 2254 K9MK          59  4      HI3LT         59  08
QSO: 14303 PH 2018-10-27 2256 K9MK          59  4      JH4UYB        59  25
QSO: 14310 PH 2018-10-27 2257 K9MK          59  4      JE6RPM        59  25
QSO: 14323 PH 2018-10-27 2257 K9MK          59  4      8P5A          59  08
QSO: 21315 PH 2018-10-27 2258 K9MK          59  4      ZW5B          59  11
QSO: 21385 PH 2018-10-27 2259 K9MK          59  4      PY2KJ         59  11
QSO: 21380 PH 2018-10-27 2259 K9MK          59  4      PY2UD         59  11
QSO: 21327 PH 2018-10-27 2259 K9MK          59  4      LO7H          59  13
QSO: 21345 PH 2018-10-27 2300 K9MK          59  4      PY5WW         59  11
QSO: 21276 PH 2018-10-27 2301 K9MK          59  4      CX7BBR        59  13
QSO: 21261 PH 2018-10-27 2305 K9MK          59  4      PX2A          59  11
QSO: 21234 PH 2018-10-27 2306 K9MK          59  4      PY2CP         59  11
QSO: 14286 PH 2018-10-27 2314 K9MK          59  4      ZW5B          59  11
QSO: 14338 PH 2018-10-27 2318 K9MK          59  4      VE6FI         59  04
QSO: 14333 PH 2018-10-27 2319 K9MK          59  4      PX2A          59  11
QSO: 14279 PH 2018-10-27 2320 K9MK          59  4      FY5KE         59  09
QSO: 14276 PH 2018-10-27 2321 K9MK          59  4      ZP6A          59  11
QSO: 14180 PH 2018-10-27 2324 K9MK          59  4      HC7AE         59  10
QSO: 14194 PH 2018-10-27 2326 K9MK          59  4      CX2CC         59  13
QSO: 14197 PH 2018-10-27 2327 K9MK          59  4      3G1D          59  12
QSO: 14232 PH 2018-10-27 2328 K9MK          59  4      OA4SS         59  10
QSO: 14249 PH 2018-10-27 2329 K9MK          59  4      OG73X         59  15
QSO: 14291 PH 2018-10-27 2331 K9MK          59  4      LT1F          59  13
QSO: 14345 PH 2018-10-27 2332 K9MK          59  4      JA7ZFN        59  25
QSO: 14342 PH 2018-10-27 2333 K9MK          59  4      JO3DDD        59  25
QSO: 14304 PH 2018-10-27 2335 K9MK          59  4      NH7A          59  31
QSO: 14233 PH 2018-10-27 2337 K9MK          59  4      RK0UT         59  18
