START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: IQ5FI
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 12948
NAME: ARI sez di FIRENZE
OPERATORS: IW5EDI IK5YBK IZ5IMA IU5FGA IW5BNG IW5EHL IW5EIJ IK5XVV IK5FGJ
CLUB: ITALIAN CONTEST CLUB
CERTIFICATE: NO
CREATED-BY: QARTest 2.3.4
SOAPBOX: A FEW CONTACT WHILE HAVING FUN WITH LOCAL CLUB MEMBERS
QSO: 14000 PH 2018-10-27 0835 IQ5FI         59  15     LY7Z          59  15     0
QSO: 14000 PH 2018-10-27 0836 IQ5FI         59  15     CN2CO         59  33     0
QSO: 14000 PH 2018-10-27 0838 IQ5FI         59  15     SO3O          59  15     0
QSO: 14000 PH 2018-10-27 0840 IQ5FI         59  15     LY2K          59  15     0
QSO: 14000 PH 2018-10-27 0844 IQ5FI         59  15     ED7P          59  14     0
QSO: 14000 PH 2018-10-27 0845 IQ5FI         59  15     SZ3P          59  20     0
QSO: 14000 PH 2018-10-27 0845 IQ5FI         59  15     EM2G          59  16     0
QSO: 14000 PH 2018-10-27 0853 IQ5FI         59  15     CT9ABO        59  33     0
QSO: 14000 PH 2018-10-27 0855 IQ5FI         59  15     OK5Z          59  15     0
QSO: 14000 PH 2018-10-27 0856 IQ5FI         59  15     SX2X          59  20     0
QSO: 14000 PH 2018-10-27 0857 IQ5FI         59  15     RW3XZ         59  16     0
QSO: 14000 PH 2018-10-27 0858 IQ5FI         59  15     OG60F         59  15     0
QSO: 14000 PH 2018-10-27 0900 IQ5FI         59  15     J42L          59  20     0
QSO: 14000 PH 2018-10-27 0904 IQ5FI         59  15     EI9E          59  14     0
QSO: 14000 PH 2018-10-27 0905 IQ5FI         59  15     EW1TZ         59  16     0
QSO: 14000 PH 2018-10-27 0907 IQ5FI         59  15     LZ1D          59  20     0
QSO: 14000 PH 2018-10-27 0908 IQ5FI         59  15     LZ5R          59  20     0
QSO: 14000 PH 2018-10-27 0910 IQ5FI         59  15     R7KZ          59  17     0
QSO: 14000 PH 2018-10-27 0917 IQ5FI         59  15     SK0QO         59  14     0
QSO: 14000 PH 2018-10-27 0937 IQ5FI         59  15     LC1U          59  14     0
QSO: 14000 PH 2018-10-27 0945 IQ5FI         59  15     UY3EV         59  16     0
QSO: 14000 PH 2018-10-27 0953 IQ5FI         59  15     UY4C          59  16     0
QSO: 14000 PH 2018-10-27 1005 IQ5FI         59  15     DT5A          59  25     0
QSO: 14000 PH 2018-10-27 1033 IQ5FI         59  15     IO9R          59  15     0
QSO: 14000 PH 2018-10-27 1034 IQ5FI         59  15     YP3A          59  20     0
QSO: 14000 PH 2018-10-27 1040 IQ5FI         59  15     YL2SM         59  15     0
QSO: 14000 PH 2018-10-27 1045 IQ5FI         59  15     IU8GYT        59  15     0
QSO: 14000 PH 2018-10-27 1046 IQ5FI         59  15     SQ5AAG        59  15     0
QSO: 14000 PH 2018-10-27 1050 IQ5FI         59  15     EW6W          59  16     0
QSO: 14000 PH 2018-10-27 1051 IQ5FI         59  15     RT9L          59  17     0
QSO: 14000 PH 2018-10-27 1113 IQ5FI         59  15     A44A          59  21     0
QSO: 14000 PH 2018-10-27 1126 IQ5FI         59  15     SQ8W          59  15     0
QSO: 14000 PH 2018-10-27 1200 IQ5FI         59  15     SP1RKR        59  15     0
QSO: 14000 PH 2018-10-27 1220 IQ5FI         59  15     YP3A          59  20     0
QSO: 14000 PH 2018-10-27 1233 IQ5FI         59  15     UA4M          59  16     0
QSO: 14000 PH 2018-10-27 1246 IQ5FI         59  15     A61HA         59  21     0
QSO: 14000 PH 2018-10-27 1249 IQ5FI         59  15     EA9KB         59  33     0
QSO: 14000 PH 2018-10-27 1259 IQ5FI         59  15     KI7M          59  3      0
QSO: 14000 PH 2018-10-27 1306 IQ5FI         59  15     EW80P         59  16     0
QSO: 14000 PH 2018-10-27 1309 IQ5FI         59  15     OH5Z          59  15     0
QSO: 14000 PH 2018-10-27 1319 IQ5FI         59  15     RT6A          59  16     0
QSO: 14000 PH 2018-10-27 1325 IQ5FI         59  15     P33W          59  20     0
QSO: 14000 PH 2018-10-27 1333 IQ5FI         59  15     SD6M          59  14     0
QSO: 14000 PH 2018-10-27 1336 IQ5FI         59  15     I5CDF         59  15     0
QSO: 14000 PH 2018-10-27 1344 IQ5FI         59  15     SJ0X          59  14     0
QSO: 14000 PH 2018-10-27 1348 IQ5FI         59  15     CS7APD        59  14     0
QSO: 14000 PH 2018-10-27 1414 IQ5FI         59  15     RT6A          59  16     0
QSO: 14000 PH 2018-10-27 1512 IQ5FI         59  15     UW5ZM         59  16     0
QSO: 14000 PH 2018-10-27 1519 IQ5FI         59  15     K3LR          59  5      0
QSO: 14000 PH 2018-10-27 1542 IQ5FI         59  15     UZ2I          59  16     0
QSO: 14000 PH 2018-10-27 1622 IQ5FI         59  15     OZ7AM         59  14     0
QSO: 14000 PH 2018-10-27 1629 IQ5FI         59  15     CF3A          59  4      0
QSO: 14000 PH 2018-10-27 1644 IQ5FI         59  15     V26B          59  8      0
QSO: 14000 PH 2018-10-27 1646 IQ5FI         59  15     FR4QT         59  39     0
QSO: 14000 PH 2018-10-27 1647 IQ5FI         59  15     EC4DX         59  14     0
QSO: 14000 PH 2018-10-27 1647 IQ5FI         59  15     EA9KB         59  33     0
QSO: 14000 PH 2018-10-27 1649 IQ5FI         59  15     CR3A          59  33     0
QSO: 14000 PH 2018-10-27 1650 IQ5FI         59  15     EA1FDI        59  14     0
QSO: 14000 PH 2018-10-27 1653 IQ5FI         59  15     ED9E          59  33     0
QSO: 14000 PH 2018-10-27 1653 IQ5FI         59  15     EA5IJG        59  14     0
QSO: 14000 PH 2018-10-27 1657 IQ5FI         59  15     OX7A          59  40     0
QSO: 14000 PH 2018-10-27 1659 IQ5FI         59  15     W2RE          59  5      0
QSO: 21000 PH 2018-10-27 1704 IQ5FI         59  15     EF8R          59  33     0
QSO: 21000 PH 2018-10-27 1705 IQ5FI         59  15     ZX5J          59  11     0
QSO: 21000 PH 2018-10-27 1706 IQ5FI         59  15     PX2A          59  11     0
QSO: 21000 PH 2018-10-27 1709 IQ5FI         59  15     FY5KE         59  9      0
QSO: 14000 PH 2018-10-27 1715 IQ5FI         59  15     ED7R          59  14     0
QSO: 14000 PH 2018-10-27 1723 IQ5FI         59  15     AA1K          59  5      0
QSO: 14000 PH 2018-10-27 1724 IQ5FI         59  15     CR5T          59  14     0
QSO: 14000 PH 2018-10-27 1727 IQ5FI         59  15     9Y4W          59  9      0
QSO: 14000 PH 2018-10-27 1741 IQ5FI         59  15     WW4LL         59  5      0
QSO: 14000 PH 2018-10-27 1751 IQ5FI         59  15     W1NA          59  5      0
QSO:  7000 PH 2018-10-27 1820 IQ5FI         59  15     SP8K          59  15     0
