START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: OZ7D
LOCATION: DX
CATEGORY-OPERATOR: MULTI-OP
CATEGORY-ASSISTED: ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: LOW
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 294415
NAME: EDR
OPERATORS: OZ1CQ OZ2CQ TF3WK
CLUB: DANISH DX GROUP
CERTIFICATE: NO
CREATED-BY: UcxLog 7.58
QSO: 21000 PH 2018-10-27 1221 OZ7D          59  14     IK1XPK        59  15     0
QSO: 21000 PH 2018-10-27 1223 OZ7D          59  14     D4C           59  35     0
QSO: 21000 PH 2018-10-27 1229 OZ7D          59  14     4Z5LY         59  20     0
QSO: 21000 PH 2018-10-27 1231 OZ7D          59  14     EF8R          59  33     0
QSO: 21000 PH 2018-10-27 1233 OZ7D          59  14     4X4M          59  20     0
QSO: 21000 PH 2018-10-27 1233 OZ7D          59  14     C44C          59  20     0
QSO: 21000 PH 2018-10-27 1234 OZ7D          59  14     CN2CO         59  33     0
QSO: 21000 PH 2018-10-27 1235 OZ7D          59  14     LZ9W          59  20     0
QSO: 21000 PH 2018-10-27 1236 OZ7D          59  14     A44A          59  21     0
QSO: 21000 PH 2018-10-27 1237 OZ7D          59  14     CR6P          59  14     0
QSO: 21000 PH 2018-10-27 1243 OZ7D          59  14     4X6TT         59  20     0
QSO: 21000 PH 2018-10-27 1247 OZ7D          59  14     CR6T          59  14     0
QSO: 21000 PH 2018-10-27 1248 OZ7D          59  14     CR3DX         59  33     0
QSO: 21000 PH 2018-10-27 1249 OZ7D          59  14     CR2L          59  14     0
QSO: 21000 PH 2018-10-27 1250 OZ7D          59  14     PI4COM        59  14     0
QSO: 21000 PH 2018-10-27 1250 OZ7D          59  14     CT7AJL        59  14     0
QSO: 21000 PH 2018-10-27 1252 OZ7D          59  14     ED7P          59  14     0
QSO: 21000 PH 2018-10-27 1253 OZ7D          59  14     EE7Y          59  14     0
QSO: 21000 PH 2018-10-27 1255 OZ7D          59  14     A61ZX         59  21     0
QSO: 21000 PH 2018-10-27 1256 OZ7D          59  14     ZS6TVB        59  38     0
QSO: 21000 PH 2018-10-27 1259 OZ7D          59  14     CQ3W          59  33     0
QSO: 21000 PH 2018-10-27 1303 OZ7D          59  14     YT9X          59  15     0
QSO: 21000 PH 2018-10-27 1304 OZ7D          59  14     SU9JG         59  34     0
QSO: 21000 PH 2018-10-27 1309 OZ7D          59  14     OD5PY         59  20     0
QSO: 21000 PH 2018-10-27 1310 OZ7D          59  14     9A5Y          59  15     0
QSO: 21000 PH 2018-10-27 1310 OZ7D          59  14     IK4BEI        59  15     0
QSO: 21000 PH 2018-10-27 1312 OZ7D          59  14     4Z5SL         59  20     0
QSO: 21000 PH 2018-10-27 1313 OZ7D          59  14     PY2UD         59  11     0
QSO: 21000 PH 2018-10-27 1322 OZ7D          59  14     ZF1A          59  08     0
QSO: 21000 PH 2018-10-27 1323 OZ7D          59  14     OH0R          59  15     0
QSO: 21000 PH 2018-10-27 1325 OZ7D          59  14     IQ4FA         59  15     0
QSO: 21000 PH 2018-10-27 1329 OZ7D          59  14     K4XR          59  04     0
QSO: 21000 PH 2018-10-27 1338 OZ7D          59  14     PJ4Q          59  09     0
QSO: 21000 PH 2018-10-27 1340 OZ7D          59  14     PY5WW         59  11     0
QSO: 21000 PH 2018-10-27 1340 OZ7D          59  14     NR3X          59  05     0
QSO: 14000 PH 2018-10-27 1349 OZ7D          59  14     EX9A          59  17     0
QSO: 14000 PH 2018-10-27 1351 OZ7D          59  14     VE2GSO        59  05     0
QSO: 14000 PH 2018-10-27 1351 OZ7D          59  14     R2VA          59  16     0
QSO: 14000 PH 2018-10-27 1352 OZ7D          59  14     YP0C          59  20     0
QSO: 14000 PH 2018-10-27 1354 OZ7D          59  14     VO2NS         59  02     0
QSO: 14000 PH 2018-10-27 1355 OZ7D          59  14     VE3EJ         59  04     0
QSO: 14000 PH 2018-10-27 1358 OZ7D          59  14     N4OX          59  05     0
QSO: 14000 PH 2018-10-27 1403 OZ7D          59  14     OX7A          59  40     0
QSO: 14000 PH 2018-10-27 1404 OZ7D          59  14     K3ZJ          59  05     0
QSO: 14000 PH 2018-10-27 1405 OZ7D          59  14     K8AO          59  04     0
QSO: 14000 PH 2018-10-27 1407 OZ7D          59  14     K5CD          59  04     0
QSO: 14000 PH 2018-10-27 1414 OZ7D          59  14     E79D          59  15     0
QSO: 14000 PH 2018-10-27 1415 OZ7D          59  14     ED1T          59  14     0
QSO: 14000 PH 2018-10-27 1418 OZ7D          59  14     TF2R          59  40     0
QSO: 14000 PH 2018-10-27 1441 OZ7D          59  14     YT1X          59  15     0
QSO: 14000 PH 2018-10-27 1442 OZ7D          59  14     AA3B          59  05     0
QSO: 14000 PH 2018-10-27 1443 OZ7D          59  14     N1MM          59  05     0
QSO: 14000 PH 2018-10-27 1444 OZ7D          59  14     SX2X          59  20     0
QSO: 14000 PH 2018-10-27 1446 OZ7D          59  14     EA4FL         59  14     0
QSO: 14000 PH 2018-10-27 1448 OZ7D          59  14     LZ2PS         59  20     0
QSO: 14000 PH 2018-10-27 1448 OZ7D          59  14     LZ7A          59  20     0
QSO: 14000 PH 2018-10-27 1450 OZ7D          59  14     RM4HZ         59  16     0
QSO: 14000 PH 2018-10-27 1452 OZ7D          59  14     RT6A          59  16     0
QSO: 14000 PH 2018-10-27 1452 OZ7D          59  14     LZ2DF         59  20     0
QSO: 14000 PH 2018-10-27 1452 OZ7D          59  14     LZ5R          59  20     0
QSO: 14000 PH 2018-10-27 1454 OZ7D          59  14     IZ1OSP        59  15     0
QSO: 14000 PH 2018-10-27 1459 OZ7D          59  14     EA9LZ         59  33     0
QSO: 14000 PH 2018-10-27 1500 OZ7D          59  14     UW5ZM         59  16     0
QSO: 14000 PH 2018-10-27 1501 OZ7D          59  14     OH8X          59  15     0
QSO: 14000 PH 2018-10-27 1506 OZ7D          59  14     S50R          59  15     0
QSO: 14000 PH 2018-10-27 1508 OZ7D          59  14     9A3XV         59  15     0
QSO: 14000 PH 2018-10-27 1508 OZ7D          59  14     HG3R          59  15     0
QSO: 14000 PH 2018-10-27 1512 OZ7D          59  14     E44WE         59  20     0
QSO: 14000 PH 2018-10-27 1517 OZ7D          59  14     KL7RA         59  01     0
QSO: 14000 PH 2018-10-27 1518 OZ7D          59  14     WW4L          59  05     0
QSO: 14000 PH 2018-10-27 1522 OZ7D          59  14     7X2VFK        59  33     0
QSO: 14000 PH 2018-10-27 1529 OZ7D          59  14     YM3KC         59  20     0
QSO: 14000 PH 2018-10-27 1530 OZ7D          59  14     IS0GRB        59  15     0
QSO: 14000 PH 2018-10-27 1531 OZ7D          59  14     D4C           59  35     0
QSO: 14000 PH 2018-10-27 1533 OZ7D          59  14     TM2T          59  14     0
QSO: 14000 PH 2018-10-27 1535 OZ7D          59  14     ER4DX         59  16     0
QSO: 14000 PH 2018-10-27 1537 OZ7D          59  14     C4A           59  20     0
QSO: 14000 PH 2018-10-27 1537 OZ7D          59  14     9H3HZ         59  15     0
QSO: 14000 PH 2018-10-27 1538 OZ7D          59  14     HB9H          59  14     0
QSO: 14000 PH 2018-10-27 1541 OZ7D          59  14     PZ5K          59  09     0
