START-OF-LOG: 3.0
CONTEST: CQ-WW-SSB
CALLSIGN: ZM4T
LOCATION: DX
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-POWER: HIGH
CATEGORY-MODE: SSB
CATEGORY-TRANSMITTER: ONE
CATEGORY-OVERLAY:
CLAIMED-SCORE: 2806426
NAME: Marko Myllymaki
OPERATORS: N5ZO
CLUB: Bavarian Contest Club
CERTIFICATE: YES
CREATED-BY: N1MM Logger+ 1.0.7300.0
QSO: 21287 PH 2018-10-27 0024 ZM4T          59  32     N9NB          59  05
QSO: 21287 PH 2018-10-27 0025 ZM4T          59  32     TI1T          59  07
QSO: 21287 PH 2018-10-27 0025 ZM4T          59  32     KD7RF         59  03
QSO: 21287 PH 2018-10-27 0026 ZM4T          59  32     WB9Z          59  04
QSO: 21287 PH 2018-10-27 0026 ZM4T          59  32     W9RE          59  04
QSO: 21287 PH 2018-10-27 0028 ZM4T          59  32     N4PN          59  05
QSO: 21287 PH 2018-10-27 0029 ZM4T          59  32     W6QU          59  03
QSO: 21287 PH 2018-10-27 0029 ZM4T          59  32     AC7AF         59  04
QSO: 21287 PH 2018-10-27 0030 ZM4T          59  32     AC4G          59  04
QSO: 21287 PH 2018-10-27 0031 ZM4T          59  32     JA1RYC        59  25
QSO: 21287 PH 2018-10-27 0031 ZM4T          59  32     K4AB          59  04
QSO: 21287 PH 2018-10-27 0032 ZM4T          59  32     JA2DZQ/M      59  25
QSO: 21287 PH 2018-10-27 0032 ZM4T          59  32     JQ1NGT        59  25
QSO: 21287 PH 2018-10-27 0033 ZM4T          59  32     AE4IA         59  04
QSO: 21287 PH 2018-10-27 0033 ZM4T          59  32     JH1OGC        59  25
QSO: 21287 PH 2018-10-27 0034 ZM4T          59  32     JA7ZFN        59  25
QSO: 21287 PH 2018-10-27 0034 ZM4T          59  32     KF4SKY        59  05
QSO: 21287 PH 2018-10-27 0035 ZM4T          59  32     JP1GUW        59  25
QSO: 21287 PH 2018-10-27 0035 ZM4T          59  32     NF7E          59  03
QSO: 21287 PH 2018-10-27 0036 ZM4T          59  32     JA7IL         59  25
QSO: 21287 PH 2018-10-27 0036 ZM4T          59  32     JN1JGC        59  25
QSO: 21287 PH 2018-10-27 0036 ZM4T          59  32     JJ1LBJ        59  25
QSO: 21287 PH 2018-10-27 0041 ZM4T          59  32     JH8BHR        59  25
QSO: 21287 PH 2018-10-27 0041 ZM4T          59  32     N0MA          59  04
QSO: 21287 PH 2018-10-27 0042 ZM4T          59  32     JR0DZH        59  25
QSO: 21287 PH 2018-10-27 0042 ZM4T          59  32     JF1MQS        59  25
QSO: 21287 PH 2018-10-27 0043 ZM4T          59  32     JA7HYS        59  25
QSO: 21287 PH 2018-10-27 0048 ZM4T          59  32     KF5SM         59  04
QSO: 21287 PH 2018-10-27 0049 ZM4T          59  32     K7TTU         59  03
QSO: 21287 PH 2018-10-27 0050 ZM4T          59  32     JI2OSC        59  25
QSO: 21287 PH 2018-10-27 0051 ZM4T          59  32     JI8NBJ        59  25
QSO: 21287 PH 2018-10-27 0052 ZM4T          59  32     JA7HKY        59  25
QSO: 21287 PH 2018-10-27 0052 ZM4T          59  32     K0DDD         59  04
QSO: 21287 PH 2018-10-27 0053 ZM4T          59  32     YW4D          59  09
QSO: 21287 PH 2018-10-27 0054 ZM4T          59  32     JR3RIY        59  25
