START-OF-LOG: 3.0
LOCATION: DX
CALLSIGN: DF3IS
CLUB: DARC
CONTEST: CQ-WW-SSB
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-BAND: ALL
CATEGORY-MODE: SSB
CATEGORY-POWER: LOW
CATEGORY-STATION: FIXED
CATEGORY-TRANSMITTER: ONE
CLAIMED-SCORE: 374833
OPERATORS: DF3IS
NAME: Michael
CERTIFICATE: NO
CREATED-BY: N1MM Logger+ 1.0.7300.0
QSO: 14214 PH 2018-10-27 0819 DF3IS         59  14     YP3A          59  20
QSO: 14209 PH 2018-10-27 0820 DF3IS         59  14     LZ5R          59  20
QSO: 14198 PH 2018-10-27 0822 DF3IS         59  14     RA3W          59  16
QSO: 14209 PH 2018-10-27 0822 DF3IS         59  14     ED3M          59  14
QSO: 14256 PH 2018-10-27 0828 DF3IS         59  14     SJ0X          59  14
QSO: 14260 PH 2018-10-27 0828 DF3IS         59  14     YO9HP         59  20
QSO: 14264 PH 2018-10-27 0829 DF3IS         59  14     OH5Z          59  15
QSO: 14271 PH 2018-10-27 0829 DF3IS         59  14     SZ1A          59  20
QSO: 14278 PH 2018-10-27 0830 DF3IS         59  14     YT1X          59  15
QSO: 14282 PH 2018-10-27 0830 DF3IS         59  14     Z62FB         59  15
QSO: 14288 PH 2018-10-27 0833 DF3IS         59  14     Z35M          59  15
QSO: 14288 PH 2018-10-27 0833 DF3IS         59  14     YP8W          59  20
QSO: 14305 PH 2018-10-27 0835 DF3IS         59  14     JA3YBK        59  25
QSO: 14242 PH 2018-10-27 0842 DF3IS         59  14     EV1R          59  16
QSO: 14229 PH 2018-10-27 0843 DF3IS         59  14     RN0CT         59  19
QSO: 14222 PH 2018-10-27 0844 DF3IS         59  14     UZ2I          59  16
QSO: 14180 PH 2018-10-27 0844 DF3IS         59  14     RW1CW         59  16
QSO: 14134 PH 2018-10-27 0845 DF3IS         59  14     SZ3P          59  20
QSO: 14127 PH 2018-10-27 0845 DF3IS         59  14     LY2K          59  15
QSO: 14118 PH 2018-10-27 0846 DF3IS         59  14     YP0C          59  20
QSO: 14113 PH 2018-10-27 0846 DF3IS         59  14     HA3LN         59  15
QSO: 14102 PH 2018-10-27 0847 DF3IS         59  14     YU5R          59  15
QSO: 14106 PH 2018-10-27 0847 DF3IS         59  14     LY7Z          59  15
QSO: 14110 PH 2018-10-27 0848 DF3IS         59  14     CN2CO         59  33
QSO: 14125 PH 2018-10-27 0849 DF3IS         59  14     A73A          59  21
QSO: 14176 PH 2018-10-27 0850 DF3IS         59  14     LZ9W          59  20
QSO: 14196 PH 2018-10-27 0851 DF3IS         59  14     RZ7KZ         59  16
QSO: 14229 PH 2018-10-27 0852 DF3IS         59  14     TC0F          59  20
QSO: 14294 PH 2018-10-27 0907 DF3IS         59  14     YL2ZZ         59  15
QSO: 14314 PH 2018-10-27 0909 DF3IS         59  14     CN3A          59  33
QSO: 14273 PH 2018-10-27 0910 DF3IS         59  14     RW9OW         59  18
QSO: 14273 PH 2018-10-27 0911 DF3IS         59  14     LY2BKT        59  15
QSO: 14273 PH 2018-10-27 0911 DF3IS         59  14     UR5NLA        59  16
QSO: 14273 PH 2018-10-27 0913 DF3IS         59  14     SP8P          59  15
QSO: 14273 PH 2018-10-27 0915 DF3IS         59  14     OH2CK         59  15
QSO: 14273 PH 2018-10-27 0918 DF3IS         59  14     YO3GGO        59  20
QSO: 14257 PH 2018-10-27 0919 DF3IS         59  14     EW8OP         59  16
QSO: 14217 PH 2018-10-27 0922 DF3IS         59  14     UA4S          59  16
QSO: 14225 PH 2018-10-27 0922 DF3IS         59  14     SM2EKM        59  14
QSO: 14244 PH 2018-10-27 0924 DF3IS         59  14     4X1DX         59  20
QSO: 14294 PH 2018-10-27 0931 DF3IS         59  14     LY2MM         59  15
QSO: 14301 PH 2018-10-27 0931 DF3IS         59  14     RJ4P          59  16
QSO: 14319 PH 2018-10-27 0932 DF3IS         59  14     ES9C          59  15
QSO: 14344 PH 2018-10-27 0932 DF3IS         59  14     UR2Y          59  16
QSO: 14330 PH 2018-10-27 0933 DF3IS         59  14     BD7IS         59  24
QSO: 14325 PH 2018-10-27 0934 DF3IS         59  14     UT1S          59  16
QSO: 14284 PH 2018-10-27 0935 DF3IS         59  14     LZ7A          59  20
QSO: 14236 PH 2018-10-27 0937 DF3IS         59  14     CR5E          59  14
QSO: 14210 PH 2018-10-27 0938 DF3IS         59  14     LZ4AW         59  20
QSO: 14199 PH 2018-10-27 0939 DF3IS         59  14     4L2M          59  21
QSO: 14163 PH 2018-10-27 0940 DF3IS         59  14     SX2X          59  20
QSO: 14165 PH 2018-10-27 0945 DF3IS         59  14     RW3XZ         59  16
QSO: 14167 PH 2018-10-27 0951 DF3IS         59  14     EE2K          59  14
QSO: 14201 PH 2018-10-27 0953 DF3IS         59  14     SV9FBG        59  20
QSO: 14248 PH 2018-10-27 0955 DF3IS         59  14     EC4DX         59  14
QSO: 14254 PH 2018-10-27 0955 DF3IS         59  14     EI7M          59  14
QSO: 14266 PH 2018-10-27 0956 DF3IS         59  14     RO2E          59  16
QSO: 14295 PH 2018-10-27 0957 DF3IS         59  14     EA9LZ         59  33
QSO: 14299 PH 2018-10-27 0958 DF3IS         59  14     YT5LD         59  15
QSO: 14286 PH 2018-10-27 0958 DF3IS         59  14     SO4R          59  15
QSO: 14264 PH 2018-10-27 0959 DF3IS         59  14     UY7C          59  16
QSO: 14235 PH 2018-10-27 1003 DF3IS         59  14     ZL1RQ         59  32
QSO: 14241 PH 2018-10-27 1006 DF3IS         59  14     UW5ZM         59  16
QSO: 14249 PH 2018-10-27 1007 DF3IS         59  14     UA4M          59  16
QSO: 14290 PH 2018-10-27 1009 DF3IS         59  14     UC6K          59  16
QSO: 14303 PH 2018-10-27 1010 DF3IS         59  14     CR6P          59  14
QSO: 14339 PH 2018-10-27 1013 DF3IS         59  14     UT1EK         59  16
QSO: 14341 PH 2018-10-27 1013 DF3IS         59  14     R7KZ          59  16
QSO: 14347 PH 2018-10-27 1014 DF3IS         59  14     OH5BM         59  15
QSO: 14349 PH 2018-10-27 1014 DF3IS         59  14     ED7B          59  14
QSO: 14334 PH 2018-10-27 1015 DF3IS         59  14     JW5E          59  40
QSO: 14321 PH 2018-10-27 1016 DF3IS         59  14     SN2B          59  15
QSO: 14285 PH 2018-10-27 1016 DF3IS         59  14     RW1F          59  16
QSO: 14233 PH 2018-10-27 1024 DF3IS         59  14     UA3OQ         59  16
QSO: 14238 PH 2018-10-27 1026 DF3IS         59  14     YL3CW         59  15
QSO: 14259 PH 2018-10-27 1029 DF3IS         59  14     OG73X         59  15
QSO: 14270 PH 2018-10-27 1029 DF3IS         59  14     IO9R          59  16
QSO: 14221 PH 2018-10-27 1032 DF3IS         59  14     R5AJ          59  16
QSO: 14216 PH 2018-10-27 1032 DF3IS         59  14     JE6RPM        59  25
QSO: 14212 PH 2018-10-27 1033 DF3IS         59  14     ER4DX         59  16
QSO: 14194 PH 2018-10-27 1034 DF3IS         59  14     GS7V          59  14
QSO: 14181 PH 2018-10-27 1035 DF3IS         59  14     LY2J          59  15
QSO: 14173 PH 2018-10-27 1036 DF3IS         59  14     EI9E          59  14
QSO: 14160 PH 2018-10-27 1037 DF3IS         59  14     RT9L          59  17
QSO: 14147 PH 2018-10-27 1037 DF3IS         59  14     ED9E          59  33
QSO: 14136 PH 2018-10-27 1038 DF3IS         59  14     LY2AJ         59  15
QSO: 14121 PH 2018-10-27 1038 DF3IS         59  14     JH4UTP        59  25
QSO: 14133 PH 2018-10-27 1040 DF3IS         59  14     LA4C          59  14
