START-OF-LOG: 3.0
CREATED-BY: reconstructed-log-builder
CONTEST: ARRL-EME
CALLSIGN: JH2COZ
LOCATION: 
CATEGORY: CHECKLOG
CATEGORY-OPERATOR: SINGLE-OP
CATEGORY-BAND: ALL
CATEGORY-MODE: MIXED
CATEGORY-POWER: UNKNOWN
CATEGORY-ASSISTED: NON-ASSISTED
CATEGORY-TRANSMITTER: ONE
CATEGORY-STATION: UNKNOWN
CATEGORY-OVERLAY: 
OPERATORS: JH2COZ
CLAIMED-SCORE: 
CLUB: 
NAME: 
SOAPBOX: RECONSTRUCTED MOCKUP LOG - NOT AN OFFICIAL SUBMISSION.
SOAPBOX: Derived from submitted logs for ARRL-EME ARRL/arrl_international_eme_contest/2021.
QSO:   144 DG 2021-11-20 0951 JH2COZ        OOO N0AKC         OOO
QSO:   144 DG 2021-11-20 1027 JH2COZ        O N1DPM         O
QSO:    50 DG 2021-11-20 1731 JH2COZ        599 OH2BC         599
QSO:   144 DG 2021-11-20 2116 JH2COZ        RO G8RWG         OOO
QSO:   144 DG 2021-11-20 2123 JH2COZ        RO PA3DZL        O
QSO:   144 DG 2021-11-21 0858 JH2COZ        O SK6EI         O
QSO:   144 DG 2021-11-21 0937 JH2COZ        59 KD2LGX        -24
QSO:   144 DG 2021-11-21 0951 JH2COZ        OOO WB9UWA        OOO
QSO:   144 DG 2021-11-21 0955 JH2COZ        OOO K2UYH         RO
QSO:   144 DG 2021-11-21 1018 JH2COZ        OOO WA1NPZ        RO
QSO:   144 DG 2021-11-21 1026 JH2COZ        OOO K5QE          OOO
QSO:   144 DG 2021-11-21 1106 JH2COZ        -20 W9VW          -20
QSO:   144 DG 2021-11-21 1422 JH2COZ        O SM2BYC        O
QSO:   144 DG 2021-11-21 1629 JH2COZ        O SM4GGC        O
QSO:   144 DG 2021-12-18 0800 JH2COZ        OOO K1DG          OOO
QSO:   144 DG 2021-12-18 0902 JH2COZ        RO WA1NPZ        OOO
QSO:   144 DG 2021-12-18 0920 JH2COZ        59 KD2LGX        -23
QSO:   144 DG 2021-12-19 1915 JH2COZ        RO RX1AS         O
QSO:   144 DG 2021-12-19 1923 JH2COZ        O UA3PTW        O
QSO:   144 DG 2021-12-19 1949 JH2COZ        O DL7APV        O
END-OF-LOG:
