START-OF-LOG: 3.0
CATEGORY: Single-OP high
CONTEST: WAE CW
ARRL-SECTION: IL
CREATED-BY: SkookumLogger 4.0 on macOS 13.4.1, http://www.k1gq.net/SkookumLogger/index.html, modified by DXHF upload.
QSO: 14021 CW 2023-08-12 0624 N5EP          599 078    DL5AXX        599 337
QSO: 14021 CW 2023-08-12 0625 N5EP          599 079    IZ2FME        599 006
QSO: 14045 CW 2023-08-12 0627 N5EP          599 080    M6W           599 014
QSO: 21004 CW 2023-08-12 1515 N5EP          599 081    EI5KF         599 369
QSO: 21016 CW 2023-08-12 1517 N5EP          599 082    DL2SAX        599 457
QSO: 21020 CW 2023-08-12 1523 N5EP          599 083    TM7A          599 729
QSO: 21023 CW 2023-08-12 1525 N5EP          599 084    SN7Q          599 528
QSO: 21030 CW 2023-08-12 1529 N5EP          599 085    DP6A          599 661
QSO: 21034 CW 2023-08-12 1530 N5EP          599 086    OM7M          599 570
QSO: 21036 CW 2023-08-12 1532 N5EP          599 087    F5IN          599 217
QSO: 21038 CW 2023-08-12 1534 N5EP          599 088    SM5IMO        599 140
QSO: 21039 CW 2023-08-12 1537 N5EP          599 089    IR2C          599 539
QSO: 21039 CW 2023-08-12 1541 N5EP          599 090    MD2C          599 241
QSO: 21042 CW 2023-08-12 1542 N5EP          599 091    DL5YM         599 314
QSO: 21043 CW 2023-08-12 1544 N5EP          599 092    SP8R          599 742
QSO: 21001 CW 2023-08-12 1555 N5EP          599 093    RW7K          599 083
QSO: 21029 CW 2023-08-12 1606 N5EP          599 094    US2YW         599 534
QSO: 21030 CW 2023-08-12 1606 N5EP          599 095    PA2A          599 253
QSO: 21024 CW 2023-08-12 1639 N5EP          599 096    HA8A          599 665
QSO: 21031 CW 2023-08-12 1655 N5EP          599 097    DL5AXX        599 595
QSO: 21008 CW 2023-08-12 1703 N5EP          599 098    DL2SAX        599 522
QSO: 21022 CW 2023-08-12 1710 N5EP          599 099    OZ5W          599 498
QSO: 21022 CW 2023-08-12 1711 N5EP          599 100    HA3NU         599 108
QSO: 21029 CW 2023-08-12 1715 N5EP          599 101    9A5Y          599 368
QSO: 21003 CW 2023-08-12 1721 N5EP          599 102    DR5X          599 550
QSO: 21040 CW 2023-08-12 1804 N5EP          599 103    F6HKA         599 039
QSO: 21044 CW 2023-08-12 1806 N5EP          599 104    F6ARC         599 239
QSO: 21019 CW 2023-08-12 1814 N5EP          599 105    9A5SSS        599 109
QSO: 21030 CW 2023-08-12 1822 N5EP          599 106    IR2Q          599 573
QSO: 21003 CW 2023-08-12 1826 N5EP          599 107    OG3B          599 261
QSO: 21026 CW 2023-08-12 1848 N5EP          599 108    OP4K          599 054
QSO: 21038 CW 2023-08-12 1851 N5EP          599 109    EU4A          599 383
QSO: 21055 CW 2023-08-12 1856 N5EP          599 110    YO9HP         599 320
QSO: 21007 CW 2023-08-12 1858 N5EP          599 111    IR4E          599 123
QSO: 21017 CW 2023-08-12 1859 N5EP          599 112    YT3D          599 064
QSO: 21019 CW 2023-08-12 1900 N5EP          599 113    E74A          599 360
QSO: 21030 CW 2023-08-12 1903 N5EP          599 114    DK5PD         599 383
QSO: 21034 CW 2023-08-12 1904 N5EP          599 115    TO5W          599 122
QSO: 21045 CW 2023-08-12 1905 N5EP          599 116    DA0M          599 327
QSO: 14015 CW 2023-08-12 1910 N5EP          599 117    3Z1K          599 340
QSO: 14035 CW 2023-08-12 1913 N5EP          599 118    IK4UPB        599 060
QSO: 14046 CW 2023-08-12 1916 N5EP          599 119    F6HKA         599 150
QSO: 21004 CW 2023-08-12 2039 N5EP          599 120    OM3GI         599 763
QSO: 21023 CW 2023-08-12 2041 N5EP          599 121    HG4I          599 548
QSO: 21024 CW 2023-08-12 2042 N5EP          599 122    HA9RT         599 125
QSO: 21026 CW 2023-08-12 2052 N5EP          599 123    DA2X          599 821
QSO: 21040 CW 2023-08-12 2054 N5EP          599 124    OE3KAB        599 321
QSO: 14010 CW 2023-08-12 2135 N5EP          599 125    SV1DPJ        599 238
QSO: 14012 CW 2023-08-12 2139 N5EP          599 126    DL2SAX        599 661
QSO: 14019 CW 2023-08-12 2141 N5EP          599 127    HA9RT         599 217
QSO: 14027 CW 2023-08-12 2142 N5EP          599 128    DP7D          599 542
QSO: 14027 CW 2023-08-12 2143 N5EP          599 129    HA3NU         599 430
QSO: 14029 CW 2023-08-12 2145 N5EP          599 130    IZ8GCB        599 311
QSO: 14030 CW 2023-08-12 2145 N5EP          599 131    M4T           599 418
QSO: 14039 CW 2023-08-12 2150 N5EP          599 132    YO8TTT        599 674
QSO: 14040 CW 2023-08-12 2153 N5EP          599 133    SN7Q          599 813
QSO: 14048 CW 2023-08-12 2155 N5EP          599 134    DR5W          599 438
QSO: 14048 CW 2023-08-12 2156 N5EP          599 135    DL1ASA        599 540
QSO: 14060 CW 2023-08-12 2200 N5EP          599 136    OK1CZ         599 135
QSO: 14049 CW 2023-08-12 2203 N5EP          599 137    DK9IP         599 348
QSO: 14046 CW 2023-08-12 2208 N5EP          599 138    DL1BUG        599 452
QSO: 14041 CW 2023-08-12 2209 N5EP          599 139    SP9XCN        599 521
QSO: 14037 CW 2023-08-12 2210 N5EP          599 140    S57DX         599 784
QSO: 14034 CW 2023-08-12 2215 N5EP          599 141    DK5PD         599 517
QSO: 14028 CW 2023-08-12 2222 N5EP          599 142    M1ZZ          599 732
QSO: 14027 CW 2023-08-12 2225 N5EP          599 143    YT3D          599 150
QSO: 14026 CW 2023-08-12 2226 N5EP          599 144    F5NZY         599 248
QSO: 14025 CW 2023-08-12 2229 N5EP          599 145    E77DX         599 204
QSO: 14009 CW 2023-08-12 2233 N5EP          599 146    DR5X          599 715
QSO: 14005 CW 2023-08-12 2236 N5EP          599 147    YT6X          599 024
QSO: 14004 CW 2023-08-12 2237 N5EP          599 148    DL9EE         599 430
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2142 DP7D          0542
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2145 M4T           0418
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2143 HA3NU         0430
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2054 OE3KAB        0321
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2042 HA9RT         0125
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2145 IZ8GCB        0311
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2052 DA2X          0821
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2139 DL2SAX        0661
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2135 SV1DPJ        0238
QTC: 14046 CW 2023-08-12 2205 DL1BUG        013/10     N5EP          2141 HA9RT         0217
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0549 ON7PQ         0031
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0524 YU5R          0052
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0538 OZ1AAR        0014
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0541 YU7KW         0037
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0517 TM7A          0395
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0533 SP8R          0312
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0521 YU1YV         0049
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0532 DK9PY         0307
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0542 EI5KF         0204
QTC: 21030 CW 2023-08-12 1818 IR2Q          007/10     N5EP          0545 DM5GG         0218
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0022 DL5YM         0030
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0139 9A30T         0113
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0142 CT7BJG        0082
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0221 IC8JOH        0050
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0019 HA8A          0049
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0222 DJ0SP         0158
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0137 OP7T          0089
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0208 IK1PMR        0131
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0136 OM2VL         0106
QTC: 14028 CW 2023-08-12 0226 DP6A          001/10     N5EP          0214 DP6R          0091
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1532 F5IN          0217
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1530 OM7M          0570
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1537 IR2C          0539
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1529 DP6A          0661
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1542 DL5YM         0314
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1525 SN7Q          0528
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1523 TM7A          0729
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1515 EI5KF         0369
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1534 SM5IMO        0140
QTC: 14012 CW 2023-08-12 2136 DL2SAX        009/10     N5EP          1541 MD2C          0241
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2210 S57DX         0784
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2208 DL1BUG        0452
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2200 OK1CZ         0135
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2150 YO8TTT        0674
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2153 SN7Q          0813
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2209 SP9XCN        0521
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2155 DR5W          0438
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2156 DL1ASA        0540
QTC: 14034 CW 2023-08-12 2215 DK5PD         014/09     N5EP          2203 DK9IP         0348
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0257 OM3GI         0226
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0300 IR2Q          0192
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0309 DL2SAX        0213
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0251 YO9HP         0048
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0311 DL5AXX        0226
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0252 DD2D          0229
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0315 TM7A          0301
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0255 OM7M          0252
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0316 IR2C          0277
QTC: 14016 CW 2023-08-12 0505 ED1R          003/10     N5EP          0256 DJ2BC         0118
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1517 DL2SAX        0457
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1544 SP8R          0742
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1606 US2YW         0534
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1555 RW7K          0083
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1655 DL5AXX        0595
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1711 HA3NU         0108
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1710 OZ5W          0498
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1715 9A5Y          0368
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1606 PA2A          0253
QTC: 14039 CW 2023-08-12 2148 YO8TTT        010/10     N5EP          1639 HA8A          0665
QTC: 14025 CW 2023-08-12 2229 E77DX         016/02     N5EP          2225 YT3D          0150
QTC: 14025 CW 2023-08-12 2229 E77DX         016/02     N5EP          2226 F5NZY         0248
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0246 DL6KVA        0245
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0229 EF1A          0294
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0247 OE3KAB        0117
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0231 E74A          0026
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0248 IK0EFR        0161
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0234 LZ21MIG       0157
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0241 HG23YOTA      0165
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0223 HG4I          0207
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0243 YQ6A          0225
QTC:  7026 CW 2023-08-12 0358 EI5KF         002/10     N5EP          0226 DP6A          0184
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1858 IR4E          0123
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1806 F6ARC         0239
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1804 F6HKA         0039
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1721 DR5X          0550
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1848 OP4K          0054
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1826 OG3B          0261
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1822 IR2Q          0573
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1851 EU4A          0383
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1856 YO9HP         0320
QTC: 14040 CW 2023-08-12 2151 SN7Q          011/10     N5EP          1814 9A5SSS        0109
QTC: 14009 CW 2023-08-12 2233 DR5X          017/01     N5EP          2229 E77DX         0204
QTC: 14027 CW 2023-08-12 2225 YT3D          015/02     N5EP          2215 DK5PD         0517
QTC: 14027 CW 2023-08-12 2225 YT3D          015/02     N5EP          2222 M1ZZ          0732
QTC: 14004 CW 2023-08-12 2237 DL9EE         018/02     N5EP          2236 YT6X          0024
QTC: 14004 CW 2023-08-12 2237 DL9EE         018/02     N5EP          2233 DR5X          0715
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0556 OL68DURAK     0017
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0614 IZ5EKV        0012
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0619 PA3AAV        0067
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0624 DL5AXX        0337
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0625 IZ2FME        0006
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0554 DL6WT         0071
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0627 M6W           0014
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0615 SP2XX         0085
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0613 F6ARC         0020
QTC: 21026 CW 2023-08-12 2049 DA2X          008/10     N5EP          0607 SN3B          0310
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0430 HA8A          0024
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0438 LA2AB         0126
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0441 S53X          0073
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0407 DK9PY         0252
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0443 EA5FID        0044
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0444 UW2U          0164
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0417 EA5FID        0020
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0447 SI5N          0091
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0425 EA6NB         0010
QTC: 14026 CW 2023-08-12 0605 SN3B          005/10     N5EP          0449 DL5XJ         0116
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1910 3Z1K          0340
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1905 DA0M          0327
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          2039 OM3GI         0763
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1904 TO5W          0122
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1916 F6HKA         0150
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1900 E74A          0360
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1903 DK5PD         0383
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1859 YT3D          0064
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          1913 IK4UPB        0060
QTC: 14060 CW 2023-08-12 2158 OK1CZ         012/10     N5EP          2041 HG4I          0548
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0508 F5OZC         0007
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0513 OK1OA         0003
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0455 DL7ON         0242
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0520 SN2B          0280
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0500 SV1CEI        0048
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0457 E74C          0035
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0451 EC7K          0041
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0502 EA6NB         0061
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0511 G4IRN         0034
QTC: 21020 CW 2023-08-12 1521 TM7A          006/10     N5EP          0507 ED1R          0221
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0318 DL5X          0205
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0353 DB2WD         0037
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0321 DR5X          0209
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0401 EI5KF         0048
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0330 OM7M          0286
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0338 IR2Q          0234
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0409 OT4A          0008
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0343 EF5Y          0248
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0350 IK1PMR        0234
QTC: 14017 CW 2023-08-12 0530 DK9PY         004/10     N5EP          0352 DK9IP         0029
END-OF-LOG:
